Key,Value
memorial_07_03_description,"A: Hello, this is the Missilis Research...
B: You've turned my daughter into a monster! How can you sleep at night?
A: ...
B: You told her she'd become just like one of the Goddess Squad! How can you even deceive a little girl like her?! (Sobs)
A: We have no way of anticipating the results of any experiment...
B: If you can't, then who?!
A: ...
B: I'm going to sue you to kingdom come, regardless of how it costs me!"
memorial_08_name,A Poster Against Nikke Experiments
memorial_08_description,A picket poster which had been badly damaged.
memorial_08_01_name,1
memorial_08_01_description,"The Big Three should put an immediate halt to all Nikke experiments.
Stop turning humans into weapons."
memorial_08_02_name,2
memorial_08_02_description,"My daughter volunteered for the experiments when she was 18. She was such a kind girl... and dreamed of saving the world by becoming a Nikke, just like the Goddesses. However, she only ended up as a nameless clone that was identical to 30 other subjects in the experiment. What's more, she couldn't even recognize her own parents...

I thereby insist a thorough investigation be conducted on the Big Three and their research institutes."
memorial_08_03_name,3
memorial_08_03_description,"Reasons why you must not participate in the Nikke experiments!

- Mortality rate as high as 67.7%
- More than half of the remaining 32.3% become mass-produced models
- 99.7% of those who become Nikkes suffer from side effects (amnesia, psychosis, etc.)"
memorial_09_name,Chat Log_Early Adopter.txt
memorial_09_description,Chat logs of an anonymous user.
memorial_09_01_name,08:05 PM
memorial_09_01_description,"Early Adopter: I'm at the shelter.
Tooth-Missing Fan: Wow!
Tooth-Missing Fan: This is just like a game.
Tooth-Missing Fan: Now that there's a food shortage in the shelter,
Tooth-Missing Fan: people have become like rabid dogs, turning against each other.
Tooth-Missing Fan: Suddenly, the heroine rides into town, brings order to the townsfolk,
Tooth-Missing Fan: then rides off into the sunset once her job is done!
Early Adopter: Will you grow up? How can that ever happen?
Early Adopter: Pfft, this ain't some cheap novel."
memorial_09_02_name,11:05 AM
memorial_09_02_description,"Early Adopter: Wow, can you see into the future or something?
Tooth-Missing Fan: What makes you say that?
Early Adopter: There are only 50 food rations in our shelter,
Early Adopter: but about 30 starving people arrived at our shelter yesterday.
Early Adopter: We had no choice but to take them in.
Early Adopter: But when we did, you should get a look of the people here...
Tooth-Missing Fan: Let me guess, they looked like they wanna kill the newcomers?
Early Adopter: Bingo.
Early Adopter: If this keeps up...
Early Adopter: I feel like something's gonna go down soon."
memorial_09_03_name,05:37 PM
memorial_09_03_description,"Tooth-Missing Fan: Hey,
Tooth-Missing Fan: you still alive?
Early Adopter: Nope.
Early Adopter: There are too many people in our shelter,
Early Adopter: so some of us were selected to be sent away.
Early Adopter: Now, all their family members are crying, screaming, and making a scene.
Early Adopter: It feels like a riot is gonna break out.
Tooth-Missing Fan: Yikes...
Tooth-Missing Fan: I suppose you should skedaddle then.
Early Adopter: I'd be dead for sure if I did that."
memorial_09_04_name,12:01 AM
memorial_09_04_description,"Early Adopter: Hey,
Early Adopter: is there any space left in your shelter?
Early Adopter: I've got the runs... really bad.
Early Adopter: I don't feel so hot, but I've been bed-ridden for the entire week.
Early Adopter: Now, they're telling me I can't stay here any longer.
Early Adopter: And the nearest shelter is where you are...
Tooth-Missing Fan: Sorry.
Tooth-Missing Fan: We're full up here :("
memorial_09_05_name,09:55 AM
memorial_09_05_description,"Early Adopter: Please.
Early Adopter: You're the only one I can rely on.
Early Adopter: I've been scrambling from one hiding place to the next for 30 minutes now.
Early Adopter: I practically rubbed shoulders with an alien just a moment ago.
Early Adopter: Can't you take me in for just one day? Pleeeaaaasssee?"
memorial_10_name,Pamphlet
memorial_10_description,An old and tattered pamphlet that was full of ads.
memorial_10_01_name,1. Delivery Service
memorial_10_01_description,"Items from your hometown, delivered to your door.
Property deeds, wedding rings, belongings of deceased relatives... everything you didn't have time to take with you.

*An additional charge of 8,300 USD per kilometer applies beyond the battle line.
*Delivery may take more than one year."
memorial_10_02_name,2. Real Estate Trading
memorial_10_02_description,"A 149-square-meter high-rise seaside apartment is now on the market! Commanding a hefty 6.5 million price tag before the Rapture invasion, this lush condo will now only cost you 66,500, after a fabulous 99% discount!

(Must be paid in full. No cash. Only daily necessities are accepted.)"
memorial_10_03_name,3. Self-Defense Training
memorial_10_03_description,"Get in shape to survive!
In these times, it's a must.

Why, you ask? 
Because you can run away from Raptures quickly.
Because you can keep your belongings safe from burglars.
Because your fists still can even if the law can no longer protect you."
memorial_10_04_name,4. Tour Packages
memorial_10_04_description,"Last chance of a lifetime!
Appreciate the greatest ruins in human history from above in a helicopter.

*Travel in safe Rapture-free airspace.
*Applicants must first write out a complete will."
memorial_11_name,UFO Collection.zip
memorial_11_description,A collection of screenshots showing posts from a community website.
memorial_11_01_name,Alien Sighting
memorial_11_01_description,"There are rumors of an alien coming down to the surface through the space elevator that triggered heated discussions in the community.
I just happened to live near the elevator and saw the alien with my own eyes.
First off, it looks more machine-like than any sort of chimera-ish creature we had been imagining.
See the photo attached above.

- Pretty solid photoshop skills, impressive! ^^
- It's way too detailed. There's no way that's real.
- I'm back from the future to pay respect to this amazing post. It's a shame no one bought it at the time."
memorial_11_02_name,Gargantuan Alien Sighting
memorial_11_02_description,"I'm the person who uploaded a photo and claimed to have seen an alien before.
At that time, I only saw an alien as large as a small vehicle. But this time, it is totally different.
It's as large as a small villa, and shooting at the alien with a cartridge leaves no traces.
But then again, the alien shoots a laser from a core-like spot, and the laser punctures a heavily armored vehicle immediately.

- Though it might be fake, it's still funny. Haha. Hope there will be the next update tomorrow. Hahaha.
- The surface seems to be bulletproof. I'm curious about its composition.
   -> Adamantium.
   -> Gundarium Alloy.
   -> You guys are too imaginative. Hahahaha."
memorial_11_03_name,The Nuclear Solution
memorial_11_03_description,"I created the recent posts about alien sightings, which have blown up.
I'm moving together with the army, and I suppose I'll be joining them next week.
So, what does this all mean?
As everyone knows, you're as good as dead using a traditional firearm.
I think the best way is to set off a nuclear bomb—mutually assured destruction.

- Yep. My thoughts exactly. Not even a surface-to-air missile could penetrate the Rapture's hide, let alone bullets.
- Let's enjoy the time we have left!
- Haven't foreign countries tried nuclear bombs before? I heard they were useless.
- Is the poster still alive? We never got any more updates.
- It was on the radio that they're dead"
memorial_12_name,Commander Recruitment Announcement
memorial_12_description,A poster featuring a male in uniform along with some Nikkes.
memorial_12_01_name,Outline for Round 1 of Recruitment
memorial_12_01_description,"Promising youth, rise to humanity's challenge!
The whole human race is waiting for your rise! Fight for glory!

- Recruitment Period: July 15–29
- Consulting & Acceptance: Army nearby
- Qualifications: Healthy and strong, aged 18-35"
memorial_12_02_name,Outline for Round 2 of Recruitment
memorial_12_02_description,"Commander, let's fight together!

- Recruitment Period: Sep. 30–Oct. 15
- Consulting & Acceptance: Army nearby
- Qualifications: Individuals aged 15-48"
memorial_12_03_name,Outline for Round 3 of Recruitment
memorial_12_03_description,"No need to fight in person.
It doesn't matter if you don't know how to shoot.
Because the Goddess of Victory will fight for you.

- Recruitment Period: Dec. 7–30
- Consulting & Acceptance: Army nearby
- Qualifications: All that are willing"
series_category_data_name,Data
series_category_call_log_name,Call Logs
series_category_hand_writing_name,Memoirs
series_category_red_ash_name,RED ASH
memorial_13_name,A Girl's Memoir
memorial_13_description,A girl's journal found in a shelter.
memorial_13_01_name,"July 23, XX at 3:00 PM (Rainy)"
memorial_13_01_description,"I left the house.
It wasn't my idea, as Daddy actually proposed it.
He said he had never taken me on any trips before because we were too poor then.
This time, he would bring me somewhere wonderful.
It was one of the happiest days of my life."
memorial_13_02_name,"July 24, XX (Cloudy)"
memorial_13_02_description,"I saw aliens outside the car window.
Their bellies were glistening.
Daddy told me they're props for a movie that's filming near us.
They were even setting off explosions, which looked so real."
memorial_13_03_name,"July 25, XX (Sunny)"
memorial_13_03_description,"I played in the amusement park for a whole day!
There weren't any other people, and the roller coasters didn't work either.
I still had a great time, though. 'Cause I hadn't played with Daddy for soooo long.
He promised to take me for a ride on the carousel tomorrow."
memorial_13_04_name,"July 26, XX (Sunny)"
memorial_13_04_description,"I took a carousel ride with Daddy today.
Though the carousel didn't move,
Daddy hugged me and let me sit on top of the horsey.
We were about to leave when I heard the aliens from the movie making loud noises.
Daddy kept saying that he loved me."
memorial_13_05_name,"July 27, XX (Cloudy)"
memorial_13_05_description,"Daddy and I went to the park. I was running around in a field when I saw some of the aliens.
Daddy told me they weren't real, but I could tell they were.
I cried and asked him if we were going to see Mommy again.

But then a lady appeared out of nowhere and beat up all the aliens!
When I asked her name, she said she was a Nikke. Now, we're in some kind of shelter.
When I grow up, I want to be big and strong, just like a Nikke."
memorial_14_name,Enterprise-Rapture Conspiracy Theory
memorial_14_description,A collection of a user's random emails.
memorial_14_01_name,"National Security Email
Enterprises responsible for the Raptures!"
memorial_14_01_description,"Greetings, citizens!
For too long, big enterprises have been exploiting our personal information and damaging the environment, all under the excuse of ""technological R&D.""

These aliens (hereinafter referred to as the Raptures) who have appeared out of nowhere are most assuredly failed experiments conducted by these major enterprises."
memorial_14_02_name,"National Security Email
Hard evidence of enterprises producing Raptures!"
memorial_14_02_description,"Greetings, citizens!
The Enterprise Confederation (EC) revealed the existence of what we believe is called the ""Ark.""
This is a GARGANTUAN type of shelter that can accommodate millions of people.
There is no way it could have been made within a short time...
Chances are that these enterprises already knew about the existence of Raptures for several decades but kept it under wraps!"
memorial_14_03_name,"National Security Email
Missilis Industry is the root of all evil!"
memorial_14_03_description,"Greetings, citizens!
It's hard to believe, but the human race currently finds itself on the brink of extinction.
The big enterprises are to blame, Missilis Industry most of all!
Given their near-monopoly on various advanced technologies, they are the only entity that could feasibly be capable of developing something like these Raptures."
memorial_14_04_name,"National Security Email
Missilis, Elysion, and Tetra are accomplices!"
memorial_14_04_description,"Greetings, citizens! 
Here comes the latest news.
It has been confirmed that both Elysion, a military enterprise, and Tetra Line, an entertainment company, participated in Missilis' Ark Project. 
Chances are that Elysion and Tetra Line are accomplices in this Rapture conspiracy. 
They must be held liable for driving humankind to the brink of extinction. They must also pay for their crimes with their lives!"
memorial_14_05_name,"National Security Email
The Ark is just another hell!"
memorial_14_05_description,"Greetings, citizens! 
I've been denied entry into the Ark.
All simply because I revealed the truth of what was going on with these conglomerates. 
Now, I'm on their blacklist. 
For those who intend to enter the Ark, mark my words: It's far from a safe haven. Instead, you will find yourself in a hellscape, a dystopian nightmare where your every thought and every word are suppressed!"
memorial_15_name,A Playlist from the Old Times
memorial_15_description,A collection of music files saved on a device.
memorial_15_01_name,Just Once More.wav
memorial_15_01_description,"(The file is corrupted and cannot be played.)
Look back on the past.
Look back how we've gone through all the xxits that happen to us.
We've been there, done that, overcome them all.
All we gotta do is to do it just once more."
memorial_15_02_name,Caught in the Rapture.wav
memorial_15_02_description,"(The file is corrupted and cannot be played.)
Rapture, Rapture.
Chasing after it all ma life and now I'm caught up.
It's killing me faster than any drug."
memorial_15_03_name,Welcome to the Ark.wav
memorial_15_03_description,"(The file is corrupted and cannot be played.)
Welcome to the mankind's heaven, the Ark.
Dear president, politician, CEO and scientists!
The rest should xxck off, cuz we have no room for you."
memorial_16_name,A Doctor's Memoir
memorial_16_description,A doctor's diary found in the ruins of a hospital.
memorial_16_01_name,"September 9, XX."
memorial_16_01_description,"Nurse Kim and I continued treating patients
in the corner of the collapsed hospital.
However, the other doctors and nurses have long since gone missing.
By sheer luck, the two of us remain, so we must carry on in our duties.
By staying in one place, we've managed to avoid attracting the aliens' attention.
But the medicine and disinfectants are running low. I'm not sure how much longer we can hold out.
The number of patients continues to rise,
yet there is no sign of a decrease in the number of aliens outside.
I feel like this is all a nightmare I want to wake up from..."
memorial_16_02_name,"October 11, XX."
memorial_16_02_description,"I found a memo that I believe was written by Nurse Kim.
It reads, ""I would rather go to the Ark than stay here. By being here, I feel
like I'm traipsing about a dark tunnel with no light at the end.""
To be frank, I agree with her, but I mustn't give up. Not yet.
Until peace is restored to our world, I intend to stay right here and continue treating patients. No matter how long it takes. I'm sure that day will come."
memorial_16_03_name,"October 15, XX."
memorial_16_03_description,"Haven't seen Nurse Kim for several days.
I can't say I'm surprised as I anticipated as much.
I just hope she made it to the Ark safely.
More patients arrived today, and they had been hiding somewhere outside.
I will not leave this place until I have tended to every patient."
memorial_16_04_name,"December 8, XX."
memorial_16_04_description,"The last patient died today.
Now that they're all gone, there's nothing I can do now.
When I'm by my lonesome, my mind goes to bad places.
I'm famished. When was the last time I ate...?
At a glance, scalpels and dead patients surround me.
Slowly, my mind wanders into the abyss. I was supposed to save these people.
I feel like I'm losing my grip on reality.
I hope and pray for someone, anyone, to come to the hospital
before my sanity leaves me."
memorial_17_name,Letters from Girlfriend
memorial_17_description,Handwritten letters to a soldier from his girlfriend
memorial_17_01_name,"To J,"
memorial_17_01_description,"It's been two days since you were drafted.
What on earth is going on?
I hope you can tell me the truth if you receive this letter.
Anyway, I miss you already.
The TV keeps saying it's nothing serious, but I'm still worried about you.
It's been ages since I've written a letter to someone, so I'm not quite sure what to write!
Promise me that you'll take good care of yourself, okay?
Looking forward to your reply!
Love you♡"
memorial_17_02_name,"To J,"
memorial_17_02_description,"I got your letter.
Robotic aliens? If you're going to lie to me,
you could at least come up with something better than that.
Anyway, I'm doing well, so don't worry about me.
If what you told me is true, I should leave this place at once. Anywhere else would be better than here...
Could you give me more details in your next letter?
Hurry up and get your phone fixed. I want to hear your voice. Love you♡"
memorial_17_03_name,"To J,"
memorial_17_03_description,"I just saw the news today. So it is true...
I'm sorry for not believing you before, but none of this seems possible.
When will you come back? I'm frightened.
My family is preparing to evacuate.
My mailing address will change, so don't reply to this letter.
Contact me the moment you get your phone fixed.
Guess we'll have to postpone our wedding until this is all over.
I'll write to you soon. I love you always."
memorial_17_04_name,"To J,"
memorial_17_04_description,"I'm in a temporary shelter.
I don't think this letter will make it to you.
However, writing to you is the only thing that can calm me down.
The radio said that your entire battalion was wiped out.
Please, if you are alive, try and contact me.
I kept telling you to get your phone fixed.
If you had, I'd at least know if you're alive.
Did you ever think about me? Did you ever love me?
If I were you, I would have repaired my phone and contacted you much earlier.
I'm tired. So tired.
Please, contact me."
memorial_17_05_name,"To J,"
memorial_17_05_description,"My love, we will meet very soon."
memorial_18_name,Climate Change Report
memorial_18_description,An environmentalist's notes.
memorial_18_01_name,"January 30, XX."
memorial_18_01_description,"Rising sea levels, melting glaciers, and destruction of animal habitats.
Before, they were things I'd only see on the news.
However, I have witnessed climate change in person since arriving here. Climate change is REAL.
Rumor has it that the children in this area had gone to school by sled not even a decade ago."
memorial_18_02_name,"April 5, XX."
memorial_18_02_description,"I made a speech in front of the local politicians today.
When I mentioned the dramatic rise in temperature,
ice calving, and ice field reduction,
one man raised his hand and had the gall to say,
""Sounds great to me! I prefer warmer weather.""
It took all my willpower not to grab him by the collar and throttle him.
What fools they are! They won't enjoy the warm weather when the ocean rises to their necks!"
memorial_18_03_name,"June 27, XX."
memorial_18_03_description,"I've gone over it countless times, but I still feel that climate change is a man-made disaster.
If there were fewer humans, there would be lesser greenhouse gas emissions.
If there were fewer humans, there would be lower rates of deforestation.
In that sense, the birth rate reductions in several countries would actually be a positive sign.
The same goes for these aliens that have been such breaking news lately.
Perhaps it may not be a bad thing if the world population is reduced."
memorial_18_04_name,"September 3, XX."
memorial_18_04_description,"Factories across the world have been shut down.
Half of the earth has been occupied by the aliens.
However, on the land which they have conquered, 
they live in peaceful communities, like the indigenous people of old.
There are no humans,
but no environmental pollution either.
I am unsure whether these places should be considered paradise or hell."
memorial_18_05_name,"December 15, XX."
memorial_18_05_description,"I've been in hiding for a long time now.
When I first ventured out, I saw more snow and ice on the tundra
than whatever I had seen in environmental journals ten years prior.
It's just that there are no more children on their sleds anymore.
Perhaps it was never the environment itself that I was concerned about.

It was merely whether or not humans could survive in it."
memorial_19_name,Audio Portion of a Streamer's Live Stream
memorial_19_description,A collection of video files saved by a live streamer's fans
memorial_19_01_name,BJ_01.mp4
memorial_19_01_description,"(The file is corrupted, and only the audio can be played.)
Hey, guys! How have you been? It's been a while since my last stream.
I'm good, but I'm not sure how things are going outside right now...
I can't believe this is actually happening. It's like something straight out of a bad sci-fi movie!
What are those aliens, anyway?
Thank you for the donation, LoneSurvivor!
I'm looking at the comments,
and it's good to know everyone's doing okay.
""Take care of yourself.""?
Don't worry, those aliens won't get rid of me so easily.
Speaking of which, I feel like we could take 'em as long as we have the right weapons.
Heck, I bet I could take on five of those suckers on my own!
What do you guys think? That'd make for a crazy video.
I bet it'd blow up big time... so I'll have to think it over.
Anyway, I'll be live streaming tomorrow. See you guys then!
If you enjoyed this video, don't forget to like and subscribe!"
memorial_19_02_name,BJ_02.mp4
memorial_19_02_description,"(The file is corrupted, and only the audio can be played.)
Big news, everyone! I was out searching for food outside just now,
and I ran into some aliens! They were total pushovers, though.
When they were rushing at me,
all I had to do was bonk them on the head with a piece of plywood...
and BAM! They practically disintegrated.
Huh? You don't believe me?
Fine, I'll live stream tomorrow and prove it.
SurvivorMan says he'll donate $800 if I send another alien packing. It's a deal!
I took a screenshot, so no takebacks!
Guys, remember to watch tomorrow's stream.
It'll be at 10:00 PM, so don't miss it.
Come and watch me use these aliens for batting practice!"
memorial_19_03_name,BJ_03.mp4
memorial_19_03_description,"(The file is corrupted, and only the audio can be played.)
See? I made a weapon yesterday.
I took some iron fencing and stuck it to some plywood. That way, it's a weapon and a shield all at once.
What do you think? Not bad, huh? And... can't forget the bulletproof vest...
Ta-da! All done! How do you like it?
Anyway, I can't go out there with just my fists. You've at least got to let me arm myself.
Thanks, TheRestless, for your donation!
All right, guys, check this out. I'm gonna bust up not one, not two, but THREE aliens.
*Deep breath*
Am I scared? Of course not! I'm just psyching myself up. Here we go!

*Bang*
Hey, you bucket of bolts, over here!
Did you see that? Here they come.
It's showtime!!
Ha! Haha! You see that? Like shooting fish in a barrel.
Batter up...!
*Crack*
Ah... AAAAHHHH!!!!! My arms!!! 
Someone... *Gasp* help...
*Crack* *Snap*
AARGGGHHHH! Help!!!!
He-lp me..."
memorial_20_name,Doomsday Book
memorial_20_description,Someone's diary describing the end of days.
memorial_20_01_name,Mankind's Last Moments
memorial_20_01_description,"Human life falls into oblivion, throwing the world into turmoil.
New life has been created, a cruel distortion of all things sacred.
Merciless, metallic judges descend from the skies.

O ye foolish ones.
Do not resist with thy feeble human strength.
The end is nigh.

God.
Guide these foolish mortals to their reckoning."
memorial_20_02_name,An Apostle is Born
memorial_20_02_description,"Man is foolish and disputes the final judgment.
He takes the Lamb of God for granted,
leaving traces of evil in his wake.

Yet God is tolerant and kind.
New flesh is bestowed.
Man's evil, God's child.

The new apostle of God arises.
Thy Kingdom comes, Thy will be done."
memorial_20_03_name,Prayer for Descent
memorial_20_03_description,"Skeletons lie buried under the frozen earth.
Such is man's original sin.
They are the Lord's holy vessel.
All shall bow to that direction.

For the Second Coming,
saturate the earth with the blood of sinners,
and bow to she who will be reborn.
Pray to God, who will one day descend."
memorial_21_name,Shopping Lists
memorial_21_description,Shopping lists jotted down on a small notebook.
memorial_21_01_name,Saturday - Second Daughter's birthday
memorial_21_01_description,"Birthday cake for my child - $20.06 (Cheese)
Kelp - $6.62
Minced beef (300g) - $6.62
Milk (900ml) ×2 - $4
Large cereal box - $8.99"
memorial_21_02_name,Thursday
memorial_21_02_description,"Tofu - $0.96
Green Onion - $3.19
Chocolate Bar ×1 - $0.96
First Aid Kit - $31.22"
memorial_21_03_name,Tuesday - Prepare Emergency Supplies
memorial_21_03_description,"Swiss Army knife - $126.79
Emergency backpack - $264.02
Packs of bottled water ×6 - $29.68
(Prices have skyrocketed!)"
memorial_21_04_name,Monday - Last XX Mart Remains
memorial_21_04_description,"Canned meat ×4
Various canned food ×29
Chocolate bar ×13
Canteen ×4
Bottled water ×5
Mixed nuts ×19
Energy bar ×8
(All products sold out at XX Mart. Need to find another shop.)"
memorial_22_name,Mobile_Telecom Fraud_Ads_Collection.zip
memorial_22_description,A collection of spam ads from during the calamity.
memorial_22_01_name,Funds_Ad
memorial_22_01_description,"(Sent from Web)
Ad - Bank of Hope Hopeful Future Fund ☆
We should always think ahead and prepare for the future, especially during times of crisis!
Dear VIPs, are you still worried about alien attacks?
Then we've designed just the fund for you!
☆ Special Fund Service ☆
This crisis will end,
and we will pull through together.

To get your life back to normal ASAP after this is all over, invest in Hopeful Future Fund NOW! ★ 
※ Maximum annual percentage rate - Up to 25.5% (12-month period, pre-tax).
※ For more details, please dial 6888-0000 to consult our customer service staff."
memorial_22_02_name,Shares_Ad
memorial_22_02_description,"(Sent from Web)
Ad - Future Investment TV
Aliens are on the attack!
Are you worried about your shares crashing?
Text the word ""Future"" to us today,
and you will be able to enjoy premium shares for two weeks free of charge.

---------
Emergency Fixed Dividend
▶Shares related to canned food
▶The government is conducting a large number of acquisitions for moving to the Ark
▶The year-on-year increase for these acquisitions is above 20%
---------
Opportunity is knocking.
Join us, and the winning team (after a short verification process)
Just text the word ""Future"" to us.

Cancel your subscription for free at 614-555-5678"
memorial_22_03_name,Loan_Ad
