Key,Value
sk_name_landeater_Shot_02,Fang Missile
sk_name_landeater_Shot_03,Giant Magnetic Field Barrier
sk_name_landeater_Shot_04,Homing Laser
sk_name_landeater_Shot_05,Saturation Attack
sk_name_landeater_Shot_06,Saturation Attack
sk_name_landeater_Shot_07,Giant Magnetic Field Barrier
sk_name_landeater_Shot_08,Homing Laser
sk_name_landeater_Shot_09,Saturation Attack
sk_name_stormbringer_Shot_01,Vulcan Cannon
sk_name_stormbringer_Shot_02,Fang Missile
sk_name_stormbringer_Shot_03,Beam Cannon
sk_name_stormbringer_Shot_04,Storm Generator
sk_name_stormbringer_Shot_05,Lightning Control
sk_name_stormbringer_Shot_06,Overdrive
sk_name_stormbringer_Shot_07,Feather Missile
sk_name_materialh_Shot_01,Missile Strike
sk_name_materialh_Shot_04,Intense Laser
sk_name_materialh_Shot_05,Turret Assault
sk_name_materialh_Shot_12,Barrier
sk_name_materialh_Shot_13,Signal for Help
sk_name_materialh_Shot_17,Laser: Single
sk_name_materialh_Shot_24,Turret Attack: Single
sk_name_materialh_Shot_25,Turret Attack: Wide Area
sk_name_alteisen_Shot_01,Turret I
sk_name_alteisen_Shot_02,Turret II
sk_name_alteisen_Shot_03,Turret III
sk_name_alteisen_Shot_04,Turret IV
sk_name_alteisen_Shot_05,Missile Launcher I
sk_name_alteisen_Shot_06,Missile Launcher II
sk_name_alteisen_Shot_07,Sphere Missile
sk_name_alteisen_Shot_08,Serial Engine Cannon
sk_name_alteisen_Shot_09,Head-On Collision
sk_name_alteisen_Shot_10,Point-Blank Range Electron Cannon
sk_name_gravedigger_Shot_01,Spin Shot
sk_name_gravedigger_Shot_02,Lethal Cutter
sk_name_gravedigger_Shot_03,Drill Missile
sk_name_gravedigger_Shot_04,Drill Break
sk_name_gravedigger_Shot_05,Direct Charge
sk_name_gravedigger_Shot_11,Mad Rush
sk_name_mordernia_Shot_01,Beam Machine Gun
sk_name_mordernia_Shot_02,Dispersing Missile
sk_name_mordernia_Shot_03,Heavy Particle Blade
sk_name_mordernia_Shot_04,Flowline Beam Port
sk_name_mordernia_Shot_05,High-Density Heavy Particle Cannon
sk_name_mordernia_Shot_07,Dispersing Missile II
sk_name_mordernia_Shot_08,Dispersing Missile II
sk_name_mordernia_anmi_Shot_09,Beam Burst
sk_name_talkertive_Shot_01,Spike Laser
sk_name_talkertive_Shot_02,Superacid Missile
sk_name_talkertive_Shot_03,Spike Missile
sk_name_talkertive_Shot_04,High-Output Heavy Particle Cannon
sk_name_talkertive_Shot_05,Shock Wave Pulsar
sk_name_talkertive_Shot_09,Stamping
sk_name_talkertive_Shot_10,Radiation Rays: DEF Down
sk_name_talkertive_Shot_12,Electric Wave: Dispel Debuff
sk_name_nihilister_Shot_01,Minigun Beam
sk_name_nihilister_Shot_02,Burning Shot
sk_name_nihilister_Shot_03,Spike Missile
sk_name_nihilister_Shot_04,Mini Meteor
sk_name_nihilister_Shot_05,Megiddo Flame
sk_name_nihilister_Shot_06,Feather Missile
sk_name_nihilister_Shot_07,Thunder Spear
sk_name_nihilister_Shot_09,Burning Scourge
sk_name_suicide_Shot_01,Self-Destruct
sk_name_cannonade_Shot_01,Barrage
sk_name_cannonade_Shot_02,Barrage
sk_name_cannonade_Mul_Shot_01,Barrage: Wide Area
sk_name_specialstun_Shot_01,Special Bullet: Stun
sk_name_specialstun_Shot_02,Special Bullet: Stun
sk_name_specialatkdown_Shot_01,Special Bullet: ATK Down
sk_name_specialatkdown_Shot_02,Special Bullet: ATK Down
sk_name_specialdefdown_Shot_01,Special Bullet: DEF Down
sk_name_specialdefdown_Shot_02,Special Bullet: DEF Down
sk_name_sniper_Shot_01,Snipe
sk_name_movefire_Shot_01,Close Quarters Combat
sk_name_movefire_Shot_02,Close Quarters Combat
sk_name_organ_Shot_01,Nerve Gas
sk_name_armored_Shot_01,Barrier
sk_name_teres_Shot_01,Energy Emission
sk_name_hammer_Shot_01,Barrier
sk_name_laitance_Shot_01,Large Caliber Rifle
sk_name_laitance_Shot_02,Enhanced Bullet
sk_name_laitance_Shot_03,Laser Gun
sk_name_laitance_Shot_04,Plasma Laser
sk_name_laitance_Shot_05,Radiation Rays: Decrease Explosion Radius
sk_name_cucumber_Shot_01,Spherical Bomb
sk_name_cucumber_Shot_02,Laser
sk_name_cucumber_Shot_03,Machine Gun
sk_name_cucumber_Shot_04,High-Power Laser
sk_name_cucumber_Shot_08,Laser Pierce
sk_name_cucumber_Shot_10,Condensed Laser
sk_name_re_cucumber_Shot_06,Code Reaction Enhancement
sk_name_durian_Shot_01,Rifle Blast
sk_name_durian_Shot_02,Fusillade
sk_name_durian_Shot_03,Lock-On
sk_name_durian_Shot_04,Stiffened Hull
sk_name_durian_Shot_05,Hollow Point
sk_name_tombstone_Shot_01,Large Caliber Rifle
sk_name_tombstone_Shot_02,Defense Buff
sk_name_bigarms_Shot_01,Barrage
sk_name_bigarms_Shot_02,Remaining Ammunition Firing
sk_name_bigarms_Shot_03,Large Caliber Rifle
sk_name_bigarms_Shot_04,Stun Bullets
sk_name_bigarms_Shot_05,Enhanced Barrel
sk_name_bigtorso_Shot_01,Large Caliber Rifle
sk_name_bigtorso_Shot_02,Homing Laser
sk_name_bigtorso_Shot_03,Barrier
sk_name_bigtorso_Shot_04,Self-Repair
sk_name_re_bigtorso_Shot_01,Infinite Barrier
sk_name_sinister_Shot_01,Machine Gun
sk_name_sinister_Shot_02,Special Bullet: DMG Up
sk_name_sinister_Shot_03,Bombard
sk_name_sinister_Shot_04,Special Bombard
sk_name_spooky_Shot_01,Blaze
sk_name_spooky_Shot_02,Large Caliber Rifle
sk_name_spooky_Shot_03,Special Bullet: Stun
sk_name_re_spooky_Shot_05,Enhanced Random Spherical Bomb
sk_name_doctor_Shot_01,Self-Repair
sk_name_doctor_Shot_02,Radiation Rays
sk_name_doctor_Shot_03,Large Caliber Rifle
sk_name_doctor_Shot_04,Buff DEF
sk_name_swaord_Shot_01,Electromagnetic Wave: ATK Up
sk_name_waller_Shot_01,Electromagnetic Wave: DEF Up
sk_name_flower_Shot_02,Reduce Recovery
sk_name_barbell_Shot_03,Reinforced Gloves
sk_name_tombstone_Shot_03,High-Concentration Magnetic Field Shield
sk_name_tombstone_Shot_04,Summon Rapture
sk_name_heal_Shot_01,Repair Process
sk_name_atkdown_Shot_01,Radiation Rays: ATK Down
sk_name_defdown_Shot_01,Radiation Rays: DEF Down
sk_name_chargetimeup_Shot_01,Radioactive Rays: Increase Charge Time
sk_name_covershot_Shot_01,Cover Destruction
sk_name_guadian_Shot_02,Suppression Laser
sk_name_berserker_Shot_03,Rage Virus
sk_name_mantis_Shot_04,Enhanced Moving Volley
sk_name_mantis_Shot_05,Enhanced Sniper Rifle
sk_name_pierce_Shot_04,Enhanced Moving Volley
sk_name_pierce_Shot_05,Enhanced Sniper Rifle
sk_name_sphere_Shot_01,Energy Emission
sk_name_tiara_Shot_01,Gravity Field
sk_name_cetus_Shot_01,Large Caliber Rifle L
sk_name_cetus_Shot_02,Large Caliber Rifle R
sk_name_cetus_Shot_03,Fusillade
sk_name_cetus_Shot_04,Electromagnetic Wave: Stun Immunity
sk_name_cetus_Shot_05,Electromagnetic Wave: ATK Up
sk_name_cetus_Shot_06,Radiation Rays: ATK Down
sk_name_porter_Shot_01,Laser Discharge
sk_name_porter_Shot_02,Laser Shock
sk_name_porter_Shot_03,Stiffened Hull
sk_name_porter_Shot_04,Fusillade
sk_name_re_porter_Shot_01,Stun Laser
sk_name_re_porter_Shot_05,Transformation
sk_name_scarf_Shot_01,Large Caliber Rifle
sk_name_scarf_Shot_02,Special Bullet: Stun
sk_name_scarf_Shot_03,Blaze
sk_name_scarf_Shot_04,Enhanced Blaze
sk_name_scarf_Shot_05,Stiffened Hull
sk_name_sunbath_Shot_01,High-Concentration Particle Cannon
sk_name_sunbath_Shot_02,Laser Gun
sk_name_sunbath_Shot_03,Random Spherical Bombs
sk_name_sunbath_Shot_04,Radiation Rays: ATK Down
sk_name_obelisk_Shot_01,Launch Flashbang L
sk_name_obelisk_Shot_02,Fusillade
sk_name_obelisk_Shot_03,Launch Flashbang R
sk_name_obelisk_Shot_04,Large Caliber Rifle
sk_name_obelisk_Shot_05,Barrage
sk_name_bigmouth_Shot_01,Large Caliber Rifle
sk_name_bigmouth_Shot_02,Special Bullet: Stun
sk_name_bigmouth_Shot_03,Death Ray
sk_name_dualring_Shot_01,Large Caliber Rifle
sk_name_dualring_Shot_02,Shock Wave
sk_name_dualring_Shot_03,Fortification
sk_name_dualring_Shot_04,Special Bombard: DEF Down
sk_name_angelring_Shot_01,Piercing Shot
sk_name_angelring_Shot_02,Blaze
sk_name_angelring_Shot_03,Multi-Barrel Machine Gun
sk_name_angelring_Shot_04,Special Bullet: Stun
sk_name_tiepees_Shot_01,Bombard: Stun
sk_name_tiepees_Shot_02,Machine Gun
sk_name_tiepees_Shot_03,Piercing Shot L
sk_name_tiepees_Shot_04,Piercing Shot R
sk_name_tiepees_Shot_05,Radioactive Rays: Longer Reload Time
sk_name_thermite_Shot_01,Cover Break
sk_name_thermite_Shot_02,Spherical Bomb
sk_name_thermite_Shot_03,Piercing Shot
sk_name_thermite_Shot_04,Enhanced Spherical Bomb
sk_name_thermite_Shot_05,Enhanced Piercing Shot
sk_name_thermiteb_Shot_01,Blaze
sk_name_thermiteb_Shot_02,Special Laser: DEF Up
sk_name_thermiteb_Shot_03,Piercing Shot
sk_name_thermiteb_Shot_04,Electromagnetic Wave: DEF Share
sk_name_vulcanr_Shot_01,Blaze
sk_name_vulcanr_Shot_02,Random Spherical Bombs
sk_name_vulcanr_Shot_03,Special Laser: ATK Down
sk_name_vulcanr_Shot_04,Special Bullet: Stun
sk_name_vulcanr_Shot_06,Stiffened Hull
sk_name_re_vulcanr_Shot_03,Laser Shock
sk_name_energydrain_Shot_01,Energy Drain
sk_name_hitshield_Shot_01,Energy Barrier
sk_name_projdefup_Shot_01,Enhanced Spherical Bomb
sk_name_plate_Shot_01,Launch Flashbang
sk_name_plate_Shot_02,Flashbang Volley
sk_name_plate_Shot_03,Fusillade
sk_name_plate_Shot_04,Energy Barrier
sk_name_plate_Shot_05,Random Spherical Bombs
sk_name_gatekeeper_Shot_01,Ersatz Wormhole
sk_name_gatekeeper_Shot_02,Summon Wormhole
sk_name_gatekeeper_Shot_03,Summon Asteroids
sk_name_gatekeeper_Shot_04,Wormhole Laser
sk_name_gatekeeper_Shot_05,Interstellar Missile
sk_name_gatekeeper_Shot_06,Miniature Solar Generator
sk_name_gatekeeper_Shot_07,Summon Wormhole
sk_name_gatekeeper_Shot_08,Absolute Zero
sk_name_gatekeeper_Shot_09,Star Air Raid
sk_name_gatekeeper_Shot_21,Ice Storm
sk_name_gatekeeper_Shot_22,Supernova
sk_name_gatekeeper_Shot_23,Cosmic Trash
sk_name_motherwhale_Shot_01,Laser Shower
sk_name_motherwhale_Shot_02,Ultrasonic Wave
sk_name_motherwhale_Shot_03,Hurtle
sk_name_motherwhale_Shot_04,Launch Massive Missiles
sk_name_motherwhale_Shot_05,Launch Master-Class Raptures
sk_name_motherwhale_Shot_06,Launch Raptures
sk_name_motherwhale_Shot_18,Mega Howling
sk_name_motherwhale_Shot_19,Rapid-Fire Beam Cannon
sk_name_drifter_Shot_01,Emit Electric Wave: Stun
sk_name_jellyfish_Shot_01,Tentacle Corrosion
sk_name_spread_Shot_03,Missile Bombard
sk_name_heavymetal_Shot_04,Mega Particle Cannon
sk_name_heavymetal_Shot_08,Radiation Rays: Decrease Hit Rate
sk_name_battery_Shot_01,Silent
sk_name_battery_Shot_02,Radiation Rays: DEF Down
sk_name_launcher_Shot_01,Reinforcement
sk_name_kraken_Shot_01,Leg Laser
sk_name_kraken_Shot_02,Squid Missile
sk_name_kraken_Shot_03,Focus Laser
sk_name_kraken_Shot_04,Big Leg Laser
sk_name_kraken_Shot_05,High-Power Focus Laser
sk_name_kraken_Shot_06,Hydro Cannon
sk_name_kraken_Shot_07,Tidal Wave
sk_name_kraken_Shot_08,Big Leg Smash
sk_name_kraken_Shot_09,Vertical Screw
sk_name_kraken_Shot_14,Discharge
sk_name_kraken_Shot_18,Super Discharge
sk_name_kraken_Shot_20,Hyper Discharge
sk_name_ce002_proj,Fire Bullets
sk_name_joint_Shot_01,Continuous Laser
sk_name_suicide2_Shot_01,Self-Destruct
sk_name_ultra_Shot_01,Shock Wave
sk_name_ultra_Shot_02,Toxic Shell
sk_name_ultra_Shot_03,Toxic Dust
sk_name_ultra_Shot_05,Toxic Bullet
sk_name_ultra_Shot_06,Contaminated Projectile
sk_name_ultra_Shot_08,Toxic Substance Spray
sk_name_fingers_Shot_05,Laser Strafe
sk_name_fingers_Shot_06,Rapture Absorption
sk_name_fingers_Shot_07,Launch Raptures
sk_name_unknowncrystal_Shot_05,Random Crystal Laser
sk_name_crystalarmor_Shot_01,Multi-Barrel Laser Cannon
sk_name_crystalarmor_Shot_02,Laser Cannon
sk_name_crystalarmor_Shot_03,Crystal Shield
sk_name_crystalarmor_Shot_04,Electric Shock Discharge
sk_desc_f_sc1_pe0_rl_none_pro,"Fires rocket launchers at a single Nikke, dealing damage."
sk_desc_f_sc1_pe0_ar_none_ins,"Fires an assault rifle at a single Nikke, dealing damage."
sk_desc_f_sc4_pe0_ar_none_ins,"Fires an assault rifle continuously at a single Nikke, dealing damage."
sk_desc_f_sc1_pe0_sr_none_ins,"Takes aim and fires at a single Nikke, dealing damage."
sk_desc_f_sc1_pe1_sr_none_ins,"Fires bullets that can pierce through cover, dealing damage to a single Nikke."
sk_desc_m_sc1_pe0_rl_none_pro,"Fires rocket launchers while moving, dealing damage at a single Nikke."
sk_desc_m_sc1_pe0_ar_none_ins,"Fires bullets while moving, dealing damage at a single Nikke."
sk_desc_m_sc4_pe0_ar_none_ins,"Fires bullets continuously while moving, dealing damage at a single Nikke."
sk_desc_m_sc1_pe0_sr_none_ins,"Takes aim while moving and fires at a single Nikke, dealing damage."
sk_desc_m_sc1_pe1_sr_none_ins,"Takes aim while moving and fires at a single Nikke, dealing damage and piercing through cover."
sk_desc_m_sc2_pe0_ar_bio_ins,C Spot Latency AR
sk_desc_m_sc2_pe0_ar_metal_ins,C Spot Sinister AR
sk_desc_f_sc4_pe0_rl_metal_pro,C Spot Sinister SR
sk_desc_harvester_Bio_Shot_01,"Fires a stream of rifle bullets, dealing damage to a single Nikke."
sk_desc_harvester_Bio_Shot_02,"Fires 6 laser beams at a single Nikke, dealing damage."
sk_desc_harvester_Bio_Shot_03,"Fires 8 missiles at a single Nikke, dealing damage.
Missiles can be intercepted."
sk_desc_harvester_Bio_Shot_05,"Fires a highly concentrated laser beam, dealing damage to all Nikkes."
sk_desc_harvester_Bio_Shot_06,"Whenever a Harvester senses danger, it gathers surrounding Raptures to take charge of the situation.
Increases ATK out of rage."
sk_desc_harvester_Bio_Shot_07,Harvester lowers its front limbs and blocks a single Nikke's vision.
sk_desc_harvester_Bio_Shot_04,"Fires a highly concentrated laser beam that can pierce through cover, dealing damage to all Nikkes."
sk_desc_harvester_Bio_Shot_06_1,"Whenever a Harvester senses danger, it gathers surrounding Raptures so as to take charge of the situation.
Generates a code barrier when other Raptures are on the field.
While the barrier is up, only Water Code Nikkes can deal damage.
Increases ATK out of rage."
sk_desc_harvester_Bio_Shot_04_1,"Fires a highly concentrated laser that penetrates the cover.
Can only be stopped through Special Interruption. Should an attempt at Special Interruption fail, the laser deals damage to all Nikkes."
sk_desc_blacksmith_Bio_Shot_01,"Fires a large caliber rifle at a single Nikke, dealing damage. Large caliber rifles on both flanks can be destroyed and will no longer fire when destroyed."
sk_desc_blacksmith_Bio_Shot_02,"Fires a machine gun continuously, dealing damage to all Nikkes."
sk_desc_blacksmith_Bio_Shot_03,"Fires many missiles at a single Nikke, dealing damage.
Missiles can be intercepted."
sk_desc_blacksmith_Bio_Shot_04,"Fires a highly concentrated particle cannon, dealing damage to a single Nikke."
sk_desc_blacksmith_Bio_Shot_05,Stabs 1 Nikke with its tentacles. Whichever Nikke is struck will temporarily be rendered immobile.
sk_desc_blacksmith_Bio_Shot_06,Retracts its tentacle after dealing massive damage to the Nikke it stabbed.
sk_desc_blacksmith_Bio_Shot_07,"Fires a machine gun continuously, dealing damage to all Nikkes.
Generates a code barrier when firing multi-barrel machine gun(s).
While the barrier is up, only Water Code Nikkes can deal damage."
sk_desc_blacksmith_Bio_Shot_08,"Stabs a Nikke with tentacles. Attacked Nikkes will be immobile for a certain time period. 
When using Corrosive Tentacle, Black Smith will form a code barrier to defend itself.
While the barrier is up, only Water Code Nikkes can deal damage."
sk_desc_blacksmith_Bio_Shot_12,"Launches projectiles continuously, dealing damage to multiple Nikkes.
Destructible and non-destructible missiles are launched at the same time."
sk_desc_blacksmith_Bio_Shot_13,"Launches projectiles continuously, dealing damage to all Nikkes.
Generates a code barrier when launching projectiles.
While the barrier is up, only Fire Code Nikkes can deal damage."
sk_desc_landeater_Energy_Shot_01,"Fires a heavy particle cannon at a single Nikke, dealing damage."
sk_desc_landeater_Energy_Shot_02,"Fires missiles at a single Nikke, dealing damage.
Missiles can be intercepted."
sk_desc_landeater_Energy_Shot_03,Generates a Barrier around the Land Eater to defend against attacks.
sk_desc_landeater_Energy_Shot_04,"Fires a laser at a single Nikke, dealing damage."
sk_desc_landeater_Energy_Shot_04_1,"Fires a laser at a single Nikke, dealing damage.
While the Giant Magnetic Field Barrier is up, launches the attack directly without the Cancel Ring appearing."
sk_desc_landeater_Energy_Shot_05,"Launches an all-out assault on a single Nikke, dealing damage."
sk_desc_landeater_Energy_Shot_05_1,"Launches an all-out assault on a single Nikke, dealing damage.
While the Giant Magnetic Field Barrier is up, launches the attack directly without the Cancel Ring appearing."
sk_desc_landeater_Energy_Shot_06,"Launches an all-out assault on a single Nikke, dealing damage."
sk_desc_landeater_Energy_Shot_07,"Generates a defensive Barrier around the Land Eater.
Barriers can no longer be generated if all cores are destroyed after phase 9."
sk_desc_landeater_Energy_Shot_08,"Fires a laser at a single Nikke, dealing damage.
Can only be stopped through Special Interruption. Should an attempt at Special Interruption fail, the laser deals damage to a single Nikke."
sk_desc_landeater_Energy_Shot_09,"Launches an all-out assault on a single Nikke, dealing damage.
Can only be stopped through Special Interruption. Should an attempt at Special Interruption fail, it deals damage to a single Nikke."
sk_desc_stormbringer_Energy_Shot_01,"Fires a stream of rifle bullets, dealing damage to a single Nikke."
sk_desc_stormbringer_Energy_Shot_02,"Fires many missiles from its left shoulder, dealing damage. It will no longer fire missiles once its left shoulder has been destroyed."
sk_desc_stormbringer_Energy_Shot_03,"Fires a laser from its shoulder, dealing damage to a single Nikke."
sk_desc_stormbringer_Energy_Shot_04,"Creates a tornado, dealing damage to all Nikkes."
sk_desc_stormbringer_Energy_Shot_05,"Unleashes a thunderbolt, dealing damage to multiple Nikkes."
sk_desc_stormbringer_Energy_Shot_06,"Creates a magnetic field, dealing damage to all Nikkes."
sk_desc_stormbringer_Energy_Shot_07,"Fires many missiles from its left shoulder, dealing damage. It will no longer fire missiles once its left shoulder has been destroyed."
sk_desc_stormbringer_Energy_Shot_08,"Creates a magnetic field, dealing damage to all Nikkes.
Can only be stopped through Special Interruption. If it is not stopped, a magnetic field will be released and any Nikke struck by the magnetic field will be rendered immobile for a certain period of time."
sk_desc_stormbringer_coop_Energy_Shot_04,"Sets off a tornado, dealing damage to all Nikkes.
Can only be stopped through Special Interruption. Should an attempt at Special Interruption fail, the laser deals damage to a single Nikke."
sk_desc_materialh_Energy_Shot_01,"Fires missiles at a single Nikke, dealing damage.
Missiles can be intercepted."
sk_desc_materialh_Energy_Shot_04,"Fires a laser beam, dealing damage to all Nikkes."
sk_desc_materialh_Energy_Shot_05,"Fires bullets from a turret near Material H at a single Nikke continuously, dealing damage. The turret can be destroyed."
sk_desc_materialh_Energy_Shot_12,"Generates a defensive barrier in front of Material H, defending against attacks."
sk_desc_materialh_Energy_Shot_13,Material H rapidly produces Raptures and thrusts them into battle.
sk_desc_materialh_Energy_Shot_17,"Fires a laser at a single Nikke, dealing damage."
sk_desc_materialh_Energy_Shot_24,"Fires bullets from a turret near Material H at a single Nikke, dealing damage.
The turret will blow up after firing.
Its target will not be changed even with taunt and attraction taking effect."
sk_desc_materialh_Energy_Shot_25,"Fires bullets from all turrets near Material H at all Nikkes, dealing damage.
The turret will blow up after firing."
sk_desc_materialh_Energy_Shot_14,"Material H rapidly produces Raptures and thrusts them into battle.
These Raptures will generate a code barrier when they are alive.
While the barrier is up, only Wind Code Nikkes can deal damage."
sk_desc_alteisen_Metal_Shot_01,Fires a machine gun continuously. The machine gun can be destroyed.
sk_desc_alteisen_Metal_Shot_02,Fires a machine gun continuously. The machine gun can be destroyed.
sk_desc_alteisen_Metal_Shot_03,Fires a machine gun continuously. The machine gun can be destroyed.
sk_desc_alteisen_Metal_Shot_04,Fires a machine gun continuously. The machine gun can be destroyed.
sk_desc_alteisen_Metal_Shot_05,Fires missiles. These missiles cannot be intercepted.
sk_desc_alteisen_Metal_Shot_06,Fires missiles. These missiles cannot be intercepted.
sk_desc_alteisen_Metal_Shot_07,Fires sphere missiles. The missiles can be intercepted.
sk_desc_alteisen_coop_Metal_Shot_07,"Fires sphere missiles.
Any Nikkes who are hit will have their ATK reduced.
The missiles can be intercepted."
sk_desc_alteisen_psid_Metal_Shot_02,"Fires a machine gun continuously at the Nikke with the highest ATK.
The machine gun can be destroyed."
sk_desc_alteisen_psid_Metal_Shot_05,"Fires missiles at the Nikke with the highest ATK.
Missiles cannot be intercepted."
sk_desc_alteisen_Metal_Shot_08,"Fires a high-temperature railgun that can pierce through cover, dealing damage to all Nikkes."
sk_desc_alteisen_Metal_Shot_09,"Hurls its body at all the Nikkes, piercing through cover and dealing damage."
sk_desc_alteisen_Metal_Shot_10,"Fires a railgun at point-blank range, piercing through cover and dealing damage to all Nikkes."
sk_desc_alteisen_Metal_Shot_11,"Hurls its body forward and deals damage to all Nikkes, then fires electron cannons at point-blank to deal damage to all Nikkes again."
sk_desc_gravedigger_Metal_Shot_01,"Fires all weapons near its head at a single Nikke, dealing damage."
sk_desc_gravedigger_Metal_Shot_02,"Hurls out saw blades, dealing damage to all Nikkes."
sk_desc_gravedigger_Metal_Shot_02_1,"Launches sawteeth, dealing damage to all Nikke.
While the barrier is up, only Iron Code Nikkes can deal damage."
sk_desc_gravedigger_Metal_Shot_03,"Fires missiles at a single Nikke, dealing damage.
Missiles can be intercepted."
sk_desc_gravedigger_Metal_Shot_04,"Grave Digger strikes, dealing damage to all Nikkes."
sk_desc_gravedigger_Metal_Shot_05,"Grave Digger strikes, piercing through cover and dealing damage to all Nikkes."
sk_desc_gravedigger_Metal_Shot_05_1,"Grave Digger strikes, dealing damage to all Nikkes."
sk_desc_gravedigger_Metal_Shot_11,"Increases Grave Digger&#039;s moving speed.
Can only be stopped through Special Interruption. Increases Grave Digger&#039;s moving speed in the event of failure."
sk_desc_gravedigger_Metal_Shot_12,"Grave Digger strikes, dealing cover-piercing damage to all Nikkes.
Can only be stopped through Special Interruption. Should an attempt at Special Interruption fail, Grave Digger will deal damage."
sk_desc_mordernia_Metal_Shot_01,"Fires the machine gun on the right arm, dealing damage to a single Nikke."
sk_desc_mordernia_Metal_Shot_02,"Fires missiles from both wings, dealing damage to a single Nikke.
Missiles can be intercepted."
sk_desc_mordernia_Metal_Shot_03,"Swings a beam blade that can pierce through cover, dealing damage to all Nikkes."
sk_desc_mordernia_Metal_Shot_04,"Fires off lasers, dealing damage to a single Nikke."
sk_desc_mordernia_Metal_Shot_05,"Fires powerful particle cannons from both shoulders, dealing damage to all Nikkes.
Nikkes who are hit cannot move for a certain period of time."
sk_desc_mordernia_Metal_Shot_07,"Fires missiles from both wings, dealing damage to a single Nikke.
Missiles can be intercepted."
sk_desc_mordernia_Metal_Shot_08,"Fires missiles from both wings, dealing damage to a single Nikke.
Any Nikkes who are hit will have their ATK reduced.
Missiles can be intercepted."
sk_desc_mordernia_anmi_Metal_Shot_09,"Charges the right arm's Machine Gun and shoots rays.
Can only be stopped through Special Interruption. Should an attempt at Special Interruption fail, the ray deals massive damage to all Nikkes."
sk_desc_talkertive_Bio_Shot_01,"Fires off lasers, dealing damage to a single Nikke."
sk_desc_talkertive_Bio_Shot_02,"Fires superacid missiles, dealing damage to a single Nikke.
Decreases DEF of Nikkes attacked. This effect can stack. Nikkes at max stacks die instantly upon being attacked.
Superacid missiles can be intercepted."
sk_desc_talkertive_Bio_Shot_02_1,"Fires superacid missiles, dealing damage to a single Nikke.
Decreases DEF of Nikkes attacked. This effect can stack. Nikkes at max stacks are out of action instantly upon being attacked.
Superacid missiles can be intercepted."
sk_desc_talkertive_Bio_Shot_03,"Fires spike missiles at a single Nikke, dealing damage. 
The DEF of Nikkes attacked will be reduced. This effect can stack. Nikkes at max stacks die instantly upon being attacked."
sk_desc_talkertive_Bio_Shot_03_1,"Fires spike missiles at a single Nikke, dealing damage. 
The DEF of Nikkes attacked will be reduced. This effect can stack. Nikkes at max stacks are out of action instantly upon being attacked."
sk_desc_talkertive_Bio_Shot_04,"Fires the heavy particle cannon in its right hand, dealing damage to all Nikkes."
sk_desc_talkertive_Bio_Shot_05,"Smashes the ground, piercing through cover, dealing damage to all Nikkes.
Decreases DEF of Nikkes attacked. This effect can stack. Nikkes at max stacks die instantly upon being attacked."
