Key,Value
m_ex_absolut_02_8,and thought this outfit would look perfect on her.
m_ex_absolut_02_9,"I really wanted her to try it on,"
m_ex_absolut_02_10,"but the second I got it out of the box,"
m_ex_absolut_02_11,she took off :'(
m_ex_absolut_02_12,Hmm...
m_ex_absolut_02_13,Maybe something came up
m_ex_absolut_02_14,and she had to take care of it?
m_ex_absolut_02_15,Maybe...
m_ex_absolut_02_16,Wait a sec.
m_ex_absolut_02_17,What?
m_ex_absolut_02_18,What kind of outfit is it?
m_ex_absolut_02_19,"Well, it's a women's clothing brand."
m_ex_absolut_02_20,I'm not sure
m_ex_absolut_02_21,if you've ever heard of it before.
m_ex_absolut_02_22,Would you morons
m_ex_absolut_02_23,cut it out?
m_ex_absolut_02_24,It's her!
m_ex_absolut_02_25,Eunhwa!
m_ex_absolut_02_26,What did the Boss say?
m_ex_absolut_02_27,Any new assignments?
m_ex_absolut_02_28,Tsk.
m_ex_absolut_02_29,"Are you messing with me,"
m_ex_absolut_02_30,or are you really that dimwitted?
m_ex_absolut_02_31,I'm being serious!
m_ex_absolut_02_32,I was just curious is all...
m_ex_absolut_02_33,A friendly reminder to everyone:
m_ex_absolut_02_34,"As we all previously agreed upon,"
m_ex_absolut_02_35,no fighting is allowed in the group chat where the Commander is in. ^_^;
m_ex_absolut_02_36,"Sorry, Commander :'("
m_ex_absolut_02_37,Can we try and get this train wreck back on track?
m_ex_absolut_02_38,"Anyway, what kind of outfit was it?"
m_ex_absolut_02_39,Fine by me!
m_ex_absolut_02_40,Back to the topic at hand...
m_ex_absolut_02_41,"Oh right, I nearly forgot!"
m_ex_absolut_02_42,Let me think...
m_ex_absolut_02_43,It'd make Eunhwa look like a magical fairy.
m_ex_absolut_02_44,Emma.
m_ex_absolut_02_45,I'm coming over.
m_ex_absolut_02_46,Stay where you are.
m_ex_absolut_02_47,Don't say another word
m_ex_absolut_02_48,until I get there. Please.
m_ex_absolut_02_49,"Whoa,"
m_ex_absolut_02_50,"did you see that, Commander?"
m_ex_absolut_02_51,"Eunhwa actually said ""Please."""
m_ex_absolut_02_52,Shut up.
m_ex_absolut_02_53,Why do I always get the brunt of it? :'(
m_ex_absolut_02_54,I'm very curious about what this outfit looks like.
m_ex_absolut_02_55,Did she say a fairy? Now I'm even more curious.
m_ex_absolut_02_56,Let me tell you something.
m_ex_absolut_02_57,"Pigs could fly, hell could freeze over..."
m_ex_absolut_02_58,and I still wouldn't let you see me in that outfit.
m_ex_absolut_02_59,"Hehe,"
m_ex_absolut_02_60,"don't take it to heart, Commander~"
m_ex_absolut_02_61,"She's just a little shy, that's all."
m_ex_absolut_02_62,"Don't worry,"
m_ex_absolut_02_63,I'll sneak a photo and show you so;kKLFJ)#!R)I!JF...SF>>
m_ex_absolut_02_64,... Seems that Eunhwa finally reached Emma's room.
m_ex_acpu_01_1,I have a question!
m_ex_acpu_01_2,No texting while on duty.
m_ex_acpu_01_3,Aren't you responsible for traffic direction today?
m_ex_acpu_01_4,Don't forget citizens are watching you!
m_ex_acpu_01_5,"Ah, texting is prohibited?!"
m_ex_acpu_01_6,"Yes, it is!"
m_ex_acpu_01_7,So how come you're texting right now?
m_ex_acpu_01_8,Cuz I'm not responsible for enforcing traffic today!
m_ex_acpu_01_9,I see!
m_ex_acpu_01_10,Emm...
m_ex_acpu_01_11,But
m_ex_acpu_01_12,No more texting!
m_ex_acpu_01_13,Sry
m_ex_acpu_01_14,but I have to say this!
m_ex_acpu_01_15,What's going on?
m_ex_acpu_01_16,"Well,"
m_ex_acpu_01_17,something is bothering me!
m_ex_acpu_01_18,What's that?
m_ex_acpu_01_19,Did you...
m_ex_acpu_01_20,... get into trouble again?
m_ex_acpu_01_21,"Did you do anything like lining civilians up on the road,"
m_ex_acpu_01_22,"or stand in the middle of the road, holding the traffic sign?"
m_ex_acpu_01_23,Noooo!!
m_ex_acpu_01_24,It's just that I lost my way.
m_ex_acpu_01_25,What?
m_ex_acpu_01_26,Huh?
m_ex_acpu_01_27,Where? And when?
m_ex_acpu_01_28,"I was supposed to be on duty in Ark Square,"
m_ex_acpu_01_29,and I suddenly realized there were unfamiliar buildings all around me!
m_ex_acpu_01_30,Aren't you a police officer?
m_ex_acpu_01_31,"Yup, I know!"
m_ex_acpu_01_32,So how could you get lost while on duty?
m_ex_acpu_01_33,That's what I wanna know.
m_ex_acpu_01_34,Ah.
m_ex_acpu_01_35,"I wanted to find a high-rise building,"
m_ex_acpu_01_36,... but I lost all my sense of direction on the way.
m_ex_acpu_01_37,I thought you're tasked with traffic enforcement today.
m_ex_acpu_01_38,Yep!
m_ex_acpu_01_39,"Then, why would you find a high-rise building?"
m_ex_acpu_01_40,A high-rise building offers a better view!
m_ex_acpu_01_41,Aha
m_ex_acpu_01_42,Got it.
m_ex_acpu_01_43,Miranda
m_ex_acpu_01_44,Eh?
m_ex_acpu_01_45,I will tell them you're performing a special task today.
m_ex_acpu_01_46,"So, find your way back by yourself, Okay?"
m_ex_acpu_01_47,Huh?
m_ex_acpu_01_48,"As a police officer, you shouldn't get lost!"
m_ex_acpu_01_49,Such a shame!
m_ex_acpu_01_50,I won't help you find the way back!!!
m_ex_acpu_01_51,How can I get back myself when I'm already lost?
m_ex_acpu_01_52,No idea!
m_ex_acpu_01_53,"Since you're so fond of tall buildings,"
m_ex_acpu_01_54,"go find one and use the nice view you love so much to find the right way, woof!"
m_ex_acpu_01_55,!!!!!
m_ex_acpu_01_56,So that's how you do it!
m_ex_acpu_01_57,As expected of an experienced officer like Poli!!
m_ex_acpu_01_58,I'll go find the right way now!!!!
m_ex_acpu_01_59,Woah.
m_ex_acpu_01_60,Good luck.
m_ex_acpu_02_1,"Miranda,"
m_ex_acpu_02_2,"Miranda, where are you?"
m_ex_acpu_02_3,Reply to me!
m_ex_acpu_02_4,What's the matter?
m_ex_acpu_02_5,"We're responding to an emergency call, but we can't find Miranda."
m_ex_acpu_02_6,What happened?
m_ex_acpu_02_7,"Apparently, someone is running around"
m_ex_acpu_02_8,in the middle of the road shaking a chew toy
m_ex_acpu_02_9,trying to catch a stray dog.
m_ex_acpu_02_10,They're blocking traffic.
m_ex_acpu_02_11,Sorry for the late reply!
m_ex_acpu_02_12,You should be.
m_ex_acpu_02_13,Why aren't you at the police station?
m_ex_acpu_02_14,Didn't I tell you not to leave your post?
m_ex_acpu_02_15,What's the meaning of all this?!
m_ex_acpu_02_16,"Yikes, someone's a little upset..."
m_ex_acpu_02_17,"I had something to report to you,"
m_ex_acpu_02_18,but I couldn't find you. So I went out by myself.
m_ex_acpu_02_19,Do you not know how a phone works?
m_ex_acpu_02_20,You could have tried texting me!
m_ex_acpu_02_21,I thought I'd be back soon...
m_ex_acpu_02_22,"Sorry, next time I'll be sure to text you first before anything else."
m_ex_acpu_02_23,... Fine then.
m_ex_acpu_02_24,So where are you right now anyway?
m_ex_acpu_02_25,Right now?
m_ex_acpu_02_26,I'm on the road shaking this chew toy.
m_ex_acpu_02_27,???
m_ex_acpu_02_28,?!?!
m_ex_acpu_02_29,What?!
m_ex_acpu_02_30,You're the one we received a call about?!
m_ex_acpu_02_31,Guess so!
m_ex_acpu_02_32,Now that's something you don't see every day.
m_ex_acpu_02_33,What are you doing on the road?
m_ex_acpu_02_34,"I was watching the surveillance cameras, and a puppy caught my attention, so I went over right away."
m_ex_acpu_02_35,"Don't worry, Poli."
m_ex_acpu_02_36,I'll handle this!
m_ex_acpu_02_37,Stay right there and don't go anywhere!
m_ex_acpu_02_38,Huh?
m_ex_acpu_02_39,"I said stay there, and don't do anything!"
m_ex_acpu_02_40,Why?
m_ex_acpu_02_41,"If I leave this in Miranda's hands,"
m_ex_acpu_02_42,it'll take twice as long to break up this gridlock.
m_ex_acpu_02_43,Not to mention how many more issues she may end up causing...
m_ex_acpu_02_44,I need to intervene before things get any worse.
m_ex_acpu_02_45,I doubt she'll even be able to catch that dog on her own.
m_ex_acpu_02_46,I can definitely see that being the case.
m_ex_acpu_02_47,She's more of a hindrance than anything.
m_ex_acpu_02_48,"So, do you copy, Miranda?"
m_ex_acpu_02_49,Just wait there and don't do anything.
m_ex_acpu_02_50,So I kan't even shake the chew toy?
m_ex_acpu_02_51,"can't, sorry."
m_ex_acpu_02_52,That's right. Don't even shake it a little bit.
m_ex_acpu_02_53,Just stand at attention and don't move.
m_ex_acpu_02_54,"If people found out this traffic jam is all because of a police officer bumbling about, we'd never hear the end of it."
m_ex_acpu_02_55,"Yes, ma'am! I'll wait right here."
m_ex_cafesweety_01_1,Warning! Warning!
m_ex_cafesweety_01_2,What's wrong?
m_ex_cafesweety_01_3,Why are you talking so much all of a sudden?
m_ex_cafesweety_01_4,Lost some money?
m_ex_cafesweety_01_5,Boss
m_ex_cafesweety_01_6,called us.
m_ex_cafesweety_01_7,!!
m_ex_cafesweety_01_8,"Ah, what happened?"
m_ex_cafesweety_01_9,Why did the Boss suddenly ask us to gather?
m_ex_cafesweety_01_10,Explain.
m_ex_cafesweety_01_11,Troublesome.
m_ex_cafesweety_01_12,Give us the explanation first!!!
m_ex_cafesweety_01_13,Seriously.
m_ex_cafesweety_01_14,Why are you our leader!?
m_ex_cafesweety_01_15,Hmmm.
m_ex_cafesweety_01_16,Seems we need to keep asking her as usual.
m_ex_cafesweety_01_17,"Ah, so irritating!!"
m_ex_cafesweety_01_18,"If you guys are unsatisfied, why not be the leader yourselves?"
m_ex_cafesweety_01_19,"No way, Pal."
m_ex_cafesweety_01_20,I don't wanna trouble myself with such things.
m_ex_cafesweety_01_21,Me neither.
m_ex_cafesweety_01_22,Replace me.
m_ex_cafesweety_01_23,"Since you're already the leader, there's no turning back!"
m_ex_cafesweety_01_24,"If you really wanna quit, refund the money you spent on the sofa."
m_ex_cafesweety_01_25,The sofa was given to you only because you said you would like to be the leader.
m_ex_cafesweety_01_26,T_T
m_ex_cafesweety_01_27,I see.
m_ex_cafesweety_01_28,Did Boss want us to gather
m_ex_cafesweety_01_29,because we were reported for attacking Nikkes from other companies?
m_ex_cafesweety_01_30,You attacked Nikkes from other companies?
m_ex_cafesweety_01_31,Not exactly!
m_ex_cafesweety_01_32,We just made some mild threats against them.
m_ex_cafesweety_01_33,No.
m_ex_cafesweety_01_34,Although... a Central Government officer did mention something about a fine.
m_ex_cafesweety_01_35,When did that happen??
m_ex_cafesweety_01_36,A while ago...
m_ex_cafesweety_01_37,Shame on you! You didn't even tell us!
m_ex_cafesweety_01_38,"No, no."
m_ex_cafesweety_01_39,Then what is this about?
m_ex_cafesweety_01_40,"Hmph, no idea."
m_ex_cafesweety_01_41,I give up.
m_ex_cafesweety_01_42,"Ugh, forget it."
m_ex_cafesweety_01_43,We'll find the answer when we meet with the Boss.
m_ex_cafesweety_01_44,Seems to be about cosmetology.
m_ex_cafesweety_01_45,Seems about entertainment.
m_ex_cafesweety_01_46,!!
m_ex_cafesweety_01_47,"No, no, no."
m_ex_cafesweety_01_48,"Then, it's about cosmetology?"
m_ex_cafesweety_01_49,Yeeeeeees.
m_ex_cafesweety_01_50,Huh? Cosmetology?
m_ex_cafesweety_01_51,Geez! I don't wanna go.
m_ex_cafesweety_01_52,Just the idea of it annoys me already.
m_ex_cafesweety_01_53,Me neither.
m_ex_cafesweety_01_54,I'm not interested.
m_ex_cafesweety_01_55,Neither.
m_ex_cafesweety_01_56,You have to go.
m_ex_cafesweety_01_57,Huh???
m_ex_cafesweety_01_58,Why???
m_ex_cafesweety_01_59,How come!!!
m_ex_cafesweety_01_60,"Look, she was so annoyed that she even spoke more words. LMAO."
m_ex_cafesweety_01_61,Cuz you're the squad leader.
m_ex_cafesweety_01_62,"Ugh,"
m_ex_cafesweety_01_63,dammit.
m_ex_cafesweety_01_64,Hahahahahaha
m_ex_cafesweety_01_65,Good luck.
m_ex_cafesweety_01_66,Whatever.
m_ex_cafesweety_02_1,Bad news! Real bad news!
m_ex_cafesweety_02_2,What a disaster!
m_ex_cafesweety_02_3,What's wrong?
m_ex_cafesweety_02_4,The cafe made half as much as it did last month.
m_ex_cafesweety_02_5,"If things keep going like this, we'll be out on the street!"
m_ex_cafesweety_02_6,I made the same amount of money I always have...
m_ex_cafesweety_02_7,I made even more than usual.
m_ex_cafesweety_02_8,"Wait, what?"
m_ex_cafesweety_02_9,"So Sugar's earnings didn't change,"
m_ex_cafesweety_02_10,and Frima's actually increased?
m_ex_cafesweety_02_11,So that means I'm the only one who made less than before?
m_ex_cafesweety_02_12,Why????
m_ex_cafesweety_02_13,"Come to think of it, our customers haven't been ordering as many milk coffees as they used to."
m_ex_cafesweety_02_14,Why do you think that is?
m_ex_cafesweety_02_15,Um...
m_ex_cafesweety_02_16,"If I knew the answer to that,"
m_ex_cafesweety_02_17,would I be asking you guys??
m_ex_cafesweety_02_18,"What do you think, Partner?"
m_ex_cafesweety_02_19,The milk coffees haven't tasted the same lately.
m_ex_cafesweety_02_20,What?!
m_ex_cafesweety_02_21,What are you talking about?
m_ex_cafesweety_02_22,What does it taste like now?
m_ex_cafesweety_02_23,Can you be more specific?
m_ex_cafesweety_02_24,"Less aromatic, I'd say."
m_ex_cafesweety_02_25,But the aroma is what makes the latte so special.
m_ex_cafesweety_02_26,How can it be less aromatic?
m_ex_cafesweety_02_27,I use the vending machine to make every single milk coffee.
m_ex_cafesweety_02_28,I've got the recipe down to a science.
m_ex_cafesweety_02_29,How can it have changed?
m_ex_cafesweety_02_30,Could there be any other reason why
m_ex_cafesweety_02_31,milk coffee sales have gone down?
m_ex_cafesweety_02_32,"Maybe the recipe hasn't changed, but customers just want something different."
m_ex_cafesweety_02_33,Could that be it?
m_ex_cafesweety_02_34,Could it be the ingredients?
m_ex_cafesweety_02_35,Huh?
m_ex_cafesweety_02_36,Hmm...
m_ex_cafesweety_02_37,Like what?
m_ex_cafesweety_02_38,Any idea?
m_ex_cafesweety_02_39,Tell me!
m_ex_cafesweety_02_40,The
m_ex_cafesweety_02_41,supplier
m_ex_cafesweety_02_42,changed.
m_ex_cafesweety_02_43,?????
m_ex_cafesweety_02_44,When?
m_ex_cafesweety_02_45,Didn't we discuss this last time?
m_ex_cafesweety_02_46,Yes.
m_ex_cafesweety_02_47,Am I the only one in the dark here?
m_ex_cafesweety_02_48,When did our supplier change?
m_ex_cafesweety_02_49,Last month.
m_ex_cafesweety_02_50,They were cheaper than our old supplier.
m_ex_cafesweety_02_51,I thought Frima told you.
m_ex_cafesweety_02_52,"Well, since this is my first time hearing about it,"
m_ex_cafesweety_02_53,I'd say that's highly unlikely!
m_ex_cafesweety_02_54,"As I remember it, Frima asked us for our opinions"
m_ex_cafesweety_02_55,and we all agreed to it.
m_ex_cafesweety_02_56,Yes.
m_ex_cafesweety_02_57,...
m_ex_cafesweety_02_58,You two are clearly messing with me.
m_ex_cafesweety_02_59,No one ever asked my opinion about any of this.
m_ex_cafesweety_02_60,And now you're trying to throw me under the bus!
m_ex_cafesweety_02_61,You think you're better than me just because your earnings haven't gone down?
m_ex_cafesweety_02_62,Wait.
m_ex_cafesweety_02_63,Copy & Paste.
m_ex_cafesweety_02_64,11:09 Frima: Agreed?
m_ex_cafesweety_02_65,11:09 Sugar: I have no opinion.
m_ex_cafesweety_02_66,"11:09 Sugar: I did look up the new supplier though, and apparently their products are sweeter."
m_ex_cafesweety_02_67,"11:09 Sugar: Milk, what do you think?"
m_ex_cafesweety_02_68,"11:10 Milk: Whatever, stop bothering me."
m_ex_cafesweety_02_69,11:10 Milk: Do whatever you want.
m_ex_cafesweety_02_70,11:10 Frima: OK.
m_ex_cafesweety_02_71,Um...
m_ex_cafesweety_02_72,I don't remember any of that.
m_ex_cafesweety_02_73,No wonder this new supplier came so cheap... Their products taste awful!
m_ex_cafesweety_02_74,A sample was sent to us before we made our final decision.
m_ex_cafesweety_02_75,Mmhmm.
m_ex_cafesweety_02_76,...
m_ex_cafesweety_02_77,Fine.
m_ex_cafesweety_02_78,You got me.
m_ex_cafesweety_02_79,What else can I say?
m_ex_counters_01_1,Master
m_ex_counters_01_2,Um... Do you have running water
m_ex_counters_01_3,in your room?
m_ex_counters_01_4,Yes.
m_ex_counters_01_5,"Wow, so this is the only place where there's no water."
m_ex_counters_01_6,Can we even call this dump a dorm?
m_ex_counters_01_7,Take away the roof and it'd be no different from living on the street.
m_ex_counters_01_8,I want to take a bath.
m_ex_counters_01_9,"Me too, me too."
m_ex_counters_01_10,A nice hot bath.
m_ex_counters_01_11,"Me too, me too."
m_ex_counters_01_12,Take a bath.
m_ex_counters_01_13,Take a bath.
m_ex_counters_01_14,Take a bath!!!
m_ex_counters_01_15,Take a bath!!!!!!!!!
m_ex_counters_01_16,Takeeeeee—
m_ex_counters_01_17,A baaaathhhhhh—
m_ex_counters_01_18,Feel free to use my room as much as you like.
m_ex_counters_01_19,Wow.
m_ex_counters_01_20,Really?
m_ex_counters_01_21,No.
m_ex_counters_01_22,Yes.
m_ex_counters_01_23,Commander.
m_ex_counters_01_24,There must be a clear division
m_ex_counters_01_25,between the Commander's Room and the dorm.
m_ex_counters_01_26,"We know very well how much you care about us,"
m_ex_counters_01_27,but a lack of boundaries may result in a lap of discipline.
m_ex_counters_01_28,Lap of discipline.
m_ex_counters_01_29,Lap of discipline.
m_ex_counters_01_30,Lap of discipline.
m_ex_counters_01_31,I meant lack of discipline.
m_ex_counters_01_32,Lack of what?
m_ex_counters_01_33,"Please tell me, Rapi."
m_ex_counters_01_34,"Commander,"
m_ex_counters_01_35,please make a decision.
m_ex_counters_01_36,Feel free to use the bathroom as you see fit.
m_ex_counters_01_37,I couldn't ask for a better
m_ex_counters_01_38,Master.
m_ex_counters_01_39,You truly are wise.
m_ex_counters_01_40,And so prescient as well!
m_ex_counters_01_41,Prescient?
m_ex_counters_01_42,Prescient... p... p...
m_ex_counters_01_43,Pistol!
m_ex_counters_01_44,Firepower!!!!
m_ex_counters_01_45,Hahaha
m_ex_counters_01_46,Hahahaha
m_ex_counters_01_47,Whatever you say.
m_ex_counters_01_48,I already warned you.
m_ex_counters_01_49,How about we all take a bath together? Hehehehe
m_ex_counters_01_50,Woo-hoo!!!!
m_ex_counters_01_51,I'm too busy now. I'm not going.
m_ex_counters_01_52,No one's replied.
m_ex_counters_01_53,It seems they have already gone to the Commander's Room.
m_ex_counters_01_54,I warned you.
m_ex_counters_01_55,I hope you don't come
m_ex_counters_01_56,to regret this...
m_ex_counters_02_1,Hehe
m_ex_counters_02_2,Hahahahaha
m_ex_counters_02_3,What are you so giggly for?
m_ex_counters_02_4,Did you find an unexpected fortune?
m_ex_counters_02_5,Way better than that.
m_ex_counters_02_6,I
m_ex_counters_02_7,got
m_ex_counters_02_8,a
m_ex_counters_02_9,gift.
m_ex_counters_02_10,Gift?
m_ex_counters_02_11,Who gave it to you?
m_ex_counters_02_12,Master did.
m_ex_counters_02_13,They said that I'm a hard-worker.
m_ex_counters_02_14,Then
m_ex_counters_02_15,they
m_ex_counters_02_16,gave
m_ex_counters_02_17,me
m_ex_counters_02_18,a
m_ex_counters_02_19,gift.
m_ex_counters_02_20,Would you cut it out?
m_ex_counters_02_21,You're not the only one.
m_ex_counters_02_22,Huh?
m_ex_counters_02_23,I got a gift as well.
m_ex_counters_02_24,Commander gave it to me when they greeted me.
m_ex_counters_02_25,Really?
m_ex_counters_02_26,Yep.
m_ex_counters_02_27,What's going on here?!
m_ex_counters_02_28,I thought I was special.
m_ex_counters_02_29,"Rapi, don't tell me you got one too?"
m_ex_counters_02_30,I did.
m_ex_counters_02_31,??
m_ex_counters_02_32,What did the Commander say?
m_ex_counters_02_33,They thanked me for all my help.
m_ex_counters_02_34,Oh.
m_ex_counters_02_35,"Aha, I got it!"
m_ex_counters_02_36,My eureka moment is coming!
m_ex_counters_02_37,Congrats.
m_ex_counters_02_38,The Commander definitely wants to build a harem.
m_ex_counters_02_39,You're wrong.
m_ex_counters_02_40,Then how come you gave all three of us gifts?
m_ex_counters_02_41,A three-way isn't enough for you?
m_ex_counters_02_42,"You want to throw another person into the mix, is that it?"
m_ex_counters_02_43,This is all a big misunderstanding.
m_ex_counters_02_44,That's right.
m_ex_counters_02_45,How could Master do that kind of thing?
m_ex_counters_02_46,"Even if they made eyes at all of us,"
m_ex_counters_02_47,it wouldn't be because
m_ex_counters_02_48,they had any ill intentions!
m_ex_counters_02_49,Certainly nothing like wanting a harem...
m_ex_counters_02_50,That's right.
m_ex_counters_02_51,"You're making way too much out of this, Anis."
m_ex_counters_02_52,Um...
m_ex_counters_02_53,"I was just kidding, hehe..."
m_ex_counters_02_54,You all need to loosen up!
m_ex_counters_02_55,"Sorry, Commander."
m_ex_counters_02_56,I'm just happy I was able to explain myself.
m_ex_counters_02_57,Yeah.
m_ex_counters_02_58,You shouldn't have had to defend yourself in the first place...
m_ex_counters_02_59,... I'd better not give any gifts to anyone for a while.
m_ex_exotic_01_1,Leader! Hehe.
m_ex_exotic_01_2,"I'm on my way back, just finished talking with an official of Heavenly Ascension."
m_ex_exotic_01_3,Official? Who?
m_ex_exotic_01_4,Did you forget the kid who just got promoted recently?
m_ex_exotic_01_5,Huh??
m_ex_exotic_01_6,You call that big guy a kid?
m_ex_exotic_01_7,"Hmph, you're annoying."
m_ex_exotic_01_8,Anyone younger than me is a kid :)
m_ex_exotic_01_9,"Anyway, haha,"
m_ex_exotic_01_10,I had an in-depth conversation with him.
m_ex_exotic_01_11,"He seems to be hostile to us,"
m_ex_exotic_01_12,"probably because we're not members of Heavenly Ascension,"
m_ex_exotic_01_13,and he probably resents us bossing him around.
m_ex_exotic_01_14,"Huh, is that so?"
m_ex_exotic_01_15,Seems like he still has more to learn.
m_ex_exotic_01_16,Don't you normally take care of such matters
m_ex_exotic_01_17,all by yourself?
m_ex_exotic_01_18,"Discussing this with us in the group chat,"
m_ex_exotic_01_19,you must have another plan.
m_ex_exotic_01_20,You're a true team leader.
m_ex_exotic_01_21,My point exactly.
m_ex_exotic_01_22,Honey♡
m_ex_exotic_01_23,"So you're pretty interested in our discussion, right?"
m_ex_exotic_01_24,Absolutely.
m_ex_exotic_01_25,I wouldn't say so.
m_ex_exotic_01_26,"Well, you've at least been following along :)"
m_ex_exotic_01_27,"As I said just now, that boy from Heavenly Ascension"
m_ex_exotic_01_28,ignores us and even wants to bully us.
m_ex_exotic_01_29,"As everyone knows, we, Nikkes,"
m_ex_exotic_01_30,can't inflict violence even if we want to due to restrictions.
m_ex_exotic_01_31,"However, if you, my dear,"
m_ex_exotic_01_32,submit a report
m_ex_exotic_01_33,"saying that he tried to hurt you,"
m_ex_exotic_01_34,then it's fine for us to teach this guy a lesson.
m_ex_exotic_01_35,Is this even legal?
m_ex_exotic_01_36,Of course!
m_ex_exotic_01_37,He's an outlaw.
m_ex_exotic_01_38,Even the Central Government doesn't treat them as humans.
m_ex_exotic_01_39,"As long as we can give a good reason,"
m_ex_exotic_01_40,"the Central Government will turn a blind eye on our little ruse, haha."
m_ex_exotic_01_41,"Anyway, just use the reason I mentioned."
m_ex_exotic_01_42,I'll leave it all up to you!
m_ex_exotic_02_1,"Leader,"
m_ex_exotic_02_2,do you remember that device you asked me to make?
m_ex_exotic_02_3,AKE 10.92.
m_ex_exotic_02_4,I buried it to keep it hidden.
m_ex_exotic_02_5,"I buried it nice and deep, so no dogs would be able to dig it up."
m_ex_exotic_02_6,Well? Did I do good?
m_ex_exotic_02_7,?
m_ex_exotic_02_8,?
m_ex_exotic_02_9,?
m_ex_exotic_02_10,Huh? What's with all the question marks?
m_ex_exotic_02_11,"Actually,"
m_ex_exotic_02_12,"come to think of it, what's the Commander doing in our chat room?"
m_ex_exotic_02_13,"Hey doofus,"
m_ex_exotic_02_14,it's because you're in the wrong chat room.
m_ex_exotic_02_15,Agh!
m_ex_exotic_02_16,Jackal left the group.
m_ex_exotic_02_17,Jackal has joined the group.
m_ex_exotic_02_18,What about now??
m_ex_exotic_02_19,Is the chat history cleared??
m_ex_exotic_02_20,Seriously...?
m_ex_exotic_02_21,What is it that you buried?
m_ex_exotic_02_22,"Oh, that?"
m_ex_exotic_02_23,Nothing special ;)
m_ex_exotic_02_24,It's a little time capsule
m_ex_exotic_02_25,"containing some of the memories between us, hehe."
m_ex_exotic_02_26,Yeah!
m_ex_exotic_02_27,You take all sorts of weird junk and stuff it in a can!
m_ex_exotic_02_28,Jackal.
m_ex_exotic_02_29,Shut up.
m_ex_exotic_02_30,"Yes, ma'am."
m_ex_exotic_02_31,What did you put in it?
m_ex_exotic_02_32,Time capsule?
m_ex_exotic_02_33,{AccountData.NickName}
m_ex_exotic_02_34,Your curiosity
m_ex_exotic_02_35,is going to get you in trouble one of these days.
m_ex_exotic_02_36,Can you not see what's going on here?
m_ex_exotic_02_37,Exactly!
m_ex_exotic_02_38,Don't you know it's inappropriate to pry into a girl's private affairs? :(
m_ex_exotic_02_39,"What, haven't you heard of a time capsule before?"
m_ex_exotic_02_40,"I took some items that remind me of you, put them in a container,"
m_ex_exotic_02_41,then buried them. It's a way to commemorate our time together.
m_ex_exotic_02_42,"You're a smartie pants, so I'm sure you already know this should be kept a secret, right? ;)"
m_ex_exotic_02_43,My lips are sealed.
m_ex_exotic_02_44,"You're the best, Honey!"
m_ex_exotic_02_45,Jackal.
m_ex_exotic_02_46,Find another spot to bury the capsule.
m_ex_exotic_02_47,Make it snappy.
m_ex_exotic_02_48,I'm on it!
m_ex_exotic_02_49,As for you...
