Key,Value
CASH_DESC,"Highly-valued gems.
They will never diminish in value even when the world meets its demise.

Free Gems are consumed first during recruitment and shopping.
If there are insufficient Free Gems, Paid Gems are used automatically instead."
GOLD,Credit
GOLD_DESC,"Universal currency in the Ark.
In short, money."
CHARACTER,Nikke
ENEMY,Rapture
SUMMON,Recruit
USER,Commander
USER_EXP,Report
EXP,EXP
EXP_DESC,"EXP is valuable.
Especially in a world like this."
EXP_EN,EXP
EXP_ITEM,Battle Data
EXP_CHARACTER,Battle Data Set
EXP_CHARACTER_DESC,Training data created by extracting battle records from fallen Nikkes. Can be used to strengthen Nikkes.
EXP_CHARACTER2,Core Dust
EXP_CHARACTER2_DESC,"An unknown substance that can be extracted in small quantities from a Rapture's core.
Contains information related to the given Rapture unit's combat experience.
Can be used to strengthen Nikkes."
RARITY,Rarity
GRADE,Rarity
RANKING,Ranking
LEVEL,Level
LEVEL_EN,Level
LEVEL_UP_EN,Level Up
STAT_HP,HP
STAT_ATK,ATK
STAT_DEF,DEF
STAT_RESIST,Res
STAT_RESIST_ENERGY,Energy Res
STAT_RESIST_METAL,Metal Res
STAT_RESIST_BIO,Organic Res
COMBAT_POWER,Power
COMBAT_POWER_STAGE,Recommended
COMBAT_POWER_TEAM,My Power
GROWTH_INFO,Growth Info
ATTRACTIVE_PONT,Bond
INFO,Info
INFO_DETAIL,Details
NORMAL_ATTACK,Normal Attack
MAX_AMMO,Ammo Capacity
RELOAD_TIME,Reload Time
CONTROL_TYPE,Control Mode
CONTROL_TYPE_DOWN,Normal
CONTROL_TYPE_UP,Charge
SKILL,Skill
SKILL_INFO,Skill Info
PASSIVE,Passive
ACTIVE,Active
NEED,Req:
POSSESION,Owned:
RESERVE,Owned
COOLTIME,Cooldown
CHARACTER_MANAGE,Advise
COMMANDER_ROOM,Command Center
HAVE_CURRENCY,Owned
PROBABILITY_INFO,Probability Info
MODULE,Equip
MODULE_A,Head
MODULE_B,Torso
MODULE_C,Arm
MODULE_D,Leg
NOW,Now
LOCKED,Locked
PARTY,Squad
PARTY_PRESET,Preset Squad
PARTY_COMBAT_POWER,Squad Power
ITEM,Item
WIN,Victory
LOSE,Defeat
BUFF,Buff
DEBUFF,Debuff
PRICE,Price
RANK_REWARD,Ranking Reward
TIER,Tier
WORLDMAP,World Map
WORLDMAP_EN,World Map
WORLDMAP_RETURN,Return to World Map
REWARD,Reward
REWARD_ENG,Reward
TARGET,Target
TARGET_ENG,Target
COSTUME,Costume
MOVE_TYPE,Movement Type
SYNERGY,Synergy
LV_UP,Upgrade
MAIL,Mail
MAIL_BOARD,Content
FRIEND,Friends
INVENTORY,Inventory
STAGE,Stage
STAGE_EN,Stage
CLEAR,Clear
CLEAR_EN,Clear
MATERIAL,Material
HOME,Lobby
LIBRARY,Nikkepedia
SHOP,Shop
SHOP_EN,Shop
CASHSHOP,Cash Shop
ITEM_BGM,BGM
ITEM_MEMORIAL,Lost Relics
MISSING_GOODS,Lost Relics
COLLECTED,Owned
NOT_COLLECTED,Not Owned
MESSENGER,Message
COMPANY,Company
WEAPON,Weapon
CLASS,Class
ATTRIBUTE,Code
GRADE_UP,Limit Break
CORE_UP,Enhance
LOGIN_EVENT,Login Event
ACADEMY,Tactics Academy
MISSION,Mission
SUB_MISSION,Side Mission
EMERGENCY_MISSION,Emergency Mission
MY_LOBBY,Lobby
USER_PROFILE,Commander Profile
GUILD,Union
GUILD_SHOOTING,Union Shooting Range
CONTENTS_MAP,Ark
CONTENTS_MAP_EN,Ark Sector
TOWER,Tribe Tower
ARENA,Arena
SPECIAL_ARENA,SP Arena
LOSTSECTOR,Lost Sector
HARMONYCUBE,Harmony Cube
OUTPOST,Outpost
OUTPOST_EN,Outpost
DISPATCH,Dispatch
RECYCLE_ROOM,Recycling Room
SYNCHRO,Synchro Device
ALBUM,Recollection
INFRACORE,Infrastructure Core
INFRACORE_POINT,Infrastructure P
INFRACORE_POINT_DESC,"Points used to activate Infrastructure Core.
Obtainable through multiple ways."
RAPTURE_PARTS,Broken Core
RAPTURE_PARTS_DESC,"Obtainable in coordinated operation events.
Can be exchanged for items in the Recycling Shop."
RESEARCH,Research
CAMPAIGN,Campaign
DISSOLUTION_POINT,Body Label
DISSOLUTION_POINT_DESC,"These coins are given as compensation whenever you hand a Nikke's spare body to the Central Government. Although they typically only hold sentimental value, they can actually be used as currency on the Dark Net.
They can also be used in the Body Label Shop."
TUTORIAL_REPLAY,View Tutorial
TUTORIAL_PATTERN,Pattern Tutorial
READY_CANCEL,Cancel
SUMMON_MILEAGE_TICKET_SILVER,Silver Mileage Ticket
SUMMON_MILEAGE_TICKET_SILVER_DESC,"A shining silver ticket obtained when recruiting squad members. 
These luminous certificates are a testament to the sacrifices made by all Commanders in the fight to reclaim the surface.
Can be used in the Mileage Shop."
SUMMON_MILEAGE_TICKET_GOLD,Gold Mileage Ticket
SUMMON_MILEAGE_TICKET_GOLD_DESC,"A shining gold ticket obtained from Special Recruit. 
These luminous certificates are a testament to the sacrifices made by all Commanders in the fight to reclaim the surface.
Can be used in the Mileage Shop."
SIMULATIONROOM_POINT,Einkk Coupon
SIMULATIONROOM_POINT_DESC,A token used for the Simulation Room.
PRACTICE,Battle Simulation
PRACTICE_DESC,Battle Simulation is underway.
GUILD_COIN,Union Chip
GUILD_COIN_DESC,"These Chips are proof of a strong relationship. You can sense the strong bond just by looking at it.
They can be used in the Union Shop."
SUMMON_CHARGED_INFO,Recruit Info
SKILL_UNINSTALLER,Skill Uninstaller
SKILL_UNINSTALLER_DESC,"Code Uninstaller Manual provided by the Big Three as a form of after sales service.
Can be used to reset Nikke's skill level."
LIVE_WALLPAPER,Live Wallpaper
BACKGROUND_FILL,Fill Background
RAPTURE_PARTS_RANKING,Rusted Bone
RAPTURE_PARTS_RANKING_DESC,"A scrap metal that's shaped like a bone for some reason. Although it looks useless, Volt is very fond of it.
Can be used in the Recycling Shop."
COMPANY_MISSILIS,Missilis
COMPANY_MISSILIS_EN,Missilis
COMPANY_MISSILIS_FULL,Missilis Industry
COMPANY_MISSILIS_DESC,"A pioneer in the high-tech industry.
They actively implement cutting edge technology into Nikke armaments."
COMPANY_ELYSION,Elysion
COMPANY_ELYSION_EN,Elysion
COMPANY_ELYSION_FULL,Elysion
COMPANY_ELYSION_DESC,"Holds the core belief that Nikkes are first-rate soldiers.
They effectively function as a private military company."
COMPANY_TETRA,Tetra
COMPANY_TETRA_EN,Tetra
COMPANY_TETRA_FULL,Tetra Line
COMPANY_TETRA_DESC,"An entertainment industry juggernaut in the Ark.
To them, battle is but a form of entertainment."
COMPANY_PILGRIM,Pilgrim
COMPANY_PILGRIM_EN,Pilgrim
COMPANY_PILGRIM_FULL,Pilgrim
COMPANY_PILGRIM_DESC,"Nikkes that wander the surface fighting Raptures.
Pilgrims are a complete mystery with unknown identities and objectives."
COMPANY_ABNORMAL,Abnormal
COMPANY_ABNORMAL_EN,ABNORMAL
COMPANY_ABNORMAL_FULL,Abnormal
COMPANY_ABNORMAL_DESC,"Officially called Abnormal Inc.
A company that manages the very existence of individuals, as well as their social position.
Its origin and true purpose lie behind the door."
WEAPON_AR,Assault Rifle
WEAPON_RL,Rocket Launcher
WEAPON_SR,Sniper Rifle
WEAPON_MG,Machine Gun
WEAPON_SG,Shotgun
WEAPON_TYPE_AR_NAME,Assault Rifle
WEAPON_TYPE_AR_DESC,Well-balanced weapon suitable in all kinds of situations.
WEAPON_TYPE_SG_NAME,Shotgun
WEAPON_TYPE_SG_DESC,Fires multiple shots at once and is extremely powerful in close range.
WEAPON_TYPE_RL_NAME,Rocket Launcher
WEAPON_TYPE_RL_DESC,"Deals damage with a wide area of effect, great for attacking groups of enemies."
WEAPON_TYPE_MG_NAME,Machine Gun
WEAPON_TYPE_MG_DESC,Its high ammo capacity and rapid-firing feature make it perfect for dealing with swarming enemies.
WEAPON_TYPE_SR_NAME,Sniper Rifle
WEAPON_TYPE_SR_DESC,High accuracy shooting from long range makes it perfect for targeting specific enemy parts.
WEAPON_TYPE_SMG_NAME,Submachine Gun
WEAPON_TYPE_SMG_DESC,Its extreme rapid fire makes up for its relatively short range.
WEAPON_TYPE_AR_FILTER_NAME,AR
WEAPON_TYPE_SG_FILTER_NAME,SG
WEAPON_TYPE_RL_FILTER_NAME,RL
WEAPON_TYPE_MG_FILTER_NAME,MG
WEAPON_TYPE_SR_FILTER_NAME,SR
WEAPON_TYPE_SMG_FILTER_NAME,SMG
CLASS_TYPE_ATTACKER_NAME,Attacker
CLASS_TYPE_ATTACKER_DESC,An offensive class with high attack power that specializes in dispatching enemies.
CLASS_TYPE_DEFENDER_NAME,Defender
CLASS_TYPE_DEFENDER_DESC,A defensive class that protect Nikkes to improve the survivability of the squad.
CLASS_TYPE_SUPPORTER_NAME,Supporter
CLASS_TYPE_SUPPORTER_DESC,A support class that assists Nikkes during combat with an assortment of special abilities.
CLASS_TYPE_AIRATTACKER_NAME,Attacker - Air
CLASS_TYPE_AIRATTACKER_DESC,"An offensive class with high attack power that specializes in dispatching enemies.
Especially effective against airborne enemies."
CLASS_TYPE_AIRDEFENDER_NAME,Defender - Air
CLASS_TYPE_AIRDEFENDER_DESC,"A defensive class that protect Nikkes to improve the survivability of the squad.
Especially effective against airborne enemies."
CLASS_TYPE_AIRSUPPORTER_NAME,Supporter - Air
CLASS_TYPE_AIRSUPPORTER_DESC,"A support class that assists Nikkes during combat with an assortment of special abilities.
Especially effective against airborne enemies."
CLASS_ATTACKER,Attacker
CLASS_DEFENDER,Defender
CLASS_SUPPORTER,Supporter
CLASS_ALL,Universal
ATTRIBUTE_NORMAL,Machine
ATTRIBUTE_ENERGY,Energy
ATTRIBUTE_METAL,Metal
ATTRIBUTE_BIO,Organic
ATTRIBUTE_UNKNOWN,Unknown
MONSTER_GRADE_TITLE,Enemy Class
MONSTER_GRADE_SELFLESS_EN,Husk
MONSTER_GRADE_SELFLESS,Husk
MONSTER_GRADE_SERVANT_EN,Servant
MONSTER_GRADE_SERVANT,Servant
MONSTER_GRADE_MASTER_EN,Master
MONSTER_GRADE_MASTER,Master
MONSTER_GRADE_LORD_EN,Lord
MONSTER_GRADE_LORD,Lord
MONSTER_GRADE_TYRANT_EN,Tyrant
MONSTER_GRADE_TYRANT,Tyrant
MONSTER_GRADE_HERETIC_EN,HERETIC
MONSTER_GRADE_HERETIC,Heretic
MONSTER_NAME_UNKNOWN,?????
MONSTER_CODE_UNKNOWN,"Code: ???
Grade: ???"
MONSTER_GRADE_UNKNOWN,Unknown
MONSTER_UNKNOWN_GRADE,GRADE: ???
MONSTER_FUNCTION_DESC,Effect:
MOVE_TYPE_WALK_NAME,Ground
MOVE_TYPE_WALK_DESC,Move along the ground.
MOVE_TYPE_FLY_NAME,Air
MOVE_TYPE_FLY_DESC,Travel through the air.
SYNERGY_EFF_NAME,Extra Dmg
SYNERGY_EFF_CATEGORY_WALK_DESC,Deals {0}% extra damage to Ground-type enemies.
SYNERGY_EFF_CATEGORY_FLY_DESC,Deals {0}% extra damage to Air-type enemies.
SYNERGY_EFF_CATEGORY_ATTACKER_DESC,Deals {0}% extra damage to Attacker enemies.
SYNERGY_EFF_CATEGORY_DEFENDER_DESC,Deals {0}% extra damage to Defender enemies.
SYNERGY_EFF_CATEGORY_SUPPORTER_DESC,Deals {0}% extra damage to Supporter enemies.
SYNERGY_EFF_CATEGORY_AIRATTACKER_DESC,Deals {0}% extra damage to Attacker enemies (Air).
SYNERGY_EFF_CATEGORY_AIRDEFENDER_DESC,Deals {0}% extra damage to Defender enemies (Air).
SYNERGY_EFF_CATEGORY_AIRSUPPORTER_DESC,Deals {0}% extra damage to Supporter enemies (Air).
COUNT_ORDINAL,No. {0}
COUNT_TRY_TIME,{0} time(s)
COUNT_NUM,{0}
COUNT_RANK,{0}
USE_COUNT,Attempts
REMAIN_COUNT,Remaining: {0}
RANKING_NUMBER,{0}
TIME_LEFT,Countdown
TIME_UNIT_SECOND,S
TIME_UNIT_MINUTE,M
TIME_UNIT_HOUR,H
TIME_UNIT_DAY,D
TIME_UNIT_WEEK,W
TIME_UNIT_SCOPE,{TIME_FORMAT}–{TIME_FORMAT}
TIME_COUNT_SECOND,{0}S
TIME_COUNT_MINUTE,{0}M
TIME_COUNT_HOUR,{0}H
TIME_COUNT_DAY,{0}D
TIME_COUNT_DAY_HOUR,{0}D {1}H
TIME_COUNT_WEEK,{0}W
TIME_AM,Am
TIME_PM,PM
TIME_SUNDAY,Sunday
TIME_MONDAY,Monday
TIME_TUESDAY,Tuesday
TIME_WEDNESDAY,Wednesday
TIME_THURSDAY,Thursday
TIME_FRIDAY,Friday
TIME_SATURDAY,Saturday
TIME_FORMAT_SS,{sec}S
TIME_FORMAT_MS,{sec}.{millisec:02}S
TIME_REMAIN_INFO,{TIME_FORMAT}
TIME_REMAIN_DD,{0}D Left
TIME_REMAIN_DD_HH,{0}D {1}H Left
TIME_REMAIN_HH_MM,{0}H {1}M Left
TIME_REMAIN_MM_SS,{0}M {1}S Left
TIME_REMAIN_5MIN,Less than 5M left
TIME_PAST_DD,{0}D Ago
TIME_PAST_HH,{0}H Ago
TIME_PAST_MM,{0}M Ago
TIME_PAST_LATELY,Recently
TIME_UNTIL,to
TIME_FORMAT_DD_HH_MM,{day}:{hour}:{minute}
TIME_FORMAT_HH_MM_UNIT,{0}H {1}M
TIME_FORMAT_DD_HH_MM_UNIT,{day}D {hour}H {minute}M
TIME_UNTIL_YY_MMM_DD_HH,"To {hour:00}, {month}/{day}/{year}"
TIME_EXPIRED,Times Up
TIME_EXPIRE_DATE_INFO,End in {0}D
TIME_ABLE_DATE_INFO,Starts in {0}D
PER_HOUR,{0}/H
ADD_PER_HOUR,+{0}/H
PER_MIN,{0}/M
ADD_PER_MIN,+{0}/M
TIME_FORMAT_HH_MM_SS,{hour}:{minute}:{sec}
TIME_REWARD_HH,{0}H
TIME_REMAIN_DD_UNIT,{0}D
TIME_REMAIN_DD_HH_UNIT,{0}D {1}H
TIME_REMAIN_HH_MM_UNIT,{0}H {1}M
TIME_REMAIN_MM_SS_UNIT,{0}M {1}S
TIME_END_UNDETERMINED,When informed separately
WEEK_DAY_MON,Mon
WEEK_DAY_MONDAY,Monday
WEEK_DAY_TUE,Tue
WEEK_DAY_TUESDAY,Tuesday
WEEK_DAY_WED,Wed
WEEK_DAY_WEDNESDAY,Wednesday
WEEK_DAY_THU,Thu
WEEK_DAY_THURSDAY,Thursday
WEEK_DAY_FRI,Fri
WEEK_DAY_FRIDAY,Friday
WEEK_DAY_SAT,Sat
WEEK_DAY_SATURDAY,Saturday
WEEK_DAY_SUN,Sun
WEEK_DAY_SUNDAY,Sunday
FILTER_FUNCTION,Filter
FILTER_TOTAL,All
FILTER_EQUIP_MODULE,Part
FILTER_EQUIP_MODULE_A,Head
FILTER_EQUIP_MODULE_B,Torso
FILTER_EQUIP_MODULE_C,Arm
FILTER_EQUIP_MODULE_D,Leg
FILTER_EQUIP_ING_EXCLUDE,Equipped Included
FILTER_SKILL_NO03_STEP_1,I
FILTER_SKILL_NO03_STEP_2,II
FILTER_SKILL_NO03_STEP_3,III
FILTER_CHARACTER_SSR,SSR
FILTER_CHARACTER_SR,SR
FILTER_CHARACTER_R,R
FILTER_LOOK_UNAQUIRED,Display Unobtained
FILTER_IS_GET,Ownership
FILTER_GET,Owned
FILTER_NOT_GET,Not Owned
SORTING_FUNCTION,Sort
SORTING_DESC,Please select a category to sort by.
SORTING_COMBAT_POWER,Power
SORTING_LEVEL,Level
SORTING_GRADE_CORE,Limit Break
SORTING_RARE,Rarity
SORTING_CHARACTER,Nikke
SORTING_ACCESS_DATE,Access Date
SORTING_NICKNAME,Nickname
SORTING_SUBSCRIPTION_DATE,Sign Up Date
SORTING_ACTIVITY_POINT,Event Point
SORTING_TIME,Recent
SORTING_UNCONFIRM_MESSAGE,Unread
SORTING_UNCONFIRM_PRESENT,Gift
SORTING_LAST_ACCESS,Last Login
SORTING_PRISM,Prism
SORTING_LAST_RECORD,Latest record on top
SORTING_IS_ACTIVE,Activation status
SORTING_STORY_EVENT_BONUS,Additional Rewards
INFO_LACK_CASH,Not enough {Locale_System.CASH}
INFO_LACK_GOLD,Not enough {Locale_System.GOLD}
INFO_LACK_EXP_ITEM,Not enough {Locale_System.EXP_ITEM}
INFO_LACK_FRIENDSHIP_POINT,Not enough currency.
INFO_LACK_CASH_GO_SHOP,Not enough {Locale_System.CASH}. Go to the shop?
INFO_LACK_GOLD_GO_SHOP,Not enough {Locale_System.GOLD}. Go to the shop?
DO_BUYING_CASH,Purchase more {Locale_System.CASH}
USER_LEVELUP_FUNCTION,Lv. {0}
USER_LEVEL_FUNCTION,Lv. {0}
USER_GAIN_CHARACTER_EXP,Obtain Battle Data
USER_LEVELUP_CHANGE_FUNCTION,Increase from Lv. {0} to {1}
USER_LEVELUP,Commander Upgrade
ITEM_GIFT_ALL,General Gift
ITEM_GIFT_COMPANY,Manufacturer Gift
ITEM_GIFT_NIKKE,Personal Gift
ITEM_GIFT_SQUAD,Squad Gift
ITEM_CONSUME,Consumables
ITEM_CONSUME_RANDOM_BOX,Lucky Box
ITEM_MATERIAL,Material
ITEM_PIECE,Nikke Byproduct
ITEM_USER_FRAME,Avatar Frame
ITEM_GUILD_EMBLEM,Union Icon
ITEM_EQUIP,Equip
ITEM_STAMINA_BOX,Emergency Supply
ITEM_SELECT,Select Item
ITEM_PROFILE_CARD_OBJECT,Profile Card Object
GAIN_RESOURCE,Obtain Resources
GAIN_REWARD,Possible Rewards
NUM_COMMA_3,{0:n0}
STOCK_COUNT,Owned
STOCK,Owned
ITEM_COLLECTIONITEM_LEVELUP,Collection Item Maintenance
ITEM_FAVORITEITEM_LEVELUP,Favorite Item Maintenance
ITEM_CONSUME_BUNDLE_BOX,Bundle Box
BUNDLE_BOX_ITEM_INFO_DESC,◆ Obtain all the following.
SELECT_BOX_ITEM_INFO_UI_DESC,◆ Get the corresponding number of selected items.
ITEM_CONSUME_SELECT_BOX,Select Box
ITEM_CONSUME_SELECT_BOX_CHAR_MAX_GRADE,"This Nikke has reached the maximum Limit, or her spare bodies have reached the maximum amount.
She will be converted to Body Labels if obtained. Select anyway?"
ITEM_CONSUME_SELECT_BOX_CHAR_SELECT_DESC,Please select your preferred Nikke.
ITEM_CONSUME_SELECT_BOX_CHAR_SELECT_CHECK,Would you like to obtain the selected Nikke?
ITEM_CONSUME_SELECT_BOX_CHAR_SELECT_LIST,Check List
ITEM_CONSUME_SELECT_BOX_CHAR_SELECT_LIST_DESC,This is a list of Nikkes that can be recruited.
ITEM_CONSUME_CHAR_OVERCOUNT_NOT_CONFIRM_BUTTON,Please check the box after confirming the pop-up content.
ITEM_CONSUME_CHAR_OVERCOUNT_CONFIRM_DESC,I have already confirmed the content above.
ITEM_COUNT_NUM_KEY,Select the amount to use.
INVENTORY_FUNCTION_TITLE,Inventory
INVENTORY_FUNCTION_DESC,Display all the items you have in your inventory.
INVENTORY_FILTER_TITLE,Equipment Sorting
INVENTORY_ITEM_EQUIP_SHOW_ALL_DESC,Show All Equipment
INVENTORY_ITEM_EQUIP_SHOW_WEAPON_DESC,Display Attack Equipment
INVENTORY_ITEM_EQUIP_SHOW_HEAD_DESC,Show Reflective Equipment
INVENTORY_ITEM_EQUIP_SHOW_TOP_DESC,Show Calculating Equipment
INVENTORY_ITEM_EQUIP_SHOW_ACCESSORY_DESC,Show Batteries
INVENTORY_EMPTY_DESC,No owned items
INVENTORY_EQUIP_LEVEL_CONDITION_INFO,Only Lv. 2 or above Nikkes will be displayed in the list.
INVENTORY_INFO_EQUIP,"Equipment
Equipment that strengthens Nikkes."
INVENTORY_INFO_CONSUME,"Consumables
Items can be used to obtain currency, materials, equipment or Nikkes."
INVENTORY_INFO_MATERIAL,"Material
Used to enhance Nikkes or Nikke equipment."
INVENTORY_INFO_FAVORITEITEM,"Collection Item
Increases combat power of the Nikke equipped with it."
INVENTORY_INFO_EQUIPPED,This is currently equipped on another Nikke.
EQUIP_CHANGE_CAUTION,This Equipment is being equipped by another Nikke. Change anyway?
EQUIP_ITEM,Equipment
EQUIPMENT_MANAGEMENT_FUNCTION_TITLE,Equipment Management
EQUIPMENT_MANAGEMENT_INFO,Equipment Equipable or Switchable
UNEQUIP,Unequip
EQUIPMENT_INTENSION,Enhance
EQUIPMENT_INTENSION_LEVEL,Enhancement Level
EQUIPMENT_QUICK_FILL,Quick Equip
EQUIP_CHANGE,Switch
EQUIPMENT_STATUS,Equipment Attribute
EQUIPMENT_COMPANY_BUFF,Manufacturer Bonus
EQUIPMENT_COMPANY_BUFF_DESC,Equipment Attributes will increase when worn by Nikkes manufactured by {0}.
EQUIPMENT_COMPANY_BUFF_DESC_NONE,No Manufacturer Bonus
EQUIPMENT_COMPANY_SETTING_NAME_RANDOM,Random
EQUIPMENT_COMPANY_SETTING_DESC_RANDOM_01,"Potentially grants a random Manufacturer-specific effect from the following: Missilis, Elysion, Tetra, and Pilgrim."
EQUIPMENT_COMPANY_SETTING_DESC_RANDOM_02,"Grants a random Manufacturer-specific effect from the following: Missilis, Elysion, Tetra, and Pilgrim."
EQUIPMENT_COMPANY_SETTING_DESC_RANDOM_03,"Grants a random Manufacturer-specific effect from the following: Missilis, Elysion, Tetra, Pilgrim, and Abnormal."
EQUIPMENT_LEVEL_MAX,Max Level
EQUIPMENT_INTENSION_FUNCTION_TITLE,Equipment Enhancement
EQUIPMENT_INTENSION_COMPLETE,Enhanced
EQUIPMENT_INTENSION_MATERIAL_SELECT_INFO,Select Enhancement Material.
EQUIPMENT_INTENSION_NOT_ENOUGH_MATERIAL,Insufficient Materials
EQUIPMENT_LEVELUP_EXP_EXCESS_NOTICE,Excess EXP will be returned in the form of equipment upgrade materials. EXP under 100 will be scrapped.
REWARD_POPUP_EQUIP_EXCESS_NOTICE,Excess equipment upgrade EXP will be returned in the form of materials.
EQUIPMENT_CORE_UPGRADE_FUNCTION_TITLE,Core Enhancement
EQUIPMENT_CORE_UPGRADE_COMPLETE,Core Enhanced
EQUIPMENT_CORE_UPGRADE,Core Enhancement
EQUIPMENT_CORE_UPGRADE_UI_DESC,Attributes of an item can be increased through Core Enhancement.
IMPORTANT_ITEM_SELECT_ALERT_1,You've selected a high-level equipment. Continue anyway?
IMPORTANT_ITEM_SELECT_ALERT_2,Equipment selected as materials will be lost.
ITEM_LV_UP_MATERIAL_NOT_SELECT,Please select a material.
