Key,Value
150_1_description,"Julia costume.
Obtained from the Costume Shop."
140_1_description,"Sugar costume.
Obtained from a Mission Pass."
352_1_description,"Helm costume.
Obtained from an Event Pass."
170_01_description,"Privaty costume.
Obtained from the Costume Shop."
141_01_description,"Milk costume.
Obtained from the Costume Shop."
22_01_description,"Signal costume.
Obtained from Mission Pass."
80_01_description,"Centi costume.
Obtained from the Costume Shop."
202_01_description,"Dolla costume.
Obtained from a Mission Pass."
160_01_description,"Yuni Costume.
Obtained from login event in Memories of Spring."
212_01_description,"Novel costume.
Obtained from the Costume Shop."
430_01_description,"Noise costume.
Obtained from a Mission Pass."
800_01_description,"Makima costume.
Obtained from BULLET X CHAINSAW event missions."
191_01_description,"Alice costume.
Obtained from an Event Pass."
112_01_description,"Viper costume.
Obtained from a Mission Pass."
90_02_description,"Emma costume.
Obtained from a Mission Pass."
282_01_description,"Sakura costume.
Obtained from the Costume Shop."
200_01_description,"Rupee's costume.
Obtained from the Costume Gacha."
131_01_description,"Pepper costume.
Obtained from an Event Pass."
142_01_description,"Frima costume.
Obtained from a Mission Pass."
10_02_description,"Rapi costume.
Obtained from Login Event."
101_01_description,"Drake costume.
Obtained from the Costume Gacha."
201_01_description,"Yan costume.
Obtained from a Mission Pass."
82_01_description,"Liter costume.
Obtained from an Event Pass."
350_01_description,"Mast costume.
Obtained from the Costume Shop."
260_01_description,"Modernia costume.
Obtained from Events."
70_02_description,"Brid costume.
Obtained from a Mission Pass."
810_1_description,"2B costume.
Obtained from OUTER AUTOMATA event missions."
810_2_description,"2B costume.
Obtained from Costume Gacha."
811_1_description,"A2 costume.
Obtained from OUTER AUTOMATA event missions."
811_2_description,"A2 costume.
Obtained from an Event Pass."
72_1_description,"Diesel costume.
Obtained from Login Event."
212_2_description,"Novel costume.
Obtained from a Mission Pass."
170_2_description,"Privaty costume.
Obtained from a Mission Pass."
271_1_description,"Noir costume.
Obtained from a Mission Pass."
230_1_description,"Harran costume.
Obtained from an Event Pass."
233_1_description,"Dorothy costume.
Obtained from Costume Gacha."
270_1_description,"Blanc costume.
Obtained from an Event Pass."
82_2_description,"Liter costume.
Obtained from an Event Pass."
180_1_description,"Guillotine costume.
Obtained from a Mission Pass."
430_2_description,"Noise costume.
Obtained from the Costume Gacha."
140_2_description,"Sugar costume.
Obtained from a Mission Pass."
210_2_description,"Exia costume.
Obtained from a Mission Pass."
101_02_description,"Drake costume.
Obtained from an Event Pass."
820_1_description,"Rem costume.
Obtain from the Re:CIPE FOR YOU mission."
820_2_description,"Rem costume.
Obtained from an Event Pass."
821_1_description,"Emilia costume.
Obtained from the Costume Gacha."
821_2_description,"Emilia costume.
Obtain from the Re:CIPE FOR YOU mission."
280_1_description,"Rosanna costume.
Obtained from a Mission Pass."
30_2_description,"Poli costume.
Obtained from Login Event."
220_1_description,"Snow White costume.
Obtained from an Event Pass."
72_4_description,"Diesel costume.
Obtained from a Mission Pass."
330_1_description,"Crown costume.
Obtained from the Costume Gacha."
260_2_description,"Modernia costume.
Obtained from the Costume Gacha."
242_01_description,"Folkwang costume.
Obtained from a Mission Pass."
130_01_description,"Mary costume.
Obtained from an Event Pass."
181_02_description,"Maiden costume.
Obtained from a Mission Pass."
400_01_description,"Guilty costume.
Obtained from an Event Pass."
112_02_description,"Viper costume.
Obtained from the Costume Gacha."
350_02_description,"Mast Costume.
Obtained from AEGIS THE DIVER."
351_01_description,"Anchor Costume.
Obtained from AEGIS THE DIVER."
450_1_description,"Naga costume.
Obtained from a Mission Pass."
451_1_description,"Tia costume.
Obtained from Events."
321_1_description,"Marciana costume.
Obtained from the Costume Gacha."
382_1_description,"Leona costume.
Obtained from a Mission Pass."
830_1_description,"Asuka costume.
Obtained from YOU CAN (NOT) EVADE. event missions."
831_1_description,"Rei costume.
Obtained from YOU CAN (NOT) EVADE. event missions."
832_1_description,"Mari costume.
Obtained from YOU CAN (NOT) EVADE. event missions."
830_2_description,"Asuka costume.
Obtained from an Event Pass."
831_2_description,"Rei costume.
Obtained from an Event Pass."
832_2_description,"Mari costume.
Obtained from an Event Pass."
830_3_description,"Asuka costume.
Obtained from the Costume Gacha."
32_1_description,"Miranda costume.
Obtained from a Mission Pass."
192_1_description,"Tove costume.
Obtained from Login Event."
470_1_description,"Red Hood costume.
Obtained from Events."
225_1_description,"Scarlet: Black Shadow costume.
Obtained from the Costume Gacha."
43_1_description,"D: Killer Wife costume.
Obtained from a Mission Pass."
231_1_description,"Isabel costume.
Obtained from an Event Pass."
511_1_description,"Cinderella costume.
Obtained from the Costume Gacha."
431_1_description,"Volume costume.
Obtained from a Mission Pass."
91_1_description,"Vesti costume.
Obtained from an Event Pass."
390_1_description,"Zwei costume.
Obtained from a Mission Pass."
391_1_description,"Ein costume.
Obtained from an Event Pass."
450_2_description,"Naga costume.
Obtained from the Costume Gacha."
501_1_description,"Trony costume.
Obtained from a Mission Pass."
401_1_description,"Sin costume.
Obtained from an Event Pass."
352_2_description,"Helm costume.
Obtained from the Costume Gacha."
381_1_description,"Biscuit costume.
Obtained from a Mission Pass."
834_1_description,"Rei (Tentative Name) costume.
Obtained from SECOND QUEST event missions."
834_2_description,"Rei (Tentative Name) costume.
Obtained from an Event Pass."
835_1_description,"Asuka: WILLE costume.
Obtained from SECOND QUEST event missions."
835_2_description,"Asuka: WILLE costume.
Obtained from an Event Pass."
832_3_description,"Mari costume.
Obtained from SECOND QUEST event missions."
832_4_description,"Mari costume.
Obtained from an Event Pass."
451_2_description,"Tia costume.
Obtained from a Mission Pass."
310_1_description,"Ade costume.
Obtained from Login Event."
514_1_description,"Grave costume.
Obtained from an Event Pass."
511_2_description,"Cinderella costume.
Obtained from a Mission Pass."
162_1_description,"Mihara: Bonding Chain costume.
Obtained from the Costume Gacha."
513_1_description,"Little Mermaid costume.
Obtained from the Costume Gacha."
270_2_description,"Blanc costume.
Obtained from an Event Pass."
271_2_description,"Noir costume.
Obtained from Login Event."
281_1_description,"Moran costume.
Obtained from a Mission Pass."
170_3_description,"Privaty costume.
Obtained from Events."
850_1_description,"EVE costume.
Obtained from MEMORIES TELLER event missions."
850_2_description,"EVE costume.
Obtained from an Event Pass."
850_3_description,"EVE costume.
Obtained from the Costume Gacha."
851_1_description,"Raven costume.
Obtained from MEMORIES TELLER event missions."
851_2_description,"Raven costume.
Obtained from an Event Pass."
222_1_description,"Scarlet costume.
Obtained from the Costume Gacha."
80_02_description,"Centi costume.
Obtained from a Mission Pass."
810_3_description,"2B costume.
Obtained from an Event Pass."
811_3_description,"A2 costume.
Obtained from Login Event."
192_02_description,"Tove costume.
Obtained from an Event Pass."
16_01_description,"Rapi: Red Hood costume.
Obtained from the Costume Gacha."
150_2_description,"Julia costume.
Obtained from a Mission Pass."
95_1_description,"Eunhwa costume.
Obtained from Login Event."
210_03_description,"Exia costume.
Obtained from a Mission Pass."
