Key,Value
bgm_spot_DestroyedSerenity_a,Destroyed Serenity - a
bgm_spot_DestroyedSerenity_b,Destroyed Serenity - b
bgm_spot_Risingfromash_a,Rising from Ash - a
bgm_spot_Risingfromash_b,Rising from Ash - b
bgm_boss_Mordernia._intro,Modernia
bgm_boss_Mordernia._loop,Modernia
bgm_boss_themovingfortress_intro,The Moving Fortress
bgm_boss_themovingfortress_loop,The Moving Fortress
bgm_boss_slaughterer_intro,Slaughterer
bgm_boss_slaughterer_loop,Slaughterer
