Key,Value
ALBUM_DESC_FOOLSDAY,"■■■□■■■□■■■□■□■□■■■□■■□□■■■□■□■
■□□□■□■□■□■□■□■□■□□□■□■□■□■□■□■
■■■□■□■□■□■□■□□□■■■□■□■□■■■□□■□
■□□□■□■□■□■□■□□□□□■□■□■□■□■□□■□
■□□□■■■□■■■□■■■□■■■□■■□□■□■□□■□"
EVENT_QUEST_FIRSTAFFECTION,FIRST AFFECTION
ALBUM_DESC_FIRSTAFFECTION,Memories suddenly come rushing one day.
EVENT_QUEST_ANNIVERSARY,ANNIVERSARY
ALBUM_DESC_ANNIVERSARY,Happy Anniversary!!
event_enter_condition_quest_not_orderd,mission not in progress
event_enter_condition_stage_not_cleared,clear
event_enter_condition_not_on_time,Available in
event_end_time_alert,"The event will end in {0}.
You will not obtain any rewards after the event ends.
Enter anyway?"
EVENT_QUEST_LIAR'SEND,LIAR'S END
EVENT_QUEST_NONESENSERED,NONSENSE RED
EVENT_QUEST_OUTOFUNIFORM,OUT OF UNIFORM
EVENT_QUEST_FOOLBURSTDAY,FOOL BURST DAY
event_text_adventure_currency_ticket_lack,Not enough currency for entry.
event_text_adventure_first_select_description,Snow White is trying to decide where to go to secure the resources that Dorothy entrusted her with.
event_text_adventure_open_condition_time,Available in {0}
event_text_adventure_open_condition_ending,Achieve ending {0}
event_text_adventure_open_condition_hidden,Criteria to unlock is hidden
event_text_adventure_loot_item_gain,{0} obtained
event_text_adventure_loot_item_already_gain,You already own this item.
event_text_adventure_ending_normal,NORMAL ENDING
event_text_adventure_ending_bad,BAD ENDING
event_text_adventure_ending_true,TRUE ENDING
event_text_adventure_ending_hidden,HIDDEN ENDING
event_text_adventure_reward_title,REWARD
event_text_adventure_reward_description,You obtained some useful items during the search.
event_text_adventure_reward_received,I've got everything I need for today's search.
event_text_adventure_hint_title,HINT
event_text_adventure_loot_item_title,Items
event_text_adventure_loot_item_description,These items seem like they could come in handy.
event_text_adventure_recall_page,Recollection
whitememory_quick_end_title_localkey,Stand Guard
whitememory_quick_end_start_localkey,Stand Guard
event_text_adventure_show_quick_end_open_condition,Unlock by collecting {0} new endings.
event_text_adventure_boundary_description,End game without searching.
event_text_adventure_button_lootitem,Items
event_text_adventure_button_memory,Recollection
event_text_adventure_button_gamestart,Start Search
event_text_adventure_next_page,Next Page
event_text_adventure_previous_page,Previous Page
event_text_adventure_end_diary,Searched
event_text_adventure_end_game,Game End
event_data_now_saving,Saving...
event_text_adventure_open_condition_lootitem,Owned
event_text_adventure_stop_game,Quit
event_text_adventure_stop_game_title,Quit game
event_text_adventure_stop_game_description,Save progress and quit game.
event_text_adventure_game_start,Start Search
event_text_adventure_require_lootitem,{0} required
event_text_adventure_require_ending,Achieve ending {0}
whitememory_location1_name,Forest
whitememory_location2_name,River Bank
whitememory_location3_name,Suburb
whitememory_location4_name,Meadow
event_text_adventure_ending_save_able,New endings collectible
event_text_adventure_ending_save_disable,New endings uncollectible
event_text_adventure_ending_save_infinitemod,Collect new endings unlimitedly
event_text_adventure_this_is_last_page,Tap the screen to check the result.
event_text_adventure_touch_to_end,Tap the screen to quit the game.
event_text_adventure_recall_page_description,You can replay the endings you have collected.
event_text_adventure_reward_system,<SYSTEM>
event_text_adventure_reward_hint,<HINT>
whitememory_quick_end_description_localkey,Today doesn't seem ideal for a search. Why not stay at the post and stand guard?
whitememory_quick_end_alert_localkey,"While guarding the post, Rewards Attempts will be reduced, and rewards will be obtained automatically. 
Standing guard for the first time decreases the attempts to gain new endings."
event_text_adventure_button_gameload,Continue
event_text_adventure_button_revert,Return
event_text_adventure_location,Search: {0}
event_text_adventure_ending_record_success,New ending recorded.
event_text_adventure_ending_record_denied,This ending has already been recorded.
event_text_adventure_require_first_select,Please select the area to search.
event_text_adventure_can_not_select,Cannot select now.
event_text_adventure_ending_not_collected,This ending has not been recorded yet.
whitememory_item_1_name,Metal Wire
whitememory_item_2_name,Hunting Props
whitememory_item_3_name,Trap
whitememory_item_4_name,Fishing Rod
whitememory_item_5_name,Cookbook
whitememory_item_6_name,Photo Frame
whitememory_item_7_name,Dried White Flower
whitememory_item_8_name,Cassette Tape
whitememory_item_9_name,Memory Capsule
whitememory_item_10_name,Pocket Knife
whitememory_item_11_name,Parasol
whitememory_item_12_name,Dirty Magazine
whitememory_item_13_name,Liliweiss Flower
whitememory_item_14_name,Commander's Dog Tag
whitememory_item_1_description,"A strand of metal wire clipped from the fence.
It is old enough to have begun gathering moss, but could still be used to craft something."
whitememory_item_2_description,"Hunting equipment consisting of a bow and arrow, plus a camouflage outfit.
Until their dying moment, this hunter never imagined that they would end up as the prey."
whitememory_item_3_description,"A trap made by Snow White, crafted from some metal wire.
Once a deer steps into the trap, it has no chance of extricating itself."
whitememory_item_4_description,"A fishing rod made from metal wire and a branch cut by Scarlet.
It is surprisingly durable, and will hook all manner of fish with ease."
whitememory_item_5_description,"A book entitled Become A Master In Your Own Kitchen Today!
It instructs readers on how to cook using everyday ingredients, and even includes rudimentary dinner recipes which incorporate canned food."
whitememory_item_6_description,"A framed wedding photo: a tangible manifestation of the everlasting love between the couple shown in the picture.
While the frame has begun to deteriorate, the intense affection portrayed in the photo has not faded, not even in death."
whitememory_item_7_description,"A desiccated white flower.
It brings back memories of someone from the past, someone she misses greatly."
whitememory_item_8_description,"An old cassette tape containing an old pop song that Red Hood was particularly fond of.
Humming along with the song brings back waves of nostalgia.
Perhaps that is why Red Hood was such a fan of this tune.


""Our hometown is far away.
The blazing blue sky.
The savory scent of the bakery.
The laughter of friends.

A gust of wind blows.
Please tell my friends.
My soul will return,
to the sky above our hometown.

White clouds float across.
Please tell my friends.
My bones will be buried,
in the earth under our hometown.

Oh, the hometown I long for.
The friends I miss.
Even if the sky above us is forever grey,
We'll return to our hometown someday."""
whitememory_item_9_description,"A memory capsule carrying several slips of paper. Nikkes from the Goddess Squad, along with their commander, have scribbled down their wishes on the paper slips.
Those promises have been shattered. Even so, it fills their hearts with the courage to move forward."
whitememory_item_10_description,"A pocket knife, which is from the same series as the one Scarlet carries.
Staring at it, Snow White recalls what Scarlet once said, ""All things eventually come to an end.""
Endowed with a natural proficiency in melee combat, Scarlet is well-versed in wielding edged weapons.
In her hands, even a small pocket knife can become a deadly weapon."
whitememory_item_11_description,"A parasol owned by someone who lived near the river long ago.
Dorothy once said that using the parasol made her feel as if she was basking in the warmth of the sun.
It would be an appropriate gift for Dorothy, who has to deal with the pressures of being a leader."
whitememory_item_12_description,"Red Hood's favorite magazine.
It is a quarterly magazine, featuring attractive, muscle-bound men and women in various states of undress.
Rapunzel always went red in the face whenever she so much as glanced at the magazine, for which Red Hood always enjoyed teasing her.
Now, Red Hood is nowhere to be found, and those playful interactions are no more.
Thinking of that evokes a sense of sorrow within Rapunzel."
whitememory_item_13_description,"A delicate flower that shimmers a pale white day and night.
Liliweiss.
It came to be revealed that her name was derived from this flower.
The flower, which is an integral part of memory between Liliweiss and Snow White, is the key to facing her."
whitememory_item_14_description,"The dog tag worn by the commander of the Goddess squad.
It was discovered in the meadow near the entrance of the Ark.
It reminds her of the kiss Liliweiss gave to the commander as a prayer for his safety.
Let's put the dog tag into her coffin to memorialize their fervent love."
voltroad_event_lack_ticket,Insufficient event currency
voltroad_event_lack_ticket_desc,Insufficient currency for this event.
voltroad_event_mapsearch,MAP SEARCH
voltroad_event_mapsearch_charge,Search Degree Up
voltroad_event_mapsearch_decrease,Search Degree Down
voltroad_event_get_reward,Obtain Rewards
voltroad_event_title_leisure,Rest
voltroad_event_title_training,Training
voltroad_event_title_mapsearch,Search
voltroad_event_title_mapsearch_success_01,Search Successful
voltroad_event_title_mapsearch_success_02,Search Super Successful
voltroad_event_title_mapsearch_success_03,Search Super Duper Successful
voltroad_event_title_accident,Accident Occurred
voltroad_event_title_boardfinish,Go the Distance Bonus
voltroad_event_title_start,Go the Distance
voltroad_event_title_goto,Move Cells
voltroad_event_title_clear,Reward for Searching {0} Time(s)
voltroad_event_title_reward,Item Reward
voltroad_event_description_leisure,Puppies should rest when they need to.
voltroad_event_description_training_01,Improve your agility with some Watermelon Training!
voltroad_event_description_training_02,Two training sessions in a row!
voltroad_event_description_training_03,Three training sessions in a row!
voltroad_event_description_mapsearch_01,Found something with a basic scan!
voltroad_event_description_mapsearch_02,Found some resources with Neon using the naked eye.
voltroad_event_description_mapsearch_03,The three of us tactically discovered a mining site.
voltroad_event_description_accident,"Oh, for goodness' sake, Volt!"
voltroad_event_description_boardfinish,"Nice! After a bit of elbow grease, you've got yourself a nice chew toy!"
voltroad_event_description_clear,"Good doggy! You did a great job today, too!"
voltroad_event_discovery,TREASURE DISCOVERY
voltroad_event_reward_already_earned,Claimed
voltroad_event_reward_repeatable,Rewards will be repeated after {0} time(s)
voltroad_event_roll_dice,ROLL DICE
voltroad_event_clear_time,Search(es)
voltroad_event_reward_info_detail,Reward
voltroad_event_touch_to_exit,Tap to exit
voltroad_event_tutorial,Event Tutorial
voltroad_event_title,Mini Game
voltroad_event_next_reward,Next Search Reward
voltroad_event_tutorial_reward_01,Obtain reward(s) for that cell.
voltroad_event_tutorial_leisure_01,{0} Search Degree obtained.
voltroad_event_tutorial_training_01,"{0} Search Degree obtained.
The amount gained increases when incidents occur consecutively."
voltroad_event_tutorial_mapsearch_01,"{0} Search Degree obtained.
A chance to get bonus Search Degree."
voltroad_event_tutorial_accident_01,{0} Search Degree lost.
voltroad_event_tutorial_goto_01,Move {0} cells toward the direction of the arrow.
voltroad_event_tutorial_start_01,"""Go the Distance"" will be triggered when you skip over a cell.
Move {0} cell(s) towards the direction of the arrow upon arrival."
voltroad_event_scenario_replay,Recollection
dice_event_voltroad_title_start_01,Go the Distance
dice_event_voltroad_description_start_01,"""Go the Distance"" will be triggered when you skip over a cell.
Move {0} cell(s) toward the direction of the arrow upon arrival."
dice_event_voltroad_title_item_01,Item Reward
dice_event_voltroad_description_item_01,Obtain reward(s) for that cell.
dice_event_voltroad_title_leisure_01,Rest
dice_event_voltroad_description_leisure_01,{0} Search Degree obtained.
dice_event_voltroad_title_training_01,Training
dice_event_voltroad_description_training_01,"{0} Search Degree obtained.
The amount gained increases when incidents occur consecutively."
dice_event_voltroad_title_contract_01,Search
dice_event_voltroad_description_contract_01,"{0} Search Degree obtained.
A chance to get bonus Search Degree."
dice_event_voltroad_title_poorcondition_01,Accident Occurred
dice_event_voltroad_description_poorcondition_01,{0} Search Degree lost.
dice_event_voltroad_title_goto_01,Move Cells
dice_event_voltroad_description_goto_01,Move {0} cell(s) toward the direction of the arrow.
dice_event_voltroad_title_none_01,Move Cells
dice_event_voltroad_description_none_01,Move the cells toward the direction of the arrow.
event_bbqtycoon_my_union_ranking,My Union Member Ranking
event_bbqtycoon_no_union,Not in a Union
event_bbqtycoon_no_ranking,No Ranking
event_reward_detail,Rewards
event_get_reward,Claim rewards
event_target_point,Target Score
event_current_collected_point,Total Score
event_game_start,Start
event_bbqtycoon_daily_reward_target_point,Daily Reward target score {0}
event_bbqtycoon_daily_reward_complete,Claimed
event_album,Albums
event_photo,Photos
event_rank,RANK
event_pause,PAUSE
event_quick_end,Quick End
event_quick_end_description,Record the current score and end game.
event_total_score,TOTAL SCORE
event_new_high_record,New record!
event_reward,REWARD
event_bbqtycoon_lack_daily_target_score,Target score not reached.
event_bbqtycoon_reward_already_acquired,You have obtained the Daily Reward.
event_return_button,Return
event_retry_button,Retry
event_bbqtycoon_step_up_reward,Total Score Reward
event_step,Stage
event_components,Content
event_step_n,Stage {0}
event_target_point_not_reached,You haven't reached the target score.
event_union_member_ranking,Union Member Ranking
event_union_member_ranking_description,Displays the ranking of current Union members.
event_photo_album,Photo Album
event_photo_album_description,Record the scenes in memory.
event_photo_not_open,Photo not collected.
event_tutorial_title,Game Guide
event_bbqmaster_album_description,"One romantic summer night, Anis and Neon plan a barbecue party by the beach."
event_bbqtycoon_stuff_meat,Meat
event_bbqtycoon_stuff_shrimp,Shrimp
event_bbqtycoon_stuff_corn,Corn
event_bbqtycoon_stuff_octopus,Octopus
event_bbqtycoon_stuff_greenonion,Green Onion
event_bbqtycoon_stuff_perfect,Splendamin
event_bbqmaster_cutscene_01,"Don't cry, Neon."
event_bbqmaster_cutscene_02,Who placed the charcoal block here?!
event_bbqmaster_cutscene_03,The two of them were eating when one of them suddenly... died?!
event_bbqmaster_cutscene_04,We're sold out! All sold out!
event_bbqmaster_cutscene_05,"Hey Commander!
Would you like to have one?"
event_bbqmaster_tutorial_01,"■ Customers will visit the store at regular intervals.
■ They will order barbecue skewers upon visit.
■ Serve their order within the given time limit."
event_bbqmaster_tutorial_02,"■ Select the ingredients for the skewer.
■ Make sure to select the correct ingredients based on the customer's order.
■ When done, tap the skewer to finish the preparation."
event_bbqmaster_tutorial_03,"■ Place the prepped skewer on the grill to cook it.
■ The state of the skewers will change according to the cooking time.
■ Touch the firepower button to adjust the heat level. The required cooking time will shorten when the heat level is increased."
event_bbqmaster_tutorial_04,"■ Tap to select the skewer on the grill.
■ Tap the customer to serve the skewer.
■ Tap the trash can to discard the designated skewer."
ce002_event_hud_minigame_information,Hacking Data
ce002_event_minigame_title,HACKING GAME
ce002_event_data_new,NEW
ce002_event_access_deined,ACCESS DINED
ce002_event_minigame_archive,ARCHIVE
ce002_event_minigame_stage_start,HACKING START
ce002_event_minigame_stage_clear,HACKING COMPLETE
ce002_event_minigame_return_field,TOUCH TO BACK
ce002_event_minigame_stage_failed,HACKING FAILED
ce002_event_minigame_complete,"HACKING
COMPLETE"
ce002_information_target_location,Target location:
ce002_information_limit_time,Time limit:
ce002_information_reward,Reward information:
ce002_event_archive_access_deined,Cannot access at the moment.
ce002_event_archive,Archives
ce002_event_minigame_end_time_alert,"The event is about to end.
If you finish hacking after the event ends,
results may be considered invalid."
ce002_event_minigame_data_obtain,Received data of {0}.
ce002_event_minigame_quick_end_description,Give up and return to the event field.
CONTENTSOPEN_CONDITION_TITLE_EVENT_MINIGAME_DATA,{0} Cleared
ce002_minigame_start,Begin Hacking
ce002_no_data,No available data.
ce002_system_message,System Message
ce002_check_minigame_data_accept,Accept {0}?
ce002_event_minigame_menu_description,Check hacking data and archives.
ce002_event_minigame_npc_spawn_location_01,Residential Area
ce002_event_minigame_npc_spawn_location_02,Factory zone: Huge silo / Materials storage zone
ce002_event_minigame_npc_spawn_location_03,Factory zone: Central square
ce002_event_minigame_npc_spawn_location_04,Factory zone: Waste processing zone
ce002_cheak_minigame_data_repeat,Play {0} again?
ce002_notice_minigame_data_progress,Data in progress.
ce002_event_minigame_data_name_001,HACKING DATA #001
ce002_event_minigame_data_name_002,HACKING DATA #002
ce002_event_minigame_data_name_003,HACKING DATA #003
ce002_event_minigame_data_name_004,HACKING DATA #004
ce002_event_minigame_data_name_005,HACKING DATA #005
ce002_event_minigame_data_name_006,HACKING DATA #006
ce002_event_minigame_data_name_007,HACKING DATA #007
ce002_event_minigame_data_name_008,HACKING DATA #008
ce002_event_minigame_data_name_009,HACKING DATA #009
ce002_event_minigame_data_name_010,HACKING DATA #010
ce002_event_minigame_data_name_011,HACKING DATA #011
ce002_event_minigame_data_name_012,HACKING DATA #012
ce002_event_minigame_data_name_013,HACKING DATA #013
ce002_event_minigame_data_name_014,HACKING DATA #014
ce002_event_minigame_data_name_015,HACKING DATA #015
ce002_event_minigame_data_name_016,HACKING DATA #016
ce002_event_minigame_data_name_017,HACKING DATA #017
ce002_event_minigame_data_name_018,HACKING DATA #018
ce002_event_minigame_data_name_019,HACKING DATA #019
ce002_event_minigame_data_name_020,HACKING DATA #020
ce002_event_minigame_data_name_021,HACKING DATA #021
ce002_event_minigame_data_name_022,HACKING DATA #022
ce002_event_minigame_data_name_023,HACKING DATA #023
ce002_event_minigame_archive_title_01,Internal Factory Forum 1
ce002_event_minigame_archive_title_02,Internal Factory Forum 2
ce002_event_minigame_archive_title_03,Internal Factory Forum 3
ce002_event_minigame_archive_title_04,Internal Factory Forum 4
ce002_event_minigame_archive_title_05,Internal Factory Forum 5
ce002_event_minigame_archive_title_06,Internal Factory Forum 6
ce002_event_minigame_archive_title_07,Internal Factory Forum 7
ce002_event_minigame_archive_title_08,01.wav
ce002_event_minigame_archive_title_09,02.wav
ce002_event_minigame_archive_title_10,03.wav
ce002_event_minigame_archive_title_11,04.wav
ce002_event_minigame_archive_title_12,05.wav
ce002_event_minigame_archive_title_13,06.wav
ce002_event_minigame_archive_title_14,07.wav
ce002_event_minigame_archive_title_15,08.wav
ce002_event_minigame_archive_title_16,Mass-Produced Nikke Quest Log 1
ce002_event_minigame_archive_title_17,Mass-Produced Nikke Quest Log 2
ce002_event_minigame_archive_title_18,Mass-Produced Nikke Quest Log 3
ce002_event_minigame_archive_title_19,Mass-Produced Nikke Quest Log 4
ce002_event_minigame_archive_title_20,Mass-Produced Nikke Quest Log 5
ce002_event_minigame_archive_title_21,Mass-Produced Nikke Quest Log 6
ce002_event_minigame_archive_title_22,Mass-Produced Nikke Quest Log 7
ce002_event_minigame_archive_title_23,Mass-Produced Nikke Quest Log 8
ce002_event_minigame_archive_description_01,"Welcome to the Olivia Canning Factory, 
where we utilize the most cutting-edge technology.

We are committed to providing
an optimal work environment 
and great benefits for our employees.

If you have any comments, 
negative or positive, 
feel free to post them in the internal forum."
ce002_event_minigame_archive_description_02,"A whole bunch of boxes are piled up in the central plant on the 1st floor of the HQ.
An accident is bound to happen
if we don't do something about it.
Maybe we should move them somewhere else?"
ce002_event_minigame_archive_description_03,"I want to talk about the door of the Dormitory Management Office.
At first glance, you can't tell whether it's a wall or a door,
so be extra careful when opening it from the inside.
I was walking down the corridor a few days ago,
and when I went to lean up against what I thought was a wall,
it turned out to be a door! 
I almost fell face-first on the ground,
so everyone keep your eyes peeled for stuff like that."
ce002_event_minigame_archive_description_04,"Looks like something big is happening underneath the HQ.
They've got construction going on around the clock.
Are they building some kind of extension or something? 
Maybe a recreational center or a swimming pool?
Ooooh, it'd be awesome if they give us a cafeteria that actually serves decent food!"
ce002_event_minigame_archive_description_05,"Any workers who see this message,
report to the Dormitory Management Office.
Remember to knock on the door 5 times.
No more, no less."
ce002_event_minigame_archive_description_06,"For the first time,
 I felt lucky that this place is a cannery.
I was rushing to find a hiding spot,
and I ended up hurling myself into a place with tons of food!
I'm counting my lucky stars that I'm still alive.
But I'm all alone.
It's terrifying.
Is there anyone else alive in this place other than me?
If anyone can see this,
please send a message.
If this goes on,
I'm going to go mad."
ce002_event_minigame_archive_description_07,"The Nikkes are here!
They're finally here!!
We did it, everyone, we survived! 
We can get out of this place and live to see another day. 
The Goddess of Victory is here to save us!"
ce002_event_minigame_archive_description_08,"*Buzz Buzz*
I'm iDoll series model Flower, a Nikke from the exploration squad.
During our mission, I detected an anomaly above a factory on the surface.
I am currently hiding in an outbuilding inside the factory compound.
I don't know if what I detected was a late-model Rapture, but it didn't appear to exhibit any particular aggression when it noticed me.
I will continue to observe."
ce002_event_minigame_archive_description_09,"*Buzz Buzz*
The object has a large, round body, 
around which is an oversized ring of some kind. 
Somewhat similar in form to Saturn.
As far as I know, no sightings of such a Rapture have been reported before.
I need to notify the Ark ASAP, 
but I can't move just yet.
Hope this message will eventually reach the Ark."
ce002_event_minigame_archive_description_10,"*Buzz Buzz*
The object is still hanging in the air, absolutely still.
What is its purpose?
What is it looking at?
Perhaps it is already serving its intended function simply by existing?
There's no way to know."
ce002_event_minigame_archive_description_11,"*Buzz Buzz*
The main body of the creature is covered by a shimmery membrane.
I opened fire upon it,
but this had no discernible effect. 
Even more disconcerting is that 
the trajectory of my bullets was thrown off the moment they came near the membrane.
To test my theory, I threw some stones,
and the same phenomenon occurred. 
This leads me to believe that any physical means of attack are futile against this being."
ce002_event_minigame_archive_description_12,"*Buzz Buzz*
It's starting to make sounds!
*Rumble Rumble*
Errrr...
My ears!
I'm going to disconnect for now."
ce002_event_minigame_archive_description_13,"*Buzz Buzz*
There were loud noises in the factory, and ear-splitting screeches.
Then there were two earth-shattering reverberations in quick succession.
It sounded like something colossal had plummeted to the ground.
Were it not for my compromised leg,
I would go inside and investigate.
As of now, all I can do is observe further and attempt to make contact later."
ce002_event_minigame_archive_description_14,"*Buzz Buzz*
The Rapture hanging in the air has started moving!
It's heading straight for the factory HQ.
If it makes contact, the entire factory will collapse!
Wait... it's disappeared inside the factory..."
