Key,Value
present_all_sr,Date with the CO
present_all_ssr,Darling for a Day
present_elysion_r,Elysion Meal Voucher
present_elysion_sr,Elysion Gourmet Voucher
present_elysion_ssr,Elysion VIP Buffet Voucher
present_missilis_r,Missilis Gift Card
present_missilis_sr,Missilis Loyalty Card
present_missilis_ssr,Missilis VIP Card
present_tetra_r,Tetra Manicure Voucher
present_tetra_sr,Tetra Massage Voucher
present_tetra_ssr,Tetra VIP Spa Voucher
present_pilgrim_r,Pilgrim Ration Voucher
present_pilgrim_sr,Pilgrim Field Tent Voucher
present_pilgrim_ssr,Pilgrim Supply Set Voucher
present_abnormal_r,Abnormal Daily Ticket
present_abnormal_sr,Abnormal Weekly Ticket
present_abnormal_ssr,Abnormal Annual Ticket
present_counters,Box of Soda
present_scouting,Portable Walkie-Talkie
present_acpu,Police Badge
present_littlecannon,Fireworks Kit
present_infinityrail,Toy Train
present_mightytools,Toolbox
present_absolut,Ready-to-Eat Meal
present_matis,High-Capacity Battery
present_exotic,Suspicious Remote Control
present_recallrelease,Five-Colored Pen
present_seraphim,Stethoscope
present_cafesweety,Mixed Coffee
present_masterhand,Tattered Sheet Music
present_wardress,Rope
present_triangle,Textbook
present_external,Mouse Pad
present_unlimited,Luxurious Teacup
present_talentum,Commemorative Coin
present_protocol,High-Capacity Hard Drive
present_lifetonic,Energy Drink
present_pioneer,Compass
present_inherit,Small Antenna
present_heretic,Magazine from the Ark
present_mmr,Buffet Coupon
present_primadonna,In-Ear Monitor
present_aegis,Starfish Doll
present_maidforyou,Silk Handkerchief
present_realkindness,Bottle Cap
present_siegeperilous,Silencer
present_weisritter,Sign
present_underworldqueen,Hard Case
present_happyzoo,Kibble-filled Bowl
present_777,Lucky Seven
present_academia,Teacher's Pen
present_dazzlingpearl,Graduate Cap
present_goddess,Memorial Badge
present_electricshock,Gamepad
present_rewind,Cheerleading Megaphone
present_schoolcircle,Karaoke Ticket
present_bestseller,Old Book
present_oldtales,Quill
present_botanicgarden,Planter
present_cookingoil,Tableware
present_incubator,Work Log
present_overthehorizon,Blue Sky Photo
present_all_r_desc,"A voucher that allows the Commander to run errands once, 
regardless of the errand."
present_all_sr_desc,"A voucher that allows you to go on a date with the Commander.
You can be with your Commander anytime, anywhere."
present_all_ssr_desc,"The Commander is yours for the day.
You can have them do anything you wish over 24 hours."
present_elysion_r_desc,"You can enjoy some fine dining at Elysion's private restaurant. Bon appétit!

Obtained from Side Mission"
present_elysion_sr_desc,"You can have a meal at Elysion's executive restaurant, which is renowned for its delicious menu. Live a little and eat to your heart's content.

Obtained from Side Mission"
present_elysion_ssr_desc,"You can have a meal at the VIP restaurant, to which only the CEO of Elysion is privy. A great opportunity to eat dishes prepared by top-of-the-line chefs! But be careful, as you'll be dining with the bosses.

Obtained from Side Mission"
present_missilis_r_desc,"Benefits card exclusive to Missilis employees. Can only be used once. Think of it as a little bonus.

Obtained from Side Mission"
present_missilis_sr_desc,"A single-use card is created to maintain the dignity of the Missilis officers. Money can't buy everything in the world, but it sure helps.

Obtained from Side Mission"
present_missilis_ssr_desc,"A single-use VIP card is a symbol of Mr. Missilis' immense wealth. Money is no object, so you are free to buy whatever you want! But be careful as you may hear the boss nagging you later.

Obtained from Side Mission"
present_tetra_r_desc,"Treat yourself to a manicure from the knowledgeable Tetra employees. Give those battle-hardened hands a bit of well-deserved pampering.

Obtained from Side Mission"
present_tetra_sr_desc,"You can enjoy one of Tetra's renowned relaxing massages. It will help you look and feel better both inside and out!

Obtained from Side Mission"
present_tetra_ssr_desc,"You can receive VIP care straight from the Tetra CEO himself. So be a star for a day! But please note that your body will be in contact with the boss' hands.

Obtained from Side Mission"
present_pilgrim_r_desc,"Can be exchanged for exclusive Pilgrim battle rations. Starvation will now be a thing of the past.

Obtained from Side Mission"
present_pilgrim_sr_desc,"Can be exchanged for an exclusive Pilgrim field tent. No more sleeping on the ground or even suffering from cold and heat.

Obtained from Side Mission"
present_pilgrim_ssr_desc,"Can be exchanged for an exclusive Pilgrim Supply Set. You can get everything from battle rations to tents and sleeping bags. Thanks to this, it's much less dangerous up on the surface.

Obtained from Side Mission"
present_abnormal_r_desc,"A ticket for the people of Abnormal Inc. who have come to a strange new world.
Use it to take public transportation, eat at restaurants, go to souvenir shops, and more. Good for 24 hours.

Obtained from Side Mission"
present_abnormal_sr_desc,"A ticket for the people of Abnormal Inc. who have come to a strange new world.
Use it to take public transportation, eat at restaurants, go to souvenir shops, and more. Good for a week.

Obtained from Side Mission"
present_abnormal_ssr_desc,"A ticket for the people of Abnormal Inc. who have come to a strange new world.
Use it to take public transportation, eat at restaurants, go to souvenir shops, and more. Good for a week.
In addition, special tour guides are available at any time.

Obtained from Side Mission"
present_counters_desc,"A box full of refreshing, bubbly carbonated water placed in the fridge. The Nikkes will sneak a drink or outright finish them in the open.

Obtained from Side Mission"
present_scouting_desc,"A small single-channel walkie-talkie. Useful for squads who require quick communication during a search mission. 
The audio sensitivity is somewhat lacking, so be sure not to mix in some breathing sounds.

Obtained from Side Mission"
present_acpu_desc,"A shiny badge that lets everyone know you are a member of the police. A must-have for anyone that doesn't seem like a typical cop.
Remember to yell, “Freeze!” and not “Hey, A.C.P.U.!”

Obtained from Side Mission"
present_littlecannon_desc,"A pre-packaged combination of assorted fireworks. A fine gift for someone with a massive cannon on their back and a propensity for setting off fireworks. Please do not use it indoors, as this is liable to start a fire.

Obtained from Side Mission"
present_infinityrail_desc,"A shoddy toy that represents humanity's past locomotive industry. Despite its unfinished state, there may be train fanatics who will like it regardless. I wanted to give it a pale face on the front but decided against it due to copyright.

Obtained from Side Mission"
present_mightytools_desc,"A box full of the latest tools. If left in the capable hands of a squad specializing in construction and renovation, these tools will most definitely shine.

Obtained from Side Mission"
present_absolut_desc,"An instant meal that can be eaten immediately after heating up. If given to a squad with a hankering for some proper food, you'll certainly receive a thank you.

Obtained from Side Mission"
present_matis_desc,"A battery with a large capacity, although the exact amount is unknown. Would make a useful gift for a squad that uses electricity for auxiliary power. Boredom is no excuse for putting your hands on the positive and negative terminals.

Obtained from Side Mission"
present_exotic_desc,"A remote control with one lone button, but it's obvious what this device is for. Give it to a squad that wants to control something covertly or from a distance. Despite being called a remote control, it isn't exactly meant for channel surfing. Instead, it is used to detonate a bomb remotely.

Obtained from Side Mission"
present_recallrelease_desc,"A small pen that can write in several different colors. An absolute necessity for someone compelled to record everything constantly.

Obtained from Side Mission"
present_seraphim_desc,"A stethoscope used to check a patient's heartbeat. If given to a medical professional, they may be kind enough to offer you a free examination.

Obtained from Side Mission"
present_cafesweety_desc,"A coffee blend whose coffee, creamer, and milk come individually packed. Give it to a squad that knows absolutely nothing about making coffee even though they operate a cafe. Then sit back and enjoy watching them squirm. 

Obtained from Side Mission"
present_masterhand_desc,"A stack of music sheets that are worn and tattered from age. It is something that someone who studies and produces music from the surface would be eager to have.

Obtained from Side Mission"
present_wardress_desc,"A very sturdy rope that is made with great precision. It seems like a multi-purpose rope that can be used to tie someone up or give them a few lashes.

Obtained from Side Mission"
present_triangle_desc,"A textbook containing various codes of conduct. It is an item that would never leave the side of someone who values discipline over all else.

Obtained from Side Mission"
present_external_desc,"A mouse pad with colorful circles of unknown origin scribbled on it. It's a suitable gift for both a girly girl in her teens and a hardcore gamer. 

Obtained from Side Mission"
present_unlimited_desc,"A teacup that is luxury personified. Perfect for a squad that enjoys relaxing with a cup of tea after going off on rescue missions in dangerous areas. 

Obtained from Side Mission"
present_talentum_desc,"A silver coin made to commemorate the 50th anniversary of the Ark's founding. Although there is no currency value, an item like this is priceless for someone who deals with money. Please be aware that one cannot use it at the game center.

Obtained from Side Mission"
present_protocol_desc,"A hard drive that boasts incredible capacity. Despite this, it may still not be enough for a squad that handles so much data and information.

Obtained from Side Mission"
present_lifetonic_desc,"A drink that melts away all exhaustion the moment it is drunk. Give it to a squad that practically spends their life in the gym, and you may even get some advanced training as a reward. Be careful, as taking too much may cause insomnia.

Obtained from Side Mission"
present_pioneer_desc,"A small but intricately made compass that helps the user avoid getting lost. The ultimate companion for those who wander up on the surface, treading their own path.

Obtained from Side Mission"
present_inherit_desc,"A small antenna that looks like it can be attached to something. It makes a nice gift for a squad trying to create their own paradise up on the surface.

Obtained from Side Mission"
present_heretic_desc,"A magazine featuring various new stories about the Ark. It's a popular item for someone unable to enter the Ark yet remains curious about what goes on inside.

Obtained from Side Mission"
present_mmr_desc,"A coupon that allows a free trip to a luxurious buffet. After a hard day of research, pigging out on decadent foods is the ultimate way to relieve stress. In all honesty, anyone slaving away at work will prefer a bonus, but there's no need to bring that up.

Obtained from Side Mission"
present_primadonna_desc,"A device that fits in the ear to hear your own musical performance. An absolute must for a squad that needs to hear their own voice amidst a roaring crowd and loud music.

Obtained from Side Mission"
present_aegis_desc,"A doll in the shape of a starfish stuffed with cotton. A squad that is one with the ocean and adores starfish would get a kick out of this. It's best not to ask the starfish doll where it lives, as it may just reply, ""Under a round rock.""

Obtained from Side Mission"
present_maidforyou_desc,"A handkerchief made of opulent fabric. Any self-respecting maid must always be smiling, remain modest, and have a handkerchief in tow. The design is so exquisite that you'd feel somewhat bad for blowing your nose with it. 

Obtained from Side Mission"
present_realkindness_desc,"An ordinary bottle cap used as a currency in the Ark's Rehabilitation Center. You never know when you'll end up in the slammer, so it's best to start collecting bottle caps now. If you get the sense this is awfully similar to other post-apocalyptic games, just ignore it and don't overthink.

Obtained from Side Mission"
present_siegeperilous_desc,"A silencer that greatly reduces the sound of gunshots. Hopefully, it won't be used for an assassination. Conflicts should never be resolved through violence.

Obtained from Side Mission"
present_weisritter_desc,"A sign that is good for displaying vital information. It can prove helpful in declaring some territory as your own, especially when such a claim is initially not recognized by others.

Obtained from Side Mission"
present_underworldqueen_desc,"A hard case that looks suspicious, used to carry valuables in the underworld.
Best to hand it over to someone who is capable of dealing with those greedy thugs.

Obtained from Side Mission"
present_happyzoo_desc,"A bowl filled to the brim with tasty Kibble. 
It would make a marvelous gift for someone who prefers Kibble to ordinary food.
Please note that while producing this item may result in people coming to help, it may also entice certain individuals to attack or try to gobble you up along with the Kibble. Exercise caution.

Obtained from Side Mission"
present_777_desc,"A lucky playing card.
Congratulations, fortune is smiling upon you!
If you present this to someone, it may bring you even greater luck.

Obtained from Side Mission"
present_academia_desc,"This pen is a must-have tool for teachers.
One end can be used to write, while the other can be used as a laser pointer, making it very useful.
Now give it back to the squad who needs it most! They're almost certainly finding teaching without it most inconvenient.

Obtained from Side Mission"
present_dazzlingpearl_desc,"A square hat worn by all the students during commencement.
The sight of it is enough to set the hearts of soon-to-be graduating students aflutter,
as it signifies you have completed your education.

Obtained from Side Mission"
present_goddess_desc,"A badge forged from the hopes of mankind. 
The Goddess of Victory: Nikke badge. Just wearing it fills you with a surge of emotions. 
This badge holds great significance, so please make sure to cherish it.

How to obtain: Side Quest"
present_electricshock_desc,"A gamepad that's helpful in playing all kinds of games.
For a squad with communication issues, there's no better way to communicate than games!

Obtained from Side Mission"
present_rewind_desc,"Elevate your cheering with the Cheerleading Megaphone. 
It's the ideal boost for squads pouring their heart and soul into rooting for someone, making victory all the more certain.

Obtained from Side Mission"
present_schoolcircle_desc,"A ticket for using the karaoke room at a cheaper price.
Sing loudly to release your academic stress, anxiety about the future, and fear of death.

Obtained from Side Mission"
present_bestseller_desc,"A book bearing the marks of time.
To most people, it may seem merely an old, worn-out relic, but if given to the squad who can properly care for and preserve it, it will be a gift more valuable than anything.

Obtained from Side Mission"
present_oldtales_desc,"A quill with a touch of elegance.
When it comes to writing beautiful stories, this quill is second to none. Gift it to a squad whose tales have been long forgotten.

Obtained from Side Mission"
present_botanicgarden_desc,"A flower pot for growing plants.
Gift it to the squad that likes flowers and plants. Before long, you'll see tiny sprouts emerging from the pot.

Obtained from Side Mission"
