Key,Value
live_wallpaper_name_209,Strawberry Shock
live_wallpaper_desc_209,May victory be ours!
live_wallpaper_name_210,Start Construction
live_wallpaper_desc_210,Mighty Tools are all-powerful tools!
live_wallpaper_name_211,Double Boost
live_wallpaper_desc_211,Woooo!!
live_wallpaper_name_212,Wonderland
live_wallpaper_desc_212,Everyone will have a blast in Wonderland!
live_wallpaper_name_50090,Altruism
live_wallpaper_desc_50090,I'll give you my... full attention. Heehee!
live_wallpaper_name_50091,Justifiable Defense
live_wallpaper_desc_50091,"D-don't come any closer, or... I'll have to kill you all."
live_wallpaper_name_50092,Turning the Tide
live_wallpaper_desc_50092,I'll put a bullet in every last stinkin' one of you.
live_wallpaper_name_50101,Drake Special
live_wallpaper_desc_50101,There's more where that came from!
live_wallpaper_name_50102,Pierce Shot
live_wallpaper_desc_50102,Max power! Go!
live_wallpaper_name_50110,The Terrorist
live_wallpaper_desc_50110,Violence is always the answer.
live_wallpaper_name_50130,Angel in White
live_wallpaper_desc_50130,Time for an injection! Does it still hurt?
live_wallpaper_name_50131,Pepper Therapy
live_wallpaper_desc_50131,Don't give up! Let me help!
live_wallpaper_name_50140,Trouble Shooter
live_wallpaper_desc_50140,Playtime's over. Take this!
live_wallpaper_name_50141,Victory is Mine
live_wallpaper_desc_50141,Try this one on for size!
live_wallpaper_name_50142,Vexation
live_wallpaper_desc_50142,... Annoying.
live_wallpaper_name_50150,Climax
live_wallpaper_desc_50150,This battle shall be my masterpiece!
live_wallpaper_name_50160,BDG
live_wallpaper_desc_50160,Looking forward to this. I'll be with you until the very end.
live_wallpaper_name_50171,Busy Bee
live_wallpaper_desc_50171,I've got a lot on my plate right now. Get the hell out of my way!
live_wallpaper_name_50172,Love Returned
live_wallpaper_desc_50172,Please. It's for everyone!
live_wallpaper_name_50180,Dragon of the Deep
live_wallpaper_desc_50180,"Super, Ultra, Wyrmblast!"
live_wallpaper_name_50181,Kotodama: Words of Power
live_wallpaper_desc_50181,"Kotodama, the power hidden within ones words."
live_wallpaper_name_50190,Snow Queen
live_wallpaper_desc_50190,Now you'll see why they call me The Queen of Snow.
live_wallpaper_name_50200,Single Payment
live_wallpaper_desc_50200,Shopaholic-shot!
live_wallpaper_name_50201,Fat Cat
live_wallpaper_desc_50201,"Everyone has their price, and I'm about to cash you out."
live_wallpaper_name_50202,R&D Shot
live_wallpaper_desc_50202,Hindrance to business detected. Removing now.
live_wallpaper_name_50210,Partisan Protocol
live_wallpaper_desc_50210,Hacking the enemy system - hacking completed
live_wallpaper_name_50212,Case Closed
live_wallpaper_desc_50212,Heh heh heh! Eureka!
live_wallpaper_name_50220,Seven Dwarves: I
live_wallpaper_desc_50220,Seven Dwarves! Fully active! Blast away!!
live_wallpaper_name_50221,Garden of Shangri-La
live_wallpaper_desc_50221,"The Garden of Shangri-La, no pain or despair!"
live_wallpaper_name_50222,Scarlet Flash
live_wallpaper_desc_50222,Behold my ultimate blade.
live_wallpaper_name_50230,Death Scythe
live_wallpaper_desc_50230,I hereby sentence you to death. Let regret and despair engulf you.
live_wallpaper_name_50231,Sonic Chaser
live_wallpaper_desc_50231,I'll chase you to the end of the world.
live_wallpaper_name_50232,U Mad Bro?
live_wallpaper_desc_50232,I am invincible! Tseetsee.
live_wallpaper_name_50241,SAFE 50-50
live_wallpaper_desc_50241,You won't be forgetting this one anytime soon!
live_wallpaper_name_50242,Sprint
live_wallpaper_desc_50242,"A/C, here I come!"
live_wallpaper_name_50430,Energetic Noise
live_wallpaper_desc_50430,"Everyone, make some noise!"
live_wallpaper_name_50431,Turn up the volume!
live_wallpaper_desc_50431,Drop the beat!
live_wallpaper_name_50432,Da Capo Aria
live_wallpaper_desc_50432,The aria that won't stop until the day my life ends.
live_wallpaper_name_50352,Aegis Cannon
live_wallpaper_desc_50352,"Full speed ahead! Aegis cannon, fire!"
live_wallpaper_name_50100,Laplace Buster
live_wallpaper_desc_50100,"C'mon everyone, let's score one for the good guys!"
live_wallpaper_name_50121,Blue Butterfly Slumber
live_wallpaper_desc_50121,"Life may be ephemeral, but memories are eternal."
live_wallpaper_name_50203,Shopaholic Date
live_wallpaper_desc_50203,"Let's go take care of business, just the two of us."
live_wallpaper_name_50260,New World
live_wallpaper_desc_50260,You're mine!
live_wallpaper_name_50111,Crazy Jackal
live_wallpaper_desc_50111,Tear them apart! HAHAHAHAHAHA!
live_wallpaper_name_50112,Snake Bite
live_wallpaper_desc_50112,"Sending my love, ready for it?"
live_wallpaper_name_50400,Gotcha...
live_wallpaper_desc_50400,"No restraints, no mercy!"
live_wallpaper_name_50401,Words Can Kill
live_wallpaper_desc_50401,I have something to say. Wanna hear it?
live_wallpaper_name_50402,The Great Escape
live_wallpaper_desc_50402,"At long last, I'm gonna escape!"
live_wallpaper_name_50311,Professional Maid Leader
live_wallpaper_desc_50311,A professional maid always knows how to wrap things up perfectly.
live_wallpaper_name_50312,Spring Cleaning
live_wallpaper_desc_50312,I want this place... immaculate!
live_wallpaper_name_50800,Can You Be Quiet?
live_wallpaper_desc_50800,Can you be quiet?
live_wallpaper_name_50801,Bloodied Hammer
live_wallpaper_desc_50801,Get a load of this power!
live_wallpaper_name_50802,Ghost
live_wallpaper_desc_50802,Finish them.
live_wallpaper_name_50381,Walk Training
live_wallpaper_desc_50381,You are all barking up the wrong tree!
live_wallpaper_name_50261,Burning Scourge
live_wallpaper_desc_50261,Now it's my turn! Taste this!
live_wallpaper_name_50262,Brooding Ocean
live_wallpaper_desc_50262,Hell hath no fury like a woman whose sleep is disturbed.
live_wallpaper_name_50282,Resplendent Cherry Blossom
live_wallpaper_desc_50282,We are the all-seeing eye. We are the organization.
live_wallpaper_name_50907,State of Emergency
live_wallpaper_desc_50907,Whooaaa! What am I doing?!
live_wallpaper_name_50040,Chastisement
live_wallpaper_desc_50040,Target sighted. Engaging.
live_wallpaper_name_50233,Paradise Lost
live_wallpaper_desc_50233,Everything superfluous will be banished from paradise.
live_wallpaper_name_50392,Model Senior Student
live_wallpaper_desc_50392,Why don't you pick on someone your own size?!
live_wallpaper_name_50270,Showtime
live_wallpaper_desc_50270,Showtime for Noir and Blanc!
live_wallpaper_name_50271,Finale
live_wallpaper_desc_50271,"It's showtime, with Noir and Blanc!"
live_wallpaper_name_50280,Vendetta
live_wallpaper_desc_50280,Let's have some fun!
live_wallpaper_name_50132,Tranquil Waters
live_wallpaper_desc_50132,Just a little closer...
live_wallpaper_name_50014,Full Hydro Shot
live_wallpaper_desc_50014,Feast your eyes on my unstoppable waterpower!
live_wallpaper_name_50380,Grumpy Cat
live_wallpaper_desc_50380,"When the sun goes down, all the cats come out to play."
live_wallpaper_name_50350,Sail Through the Tempest!
live_wallpaper_desc_50350,I'll send you down to Davy Jones's locker!
live_wallpaper_name_50351,CIWS
live_wallpaper_desc_50351,"Is this... oh yeah, that's it."
live_wallpaper_name_50015,Sparkling Wave
live_wallpaper_desc_50015,Let's make some waves!
live_wallpaper_name_50353,Aegis Cannon Overload
live_wallpaper_desc_50353,Aegis cannon! Full steam ahead! Open fire!
live_wallpaper_name_50810,Series of Attacks
live_wallpaper_desc_50810,You can't hold a candle to me.
live_wallpaper_name_50811,Mode B
live_wallpaper_desc_50811,Mode B!
live_wallpaper_name_50812,"Stay safe, everyone!"
live_wallpaper_desc_50812,I'll take care of this!
live_wallpaper_name_50321,A Teacher's Grace
live_wallpaper_desc_50321,Time for class to begin.
live_wallpaper_name_50450,As Long As We're With Friends
live_wallpaper_desc_50450,I want to preserve beautiful memories of my campus life.
live_wallpaper_name_50451,Lizard's Protection
live_wallpaper_desc_50451,"Stay focused, now. Don't let your eyes wander off♥"
live_wallpaper_name_50033,Deep Stare
live_wallpaper_desc_50033,What a bunch of annoying bugs.
live_wallpaper_name_50470,Red Wolf
live_wallpaper_desc_50470,"Sorry to break it to you, but this is the end."
live_wallpaper_name_50224,Seven Dwarves III
live_wallpaper_desc_50224,I'll take it from here.
live_wallpaper_name_50192,Miracle of Makeshifts
live_wallpaper_desc_50192,The burning passion! The fiery will!
live_wallpaper_name_50194,Guiding Lantern
live_wallpaper_desc_50194,"When you're lost, look to this lantern."
live_wallpaper_name_50062,Snowfield Festival
live_wallpaper_desc_50062,Everyone can have a blast at Snowfield Hot Spring.
live_wallpaper_name_50225,Fleetly Fading: Strike
live_wallpaper_desc_50225,"Fleetly Fading, strike!"
live_wallpaper_name_50382,Lion's Heart
live_wallpaper_desc_50382,Who wants some treats? Come over here!
live_wallpaper_name_50281,Fair and Square
live_wallpaper_desc_50281,That's it? Bring forth your full strength!
live_wallpaper_name_50313,Your Bashful Maid!
live_wallpaper_desc_50313,"B-become tastier♪ Coochie woochie, boing!"
live_wallpaper_name_50310,Mealtime
live_wallpaper_desc_50310,I'll provide you with the best service.
live_wallpaper_name_50500,BOOM Install
live_wallpaper_desc_50500,BOOM! BOOM!! BOOM!!!
live_wallpaper_name_50820,No Mercy from Rem
live_wallpaper_desc_50820,Get ready!
live_wallpaper_name_50821,Freezing Witch
live_wallpaper_desc_50821,"You asked for this, and I thank you for it."
live_wallpaper_name_50822,Don't Bother Ram
live_wallpaper_desc_50822,I'll make you regret this!
live_wallpaper_name_50043,Kill the Target
live_wallpaper_desc_50043,"Please hold on just a moment.
Target eliminated."
live_wallpaper_name_50901,Missilis Internet Stream
live_wallpaper_desc_50901,"Matis, get your butt over here!"
live_wallpaper_name_50550,First Winner
live_wallpaper_desc_50550,Time to get you all jazzed up!
live_wallpaper_name_50330,Last Kingdom
live_wallpaper_desc_50330,Down with those who would threaten the kingdom.
live_wallpaper_name_50361,Assign Priority
live_wallpaper_desc_50361,"Let's go, T.A.L.O.S.!
Roger."
live_wallpaper_name_50501,Mega T.Rony
live_wallpaper_desc_50501,Work complete. I did it! Hehe.
live_wallpaper_name_50314,"Onward, Soda!"
live_wallpaper_desc_50314,Ah! Did you see anyone coming?
live_wallpaper_name_50195,Precious Big Carrot
live_wallpaper_desc_50195,"Gotcha, carrots!"
live_wallpaper_name_50551,GO! GO! VICTORY!
live_wallpaper_desc_50551,NEVER GIVE UP!
live_wallpaper_name_50283,Onda Grande
live_wallpaper_desc_50283,What do you say we cool off?
live_wallpaper_name_50284,Ephemeral Splendor
live_wallpaper_desc_50284,May this radiant summer day remain forever beautiful.
live_wallpaper_name_50391,Feather All-Range
live_wallpaper_desc_50391,What are you looking at?! Get lost!
live_wallpaper_name_50390,Overcharge Formula
live_wallpaper_desc_50390,I hope you'll enjoy the fruits of my efforts.
live_wallpaper_name_50830,Piercing Bullets
live_wallpaper_desc_50830,Let's end this!
live_wallpaper_name_50831,Annihilation: High Explosives
live_wallpaper_desc_50831,It's time. Let's go.
live_wallpaper_name_50832,GPS Guided Missile
live_wallpaper_desc_50832,Are you ready... for this?
live_wallpaper_name_50833,Command to Rest
live_wallpaper_desc_50833,Prepare for launch! Launch!
live_wallpaper_name_50272,Game Master
live_wallpaper_desc_50272,Let's test your luck.
live_wallpaper_name_50403,The Great Thief
live_wallpaper_desc_50403,I'll snatch it in the blink of an eye!
live_wallpaper_name_50580,Secret Trick: Rampage of Thieves
live_wallpaper_desc_50580,Phantom will come for you when night falls.
live_wallpaper_name_50240,Almighty Muscle
live_wallpaper_desc_50240,Today's workout is complete!
live_wallpaper_name_50226,Garden of Utopia
live_wallpaper_desc_50226,May blessings be bestowed upon the faithful.
live_wallpaper_name_50511,Glass Slippers. Full contact.
live_wallpaper_desc_50511,"Glass Slippers, full contact. Pour out."
live_wallpaper_name_50514,Plot Spoiler
live_wallpaper_desc_50514,Let's go full power!
live_wallpaper_name_50411,Secret Garden
live_wallpaper_desc_50411,Shall we let the seeds sprout?
live_wallpaper_name_50183,Diamond Dust
live_wallpaper_desc_50183,A decimating breath. Diamond Dust.
live_wallpaper_name_50182,Extermination
live_wallpaper_desc_50182,Time to bring down the curtain on this epic saga!
live_wallpaper_name_50016,Power of Inheritance
live_wallpaper_desc_50016,Fully active! Pierce through!
live_wallpaper_name_50290,Fatal Error!
live_wallpaper_desc_50290,Once I finish the final task... huh?
live_wallpaper_name_50354,A Pirate's Romance
live_wallpaper_desc_50354,Have a taste of adventure!
live_wallpaper_name_50355,Seaside Stroll
live_wallpaper_desc_50355,Would you like to try our signature menu?
live_wallpaper_name_50834,Attack State
live_wallpaper_desc_50834,I won't lose.
live_wallpaper_name_50835,Annihilation State
live_wallpaper_desc_50835,Charge!
live_wallpaper_name_50836,Emergency Healing
live_wallpaper_desc_50836,"Now, stay focused."
live_wallpaper_name_50412,Mother Forest
live_wallpaper_desc_50412,Nature... is a beautiful thing.
live_wallpaper_name_50993,Planet Destroyer
live_wallpaper_desc_50993,Mecha! Shifty!
live_wallpaper_name_50520,New Flavor
live_wallpaper_desc_50520,I'll eat every last morsel.
live_wallpaper_name_50521,True Flavor
live_wallpaper_desc_50521,I'll pour my heart into this dish!
live_wallpaper_name_50513,Siren's Song
live_wallpaper_desc_50513,Tell me the story of victory.
live_wallpaper_name_50162,Bonding Pain
live_wallpaper_desc_50162,"Quietly, fully, restrain me."
live_wallpaper_name_50590,Survival Tactics of the Weak
live_wallpaper_desc_50590,"I-I'll eat quickly, so stop staring!"
live_wallpaper_name_50581,Shackles of Destiny
live_wallpaper_desc_50581,I shall decide your destiny!
live_wallpaper_name_50041,Means of Righteousness
live_wallpaper_desc_50041,I'm gonna roast you all alive!
live_wallpaper_name_50850,Counter Chain
live_wallpaper_desc_50850,Let's finish this in one fell swoop!
live_wallpaper_name_50851,Tempest
live_wallpaper_desc_50851,This is all for him!
live_wallpaper_name_50852,The Best Engineer!
live_wallpaper_desc_50852,This is my ultimate masterpiece!
live_wallpaper_name_50532,Closely Carried Secret
live_wallpaper_desc_50532,"The stronger the light, the darker the shadow! Don't you think? ♥"
live_wallpaper_name_50234,False Salvation
live_wallpaper_desc_50234,"Stop, it's cold... Hehe, it's really cold!"
live_wallpaper_name_50502,13 Ghosts
live_wallpaper_desc_50502,Connection complete! BOOM! BOOM! BOOM!
live_wallpaper_name_50093,Battlefield Formation
live_wallpaper_desc_50093,Here you go! A little therapy for everyone.
live_wallpaper_name_50094,Missile Container Online
live_wallpaper_desc_50094,"Missile container online. Full barrage, fire!"
live_wallpaper_name_50095,Explosive Round
live_wallpaper_desc_50095,"Once I've got something in my sights, I never miss."
live_wallpaper_name_5010101,Drake Special
live_wallpaper_desc_5010101,Vroom vrooom vroom!
live_wallpaper_name_5026001,New World
live_wallpaper_desc_5026001,I really... really like you!
live_wallpaper_name_5081002,Series of Attacks
live_wallpaper_desc_5081002,You're wasting your time.
live_wallpaper_name_5020001,Single Payment
live_wallpaper_desc_5020001,My treat today! Luxury bunny blast!
live_wallpaper_name_5023301,Paradise Lost
live_wallpaper_desc_5023301,May this time last forever.
live_wallpaper_name_5043002,Energetic Noise
live_wallpaper_desc_5043002,I've prepared a special song just for you!
live_wallpaper_name_5082101,Freezing Witch
live_wallpaper_desc_5082101,I'll give you my best shot!
live_wallpaper_name_5033001,Last Kingdom
live_wallpaper_desc_5033001,"Under the light of the kingdom, all shall kneel."
live_wallpaper_name_5026002,New World
live_wallpaper_desc_5026002,Return to where you belong.
live_wallpaper_name_5011202,Snake Bite
live_wallpaper_desc_5011202,I'll devour all of you♡
live_wallpaper_name_5032101,A Teacher's Grace
live_wallpaper_desc_5032101,"What's today's lesson, Teacher?"
live_wallpaper_name_5083003,Piercing Bullets
live_wallpaper_desc_5083003,"Well, that's not bad."
live_wallpaper_name_5047001,Red Wolf
live_wallpaper_desc_5047001,"How do I look? Sexy, perhaps?"
live_wallpaper_name_5051101,Glass Slippers. Full Contact.
live_wallpaper_desc_5051101,"Shine brightly, for my radiant self."
live_wallpaper_name_5022501,Fleetly Fading: Strike
live_wallpaper_desc_5022501,Will thou come view the flowers?
live_wallpaper_name_5045001,As Long As We're With Friends
live_wallpaper_desc_5045001,Just you wait!
live_wallpaper_name_5035202,Aegis Cannon
live_wallpaper_desc_5035202,"Will you join me, Subordinate?"
live_wallpaper_name_5051301,Siren's Song
live_wallpaper_desc_5051301,Swim with all your might toward the light...!
live_wallpaper_name_5016201,Bonding Pain
live_wallpaper_desc_5016201,Harder... Just a bit harder...!
live_wallpaper_name_5085003,Counter Chain
live_wallpaper_desc_5085003,Resting isn't so bad.
live_wallpaper_name_5022201,Scarlet Flash
live_wallpaper_desc_5022201,A clean division... or thereabouts.
live_wallpaper_name_5001601,Power of Inheritance
live_wallpaper_desc_5001601,"This way, Commander. There is no need to hesitate."
live_wallpaper_name_7021001,Gamekid Evolution
live_wallpaper_description_7021001,Acquire by completing Exia's Favorite Item Mission
live_wallpaper_name_7007201,Toy Train Set
live_wallpaper_description_7007201,Acquire by completing Diesel's Favorite Item Mission
live_wallpaper_name_7014201,Beloved Pillow
live_wallpaper_description_7014201,Acquire by completing Frima's Favorite Item Mission
live_wallpaper_name_7010001,Hero Trilogy BD
live_wallpaper_description_7010001,Acquire by completing Laplace's Favorite Item Mission
live_wallpaper_name_7011201,First Phone and Phone Book
live_wallpaper_description_7011201,Acquire by completing Viper's Favorite Item Mission
live_wallpaper_name_7003201,Sheet of Paper
live_wallpaper_name_7035201,Antique Compass
live_wallpaper_name_7010101,Villain Figurine
live_wallpaper_name_7014101,Lover Mug
live_wallpaper_description_7003201,Acquire by completing Miranda's Favorite Item Mission
live_wallpaper_description_7035201,Acquire by completing Helm's Favorite Item Mission
live_wallpaper_description_7010101,Acquire by completing Drake's Favorite Item Mission
live_wallpaper_description_7014101,Acquire by completing Milk's Favorite Item Mission
live_wallpaper_name_7003001,Police Notebook
live_wallpaper_name_7019201,Fire Starter
live_wallpaper_name_7015001,Music Notebook
live_wallpaper_name_7055001,Practice Shoes
live_wallpaper_description_7003001,Acquire by completing Poli's Favorite Item Mission
live_wallpaper_description_7019201,Acquire by completing Tove's Favorite Item Mission
live_wallpaper_description_7015001,Acquire by completing Julia's Favorite Item Mission
live_wallpaper_description_7055001,Acquire by completing Bay's Favorite Item Mission
live_wallpaper_description_10,Obtained from Main Mission
live_wallpaper_description_11,Obtained from Main Mission
live_wallpaper_description_12,Obtained from Main Mission
live_wallpaper_description_13,Obtained from Main Mission
live_wallpaper_description_14,Obtained from Main Mission
live_wallpaper_description_10001,Obtain from the NO CALLER ID event
live_wallpaper_description_10002,Obtain from the MIRACLE SNOW event
live_wallpaper_description_10003,Obtain from the D-OUTSIDERS event
live_wallpaper_description_10004,Obtain from the BRAND NEW YEAR event
live_wallpaper_description_10005,Obtain from the HIGHTECH TOY event
live_wallpaper_description_15,Obtain from the Maid in Valentine event
live_wallpaper_description_16,Obtain from the Bow Wow Paradise event
live_wallpaper_description_17,Obtain from the Cherry Blossom event
live_wallpaper_description_18,Obtain from the L.T.K event
live_wallpaper_description_19,Obtain from the OVER ZONE event
live_wallpaper_description_20,Obtain from the Bunny X 777 event
live_wallpaper_description_21,Obtain from the Queen's Order event
live_wallpaper_description_22,Obtain from the Blue Water Island event
live_wallpaper_description_23,Obtain from the Nya Nya Paradise event
live_wallpaper_description_24,Obtain from the Golden Ship event
live_wallpaper_description_25,"Obtain from the SEA, YOU, AGAIN event"
live_wallpaper_description_26,Obtain from the OUTER AUTOMATA event
live_wallpaper_description_27,Obtain from the SCHOOL OF LOCK event
live_wallpaper_description_28,Obtain from the DAZZLING CUPID event
live_wallpaper_description_29,Obtain from the DAZZLING CUPID event
live_wallpaper_description_30,Obtain from the A.C.P.U.! FREEZE! event
live_wallpaper_description_31,Obtain from the REDASH event
live_wallpaper_description_32,Obtain from the ALONE SURVIVOR event
live_wallpaper_description_33,Obtain from the NEVERLAND event
live_wallpaper_description_34,Obtain from the NEVERLAND event
live_wallpaper_description_35,Obtain from the Snowfall Oasis event
live_wallpaper_description_36,"Obtain from the NEW YEAR, NEW SWORD event"
live_wallpaper_description_37,Obtain from the LION HEART event
live_wallpaper_description_38,Obtain from the DIRTY BACKYARD event
live_wallpaper_description_39,Obtain from the PERFECT MAID event
live_wallpaper_description_40,Obtain from the BOOMS DAY event
live_wallpaper_description_41,Obtain from the Re:CIPE FOR YOU event
live_wallpaper_description_42,Obtain from the KILL THE LORD event
live_wallpaper_description_43,Obtain from the ONE MORE TIME event
live_wallpaper_description_44,Obtain from the LAST KINGDOM event
live_wallpaper_description_45,Obtain from the D.ARK HERO event
live_wallpaper_description_46,Obtain from the GOLDEN COIN RUSH event
live_wallpaper_description_47,"Obtain from the CLAY, MORE! event"
live_wallpaper_description_48,Obtain from the BEAUTY FULL SHOT event
live_wallpaper_description_49,Obtain from the Aegis the Diver Mini Game
live_wallpaper_description_50,Obtain from the JUVENILE DAYS event
live_wallpaper_description_51,Obtain from the COLORLESS event
live_wallpaper_description_52,Obtain from the YOU CAN (NOT) EVADE event
live_wallpaper_description_53,Obtain from the JINX PLAYER event
live_wallpaper_description_54,Obtain from the Phantom Thief VS Detective event
live_wallpaper_description_55,Obtain from the LIFE AGAIN event
live_wallpaper_description_56,Obtain from the OLD TALES event
live_wallpaper_description_57,Obtain from the SECRET GARDEN event
live_wallpaper_description_58,Obtain from the ICE DRAGON SAGA event
live_wallpaper_description_59,"Obtain from the FOOTSTEP, WALK, RUN event"
live_wallpaper_description_60,Obtain from the WISDOM SPRING event
live_wallpaper_description_61,Obtain from the ROMANTIC VALENTINE event
live_wallpaper_description_62,Obtain from the SECOND QUEST event
live_wallpaper_description_63,Obtain from the SECOND QUEST event
live_wallpaper_description_64,Obtain from the FOR REST event
live_wallpaper_description_65,Obtain from the NEW FLAVOR event
live_wallpaper_description_66,Obtain from the TRUE FLAVOR event
live_wallpaper_description_67,Obtain from the UNBREAKABLE SPHERE event
live_wallpaper_description_68,Obtain from the ARCANE ARCHIVE event
live_wallpaper_description_69,"Obtain from the LORD, FOR JUSTICE event"
live_wallpaper_description_70,Obtain from the MEMORIES TELLER event
live_wallpaper_description_71,Obtain from the MEMORIES TELLER event
live_wallpaper_description_72,Obtain from the OVER THE HORIZON event
live_wallpaper_description_73,Obtain from the BOOM! THE GHOST! event
live_wallpaper_description_74,Obtain from the ABSOLUTE event
live_wallpaper_description_200,Obtained upon Rapi reaching Limit Break 2
live_wallpaper_description_201,Obtained upon Neon reaching Limit Break 2
live_wallpaper_description_202,Obtained upon Anis reaching Limit Break 2
live_wallpaper_description_203,Obtained from the shop
live_wallpaper_description_204,Obtained upon Signal reaching Limit Break 3
live_wallpaper_description_205,Obtained upon Poli reaching Limit Break 3
live_wallpaper_description_206,Obtained upon Miranda reaching Limit Break 3
live_wallpaper_description_207,Obtained upon Brid reaching Limit Break 3
live_wallpaper_description_208,Obtained upon Soline reaching Limit Break 3
live_wallpaper_description_209,Obtained upon Diesel reaching Limit Break 3
live_wallpaper_description_210,Obtained upon Centi reaching Limit Break 3
live_wallpaper_description_211,Obtained upon Liter reaching Limit Break 3
live_wallpaper_description_212,Obtained upon Alice reaching Limit Break 3
live_wallpaper_description_3,Obtained upon Privaty reaching Limit Break 3
live_wallpaper_description_50090,Obtained upon Emma reaching Limit Break 3
live_wallpaper_description_50091,Obtained upon Vesti reaching Limit Break 3
live_wallpaper_description_50092,Obtained upon Eunhwa reaching Limit Break 3
live_wallpaper_description_50101,Obtained upon Drake reaching Limit Break 3
live_wallpaper_description_50102,Obtained upon Maxwell reaching Limit Break 3
live_wallpaper_description_50110,Obtained upon Crow reaching Limit Break 3
live_wallpaper_description_50130,Obtained upon Mary reaching Limit Break 3
live_wallpaper_description_50131,Obtained upon Pepper reaching Limit Break 3
live_wallpaper_description_50140,Obtained upon Sugar reaching Limit Break 3
