Key,Value
d_ex_armory_01_41,Simple. Easy to adhere to.
d_ex_armory_01_42,"My goodness, how did this story get so serious?"
d_ex_armory_01_43,"Anyhoo, back to the Talking Gun."
d_ex_armory_01_44,"At first, it was considered a magnificent weapon, on par with a Nikke."
d_ex_armory_01_45,"However, since it did not resemble a human in any shape or form, it was easier for soldiers to use and abuse it."
d_ex_armory_01_46,"Many errors occurred as a result, as well as what we nowadays call Mind Switch."
d_ex_armory_01_47,"The gun was deemed to be defective, and every single one was tossed into the darkest corners of this massive armory."
d_ex_armory_01_48,"Now, every night when the janitor comes,"
d_ex_armory_01_49,"they will hear the sounds of the Talking Gun whispering,"
d_ex_armory_01_50,"""Don't leave me here."""
d_ex_armory_01_51,Aah!
d_ex_armory_01_52,D-don't scare me like that!
d_ex_armory_01_53,...
d_ex_armory_01_54,...
d_ex_armory_01_55,... Did you hear anything?
d_ex_armory_01_56,I did.
d_ex_armory_01_57,... Hmm. Not much of a reaction.
d_ex_armory_01_58,"Vesti, do you wanna bet?"
d_ex_armory_01_59,On what?
d_ex_armory_01_60,Who can reach the armory entrance first.
d_ex_armory_01_61,"I'll count down from 3, okay?"
d_ex_armory_01_62,"Hey, wait!"
d_ex_armory_01_63,Three.
d_ex_armory_01_64,Two.
d_ex_armory_01_65,Don'tgodon'tgodon'tgopleasewaitpleasewaitpleasepleaseplease...
d_ex_armory_01_66,One!
d_ex_armory_01_67,WAAAAH!!
d_ex_armory_01_68,All three of us hightail it out of there.
d_ex_armory_02_title,Tickets to the Gun Show
d_ex_armory_02_1,*Creak*
d_ex_armory_02_2,"Wow, so this is the armory."
d_ex_armory_02_3,Anybody here?
d_ex_armory_02_4,...
d_ex_armory_02_5,"With Absolute looking after this place, you know it's in good hands."
d_ex_armory_02_6,I can't wait to see what they've got lying around!
d_ex_armory_02_7,"Well, look who the cat dragged in."
d_ex_armory_02_8,What are you doing here?
d_ex_armory_02_9,I came to check out the weapons.
d_ex_armory_02_10,The bigger the better!
d_ex_armory_02_11,We're not a free gun show for third-rate squads.
d_ex_armory_02_12,You don't say...
d_ex_armory_02_13,How about if I'm part of a fourth-rate squad?
d_ex_armory_02_14,Please keep your voice down!
d_ex_armory_02_15,So only the best of the best get to see the finest weapons?
d_ex_armory_02_16,How the heck do I become the best of the best?
d_ex_armory_02_17,I swear...
d_ex_armory_02_18,"Take a hike, both of you."
d_ex_armory_02_19,"So if we become a first-rate squad, then we can see the weapons?"
d_ex_armory_02_20,Are there any weapons that third-rate squads get to see?
d_ex_armory_02_21,"Mental cases, both of you..."
d_ex_armory_02_22,"First of all, that will never happen."
d_ex_armory_02_23,"Even if by some miracle you did, I still wouldn't show a single pistol to four-eyes over there."
d_ex_armory_02_24,Very funny.
d_ex_armory_02_25,"Like I said, there's nothing here for inferior squads."
d_ex_armory_02_26,"So beat it, and take poindexter with you."
d_ex_armory_02_27,"C'mon, don't be like that. Just one weapon, pretty please?"
d_ex_armory_02_28,... Tsk.
d_ex_armory_02_29,"Fine. If it'll get you out of my hair, just one."
d_ex_armory_02_30,Woo-hoo! Thanks a bunch!
d_ex_armory_02_31,*Thud*
d_ex_armory_02_32,Eunhwa tosses a small gun on top of the counter.
d_ex_armory_02_33,Hey!
d_ex_armory_02_34,What's the big idea of showing us this pea shooter?
d_ex_armory_02_35,You could at least show us something with some oomph to it...
d_ex_armory_02_36,"You've barely even looked at it.
How can you be so sure it's that weak?"
d_ex_armory_02_37,I'm not picking up any energy from it.
d_ex_armory_02_38,Energy?
d_ex_armory_02_39,"Yeah, it's this sensation I get when I'm near firepower."
d_ex_armory_02_40,"When I'm close to a powerful weapon,
the energy can be so overwhelming that the light hurts my eyes!"
d_ex_armory_02_41,... This has all been a giant waste of my time.
d_ex_armory_02_42,"You asked if I could show you one, and there it is. Now get lost."
d_ex_armory_02_43,Fine...
d_ex_armory_02_44,"By the way, most of the weapons on display here may look impressive,"
d_ex_armory_02_45,but they're seriously lacking in the firepower department.
d_ex_armory_02_46,You've got some nerve. You barely gave one pistol a glance!
d_ex_armory_02_47,My senses are accurate.
d_ex_armory_02_48,I'm not picking up much energy.
d_ex_armory_02_49,...
d_ex_armory_02_50,"Fine then, if you had to pick one of these weapons, which would you choose?"
d_ex_armory_02_51,Eunhwa puts down two same sized weapons on the counter.
d_ex_armory_02_52,"Oh, this is a fun game!"
d_ex_armory_02_53,Hmm...
d_ex_armory_02_54,The one on the right.
d_ex_armory_02_55,...
d_ex_armory_02_56,I'm picking up more energy from that one.
d_ex_armory_02_57,...
d_ex_armory_02_58,Stay right there.
d_ex_armory_02_59,Eunhwa starts bringing out various weapons to put Neon to the test.
d_ex_armory_02_60,Neon is able to pick out the more powerful weapon every single time.
d_ex_armory_02_61,...
d_ex_armory_02_62,I'm at a loss for words...
d_ex_armory_02_63,"It pains me to say this, but...
you clearly have a nose for firepower."
d_ex_armory_02_64,You really think so?
d_ex_armory_02_65,You said you came to see a weapon?
d_ex_armory_02_66,Was there anything specific you were looking for?
d_ex_armory_02_67,"Nah, I just wanted to do some browsing."
d_ex_armory_02_68,"I wish I could have seen more,
but thanks for showing me what you have."
d_ex_armory_02_69,...
d_ex_armory_02_70,I've got some special weapons inside... would you be interested in those?
d_ex_armory_02_71,Special weapons?!
d_ex_armory_02_72,Of course the REAL weapons are stored somewhere else!
d_ex_armory_02_73,I should have known an armory managed by Absolute wouldn't be this plain.
d_ex_armory_02_74,Oh man... I can sense the firepower from here... my hands are shaking...
d_ex_armory_02_75,Please show me!
d_ex_armory_02_76,But what about my Master?
d_ex_armory_02_77,Showing your master such exceptional weaponry would be casting pearls before swine.
d_ex_armory_02_78,This way.
d_ex_armory_02_79,...
d_ex_armory_02_80,Soon after.
d_ex_armory_02_81,Eunhwa and Neon come back out from around the counter.
d_ex_armory_02_82,How was it inside?
d_ex_armory_02_83,It... It was like I'd died and gone to heaven.
d_ex_armory_02_84,The walls were lined with absolutely gigantic weapons I'd never seen before!
d_ex_armory_02_85,"There were such vast amounts of energy in there, my head was spinning."
d_ex_armory_02_86,I'm glad you enjoyed it.
d_ex_armory_02_87,Eunhwa was even kind enough to explain a lot of them to me.
d_ex_armory_02_88,... I mean kinder than before.
d_ex_armory_02_89,Thank you for everything. I really enjoyed this.
d_ex_armory_02_90,...
d_ex_armory_02_91,I'll let you know if anything interesting comes in.
d_ex_armory_02_92,Eunhwa returns back to the counter without looking back.
d_ex_armory_02_93,That was a blast!
d_ex_armory_02_94,Neon and I leave the armory in high spirits.
d_ex_armory_03_title,A True Craftsman Never Blames Their Tools
d_ex_armory_03_1,What is this place?
d_ex_armory_03_2,It's the Armory.
d_ex_armory_03_3,Will we be able to find spare parts here?
d_ex_armory_03_4,Most of the weapons here are brand new. I'm not sure if I'll be able to find what I'm looking for.
d_ex_armory_03_5,"Well, look who the cat dragged in."
d_ex_armory_03_6,...
d_ex_armory_03_7,What are a Pilgrim and a weakling like you doing here?
d_ex_armory_03_8,We need parts.
d_ex_armory_03_9,"Stick 'em up, this is a robbery."
d_ex_armory_03_10,"This is an armory, not a shopping mall. Now get lost."
d_ex_armory_03_11,Sorry for disturbing you.
d_ex_armory_03_12,Snow White turns back and prepares to leave.
d_ex_armory_03_13,... Wait a second.
d_ex_armory_03_14,??
d_ex_armory_03_15,"Perfect. When I smash your face in, I can say it was self-defense."
d_ex_armory_03_16,I'm here for some parts.
d_ex_armory_03_17,Parts?
d_ex_armory_03_18,What exactly are you looking for?
d_ex_armory_03_19,A trigger.
d_ex_armory_03_20,What model?
d_ex_armory_03_21,"No model number, it's a unique make. Telling you wouldn't make any difference."
d_ex_armory_03_22,Then show me the gun.
d_ex_armory_03_23,...
d_ex_armory_03_24,"Without saying a word, Snow White hands over her gun to Eunhwa."
d_ex_armory_03_25,Eunhwa stares at the gun for a while.
d_ex_armory_03_26,...
d_ex_armory_03_27,You call this sorry thing a gun?
d_ex_armory_03_28,What's the problem?
d_ex_armory_03_29,"The rifling is almost completely worn down, and the sight bead is crooked. And what on earth happened to the magazine?"
d_ex_armory_03_30,"Well, it works for me. Haven't missed my mark yet."
d_ex_armory_03_31,Sigh...
d_ex_armory_03_32,Wait here.
d_ex_armory_03_33,"A moment later, Eunhwa comes back with another rifle."
d_ex_armory_03_34,Take this.
d_ex_armory_03_35,"This is the cream of the crop from Elysion. You don't exactly look like someone with a stable income, so consider it a gift."
d_ex_armory_03_36,It's leagues better than that rickety old pea shooter you've got.
d_ex_armory_03_37,"This is from the ELY-AR-14 series, right?"
d_ex_armory_03_38,"... Good eye. Yeah, that's right."
d_ex_armory_03_39,It is called the ELY-AR-17C.
d_ex_armory_03_40,Have they fixed the issue with sweat pooling up around the grip?
d_ex_armory_03_41,"They did a complete overhaul on the texture of the grip, so that's no longer an issue."
d_ex_armory_03_42,What about the trajectory having a downward slant after 1 km?
d_ex_armory_03_43,"Solved, thanks to the improved rifling and flash suppressor."
d_ex_armory_03_44,"Very good. With those flaws taken care of, it might just be the perfect firearm."
d_ex_armory_03_45,"It's the best AR on the market, bar none. Go on, take it."
d_ex_armory_03_46,"It's an incredibly kind offer, but no thanks."
d_ex_armory_03_47,What?
d_ex_armory_03_48,"I'm satisfied with the weapon I'm currently using. So if you could just find me a trigger, that'd be great."
d_ex_armory_03_49,...
d_ex_armory_03_50,Anything you're looking for in particular?
d_ex_armory_03_51,I'm not picky. Just as long as it's not a double trigger.
d_ex_armory_03_52,Wait a second.
d_ex_armory_03_53,A while later.
d_ex_armory_03_54,Try this one.
d_ex_armory_03_55,The trigger Eunhwa flings over seems a little worn.
d_ex_armory_03_56,... Is this second-hand?
d_ex_armory_03_57,You guessed it.
d_ex_armory_03_58,Can't you get her a new one?
d_ex_armory_03_59,"Actually, when it comes to triggers, you want one that's slightly used."
d_ex_armory_03_60,Brand new triggers can have too much resistance when you pull them.
d_ex_armory_03_61,"You hear that? If you don't know what you're talking about, then keep your mouth shut."
d_ex_armory_03_62,...
d_ex_armory_03_63,"Many thanks. This will be most useful, I'm sure."
d_ex_armory_03_64,Farewell.
d_ex_armory_03_65,See you.
d_ex_armory_03_66,Snow White leaves the armory in a hurry.
d_ex_armory_03_67,...
d_ex_armory_03_68,Feeling bad about helping out a Pilgrim?
d_ex_armory_03_69,Probably pains you to give away something for free.
d_ex_armory_03_70,It's not that.
d_ex_armory_03_71,Would you shut it?
d_ex_armory_03_72,...
d_ex_armory_03_73,"That weapon she's been using is in such a sorry state,"
d_ex_armory_03_74,but she's managed to accomplish so much with it.
d_ex_armory_03_75,...
d_ex_armory_03_76,Whatever.
d_ex_armory_03_77,"Eunhwa barges out of the armory,"
d_ex_armory_03_78,her eyes are blazing.
d_ex_cafe_01_title,Cash in Hand
d_ex_cafe_01_1,"At the Outpost, I go to check out the newly-opened Cafe Sweety."
d_ex_cafe_01_2,"Inside, there is nothing but a giant coffee vending machine."
d_ex_cafe_01_3,What the...
d_ex_cafe_01_4,"What's this, you ask? It's a coffee vending machine."
d_ex_cafe_01_5,What's it doing in a cafe?
d_ex_cafe_01_6,"Pssh, since when did you start being picky?"
d_ex_cafe_01_7,"That's not it, it's just..."
d_ex_cafe_01_8,We've got three drinks on the menu.
d_ex_cafe_01_9,"Sugar coffee, Milk coffee, and Cream Coffee."
d_ex_cafe_01_10,...
d_ex_cafe_01_11,"C'mon, just relax!"
d_ex_cafe_01_12,"You're our first customer, so have some Sugar Coffee on the house."
d_ex_cafe_01_13,Sugar takes some Sugar Coffee out of the machine and hands it to me.
d_ex_cafe_01_14,See what you think.
d_ex_cafe_01_15,Just a sip.
d_ex_cafe_01_16,Try.
d_ex_cafe_01_17,Frima nods intently.
d_ex_cafe_01_18,"Despite my apprehension, I take a sip."
d_ex_cafe_01_19,!!
d_ex_cafe_01_20,This is great!
d_ex_cafe_01_21,So it doesn't kill humans. Good to know.
d_ex_cafe_01_22,Then Nikkes must be able to drink it as well.
d_ex_cafe_01_23,Nice. Sell it.
d_ex_cafe_01_24,I told you it'd be fine!
d_ex_cafe_01_25,...
d_ex_cafe_01_26,Now we've got to divvy up the shares.
d_ex_cafe_01_27,"It was my idea, so I get the lion's share..."
d_ex_cafe_01_28,I should get 40%.
d_ex_cafe_01_29,I'm the one who got the vending machine.
d_ex_cafe_01_30,You must be pulling my leg.
d_ex_cafe_01_31,Who gave you the idea to sell coffee using a vending machine in the first place?
d_ex_cafe_01_32,Me!
d_ex_cafe_01_33,So I get 40% of the cut!
d_ex_cafe_01_34,Objection.
d_ex_cafe_01_35,Why?
d_ex_cafe_01_36,Me. Leader.
d_ex_cafe_01_37,!!
d_ex_cafe_01_38,...
d_ex_cafe_01_39,"Well well, aren't you something."
d_ex_cafe_01_40,You didn't lift a finger and you're proclaiming yourself a leader?
d_ex_cafe_01_41,You lazy oaf!
d_ex_cafe_01_42,*Click*
d_ex_cafe_01_43,There's no other way.
d_ex_cafe_01_44,Sugar draws her weapon.
d_ex_cafe_01_45,"What, you wanna make something out of it?!"
d_ex_cafe_01_46,Milk takes out her gun as well.
d_ex_cafe_01_47,...
d_ex_cafe_01_48,Frima does the same.
d_ex_cafe_01_49,Stop.
d_ex_cafe_01_50,What is it now?!
d_ex_cafe_01_51,"If the building collapses, you all will be responsible for the damages."
d_ex_cafe_01_52,!!
d_ex_cafe_01_53,!!
d_ex_cafe_01_54,!!!
d_ex_cafe_01_55,You sure you're okay with that?
d_ex_cafe_01_56,Everyone holsters their weapons.
d_ex_cafe_01_57,Then how do we choose?
d_ex_cafe_01_58,Rock paper scissors?
d_ex_cafe_01_59,No. Pure chance.
d_ex_cafe_01_60,"Well, what then?"
d_ex_cafe_01_61,You got any ideas?
d_ex_cafe_01_62,How about everyone earns however much they sell of their namesake drink?
d_ex_cafe_01_63,!!
d_ex_cafe_01_64,Earn what you sell... not bad.
d_ex_cafe_01_65,"You're pretty smart, Commander!"
d_ex_cafe_01_66,Acceptable.
d_ex_cafe_01_67,"All right, that's the rule from here on out."
d_ex_cafe_01_68,Agreed.
d_ex_cafe_01_69,I like it.
d_ex_cafe_01_70,In that case...
d_ex_cafe_01_71,Milk faces me and puts her hand out.
d_ex_cafe_01_72,??
d_ex_cafe_01_73,What are you staring at?
d_ex_cafe_01_74,"You're not trying to run off without paying, are you?"
d_ex_cafe_01_75,Wasn't it for free?
d_ex_cafe_01_76,I gave you a sample. I didn't say anything about it being free.
d_ex_cafe_01_77,...
d_ex_cafe_01_78,I pay Milk her money.
d_ex_cafe_01_79,Ka-ching! Hehe...
d_ex_cafe_01_80,Sugar puts her hand out towards Milk.
d_ex_cafe_01_81,What are you doing?
d_ex_cafe_01_82,I'm the one who had the Commander order a coffee.
d_ex_cafe_01_83,"Moreover, it was a Sugar Coffee."
d_ex_cafe_01_84,!!
d_ex_cafe_01_85,But I'm the one who asked them to pay. This is my money!
d_ex_cafe_01_86,Sugar Coffee. Rules are rules.
d_ex_cafe_01_87,"Damn, should've had him drink Milk Coffee."
d_ex_cafe_01_88,"Fine, I'll give you half."
d_ex_cafe_01_89,Frima extends her hand.
d_ex_cafe_01_90,What now?!
d_ex_cafe_01_91,Leader.
d_ex_cafe_01_92,...
d_ex_cafe_01_93,...
d_ex_cafe_01_94,Are you screwing with me?!
d_ex_cafe_01_95,Things are getting tense.
d_ex_cafe_01_96,I dip out before it gets worse.
d_ex_cafe_02_title,Cafe Sweety's New Menu
d_ex_cafe_02_1,I go inside the cafe to get a coffee after lunch.
d_ex_cafe_02_2,"All of Cafe Sweety's squad members are inside, looking very pensive."
d_ex_cafe_02_3,"Ah, perfect timing."
d_ex_cafe_02_4,What's the matter?
d_ex_cafe_02_5,The cafe's gotten 12 complaints already.
d_ex_cafe_02_6,People say it's ridiculous that we only have 3 drinks.
d_ex_cafe_02_7,"If they taste good, what's the problem?"
d_ex_cafe_02_8,If only we didn't have to deal with customers...
d_ex_cafe_02_9,So you're expanding the menu?
d_ex_cafe_02_10,That's what we were discussing.
d_ex_cafe_02_11,We've come up with a new idea. Take a look.
d_ex_cafe_02_12,Presenting item No. 4 on the Cafe Sweety menu!
d_ex_cafe_02_13,MilkSugarCream Coffee!
d_ex_cafe_02_14,...
d_ex_cafe_02_15,Wait a minute.
d_ex_cafe_02_16,Didn't we agree it was gonna be SugarCreamMilk Coffee?
d_ex_cafe_02_17,"The milk is at the top, so it should be MilkSugarCream."
d_ex_cafe_02_18,"Milk gets poured last, so it should be at the back."
d_ex_cafe_02_19,CreamSugarMilk coffee.
d_ex_cafe_02_20,I swear...
d_ex_cafe_02_21,Calm down.
d_ex_cafe_02_22,"Fine, we can figure out the name later."
d_ex_cafe_02_23,First we need to decide whether or not to even put it on the menu.
d_ex_cafe_02_24,Have a taste.
d_ex_cafe_02_25,"It's an even mix of sugar, cream and milk. It's bound to make your taste buds sing!"
d_ex_cafe_02_26,Sugar hands me some freshly prepared coffee.
d_ex_cafe_02_27,... The texture resembles something sludge-like.
d_ex_cafe_02_28,"C'mon, drink up!"
d_ex_cafe_02_29,I set my fears aside and take a sip.
d_ex_cafe_02_30,...!
d_ex_cafe_02_31,This is awful.
d_ex_cafe_02_32,It's great... if you want to poison someone.
d_ex_cafe_02_33,"Darn, maybe mixing everything together wasn't such a good idea after all."
d_ex_cafe_02_34,"That's fine, we kinda expected that's what would happen."
d_ex_cafe_02_35,Now is where you come in.
d_ex_cafe_02_36,Got any ideas for a new menu item?
d_ex_cafe_02_37,"Yeah, whatever you've got, fire away."
d_ex_cafe_02_38,Espresso.
d_ex_cafe_02_39,Mint Chocolate Latte.
d_ex_cafe_02_40,Espresso...
d_ex_cafe_02_41,"Just plain ol' coffee? No milk, cream, or sugar?"
d_ex_cafe_02_42,Right.
d_ex_cafe_02_43,"I'm fine with that, so long as you add some sugar."
d_ex_cafe_02_44,That's no different from Sugar Coffee.
d_ex_cafe_02_45,Espresso should be straight-up.
d_ex_cafe_02_46,Uh...
d_ex_cafe_02_47,People actually drink that stuff?
d_ex_cafe_02_48,I can't even imagine... that needs at least 10 spoonfuls of sugar.
d_ex_cafe_02_49,"But, different strokes for different folks...
I'll make the espresso."
d_ex_cafe_02_50,A little while later.
d_ex_cafe_02_51,"After some trial and error, 4 espressos have been made."
d_ex_cafe_02_52,Are you sure about the color? It's black.
d_ex_cafe_02_53,"According to the recipe, it's right..."
d_ex_cafe_02_54,And you drink it in this small cup?
d_ex_cafe_02_55,"What do you think, Commander?"
d_ex_cafe_02_56,Looks good to me.
d_ex_cafe_02_57,"All right then, everyone down it on three."
d_ex_cafe_02_58,...
d_ex_cafe_02_59,...
d_ex_cafe_02_60,One-
d_ex_cafe_02_61,Two-
d_ex_cafe_02_62,Three!!
d_ex_cafe_02_63,Only Milk drinks hers.
d_ex_cafe_02_64,Ughhhhh! It's so bitter!
d_ex_cafe_02_65,What!? Nobody else drank it?
d_ex_cafe_02_66,"It needs more sugar, for sure."
d_ex_cafe_02_67,Hate bitter.
d_ex_cafe_02_68,...
d_ex_cafe_02_69,"I get you two flaking on me,"
d_ex_cafe_02_70,"but you, Commander? You're the one who suggested this!"
d_ex_cafe_02_71,Mint Chocolate Latte...
d_ex_cafe_02_72,You mean making a sweet coffee using mint?
d_ex_cafe_02_73,Yes.
d_ex_cafe_02_74,Sweet coffee? I'm on board.
d_ex_cafe_02_75,Have you ever tried mint?
d_ex_cafe_02_76,I heard it tastes like toothpaste.
d_ex_cafe_02_77,Uh...
d_ex_cafe_02_78,There are people who like their drinks to taste like toothpaste?
d_ex_cafe_02_79,I can't even imagine adding toothpaste to Sugar Coffee.
d_ex_cafe_02_80,"But, different strokes for different folks...
Mint Chocolate Latte it is."
d_ex_cafe_02_81,A bit later
d_ex_cafe_02_82,"After some trial and error, 4 Mint Chocolate Lattes have been made."
d_ex_cafe_02_83,Are you sure about the color? It's green.
d_ex_cafe_02_84,"According to the recipe, it's right..."
d_ex_cafe_02_85,The smell is super potent.
d_ex_cafe_02_86,"What do you think, Commander?"
d_ex_cafe_02_87,Looks good to me.
d_ex_cafe_02_88,"All right then, everyone down it on three."
d_ex_cafe_02_89,...
d_ex_cafe_02_90,...
d_ex_cafe_02_91,One-
d_ex_cafe_02_92,Two-
d_ex_cafe_02_93,Three!!
d_ex_cafe_02_94,We all drink at the same time.
d_ex_cafe_02_95,Ugh? What is that?
d_ex_cafe_02_96,Terrible.
d_ex_cafe_02_97,I kinda like it.
d_ex_cafe_02_98,What?! You can't be serious.
d_ex_cafe_02_99,"I'm not picking up any toothpaste, and it's very sweet. It's not bad."
d_ex_cafe_02_100,I can't believe what I'm hearing...
d_ex_cafe_02_101,"What about you, Commander?"
d_ex_cafe_02_102,It's heavenly!
d_ex_cafe_02_103,I'd rather eat toothpaste.
d_ex_cafe_02_104,You two certainly have... unique tastes.
d_ex_cafe_02_105,"Yes, maybe Sugar's taste buds have gone crazy."
d_ex_cafe_02_106,...
d_ex_cafe_02_107,"Either way, I can't sell this."
d_ex_cafe_02_108,I don't want to sell something I wouldn't drink myself.
d_ex_cafe_02_109,I don't like such divisive drinks.
d_ex_cafe_02_110,Sorry.
d_ex_cafe_02_111,"Enough of this. I don't care if we end up getting complaints, the fourth new dish at Cafe Sweety will be..."
d_ex_cafe_02_112,nothing!
d_ex_cafe_02_113,They just said they were sorry. Maybe you can get another suggestion from them.
d_ex_cafe_02_114,"Sorry, you say?"
d_ex_cafe_02_115,Milk smiles and takes out her gun.
d_ex_cafe_02_116,I don't accept apologies.
d_ex_cafe_02_117,"I am, however, more than willing to accept cash. Or your life."
d_ex_cafe_02_118,...!
d_ex_cafe_02_119,I should have suggested something a bit less eccentric.
d_ex_cafe_02_120,I make a quiet escape while Milk kicks up a fuss.
d_ex_cafe_03_title,Milk's Patience
d_ex_cafe_03_1,"Is it me, or has business been dead around here?"
d_ex_cafe_03_2,It's quiet. Too quiet.
d_ex_cafe_03_3,Quiet. Happy.
d_ex_cafe_03_4,Do you think it's because the menu is so small?
d_ex_cafe_03_5,Or maybe we haven't tried hard enough to lure the customers in...
d_ex_cafe_03_6,"What do you think, Partner?"
d_ex_cafe_03_7,You'd be doing just fine if you didn't fight with the customers.
d_ex_cafe_03_8,What? Who says we fight with the customers?
d_ex_cafe_03_9,"Actually, I guess I have been a bit short with the customers lately..."
d_ex_cafe_03_10,"All right, from here on out, it's nothing but smiles all around from me!"
d_ex_cafe_03_11,*Clank*
d_ex_cafe_03_12,"Hey, is that a customer?!"
d_ex_cafe_03_13,Hello!
d_ex_cafe_03_14,Welcome!
d_ex_cafe_03_15,"Hey, Belorta."
d_ex_cafe_03_16,What'll you have?
d_ex_cafe_03_17,"We make everything here ourselves, take your pick!"
d_ex_cafe_03_18,Hmm...
d_ex_cafe_03_19,Do you have anything other than coffee?
d_ex_cafe_03_20,I'm not really a big java freak.
d_ex_cafe_03_21,... Excuse me?
d_ex_cafe_03_22,This is a cafe! What else would we possibly serve?
d_ex_cafe_03_23,"I don't know, desserts and stuff like that!"
d_ex_cafe_03_24,You're limiting yourself by only selling coffee...
d_ex_cafe_03_25,"Be honest, are you getting a lot of customers?"
d_ex_cafe_03_26,Wh-what?
d_ex_cafe_03_27,Sigh... I knew this would happen.
d_ex_cafe_03_28,"That's why I'm having someone come in to help you guys.
They run one of the most famous cafes in the Ark."
d_ex_cafe_03_29,Who the hell do you think you are?!
d_ex_cafe_03_30,"You're just a customer, so act like it! Shut up, drink your coffee, and get the hell out!"
d_ex_cafe_03_31,"You could at least hear what she has to say. I've already called her, after all."
d_ex_cafe_03_32,"Who knows, her advice could be a boon for business."
d_ex_cafe_03_33,"Speaking of which, I think that might be her."
d_ex_cafe_03_34,What?
d_ex_cafe_03_35,*Clank*
d_ex_cafe_03_36,Hello!
d_ex_cafe_03_37,"Hello, Emma!"
d_ex_cafe_03_38,Emma?
d_ex_cafe_03_39,You mean the person who runs that cafe is...
d_ex_cafe_03_40,"Yep, me!"
d_ex_cafe_03_41,"It's strange saying it out loud, but I suppose it is quite famous."
d_ex_cafe_03_42,"Belorta told me that
you're concerned that you don't have any desserts on the menu?"
d_ex_cafe_03_43,"Well, I decided to put my skills to good use."
d_ex_cafe_03_44,Emma takes out a box from the bag she brought.
d_ex_cafe_03_45,Inside the box lies a mysterious looking dessert.
d_ex_cafe_03_46,Wh-what is this?
d_ex_cafe_03_47,Just something I whipped up earlier.
d_ex_cafe_03_48,"It took a lot of doing, I'll tell you that much. Care to try some?"
d_ex_cafe_03_49,It's so nice of you to
d_ex_cafe_03_50,"do all of this for Cafe Sweety, really."
d_ex_cafe_03_51,Looks like my work is done here.
d_ex_cafe_03_52,"The customers will be rolling in soon enough, hehe!"
d_ex_cafe_03_53,"Thank you, Belorta."
d_ex_cafe_03_54,Hey! HEY!!
d_ex_cafe_03_55,Where are you going? Stop!
d_ex_cafe_03_56,No fighting with the customers.
d_ex_cafe_03_57,"Well... yeah, but... this is different!"
d_ex_cafe_03_58,"Whoops, I totally forgot."
d_ex_cafe_03_59,I was supposed to go for a drive today. Black Typhoon's waiting for me!
d_ex_cafe_03_60,If you'll excuse me...
d_ex_cafe_03_61,A motorcycle ride sounds nice!
d_ex_cafe_03_62,Be safe.
d_ex_cafe_03_63,You traitor!
d_ex_cafe_03_64,"She's not a customer, can we get rid of her later?"
d_ex_cafe_03_65,There's still a customer in front of you.
d_ex_cafe_03_66,Emma isn't a customer!
d_ex_cafe_03_67,*Cough*
d_ex_cafe_03_68,Zzzzzz...
d_ex_cafe_03_69,Seems like Frima is sleeping.
d_ex_cafe_03_70,"Commander, Milk, would you two like to try it?"
d_ex_cafe_03_71,Ahh...
