Key,Value
s001_04_44,The strain could result in a Mind Switch. You of all people should know that.
s001_04_45,Marian only came up from the Ark today.
s001_04_46,... Very well. I didn't take everything into consideration.
s001_04_47,Let's take a break.
s001_04_48,"Are you okay, Marian?"
s001_04_49,... Not really...
s001_04_50,"Let's stay here and rest for a bit, okay?"
s001_04_51,Okay...
s001_04_52,Hang in there.
s001_04_53,...
s001_05_title,Second Affection: 5
s001_05_1,"Um... none of you happen to have a blanket, do you?"
s001_05_2,"We're camping outdoors. Sorry to break it to you, but the bare ground will have to suffice."
s001_05_3,...
s001_05_4,Just a moment. I'll try to find something for you to lie on.
s001_05_5,"No, it's okay."
s001_05_6,I can manage.
s001_05_7,...
s001_05_8,Are you hungry?
s001_05_9,I am.
s001_05_10,"I didn't ask you. Besides, you're always hungry."
s001_05_11,"Are you hungry, Marian?"
s001_05_12,I'm okay.
s001_05_13,*Gurgle*
s001_05_14,...
s001_05_15,Your body is telling us otherwise.
s001_05_16,I'll chance a visit to that stream close by.
s001_05_17,"If I'm lucky, I could catch a few freshwater fish."
s001_05_18,!!
s001_05_19,What's a fish?
s001_05_20,Would you like to see?
s001_05_21,Yes.
s001_05_22,Then follow me.
s001_05_23,You can keep me company.
s001_05_24,Nearby stream.
s001_05_25,"Hmm, these are proving tougher to catch than I anticipated."
s001_05_26,"What are you doing, exactly?"
s001_05_27,This is a tool called a fishing rod used to catch fish in the water.
s001_05_28,Don't be silly. Fish come from the refrigerator.
s001_05_29,Er... there are various types of fish in the world.
s001_05_30,...
s001_05_31,Do they taste good?
s001_05_32,"Their flavor is on a whole different plane, far exceeding whatever you have had in the Ark."
s001_05_33,So when will the fish come out?
s001_05_34,"Patience, my friend. Nothing gets accomplished by rushing."
s001_05_35,...
s001_05_36,...
s001_05_37,Hey.
s001_05_38,Don't look so sad.
s001_05_39,... But I am sad.
s001_05_40,"That is how the world works. As there are happy things, so there are sad things."
s001_05_41,How can life be full of only good things?
s001_05_42,How were things when you were with your Commander?
s001_05_43,It was nice.
s001_05_44,"So those were happy days,"
s001_05_45,and today is a sad day.
s001_05_46,That's all there is to it.
s001_05_47,When will the good times come back?
s001_05_48,That is up to you.
s001_05_49,Let me impart upon thee the secret to living life.
s001_05_50,Think only of the good things. Then the good times will last longer and the melancholy will quickly fade.
s001_05_51,"Should thou commence thinking only of good things now, and set your heart to creating good things,"
s001_05_52,the sadness of today will be washed away like tears in the rain.
s001_05_53,So I should think of only the Commander?
s001_05_54,That would be one way of doing it.
s001_05_55,Think about the day you will be reunited.
s001_05_56,Isn't it pretty to think so?
s001_05_57,"... Yes, it is."
s001_05_58,Think about that then.
s001_05_59,"Let those thoughts fill you with resolve and the will to live, and things will be different."
s001_05_60,Um... what should I call you?
s001_05_61,My name is Scarlet.
s001_05_62,Scarlet... what are the good things that you think about?
s001_05_63,Me?
s001_05_64,I think of cutting the Queen's throat.
s001_05_65,I think about the beauty of nature.
s001_05_66,What makes that so good?
s001_05_67,How wonderful it would feel to slash the throat of the one responsible for making the world what it has become.
s001_05_68,Gazing at its majesty provides a pleasure that never diminishes.
s001_05_69,Hmm... I don't think I quite understand.
s001_05_70,"You don't have to. If you knew everything, what fun life would be... Ah!"
s001_05_71,*Splash*
s001_05_72,"There is a small burst of activity in the stream, and Scarlet's fishing rod bends."
s001_05_73,Attached to the end of the fishing line is a fish the length of her forearm.
s001_05_74,This is a big one!
s001_05_75,Whoa! What is that thing?!
s001_05_76,*Flap flap flap*
s001_05_77,It's still moving!
s001_05_78,This is what they call a fish. How does it feel to see one in person?
s001_05_79,It looks kinda funny.
s001_05_80,"... Well, thou are nothing if not brutally honest."
s001_05_81,Is this what we're going to eat?
s001_05_82,"That's right. We can't eat it straight away, though. We'll have to cook it first."
s001_05_83,Whoa!
s001_05_84,...
s001_05_85,I also...
s001_05_86,... N-never mind.
s001_05_87,Come here and sit.
s001_05_88,"It might be hard since it's your first time,"
s001_05_89,but try catching one yourself.
s001_05_90,Okay!
s001_06_title,Second Affection: 6
s001_06_1,Scarlet and Marian come back with their arms full of fish.
s001_06_2,!!
s001_06_3,"Wow, those are some real whoppers. How did you manage to catch so many?"
s001_06_4,Am I dreaming?
s001_06_5,Marian caught the lion's share of them.
s001_06_6,She's a natural.
s001_06_7,Hehe.
s001_06_8,Should we light a small fire? Nothing so big as to draw attention to ourselves.
s001_06_9,"Scarlet can clean the fish, and I'll handle the cooking."
s001_06_10,"As for me, I'll get ready to eat."
s001_06_11,Could you at least go wash your face first? You've got drool dripping down your chin.
s001_06_12,I don't mind.
s001_06_13,"Why don't you set up the jammer, then?"
s001_06_14,"Rapunzel pulls out a neatly tied bundle of her hair, which she had previously removed."
s001_06_15,On it.
s001_06_16,...
s001_06_17,"You're not going to eat without me, are you?"
s001_06_18,"We won't take a bite until you're back, so don't worry."
s001_06_19,"All right, I'm choosing to trust you."
s001_06_20,Snow White walks away.
s001_06_21,Er...
s001_06_22,"Marian, you can lie down over there and rest."
s001_06_23,Rapunzel gestures at some old blankets which have been spread out.
s001_06_24,Are those blankets? Where did you get those?
s001_06_25,Turns out there was a village close by.
s001_06_26,"They may not measure up to what you'd find in the Ark, but they'll be better than nothing."
s001_06_27,...
s001_06_28,Go ahead.
s001_06_29,Marian awkwardly plops down on the old blankets.
s001_06_30,"Rapunzel quickly sets to collecting some kindling, then ignites a bunch of dry grass with a fire starter."
s001_06_31,"The spark catches, and before long, the surroundings are illuminated by the dancing flames."
s001_06_32,"Scarlet quickly guts and scales the fish, then hands them to Rapunzel,"
s001_06_33,who skewers them on an iron rod she found lying nearby.
s001_06_34,Rapunzel then places the impaled fish near the fire.
s001_06_35,Our speed hath improved verily.
s001_06_36,Hehe. I'm glad we're at least getting better at something. It's a pity there's no salt.
s001_06_37,"How are you holding up, Marian? Are you comfortable?"
s001_06_38,I... I'm fine.
s001_06_39,"This will take some time to cook, so you can sleep for a bit."
s001_06_40,I'll wake you up when it's done.
s001_06_41,...
s001_06_42,Get some rest. We'll protect you.
s001_06_43,"As soon as Rapunzel finishes speaking, Marian feels her eyelids getting heavy."
s001_06_44,"The soft blankets, the crackling of the fire, the flickering flames..."
s001_06_45,Marian quickly falls asleep without even realizing.
s001_06_46,Zzz...
s001_06_47,That was fast.
s001_06_48,... How hard it must have been for her.
s001_06_49,Fate has not been kind to her.
s001_06_50,It will only get worse going forward.
s001_06_51,A Heretic coming back to humanity's side.
s001_06_52,Just saying it out loud seems outrageous.
s001_06_53,She has a difficult life ahead of her.
s001_06_54,What can we do for her?
s001_06_55,We must teach her how to press on.
s001_06_56,"How to endure, even when you're alone."
s001_06_57,We have two weeks.
s001_06_58,We have to teach her everything we can during that time.
s001_06_59,Dost thou believe there will be a time when she is alone?
s001_06_60,...
s001_06_61,It is a certainty.
s001_06_62,"And when that time comes,"
s001_06_63,we cannot be sure which side she will choose to stand on.
s001_06_64,"As long as Believer is present, things will not fall apart entirely, but..."
s001_06_65,there are always uncertainties.
s001_06_66,That is what I believe as well.
s001_06_67,How do you think Snow White will feel?
s001_06_68,Snow White has already started.
s001_06_69,She's teaching her in her own way.
s001_06_70,You don't need to worry about that.
s001_06_71,Very well.
s001_06_72,"You haven't eaten yet, have you?"
s001_06_73,Ssshhh.
s001_06_74,...
s001_06_75,Have you eaten?
s001_06_76,"No, we haven't. It still needs to cook some more."
s001_06_77,I'm sure we could eat it now and be fine.
s001_06_78,That's not the point. It simply wouldn't taste good.
s001_06_79,"Again, I don't see the problem."
s001_06_80,Just hold your horses.
s001_06_81,... Fine.
s001_07_title,Second Affection: 7
s001_07_1,Whoa! I've never tasted something like this before.
s001_07_2,Dost thou enjoy it?
s001_07_3,Very much!
s001_07_4,Then have mine.
s001_07_5,Really?
s001_07_6,Certainly. Take it.
s001_07_7,You can have mine as well.
s001_07_8,"Okay, thanks!"
s001_07_9,...
s001_07_10,"What is it, Snow White? Something wrong?"
s001_07_11,... Do I have to give her mine too?
s001_07_12,"Well... we already gave her ours, so you can keep yours to yourself."
s001_07_13,"Forsooth, Marian's appetite truly is most prodigious!"
s001_07_14,"Then again, this is her first time eating proper food from up on the surface. 'Tis most sensible."
s001_07_15,*Chomp chomp chomp*
s001_07_16,Oh my gosh! This is really delicious!
s001_07_17,...
s001_07_18,Take it.
s001_07_19,Snow White gives the fish she was holding to Marian.
s001_07_20,!!
s001_07_21,!!
s001_07_22,Can I eat this too?
s001_07_23,Yes.
s001_07_24,"Thanks, hehe!"
s001_07_25,Snow White...
s001_07_26,"You're not experiencing a Mind Switch or anything like that, are you?"
s001_07_27,No.
s001_07_28,...
s001_07_29,*Chomp chomp chomp*
s001_07_30,Is it good?
s001_07_31,Really good!
s001_07_32,"You're not going to eat the bones, are you?"
s001_07_33,Are the bones this hard stuff? I don't think I should eat that.
s001_07_34,Good.
s001_07_35,??
s001_07_36,"You could have had at least one, Snow White."
s001_07_37,It's okay.
s001_07_38,Hehe.
s001_07_39,"After a few moments,"
s001_07_40,the sumptuous fireside banquet has been consumed in its entirety.
s001_07_41,"Marian lies down on the ground, sleeping."
s001_07_42,Why don't we let Marian stay with us?
s001_07_43,We are always in danger. And we don't usually move in a group like this.
s001_07_44,Today was a special case.
s001_07_45,"I know, but we can take turns accompanying her."
s001_07_46,No.
s001_07_47,Marian needs a place to stay.
s001_07_48,"She hasn't fully recovered mentally, and she needs something tangible to hold onto."
s001_07_49,"Having a single, fixed location is the best option for that."
s001_07_50,"The Ark can no longer serve that function for her. She was driven away, and there is no guarantee that she'll ever be able to go back."
s001_07_51,"Of course, Eden is also an option."
s001_07_52,"That's not a viable option, either."
s001_07_53,Dorothy is there.
s001_07_54,...
s001_07_55,... I understand.
s001_07_56,You just want to take on a disciple.
s001_07_57,!!
s001_07_58,I... I can't deny that.
s001_07_59,It's still early. We have things to do.
s001_07_60,I know. I know very well.
s001_07_61,I got a bit greedy. Forgive me.
s001_08_title,Second Affection: 8
s001_08_1,"It's best to avoid places like this, where the mud is thick. It could be a swamp."
s001_08_2,"Were someone of our mass to fall into a swamp, it would be all over."
s001_08_3,What's a swamp?
s001_08_4,Think of it as a pit you can never get out of.
s001_08_5,Can't you just jump out of it?
s001_08_6,Imagine multiple hands holding you back so that you can't jump.
s001_08_7,What would hands be doing in a pit?
s001_08_8,"I do not speak of real, literal hands..."
s001_08_9,Hmm...
s001_08_10,Are you sure there are hands in there? How do they move?
s001_08_11,...
s001_08_12,There are many useful items in abandoned places like this.
s001_08_13,"Blankets, firewood, stuff like that."
s001_08_14,Isn't that stealing?
s001_08_15,"No, since they don't have an owner."
s001_08_16,But they might come back.
s001_08_17,"... That won't happen, Marian."
s001_08_18,How do you know?
s001_08_19,Let me put it this way: if they're covered in dust or cobwebs...
s001_08_20,You must kill a Rapture the moment you lay eyes on it.
s001_08_21,Why do we have to kill it?
s001_08_22,"If you don't, it will kill you."
s001_08_23,Why would it kill us?
s001_08_24,Because Raptures are bad guys.
s001_08_25,Why are Raptures bad?
s001_08_26,They just are.
s001_08_27,Why?
s001_08_28,"There is no ""why"". They just are."
s001_08_29,"When venturing off into the unknown, one's state of mind is paramount."
s001_08_30,"If you control your mind, there is nothing to fear in this world."
s001_08_31,How do you control your mind?
s001_08_32,I drink alcohol.
s001_08_33,Huh?
s001_08_34,"If you drink alcohol, everything in the world becomes perfectly peaceful."
s001_08_35,Sounds nice! I'd like a drink.
s001_08_36,"Oh, really?"
s001_08_37,"Hey, wait a minute..."
s001_08_38,"When you explore a village, you might find things like books."
s001_08_39,"They're big and heavy, and not easy to carry around, but..."
s001_08_40,"If you take the time to read them, the way you look at the world might change."
s001_08_41,What is this book?
s001_08_42,!!
s001_08_43,Blinding Passion... Volume 1?
s001_08_44,What's a masterpiece doing in a place like this?
s001_08_45,Will my perspective on the world change if I read this?
s001_08_46,"You bet it will! This won't just give you a new perspective, it'll open up a whole new world for you!"
s001_08_47,Wow! Can I read it?
s001_08_48,Do you really want to?
s001_08_49,"O-okay, let me show you..."
s001_08_50,Remember this:
s001_08_51,Eat when you can.
s001_08_52,Don't be picky. Eat whatever you can find.
s001_08_53,How do I distinguish what I can eat?
s001_08_54,It's simple.
s001_08_55,Just try eating it.
s001_08_56,Is this something I can eat?
s001_08_57,Marian points at a nearby rock.
s001_08_58,!!
s001_08_59,I've never tried it.
s001_08_60,Should we?
s001_08_61,"Sure, let's give it a shot."
s001_08_62,It's good to be adventurous and try new things.
s001_08_63,Okay!
s001_08_64,... Please don't do that.
s001_08_65,Scarlet.
s001_08_66,Yes?
s001_08_67,Can I have more alcohol?
s001_08_68,...
s001_08_69,You seem to be drinking a lot lately...
s001_08_70,"My mind's too loud. I want it to be quiet. Give me some more, please?"
s001_08_71,"... Fine, one more glass."
s001_08_72,*Pour*
s001_08_73,*Gulp gulp*
s001_08_74,Ahh...lovely.
s001_08_75,Snow White.
s001_08_76,What is it?
s001_08_77,"I tried making rice balls with sawdust and centipedes earlier,"
s001_08_78,and I have to say... I think they're my masterpiece.
s001_08_79,!!
s001_08_80,"I put some in your backpack, so you can have some whenever you're hungry."
s001_08_81,Um... thank you.
s001_08_82,Rapunzel.
s001_08_83,Yes?
s001_08_84,Don't you think the fire
s001_08_85,looks a bit like a man playing with his...
s001_08_86,... Oh my!
s001_08_87,Y-you're right! It absolutely does.
s001_08_88,Why didn't I think of that?
s001_08_89,...
s001_08_90,I have a feeling things are not going the way I thought...
s001_08_91,Bring me some alcohol!
s001_08_92,"Rapunzel, hold her!"
s001_08_93,Got it!
s001_08_94,Urgh!
s001_08_95,*Pinch*
s001_08_96,Aaaaahhh! ♡
s001_08_97,H-how did you do that in one shot? Y-you're amazing...!
s001_08_98,The thoroughly satisfied Rapunzel slumps to the ground.
s001_08_99,I want booze!
s001_08_100,Marian. Sit down.
s001_08_101,No! I refuse!
s001_08_102,...
s001_08_103,Why are you wearing your underwear on the outside again?
s001_08_104,Who cares?
s001_08_105,You're supposed to wear your underwear under your clothing.
s001_08_106,"It doesn't affect my movement, so what does it matter?"
s001_08_107,...
s001_08_108,"Come to think of it, you're right. I can't refute that."
s001_08_109,"For goodness sake, try and think of something..."
s001_08_110,"Oooh, look. A bullet."
s001_08_111,Are bullets edible?
s001_08_112,I'll know once I give it a try.
s001_08_113,*Crack*
s001_08_114,Hmm...
s001_08_115,Guess not.
s001_08_116,Firepower! Firepower!
s001_08_117,Hehe!
s001_08_118,Hmm...
s001_08_119,Zzz...
s001_08_120,...
s001_08_121,...
s001_08_122,I can't believe...
s001_08_123,What kind of monster have we created?
s001_09_title,Second Affection: 9
s001_09_1,The next day.
s001_09_2,Ughhh... My head hurts...
s001_09_3,My stomach doesn't feel so good either.
s001_09_4,"Commander, I'm sick..."
s001_09_5,She hasn't sobered up just yet.
s001_09_6,Urggh...
s001_09_7,"Frankly, it's amazing that she's even mobile."
s001_09_8,The four Nikkes all plod along without a word.
s001_09_9,After about an hour...
s001_09_10,Rapture detected.
s001_09_11,"A rather formidable one, at that."
s001_09_12,Which formation should we use?
s001_09_13,I'll go first.
s001_09_14,Snow White runs off.
s001_09_15,"Pray tell, why is she in such a hurry?"
s001_09_16,We should go too.
s001_09_17,Let's.
s001_09_b1_1,My orders are simple: Kill every last Rapture you see.
s001_09_b1_2,"Seven Dwarves, ready."
s001_09_b1_3,Encounter.
s001_09_b2_1,"Thou rushed in most impetuously, but you seem to be having a hard time."
s001_09_b2_2,No. I'll show them.
s001_09_b2_3,"You say that, but it looks to me that you've sustained some bodily injuries."
s001_09_b2_4,Can't you fix it?
s001_09_b2_5,Of course.
s001_09_b2_6,"Rapunzel, back us up."
s001_09_b2_7,"Snow White, come with me."
s001_09_b2_8,Let's go.
s001_09_b3_1,We're nearly there.
s001_09_b3_2,Time to finish this.
s001_09_b3_3,Stay frosty out there.
s001_09_b3_4,Of course.
s001_09_b3_e_1,Clear.
s001_09_b3_e_2,That was quite the challenge.
s001_09_b3_e_3,"It has been quite some time since we encountered them, and then they came out of nowhere."
s001_09_b3_e_4,Do you think there's a reason for that?
s001_09_b3_e_5,...
s001_09_b3_e_6,Ughhh...
s001_09_b3_e_7,I don't know.
s001_09_b3_e_8,"The Nikkes resume walking,"
s001_09_b3_e_9,and another hour later...
s001_09_b3_e_10,"Snow White, Scarlet, and Rapunzel all stop in unison, as if on cue."
s001_09_b3_e_11,"This is where you come in, Snow White."
s001_09_b3_e_12,We'll leave it to you.
s001_09_b3_e_13,All right.
s001_09_b3_e_14,"Marian, Scarlet, and I are going to head our own way from here."
s001_09_b3_e_15,Urgh...
s001_09_b3_e_16,Thou dost resemble a member of the walking dead...
s001_09_b3_e_17,"Are you okay with this, Snow White?"
s001_09_b3_e_18,I'm fine with it.
s001_09_b3_e_19,Shouldn't we all stick together?
s001_09_b3_e_20,"When Marian comes to her senses, she is likely to throw a fit."
s001_09_b3_e_21,No.
s001_09_b3_e_22,We have things to do. It's not efficient for all of us to move together.
s001_09_b3_e_23,We all have our own tasks to take care of at this point.
s001_09_b3_e_24,"Furthermore,"
s001_09_b3_e_25,it wouldn't be smart for all of us to know where Marian will be hiding.
s001_09_b3_e_26,Yes. It would be dangerous if our brains were scanned.
s001_09_b3_e_27,I have a rough idea of where she'll be going though.
s001_09_b3_e_28,"Okay, I'll leave the rest in your capable hands, Snow White."
s001_09_b3_e_29,Yeah.
s001_09_b3_e_30,Rapunzel approaches Marian.
s001_09_b3_e_31,"See you around, Marian."
s001_09_b3_e_32,"Ugh... my head hurts... Carry me, Commander..."
s001_09_b3_e_33,...
s001_09_b3_e_34,Let's go.
s001_09_b3_e_35,All right.
s001_09_b3_e_36,Scarlet and Rapunzel both head off in opposite directions.
s001_09_b3_e_37,"Snow White gazes at them for a while, then takes Marian's hand and begins to walk."
s001_09_b3_e_38,"After three hours or so have passed,"
s001_09_b3_e_39,a towering fortress stands before them.
s001_09_b3_e_40,You morons!
s001_09_b3_e_41,You said you would be here in a week! It's been two whole weeks!
s001_09_b3_e_42,I had to throw away all the food I made. I've been keeping watch constantly to see when you were coming!
s001_09_b3_e_43,Now you show up all of a sudden without telling me? What do you expect me to do?
s001_09_b3_e_44,Something came up.
s001_09_b3_e_45,"Oh, I can imagine. I expect a proper explanation for all of this."
s001_09_b3_e_46,Ugh... too loud... my head...
s001_09_b3_e_47,Who are you to call me loud?! I've got a right to be loud when I'm this angr...
s001_09_b3_e_48,...
s001_09_b3_e_49,Is this the child?
s001_09_b3_e_50,Yes.
s001_09_b3_e_51,...
s001_09_b3_e_52,Come in.
s001_09_b3_e_53,Her Highness is waiting.
s001_09_b3_e_54,Ugh... wait...
s001_09_b3_e_55,My stomach doesn't feel good.
s001_09_b3_e_56,What's wrong with you?
s001_09_b3_e_57,What happened on the way here?
s001_09_b3_e_58,A whole lot.
s001_09_b3_e_59,Hurry up and get inside.
s001_09_b3_e_60,"I don't have much, but I've at least got some basic medicine."
s001_09_b3_e_61,Chime grabs Marian's arm and slings it across her shoulder.
s001_09_b3_e_62,"As Marian's arm grazes Chime's back, she winces."
s001_09_b3_e_63,Ewwww...
s001_09_b3_e_64,...
s001_09_b3_e_65,Ugh... Sorry...
s001_09_b3_e_66,Ugh...
s001_09_b3_e_67,Er...
s001_10_title,Second Affection: 10
s001_10_1,...
s001_10_2,...
s001_10_3,Is something wrong?
s001_10_4,"I've got a killer migraine, that's what."
s001_10_5,Are you sure you're not faking? You didn't experience any physical trauma.
s001_10_6,"Sure, but what about mental trauma?!"
s001_10_7,"Anyway,"
s001_10_8,I gave her some herbs that are good for hangovers.
s001_10_9,She's conked out now.
s001_10_10,Thank you.
s001_10_11,"So, tell me how it went."
s001_10_12,"There were some small issues along the way, but nothing major."
s001_10_13,Except for one thing
s001_10_14,that was rather strange.
s001_10_15,What is it?
s001_10_16,There hasn't been a single Rapture attack.
s001_10_17,Isn't that because of Rapunzel's hair?
s001_10_18,Rapunzel's hair isn't fool-proof. It simply lowers the probability of an encounter.
s001_10_19,It's been two whole weeks and we haven't encountered a single Rapture.
s001_10_20,Do you think it's somehow related to that girl?
s001_10_21,"Maybe... no, definitely."
s001_10_22,Got it. I'll keep that in mind.
s001_10_23,What about Crown?
s001_10_24,On the way here.
s001_10_25,"Hello, Snow White."
s001_10_26,It's been a while.
s001_10_27,I hope you've been in good health.
s001_10_28,...?
s001_10_29,"Hey, you ingrate! Her Highness is talking to you!"
s001_10_30,"Alright, alright."
