id,main_category_type,order_group_id,name_localkey,description_localkey,main_category_icon_name,sub_category_id,is_hide_if_not_valid,renew_type,date_ui_control,shop_type,shop_category,shop_prefab_name,sub_category_name_localkey,package_shop_id,start_date,end_date
20012,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23011201,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_D_OUTSIDERS_FUNCTION,2012.0,2023-01-11T16:00:00,2023-01-25T14:59:59
20013,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23012001,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2013.0,2023-01-18T20:00:00,2023-01-31T14:59:59
20014,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23020101,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_MAIDINVALENTINE_FUNCTION,2014.0,2023-02-01T03:00:00,2023-02-14T19:59:59
20015,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23020801,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2015.0,2023-02-07T20:00:00,2023-02-21T14:59:59
20016,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23021501,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_RECRUITEMENT_FUNCTION,2016.0,2023-02-15T03:00:00,2023-03-13T19:59:59
20017,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23022202,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE_01_FUNCTION,2017.0,2023-02-21T16:00:00,2023-03-14T19:59:59
20018,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23022201,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2018.0,2023-02-21T16:00:00,2023-03-14T19:59:59
20019,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23031502,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_BOWWOW_FUNCTION,2019.0,2023-03-15T03:00:00,2023-03-29T19:59:59
20020,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23031501,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ENHANCE_FUNCTION,2020.0,2023-03-15T03:00:00,2023-04-25T19:59:59
20021,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23033001,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CHERRYBLOSSOM_FUNCTION,2021.0,2023-03-30T03:00:00,2023-04-12T19:59:59
20022,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23041301,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_L.T.K_FUNCTION,2022.0,2023-04-13T03:00:00,2023-04-26T14:59:59
20023,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23042703,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2023.0,2023-04-26T16:00:00,2023-05-17T19:59:59
20024,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23042702,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ANNIVERSARY_0.5_FUNCTION,2024.0,2023-04-26T16:00:00,2023-05-17T19:59:59
20025,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23042701,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2025.0,2023-04-26T16:00:00,2023-05-17T19:59:59
20026,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23051802,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_BUNNY777_FUNCTION,2026.0,2023-05-18T03:00:00,2023-05-31T19:59:59
20027,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23052501,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2027.0,2023-05-24T20:00:00,2023-06-07T19:59:59
20028,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23051801,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ENHANCE_FUNCTION,2028.0,2023-05-18T03:00:00,2023-07-04T19:59:59
20029,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23060101,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_QUEENSORDER_FUNCTION,2029.0,2023-06-01T03:00:00,2023-06-14T19:59:59
20030,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23061502,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2030.0,2023-06-15T03:00:00,2023-07-05T19:59:59
20031,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23061501,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_BLUEWATERISLAND_FUNCTION,2031.0,2023-06-15T03:00:00,2023-07-05T19:59:59
20032,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23062201,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2032.0,2023-06-21T20:00:00,2023-07-12T19:59:59
20033,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23070601,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_NYANYA_FUNCTION,2033.0,2023-07-06T03:00:00,2023-07-19T19:59:59
20034,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23070602,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2034.0,2023-07-06T03:00:00,2023-07-19T19:59:59
20035,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23072001,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_GOLDENSHIP_FUNCTION,2035.0,2023-07-20T03:00:00,2023-08-02T19:59:59
20036,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23072002,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2036.0,2023-07-20T03:00:00,2023-08-31T14:59:59
20037,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23080301,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_SEAYOU_FUNCTION,2037.0,2023-08-03T03:00:00,2023-08-31T14:59:59
20038,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23080302,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2038.0,2023-08-09T20:00:00,2023-08-31T14:59:59
20039,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23080303,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2039.0,2023-08-03T03:00:00,2023-08-31T14:59:59
20040,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23090102,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CE002_FUNCTION,2040.0,2023-08-31T16:00:00,2023-09-27T19:59:59
20041,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23090103,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2041.0,2023-09-07T20:00:00,2023-09-27T19:59:59
20042,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23090104,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2042.0,2023-08-31T16:00:00,2023-09-27T19:59:59
20043,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23082401,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_TECHNIC_FUNCTION,2043.0,2023-08-24T03:00:00,2023-09-06T19:59:59
20044,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23090101,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2044.0,2023-08-31T16:00:00,2023-09-27T19:59:59
20045,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23092101,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_SCHOOL_FUNCTION,2045.0,2023-09-21T03:00:00,2023-10-04T19:59:59
20046,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23100501,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_DAZZLING_FUNCTION,2046.0,2023-10-05T03:00:00,2023-10-18T19:59:59
20047,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23101201,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2047.0,2023-10-11T20:00:00,2023-10-25T19:59:59
20048,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23101901,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ACPU_FUNCTION,2048.0,2023-10-19T03:00:00,2023-11-01T14:59:59
20049,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23092801,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2049.0,2023-09-27T20:00:00,2023-11-01T14:59:59
20050,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23092802,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_TECHNIC_FUNCTION,2050.0,2023-09-27T20:00:00,2023-11-01T14:59:59
20051,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23110202,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_REDASH_FUNCTION,2051.0,2023-11-01T16:00:00,2023-11-22T19:59:59
20052,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23110203,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2052.0,2023-11-01T16:00:00,2023-11-22T19:59:59
20053,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23110201,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2053.0,2023-11-01T16:00:00,2023-12-06T19:59:59
20054,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23112301,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_ALONE_FUNCTION,2054.0,2023-11-23T03:00:00,2023-12-06T19:59:59
20055,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23120701,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2055.0,2023-12-07T03:00:00,2023-12-31T14:59:59
20056,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23120702,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_NEVERLAND_FUNCTION,2056.0,2023-12-07T03:00:00,2023-12-31T14:59:59
20057,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23120704,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2057.0,2023-12-07T03:00:00,2023-12-31T14:59:59
20058,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23120703,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_PICKUP_FUNCTION,2058.0,2023-12-13T20:00:00,2023-12-31T14:59:59
20059,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23122803,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_NEWYEAR_2024_FUNCTION,2059.0,2023-12-31T15:00:00,2024-01-17T19:59:59
20060,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23122802,True,NoRenew,True,InAppShop,StepUpPackageShop,package_stepup_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_STEPUP_01_FUNCTION,2060.0,2023-12-31T15:00:00,2024-01-17T19:59:59
20061,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,23122801,True,NoRenew,True,InAppShop,CustomPackageShop,package_custom_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_CUSTOM_01_FUNCTION,2061.0,2023-12-31T15:00:00,2024-02-07T19:59:59
20062,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24011101,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_LIONHEART_FUNCTION,2062.0,2024-01-11T03:00:00,2024-01-24T19:59:59
20063,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,24011102,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_BACKYARD_FUNCTION,2063.0,2024-01-25T03:00:00,2024-02-07T19:59:59
20064,TimeLimitPackageTab,200,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_NAME,Locale_System:CASH_SHOP_TIMELIMIT_PACKAGE_DESC,ele_logo_package_timelimit_s,20122804,True,NoRenew,True,InAppShop,TimeLimitPackageShop,package_timelimit_layout_001,Locale_System:INAPP_SHOP_SUB_CATEGORY_SPECIAL_2024_FUNCTION,2064.0,2019-12-31T15:00:00,2020-01-17T19:59:59
