id,mvg_id,mission_type,mission_sub_type,display_type,condition_type,condition_id,condition_value,order,name_localkey,point_value,is_reset,reward_id
20308,1,Achievement,Explorer,False,UseKey,0,10,8,Locale_Event:EventMVG_achievement_explorer_20308,0,False,8142078
20309,1,Achievement,Explorer,True,ClearAchievement,0,6,1,Locale_Event:EventMVG_achievement_explorer_20309,0,False,8142079
20401,1,Achievement,GetItem,False,GetCollectable,100,1,6,Locale_Event:EventMVG_achievement_get_item_20401,0,False,8142080
20402,1,Achievement,GetItem,False,GetCollectable,110,1,7,Locale_Event:EventMVG_achievement_get_item_20402,0,False,8142081
20403,1,Achievement,GetItem,False,GetCollectable,120,1,8,Locale_Event:EventMVG_achievement_get_item_20403,0,False,8142082
20404,1,Achievement,GetItem,False,GetCollectable,130,1,9,Locale_Event:EventMVG_achievement_get_item_20404,0,False,8142083
20405,1,Achievement,GetItem,False,GetCollectable,140,1,10,Locale_Event:EventMVG_achievement_get_item_20405,0,False,8142084
20406,1,Achievement,GetItem,False,GetCollectable,150,1,11,Locale_Event:EventMVG_achievement_get_item_20406,0,False,8142085
20407,1,Achievement,GetItem,False,GetCollectable,160,1,12,Locale_Event:EventMVG_achievement_get_item_20407,0,False,8142086
20408,1,Achievement,GetItem,False,GetCurrency,1,5000,1,Locale_Event:EventMVG_achievement_get_item_20408,0,False,8142087
20409,1,Achievement,GetItem,False,GetCurrency,1,20000,2,Locale_Event:EventMVG_achievement_get_item_20409,0,False,8142088
20410,1,Achievement,GetItem,False,GetCurrency,1,50000,3,Locale_Event:EventMVG_achievement_get_item_20410,0,False,8142089
20411,1,Achievement,GetItem,False,GetMemory,0,5,4,Locale_Event:EventMVG_achievement_get_item_20411,0,False,8142090
20412,1,Achievement,GetItem,False,GetMemory,0,10,5,Locale_Event:EventMVG_achievement_get_item_20412,0,False,8142091
20413,1,Achievement,GetItem,True,ClearAchievement,0,10,1,Locale_Event:EventMVG_achievement_get_item_20413,0,False,8142092
30101,2,Achievement,ChapterClear,False,TargetPoint,1101,1,1,Locale_Event:EventMVG_achievement_chapter_clear_20101,0,False,30
30102,2,Achievement,ChapterClear,False,TargetPoint,1102,1,2,Locale_Event:EventMVG_achievement_chapter_clear_20102,0,False,30
30103,2,Achievement,ChapterClear,False,KillBossMonster,36205,1,3,Locale_Event:EventMVG_achievement_chapter_clear_20103,0,False,30
30104,2,Achievement,ChapterClear,False,TargetPoint,1104,1,4,Locale_Event:EventMVG_achievement_chapter_clear_20104,0,False,30
30105,2,Achievement,ChapterClear,False,TargetPoint,1105,1,5,Locale_Event:EventMVG_achievement_chapter_clear_20105,0,False,40
30106,2,Achievement,ChapterClear,False,TargetPoint,1106,1,6,Locale_Event:EventMVG_achievement_chapter_clear_20106,0,False,40
30107,2,Achievement,ChapterClear,False,KillBossMonster,76114,1,7,Locale_Event:EventMVG_achievement_chapter_clear_20107,0,False,50
30108,2,Achievement,ChapterClear,False,KillBossMonster,86101,1,8,Locale_Event:EventMVG_achievement_chapter_clear_20108,0,False,50
30109,2,Achievement,ChapterClear,True,ClearAchievement,0,8,1,Locale_Event:EventMVG_achievement_chapter_clear_20109,0,False,8142093
30201,2,Achievement,MonsterKill,False,TargetPoint,1104,1,2,Locale_Event:EventMVG_achievement_monster_kill_20207,0,False,8142094
30202,2,Achievement,MonsterKill,False,KillBossMonster,56212,1,3,Locale_Event:EventMVG_achievement_monster_kill_20208,0,False,8142095
30203,2,Achievement,MonsterKill,False,KillBossMonster,66213,1,4,Locale_Event:EventMVG_achievement_monster_kill_20209,0,False,8142096
30204,2,Achievement,MonsterKill,False,KillBossMonster,76114,1,5,Locale_Event:EventMVG_achievement_monster_kill_20210,0,False,8142097
30205,2,Achievement,MonsterKill,False,KillBossMonster,86101,1,6,Locale_Event:EventMVG_achievement_monster_kill_20211,0,False,8142098
30206,2,Achievement,MonsterKill,True,ClearAchievement,0,5,1,Locale_Event:EventMVG_achievement_monster_kill_30206,0,False,8142099
30301,2,Achievement,GetItem,False,GetCollectable,100,1,2,Locale_Event:EventMVG_achievement_get_item_20401,0,False,8142100
30302,2,Achievement,GetItem,False,GetCollectable,110,1,3,Locale_Event:EventMVG_achievement_get_item_20402,0,False,8142101
30303,2,Achievement,GetItem,False,GetCollectable,120,1,4,Locale_Event:EventMVG_achievement_get_item_20403,0,False,8142102
30304,2,Achievement,GetItem,False,GetCollectable,130,1,5,Locale_Event:EventMVG_achievement_get_item_20404,0,False,8142103
30305,2,Achievement,GetItem,False,GetCollectable,140,1,6,Locale_Event:EventMVG_achievement_get_item_20405,0,False,8142104
30306,2,Achievement,GetItem,False,GetCollectable,150,1,7,Locale_Event:EventMVG_achievement_get_item_20406,0,False,8142105
30307,2,Achievement,GetItem,False,GetCollectable,160,1,8,Locale_Event:EventMVG_achievement_get_item_20407,0,False,8142106
30308,2,Achievement,GetItem,True,ClearAchievement,0,7,1,Locale_Event:EventMVG_achievement_get_item_30308,0,False,8142107
30401,2,Achievement,Explorer,False,ClearMap,0,10000,2,Locale_Event:EventMVG_achievement_explorer_30401,0,False,8142108
30402,2,Achievement,Explorer,False,GetModule,0,6896,3,Locale_Event:EventMVG_achievement_explorer_20306,0,False,8142109
30403,2,Achievement,Explorer,False,GetUpgradeMax,0,1,4,Locale_Event:EventMVG_achievement_explorer_20303,0,False,8142110
30404,2,Achievement,Explorer,False,UseKey,0,10,5,Locale_Event:EventMVG_achievement_explorer_20308,0,False,8142111
30405,2,Achievement,Explorer,True,ClearAchievement,0,4,1,Locale_Event:EventMVG_achievement_explorer_30405,0,False,8142112
