id,group_id,customer_name_localkey,customer_resource_prefab,customer_difficulty,customer_limit_time,bonus_type,customer_appearance_rate,skewer_stuff_id_1,skewer_stuff_id_2,skewer_stuff_id_3,condition_stage_event_id,customer_appearance_stage_condition,skewer_stuff_id_4,skewer_stuff_id_5
10011054,1001,Locale_Character:350_name,spine/smol/c350/01,1,2000,None,90,2,5,4.0,40025.0,102510112.0,,
10011055,1001,Locale_Character:350_name,spine/smol/c350/01,1,2000,FeverX2,45,1,4,5.0,40025.0,102510112.0,,
10011056,1001,Locale_Character:350_name,spine/smol/c350/01,1,2000,PointX2,45,4,4,3.0,40025.0,102510112.0,,
10011057,1001,Locale_Character:351_name,spine/smol/c351/00,1,2000,None,90,3,1,,40025.0,102510112.0,,
10011058,1001,Locale_Character:351_name,spine/smol/c351/00,1,2000,None,90,6,3,,40025.0,102510112.0,,
10011059,1001,Locale_Character:351_name,spine/smol/c351/00,1,2000,None,90,5,3,,40025.0,102510112.0,,
10011060,1001,Locale_Character:351_name,spine/smol/c351/00,1,2000,None,90,6,3,1.0,40025.0,102510112.0,,
10011061,1001,Locale_Character:351_name,spine/smol/c351/00,1,2000,None,90,3,1,3.0,40025.0,102510112.0,,
10011062,1001,Locale_Character:351_name,spine/smol/c351/00,1,2000,FeverX2,45,1,5,3.0,40025.0,102510112.0,,
10011063,1001,Locale_Character:351_name,spine/smol/c351/00,1,2000,PointX2,45,3,3,6.0,40025.0,102510112.0,,
10011064,1001,Locale_Character:npc_107_name,spine/smol/c933/01,1,2000,None,120,1,1,,,,,
10011065,1001,Locale_Character:npc_107_name,spine/smol/c933/01,1,2000,None,120,1,1,1.0,,,,
10011066,1001,Locale_Character:npc_107_name,spine/smol/c933/01,1,2000,FeverX2,20,1,1,1.0,,,,
10011067,1001,Locale_Character:npc_107_name,spine/smol/c933/01,1,2000,PointX2,20,1,1,1.0,,,,
10011068,1001,Locale_Character:352_name,spine/smol/c353/00,2,2000,None,100,6,6,3.0,,,,
10011069,1001,Locale_Character:352_name,spine/smol/c353/00,2,2000,None,100,1,5,6.0,,,,
10011070,1001,Locale_Character:352_name,spine/smol/c353/00,2,2000,None,100,3,6,1.0,,,,
10011071,1001,Locale_Character:352_name,spine/smol/c353/00,2,2000,None,100,6,5,6.0,,,1.0,
10011072,1001,Locale_Character:352_name,spine/smol/c353/00,2,2000,None,100,1,6,3.0,,,6.0,
10011073,1001,Locale_Character:352_name,spine/smol/c353/00,2,2000,FeverX2,30,6,6,1.0,,,6.0,
10011074,1001,Locale_Character:352_name,spine/smol/c353/00,2,2000,PointX2,30,6,1,5.0,,,3.0,
10011075,1001,Locale_Character:130_name,spine/smol/c132/00,2,2000,None,100,5,5,2.0,,,,
10011076,1001,Locale_Character:130_name,spine/smol/c132/00,2,2000,None,100,4,5,1.0,,,,
10011077,1001,Locale_Character:130_name,spine/smol/c132/00,2,2000,None,100,5,6,2.0,,,,
10011078,1001,Locale_Character:130_name,spine/smol/c132/00,2,2000,None,100,3,5,4.0,,,5.0,
10011079,1001,Locale_Character:130_name,spine/smol/c132/00,2,2000,None,100,5,5,2.0,,,4.0,
10011080,1001,Locale_Character:130_name,spine/smol/c132/00,2,2000,FeverX2,30,1,1,5.0,,,5.0,
10011081,1001,Locale_Character:130_name,spine/smol/c132/00,2,2000,PointX2,30,5,2,5.0,,,1.0,
10011082,1001,Locale_Character:131_name,spine/smol/c131/01,2,2000,None,100,2,1,3.0,,,,
10011083,1001,Locale_Character:131_name,spine/smol/c131/01,2,2000,None,100,1,3,1.0,,,,
10011084,1001,Locale_Character:131_name,spine/smol/c131/01,2,2000,None,100,4,1,1.0,,,,
10011085,1001,Locale_Character:131_name,spine/smol/c131/01,2,2000,None,100,1,1,2.0,,,1.0,
10011086,1001,Locale_Character:131_name,spine/smol/c131/01,2,2000,None,100,1,3,4.0,,,1.0,
10011087,1001,Locale_Character:131_name,spine/smol/c131/01,2,2000,FeverX2,30,1,1,2.0,,,2.0,
10011088,1001,Locale_Character:131_name,spine/smol/c131/01,2,2000,PointX2,30,1,3,1.0,,,1.0,
10011089,1001,Locale_Character:10_name,spine/smol/c010/02,2,2000,None,100,5,1,5.0,,,,
10011090,1001,Locale_Character:10_name,spine/smol/c010/02,2,2000,None,100,3,5,2.0,,,,
10011091,1001,Locale_Character:10_name,spine/smol/c010/02,2,2000,None,100,6,1,5.0,,,,
10011092,1001,Locale_Character:10_name,spine/smol/c010/02,2,2000,None,100,5,3,5.0,,,2.0,
10011093,1001,Locale_Character:10_name,spine/smol/c010/02,2,2000,None,100,6,5,5.0,,,1.0,
10011094,1001,Locale_Character:10_name,spine/smol/c010/02,2,2000,FeverX2,30,6,5,5.0,,,1.0,
10011095,1001,Locale_Character:10_name,spine/smol/c010/02,2,2000,PointX2,30,1,5,3.0,,,6.0,
10011096,1001,Locale_Character:201_name,spine/smol/c201/01,2,2000,None,100,2,4,2.0,,,,
10011097,1001,Locale_Character:201_name,spine/smol/c201/01,2,2000,None,100,2,2,1.0,,,,
10011098,1001,Locale_Character:201_name,spine/smol/c201/01,2,2000,None,100,5,3,2.0,,,,
10011099,1001,Locale_Character:201_name,spine/smol/c201/01,2,2000,None,100,4,2,5.0,,,2.0,
10011100,1001,Locale_Character:201_name,spine/smol/c201/01,2,2000,None,100,2,1,4.0,,,2.0,
10011101,1001,Locale_Character:201_name,spine/smol/c201/01,2,2000,FeverX2,30,4,2,2.0,,,1.0,
10011102,1001,Locale_Character:201_name,spine/smol/c201/01,2,2000,PointX2,30,2,2,2.0,,,2.0,
10011103,1001,Locale_Character:142_name,spine/smol/c142/01,2,2000,None,100,2,3,4.0,,,,
10011104,1001,Locale_Character:142_name,spine/smol/c142/01,2,2000,None,100,3,3,1.0,,,,
10011105,1001,Locale_Character:142_name,spine/smol/c142/01,2,2000,None,100,3,6,1.0,,,,
10011106,1001,Locale_Character:142_name,spine/smol/c142/01,2,2000,None,100,4,3,3.0,,,2.0,
10011107,1001,Locale_Character:142_name,spine/smol/c142/01,2,2000,None,100,1,4,3.0,,,2.0,
10011108,1001,Locale_Character:142_name,spine/smol/c142/01,2,2000,FeverX2,30,2,3,3.0,,,1.0,
10011109,1001,Locale_Character:142_name,spine/smol/c142/01,2,2000,PointX2,30,3,4,1.0,,,3.0,
10011110,1001,Locale_Character:82_name,spine/smol/c082/01,2,2000,None,100,6,5,2.0,,,,
10011111,1001,Locale_Character:82_name,spine/smol/c082/01,2,2000,None,100,4,6,5.0,,,,
10011112,1001,Locale_Character:82_name,spine/smol/c082/01,2,2000,None,100,1,6,6.0,,,,
10011113,1001,Locale_Character:82_name,spine/smol/c082/01,2,2000,None,100,6,1,6.0,,,5.0,
10011114,1001,Locale_Character:82_name,spine/smol/c082/01,2,2000,None,100,1,6,2.0,,,6.0,
10011115,1001,Locale_Character:82_name,spine/smol/c082/01,2,2000,FeverX2,30,6,6,5.0,,,2.0,
10011116,1001,Locale_Character:82_name,spine/smol/c082/01,2,2000,PointX2,30,5,2,6.0,,,4.0,
10011117,1001,Locale_Character:350_name,spine/smol/c350/01,2,2000,None,90,4,1,2.0,40025.0,102510112.0,,
10011118,1001,Locale_Character:350_name,spine/smol/c350/01,2,2000,None,90,5,4,4.0,40025.0,102510112.0,,
10011119,1001,Locale_Character:350_name,spine/smol/c350/01,2,2000,None,90,4,3,4.0,40025.0,102510112.0,,
10011120,1001,Locale_Character:350_name,spine/smol/c350/01,2,2000,None,90,3,4,1.0,40025.0,102510112.0,4.0,
10011121,1001,Locale_Character:350_name,spine/smol/c350/01,2,2000,None,90,4,5,4.0,40025.0,102510112.0,2.0,
10011122,1001,Locale_Character:350_name,spine/smol/c350/01,2,2000,FeverX2,45,4,4,4.0,40025.0,102510112.0,4.0,
10011123,1001,Locale_Character:350_name,spine/smol/c350/01,2,2000,PointX2,45,2,4,4.0,40025.0,102510112.0,4.0,
10011124,1001,Locale_Character:351_name,spine/smol/c351/00,2,2000,None,90,3,1,5.0,40025.0,102510112.0,,
10011125,1001,Locale_Character:351_name,spine/smol/c351/00,2,2000,None,90,5,6,3.0,40025.0,102510112.0,,
10011126,1001,Locale_Character:351_name,spine/smol/c351/00,2,2000,None,90,3,1,3.0,40025.0,102510112.0,,
10011127,1001,Locale_Character:351_name,spine/smol/c351/00,2,2000,None,90,1,3,5.0,40025.0,102510112.0,3.0,
10011128,1001,Locale_Character:351_name,spine/smol/c351/00,2,2000,None,90,3,3,6.0,40025.0,102510112.0,6.0,
10011129,1001,Locale_Character:351_name,spine/smol/c351/00,2,2000,FeverX2,45,6,3,1.0,40025.0,102510112.0,5.0,
10011130,1001,Locale_Character:351_name,spine/smol/c351/00,2,2000,PointX2,45,5,1,3.0,40025.0,102510112.0,3.0,
10011131,1001,Locale_Character:npc_107_name,spine/smol/c933/01,2,2000,None,120,1,1,1.0,,,,
10011132,1001,Locale_Character:npc_107_name,spine/smol/c933/01,2,2000,None,120,1,1,1.0,,,1.0,
10011133,1001,Locale_Character:npc_107_name,spine/smol/c933/01,2,2000,FeverX2,20,1,1,1.0,,,1.0,
10011134,1001,Locale_Character:npc_107_name,spine/smol/c933/01,2,2000,PointX2,20,1,1,1.0,,,1.0,
10011135,1001,Locale_Character:352_name,spine/smol/c353/00,3,2000,None,100,6,1,6.0,,,5.0,
10011136,1001,Locale_Character:352_name,spine/smol/c353/00,3,2000,None,100,5,5,3.0,,,6.0,
10011137,1001,Locale_Character:352_name,spine/smol/c353/00,3,2000,None,100,6,6,1.0,,,1.0,
10011138,1001,Locale_Character:352_name,spine/smol/c353/00,3,2000,None,100,1,5,6.0,,,5.0,6.0
10011139,1001,Locale_Character:352_name,spine/smol/c353/00,3,2000,None,100,6,3,5.0,,,6.0,1.0
10011140,1001,Locale_Character:352_name,spine/smol/c353/00,3,2000,FeverX2,30,1,1,6.0,,,6.0,5.0
10011141,1001,Locale_Character:352_name,spine/smol/c353/00,3,2000,PointX2,30,6,5,5.0,,,3.0,1.0
10011142,1001,Locale_Character:130_name,spine/smol/c132/00,3,2000,None,100,5,4,5.0,,,2.0,
10011143,1001,Locale_Character:130_name,spine/smol/c132/00,3,2000,None,100,1,5,3.0,,,5.0,
10011144,1001,Locale_Character:130_name,spine/smol/c132/00,3,2000,None,100,5,2,1.0,,,5.0,
10011145,1001,Locale_Character:130_name,spine/smol/c132/00,3,2000,None,100,5,5,1.0,,,5.0,1.0
10011146,1001,Locale_Character:130_name,spine/smol/c132/00,3,2000,None,100,4,5,2.0,,,5.0,4.0
10011147,1001,Locale_Character:130_name,spine/smol/c132/00,3,2000,FeverX2,30,5,5,2.0,,,2.0,5.0
10011148,1001,Locale_Character:130_name,spine/smol/c132/00,3,2000,PointX2,30,5,2,1.0,,,4.0,5.0
10011149,1001,Locale_Character:131_name,spine/smol/c131/01,3,2000,None,100,1,1,3.0,,,4.0,
10011150,1001,Locale_Character:131_name,spine/smol/c131/01,3,2000,None,100,4,1,2.0,,,1.0,
10011151,1001,Locale_Character:131_name,spine/smol/c131/01,3,2000,None,100,2,1,1.0,,,1.0,
10011152,1001,Locale_Character:131_name,spine/smol/c131/01,3,2000,None,100,1,4,3.0,,,1.0,4.0
10011153,1001,Locale_Character:131_name,spine/smol/c131/01,3,2000,None,100,2,1,2.0,,,1.0,1.0
10011154,1001,Locale_Character:131_name,spine/smol/c131/01,3,2000,FeverX2,30,3,1,1.0,,,2.0,4.0
10011155,1001,Locale_Character:131_name,spine/smol/c131/01,3,2000,PointX2,30,1,2,1.0,,,2.0,1.0
10011156,1001,Locale_Character:10_name,spine/smol/c010/02,3,2000,None,100,5,3,5.0,,,1.0,
10011157,1001,Locale_Character:10_name,spine/smol/c010/02,3,2000,None,100,2,5,6.0,,,2.0,
10011158,1001,Locale_Character:10_name,spine/smol/c010/02,3,2000,None,100,1,1,5.0,,,5.0,
10011159,1001,Locale_Character:10_name,spine/smol/c010/02,3,2000,None,100,5,1,5.0,,,1.0,2.0
10011160,1001,Locale_Character:10_name,spine/smol/c010/02,3,2000,None,100,6,4,5.0,,,2.0,5.0
10011161,1001,Locale_Character:10_name,spine/smol/c010/02,3,2000,FeverX2,30,5,5,5.0,,,3.0,6.0
10011162,1001,Locale_Character:10_name,spine/smol/c010/02,3,2000,PointX2,30,2,5,1.0,,,5.0,1.0
10011163,1001,Locale_Character:201_name,spine/smol/c201/01,3,2000,None,100,2,1,4.0,,,2.0,
10011164,1001,Locale_Character:201_name,spine/smol/c201/01,3,2000,None,100,3,2,2.0,,,2.0,
10011165,1001,Locale_Character:201_name,spine/smol/c201/01,3,2000,None,100,2,1,4.0,,,5.0,
10011166,1001,Locale_Character:201_name,spine/smol/c201/01,3,2000,None,100,1,2,4.0,,,2.0,2.0
10011167,1001,Locale_Character:201_name,spine/smol/c201/01,3,2000,None,100,5,2,2.0,,,5.0,1.0
10011168,1001,Locale_Character:201_name,spine/smol/c201/01,3,2000,FeverX2,30,2,2,4.0,,,2.0,2.0
10011169,1001,Locale_Character:201_name,spine/smol/c201/01,3,2000,PointX2,30,2,1,2.0,,,4.0,5.0
10011170,1001,Locale_Character:142_name,spine/smol/c142/01,3,2000,None,100,3,5,1.0,,,3.0,
10011171,1001,Locale_Character:142_name,spine/smol/c142/01,3,2000,None,100,1,2,3.0,,,4.0,
10011172,1001,Locale_Character:142_name,spine/smol/c142/01,3,2000,None,100,4,3,2.0,,,3.0,
10011173,1001,Locale_Character:142_name,spine/smol/c142/01,3,2000,None,100,3,2,3.0,,,2.0,5.0
10011174,1001,Locale_Character:142_name,spine/smol/c142/01,3,2000,None,100,2,3,3.0,,,1.0,3.0
10011175,1001,Locale_Character:142_name,spine/smol/c142/01,3,2000,FeverX2,30,3,1,3.0,,,5.0,1.0
10011176,1001,Locale_Character:142_name,spine/smol/c142/01,3,2000,PointX2,30,3,3,3.0,,,3.0,3.0
10011177,1001,Locale_Character:82_name,spine/smol/c082/01,3,2000,None,100,6,6,1.0,,,5.0,
10011178,1001,Locale_Character:82_name,spine/smol/c082/01,3,2000,None,100,2,5,6.0,,,1.0,
10011179,1001,Locale_Character:82_name,spine/smol/c082/01,3,2000,None,100,5,6,2.0,,,4.0,
10011180,1001,Locale_Character:82_name,spine/smol/c082/01,3,2000,None,100,1,6,5.0,,,6.0,6.0
10011181,1001,Locale_Character:82_name,spine/smol/c082/01,3,2000,None,100,6,2,6.0,,,5.0,1.0
10011182,1001,Locale_Character:82_name,spine/smol/c082/01,3,2000,FeverX2,30,6,6,2.0,,,6.0,1.0
10011183,1001,Locale_Character:82_name,spine/smol/c082/01,3,2000,PointX2,30,1,5,2.0,,,6.0,4.0
10011184,1001,Locale_Character:350_name,spine/smol/c350/01,3,2000,None,90,3,4,4.0,40025.0,102510112.0,1.0,
10011185,1001,Locale_Character:350_name,spine/smol/c350/01,3,2000,None,90,1,4,5.0,40025.0,102510112.0,4.0,
10011186,1001,Locale_Character:350_name,spine/smol/c350/01,3,2000,None,90,2,3,4.0,40025.0,102510112.0,4.0,
10011187,1001,Locale_Character:350_name,spine/smol/c350/01,3,2000,None,90,5,2,4.0,40025.0,102510112.0,4.0,4.0
10011188,1001,Locale_Character:350_name,spine/smol/c350/01,3,2000,None,90,4,4,1.0,40025.0,102510112.0,4.0,3.0
10011189,1001,Locale_Character:350_name,spine/smol/c350/01,3,2000,FeverX2,45,4,4,2.0,40025.0,102510112.0,4.0,4.0
10011190,1001,Locale_Character:350_name,spine/smol/c350/01,3,2000,PointX2,45,1,4,5.0,40025.0,102510112.0,4.0,1.0
10011191,1001,Locale_Character:351_name,spine/smol/c351/00,3,2000,None,90,5,3,5.0,40025.0,102510112.0,6.0,
10011192,1001,Locale_Character:351_name,spine/smol/c351/00,3,2000,None,90,3,6,3.0,40025.0,102510112.0,1.0,
10011193,1001,Locale_Character:351_name,spine/smol/c351/00,3,2000,None,90,1,5,3.0,40025.0,102510112.0,3.0,
10011194,1001,Locale_Character:351_name,spine/smol/c351/00,3,2000,None,90,5,3,6.0,40025.0,102510112.0,1.0,3.0
10011195,1001,Locale_Character:351_name,spine/smol/c351/00,3,2000,None,90,3,6,3.0,40025.0,102510112.0,1.0,5.0
10011196,1001,Locale_Character:351_name,spine/smol/c351/00,3,2000,FeverX2,45,3,3,6.0,40025.0,102510112.0,3.0,1.0
10011197,1001,Locale_Character:351_name,spine/smol/c351/00,3,2000,PointX2,45,1,6,3.0,40025.0,102510112.0,1.0,3.0
10011198,1001,Locale_Character:npc_107_name,spine/smol/c933/01,3,2000,None,120,1,1,1.0,,,1.0,
10011199,1001,Locale_Character:npc_107_name,spine/smol/c933/01,3,2000,None,120,1,1,1.0,,,1.0,1.0
10011200,1001,Locale_Character:npc_107_name,spine/smol/c933/01,3,2000,FeverX2,20,1,1,1.0,,,1.0,1.0
10011201,1001,Locale_Character:npc_107_name,spine/smol/c933/01,3,2000,PointX2,20,1,1,1.0,,,1.0,1.0
