id,name_localkey,description_localkey,resource_id,additional_skins/0,name_code,order,original_rare,grade_core_id,grow_grade,stat_enhance_id,class,element_id/0,critical_ratio,critical_damage,shot_id,bonusrange_min,bonusrange_max,use_burst_skill,change_burst_step,burst_apply_delay,burst_duration,ulti_skill_id,skill1_id,skill1_table,skill2_id,skill2_table,eff_category_type,eff_category_value,category_type_1,category_type_2,category_type_3,corporation,cv_localkey,squad,piece_id,is_visible,prism_is_active,is_detail_close,corporation_sub_type
321009,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,9,321010,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321010,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,10,321011,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321011,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,11,0,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,True,False,
319101,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,1,319102,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319102,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,2,319103,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319103,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,3,319104,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319104,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,4,319105,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319105,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,5,319106,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319106,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,6,319107,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319107,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,7,319108,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319108,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,8,319109,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319109,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,9,319110,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319110,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,10,319111,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,False,False,
319111,Locale_Character:191_name,Locale_Character:c191_description,191,,5004,10079,SSR,11,0,5102,Attacker,100001,1500,15000,1019101,45,100,Step3,StepFull,1,1000,1191301,2191101,StateEffect,2191201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:191_cv,Unlimited,5100191,True,True,False,
209001,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,1,209002,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209002,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,2,209003,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209003,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,3,209004,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209004,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,4,209005,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209005,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,5,209006,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209006,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,6,209007,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209007,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,7,209008,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209008,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,8,209009,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209009,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,9,209010,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209010,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,10,209011,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,False,False,
209011,Locale_Character:90_name,Locale_Character:c090_description,90,,5005,10001,SSR,11,0,5306,Supporter,100001,1500,15000,1009001,35,55,Step1,Step2,1,1000,1090301,2090101,StateEffect,2090201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:90_cv,Absolute,5100090,True,True,False,
116001,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,1,116002,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116002,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,2,116003,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116003,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,3,116004,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116004,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,4,116005,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116005,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,5,116006,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116006,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,6,116007,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116007,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,7,116008,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116008,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,8,116009,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116009,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,9,116010,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116010,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,10,116011,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,False,False,
116011,Locale_Character:160_name,Locale_Character:c160_description,160,,5006,10042,SSR,11,0,5205,Defender,100001,1500,15000,1016001,0,0,Step2,Step3,1,1000,1160301,2160101,StateEffect,2160201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:160_cv,Wardress,5100160,True,True,False,
217001,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,1,217002,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217002,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,2,217003,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217003,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,3,217004,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217004,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,4,217005,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217005,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,5,217006,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217006,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,6,217007,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217007,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,7,217008,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217008,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,8,217009,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217009,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,9,217010,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217010,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,10,217011,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,False,False,
217011,Locale_Character:170_name,Locale_Character:c170_description,170,,5007,10002,SSR,11,0,5101,Attacker,200001,1500,15000,1017001,25,45,Step3,StepFull,1,1000,1170301,2170101,StateEffect,2170201,StateEffect,Walk,0,None,None,None,ELYSION,Locale_Character:170_cv,Triangle,5100170,True,True,False,
327001,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,1,327002,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327002,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,2,327003,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327003,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,3,327004,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327004,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,4,327005,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327005,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,5,327006,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327006,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,6,327007,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327007,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,7,327008,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327008,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,8,327009,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327009,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,9,327010,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327010,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,10,327011,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,False,False,
327011,Locale_Character:270_name,Locale_Character:c270_description,270,,5008,10080,SSR,11,0,5201,Defender,300001,1500,15000,1027001,25,45,Step2,Step3,1,1000,1270301,2270101,StateEffect,2270201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:270_cv,777,5100270,True,True,False,
