id,name_localkey,description_localkey,skill_icon,skill_ani_number,weapon_type,prefer_target,show_lock_on,attack_type,fire_type,casting_time,break_object_hp_raito,skill_value_type_01,skill_value_01,skill_value_type_02,skill_value_02,shot_count,delay_time,shot_timing,penetration,projectile_speed,projectile_hp_ratio,projectile_radius_object,projectile_radius,spot_explosion_range,is_destroyable_projectile,relate_anim,deceleration_rate,target_character_ratio,target_cover_ratio,target_nothing_ratio,calling_group_id,target_count,object_position_type,object_position/0,object_position/1,object_position/2,is_using_timeline,control_gauge,weapon_object_enum,object_resource/0,linked_parts,break_object/0,break_object/1,cancel_type,break_object/2,break_object/3,break_object/4,break_object/5,break_object/6,break_object/7,break_object/8,object_resource/1,object_position/3,object_position/4,object_position/5,break_object/9,break_object/10,break_object/11,control_parts/0,control_parts/1,move_object/0,move_object/1,move_object/2,move_object/3,control_parts/2,control_parts/3,control_parts/4,control_parts/5
100013,Locale_Skill:sk_name_energydrain_Shot_01,Locale_Skill:sk_desc_energydrain_None_Shot_01,buff_drain_hp,Shot_01,AR,Random,False,None,Instant,150,0,Percent,0,None,0,1,10,Concurrence,0,0.0,0,0,0,0,False,True,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100014,Locale_Skill:sk_name_sniper_Shot_01,Locale_Skill:sk_desc_sniper_None_Shot_01,attack_sniper_move,Shot_01,SR,Random,True,Water,Instant,350,0,Percent,22900,None,0,1,50,Concurrence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100015,Locale_Skill:sk_name_hitshield_Shot_01,Locale_Skill:sk_desc_hitshield_None_Shot_01,shield_move,Shot_01,AR,Random,False,None,Instant,150,0,Percent,0,None,0,1,10,Concurrence,0,0.0,0,0,0,0,False,True,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016,,,,Shot_02,AR,Random,False,None,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100017,Locale_Skill:sk_name_chargetimeup_Shot_01,Locale_Skill:sk_desc_chargetimeup_None_Shot_01,debuff_shot_charge_time,Shot_04,AR,Random,False,None,InstantAll,500,0,Percent,0,None,0,1,10,Concurrence,1,0.0,0,0,0,0,False,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100018,Locale_Skill:sk_name_re_porter_Shot_05,Locale_Skill:sk_desc_re_porter_Shot_05,buff_attack_up,Shot_01,AR,Random,False,None,Instant,150,0,Percent,0,None,0,1,10,Concurrence,0,0.0,0,0,0,0,False,True,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100019,Locale_Skill:sk_name_battery_Shot_01,Locale_Skill:sk_desc_battery_None_Shot_01,silence,Shot_02,AR,Random,False,None,Range,0,0,Percent,0,Integer,1000,1,10,Concurrence,1,0.0,0,0,0,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100020,Locale_Skill:sk_name_battery_Shot_02,Locale_Skill:sk_desc_battery_None_Shot_02,dead_bomb_def_debuff,Shot_01,AR,Random,False,None,Instant,0,0,Percent,0,None,0,1,10,Concurrence,1,0.0,0,0,0,0,False,True,0,0,100,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100021,,,,Shot_02,AR,Random,False,None,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100022,,,,Shot_30,AR,Random,False,None,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100023,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_None_Shot_01,shield_move,Shot_01,AR,Random,False,None,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100024,Locale_Skill:sk_desc_wheel_None_Shot_01,Locale_Skill:sk_desc_incelementdmg_None_Shot_02,IncElementDmg,Shot_02,AR,Random,False,None,Instant,200,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100025,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Fire_Shot_01,shield_move,Shot_01,AR,Random,False,Fire,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100026,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Water_Shot_01,shield_move,Shot_01,AR,Random,False,Water,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100027,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Wind_Shot_01,shield_move,Shot_01,AR,Random,False,Wind,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100028,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Electronic_Shot_01,shield_move,Shot_01,AR,Random,False,Electronic,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100029,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Iron_Shot_01,shield_move,Shot_01,AR,Random,False,Iron,Instant,0,0,Percent,0,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,False,0,0,0,100,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100100,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Random,True,None,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100101,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Random,True,Fire,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100102,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Random,True,Water,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100103,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Random,True,Wind,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100104,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Random,True,Electronic,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100105,Locale_Skill:sk_name_suicide_Shot_01,Locale_Skill:sk_desc_suicide_None_Shot_01,suicide_bomb,Shot_01,GL,Random,True,Iron,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100106,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_01,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,100,0,Percent,3200,None,0,2,50,Sequence,0,500.0,10000,2,50,0,True,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100107,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_f_sc1_pe0_rl_none_pro,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,100,0,Percent,4300,None,0,1,50,Concurrence,0,500.0,10000,2,50,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100108,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_02,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,100,0,Percent,3200,None,0,2,50,Sequence,0,500.0,10000,2,50,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100109,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_03,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,10700,None,0,1,50,Concurrence,0,500.0,10000,2,50,0,True,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100110,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_05,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,1800,None,0,4,50,Sequence,0,500.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100111,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_04,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,100,0,Percent,4300,None,0,1,50,Concurrence,0,500.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100112,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_02,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,2100,None,0,5,20,Concurrence,0,500.0,10000,2,50,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100113,,,,Shot_02,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,1400,None,0,5,20,Concurrence,0,500.0,10000,2,50,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100114,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_03,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,5400,None,0,2,20,ConcurrenceGroup,0,1000.0,10000,2,50,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100115,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_02,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,10700,None,0,1,20,Sequence,0,500.0,10000,2,50,0,True,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100116,,,,Shot_02,RL,Random,False,Fire,ProjectileCurve,220,0,Percent,7700,None,0,1,20,Sequence,0,500.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100117,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_05,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,1400,None,0,5,20,Sequence,0,500.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100118,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_02,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,5400,None,0,2,20,Sequence,0,500.0,10000,2,50,0,True,True,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100119,,,,Shot_02,RL,Random,False,Fire,ProjectileCurve,220,0,Percent,3900,None,0,2,20,Sequence,0,500.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100120,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_03,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,10700,None,0,1,20,Concurrence,0,800.0,10000,2,50,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100121,,,,Shot_02,RL,Random,False,Fire,ProjectileCurve,150,0,Percent,2900,None,0,2,50,Sequence,0,500.0,10000,2,50,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100122,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_06,bomb_summon,Shot_01,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,1100,None,0,10,50,Sequence,0,300.0,10000,2,50,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100123,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_07,bomb_summon,Shot_02,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,2700,None,0,2,0,Sequence,0,300.0,10000,2,50,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100124,,,,Shot_05,RL,Random,False,Fire,ProjectileCurve,10,0,Percent,600,None,0,2,0,Sequence,0,300.0,10000,2,50,0,True,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100125,,,,Shot_04,RL,Random,False,Fire,ProjectileCurve,10,0,Percent,900,None,0,2,0,Sequence,0,300.0,10000,2,50,0,False,False,0,100,0,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100126,Locale_Skill:sk_name_cucumber_Shot_02,Locale_Skill:sk_desc_cucumber_None_Shot_02,laser_shot,Shot_03,AR,Random,False,Fire,Instant,200,0,Percent,7100,None,0,1,50,Concurrence,0,800.0,10000,2,50,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100127,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_03,bomb_summon,Shot_06,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,3600,None,0,3,20,Sequence,0,300.0,10000,2,50,0,True,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100128,Locale_Skill:sk_name_ce002_proj,Locale_Skill:sk_desc_ce002_proj_05,bomb_summon,Shot_07,RL,Random,False,Fire,ProjectileCurve,200,0,Percent,3600,None,0,2,20,Sequence,0,300.0,10000,2,50,0,False,False,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100129,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide2_None_Shot_01_fire,suicide_bomb,Shot_01,GL,Random,True,Fire,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100130,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide2_None_Shot_01_water,suicide_bomb,Shot_01,GL,Random,True,Water,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100131,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide2_None_Shot_01_wind,suicide_bomb,Shot_01,GL,Random,True,Wind,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100132,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide2_None_Shot_01_electronic,suicide_bomb,Shot_01,GL,Random,True,Electronic,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100133,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide2_None_Shot_01_iron,suicide_bomb,Shot_01,GL,Random,True,Iron,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,0,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100134,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide3_NoneTarget,suicide_bomb,Shot_01,GL,Random,True,Fire,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100135,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide3_NoneTarget,suicide_bomb,Shot_01,GL,Random,True,Water,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100136,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide3_NoneTarget,suicide_bomb,Shot_01,GL,Random,True,Wind,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100137,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide3_NoneTarget,suicide_bomb,Shot_01,GL,Random,True,Electronic,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100138,Locale_Skill:sk_name_suicide2_Shot_01,Locale_Skill:sk_desc_suicide3_NoneTarget,suicide_bomb,Shot_01,GL,Random,True,Iron,Suicide,400,0,Percent,25700,None,0,1,0,Sequence,1,0.0,0,0,0,0,False,True,0,80,20,0,0,0,None,0.0,0.0,0.0,False,0,weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
