id,group,is_outpost,category_name_localkey,category_description_localkey,name_tag_localkey,is_show_total_count
10221,1022,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10231,1023,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10241,1024,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10251,1025,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10261,1026,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10271,1027,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10281,1028,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10291,1029,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10301,1030,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10311,1031,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10321,1032,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10331,1033,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10341,1034,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10351,1035,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10361,1036,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10371,1037,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10381,1038,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10391,1039,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10401,1040,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10411,1041,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10421,1042,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10431,1043,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10441,1044,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10451,1045,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10461,1046,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10471,1047,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10481,1048,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10491,1049,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10501,1050,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10511,1051,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10521,1052,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10531,1053,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10541,1054,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10551,1055,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10561,1056,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10571,1057,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10581,1058,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10591,1059,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10601,1060,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10611,1061,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10621,1062,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10631,1063,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10641,1064,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10651,1065,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10661,1066,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10681,1068,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10691,1069,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10701,1070,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10711,1071,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10721,1072,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10731,1073,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10741,1074,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10751,1075,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10761,1076,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10771,1077,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10781,1078,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10791,1079,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10801,1080,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10811,1081,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10821,1082,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10831,1083,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10841,1084,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10851,1085,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10861,1086,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10881,1088,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
10891,1089,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_STORY_EVENT,Locale_System:OUTPOST_EN,False
20001,20001,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_EVENT_QUEST,Locale_System:OUTPOST_EN,False
20002,20002,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_EVENT_QUEST,Locale_System:OUTPOST_EN,False
20003,20003,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_EVENT_QUEST,Locale_System:OUTPOST_EN,False
20004,20004,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_EVENT_QUEST,Locale_System:OUTPOST_EN,False
20005,20005,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_EVENT_QUEST,Locale_System:OUTPOST_EN,False
20006,20006,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_EVENT_QUEST,Locale_System:OUTPOST_EN,False
20007,20007,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_EVENT_QUEST,Locale_System:OUTPOST_EN,False
30001,30001,False,Locale_System:ALBUM_CATEGORY_NAME_STORY_EVENT,Locale_System:ALBUM_CATEGORY_DESC_EVENT_QUEST,Locale_System:OUTPOST_EN,False
30002,30002,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30003,30003,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30004,30004,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30005,30005,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30006,30006,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30007,30007,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30008,30008,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30009,30009,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30010,30010,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30011,30011,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30012,30012,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30013,30013,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
30014,30014,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_MINIGAME,Locale_System:ALBUM_CATEGORY_DESC_EVENT_MINIGAME,Locale_System:OUTPOST_EN,False
40001,40001,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_SUDDENSTORY,Locale_System:ALBUM_CATEGORY_DESC_EVENT_SUDDENSTORY,Locale_System:OUTPOST_EN,False
40002,40002,False,Locale_System:ALBUM_CATEGORY_NAME_EVENT_SUDDENSTORY,Locale_System:ALBUM_CATEGORY_DESC_EVENT_SUDDENSTORY,Locale_System:OUTPOST_EN,False
50001,50001,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50002,50002,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50003,50003,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50004,50004,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50005,50005,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50006,50006,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50007,50007,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50008,50008,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50009,50009,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50010,50010,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50011,50011,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50012,50012,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
50013,50013,False,Locale_System:ALBUM_CATEGORY_NAME_FAVORITEITEM,Locale_System:ALBUM_CATEGORY_DESC_FAVORITEITEM,Locale_System:OUTPOST_EN,False
