id,type,order_id,event_id,gacha_provide_count_type,use_daily_discount_one,daily_free_gacha_event_id,gacha_price_object_id,gacha_price_group/0/gacha_price_type,gacha_price_group/0/gacha_price_value_count_1,gacha_price_group/0/daily_gacha_discount_price_value_1,gacha_price_group/0/gacha_price_value_count_10,gacha_price_group/1/gacha_price_type,gacha_price_group/1/gacha_price_value_count_1,gacha_price_group/1/daily_gacha_discount_price_value_1,gacha_price_group/1/gacha_price_value_count_10,gacha_price_group/2/gacha_price_type,gacha_price_group/2/gacha_price_value_count_1,gacha_price_group/2/daily_gacha_discount_price_value_1,gacha_price_group/2/gacha_price_value_count_10,grade_prob_id,is_max_count,max_ceiling_count,fixed_char_amount,gacha_page_prefab,pickup_char_group_id,gacha_play_max_count,gacha_reward_id,gacha_play_max_count_reward_id,previous_gacha_id,gacha_prefab_type
117,GachaPickup,277883,70021,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2018,False,0,0,base_gacha_type_pickup_c280,501501,0,5000002,0,0,
118,GachaPickup,277882,70022,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2019,False,0,0,base_gacha_type_pickup_c132,501601,0,5000002,0,0,
119,GachaPickup,277881,70023,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2020,False,0,0,base_gacha_type_pickup_c014,501701,0,5000002,0,0,
120,GachaPickup,277880,70024,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2021,False,0,0,base_gacha_type_pickup_c380,501801,0,5000002,0,0,
121,GachaPickup,277879,70025,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2022,False,0,0,base_gacha_type_pickup_c350,501901,0,5000002,0,0,
122,GachaPickup,277878,70026,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2023,False,0,0,base_gacha_type_pickup_c015,502001,0,5000002,0,0,
123,GachaPickup,277877,70027,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2024,False,0,0,base_gacha_type_pickup_c353,502101,0,5000002,0,0,
124,GachaPickup,277876,70028,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2025,False,0,0,base_gacha_type_pickup_c810,502201,0,5000002,0,0,
125,GachaPickup,277875,70029,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2026,False,0,0,base_gacha_type_pickup_c811,502301,0,5000002,0,0,
126,GachaPickup,277874,70030,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2027,False,0,0,base_gacha_type_pickup_c321,502401,0,5000002,0,0,
127,GachaPickup,277873,70031,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2028,False,0,0,base_gacha_type_pickup_c450,502501,0,5000002,0,0,
128,GachaPickup,277872,70032,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2029,False,0,0,base_gacha_type_pickup_c451,502601,0,5000002,0,0,
129,GachaPickup,277871,70033,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2030,False,0,0,base_gacha_type_pickup,502701,0,5000002,0,0,
130,GachaPickup,277870,70034,OneAndTen,True,80002,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2031,False,0,0,base_gacha_type_pickup_special_c470,502801,0,5000002,0,0,Special
131,GachaPickup,277869,70035,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2032,False,0,0,base_gacha_type_pickup,502901,0,5000002,0,0,
132,GachaPickup,277868,70036,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2033,False,0,0,base_gacha_type_pickup_special_c194,503001,0,5000002,0,0,Limited
133,GachaPickup,277867,70037,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2034,False,0,0,base_gacha_type_pickup_special_c062,503101,0,5000002,0,0,Limited
134,GachaPickup,276866,70039,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2036,False,0,0,base_gacha_type_pickup_re_01,503301,0,5000002,0,0,
135,GachaPickup,276865,70038,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2035,False,0,0,base_gacha_type_pickup_special_c225,503201,0,5000002,0,0,Special
136,GachaPickup,276864,70041,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2037,False,0,0,base_gacha_type_pickup,503401,0,5000002,0,0,
137,GachaPickup,276863,70042,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2038,False,0,0,base_gacha_type_pickup,503501,0,5000002,0,0,
138,GachaPickup,276862,70043,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2039,False,0,0,base_gacha_type_pickup,503601,0,5000002,0,0,
139,GachaPickup,276861,70044,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2040,False,0,0,base_gacha_type_pickup,503701,0,5000002,0,0,
140,GachaPickup,276860,70045,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2041,False,0,0,base_gacha_type_pickup,503801,0,5000002,0,0,
141,GachaPickup,276859,70046,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2042,False,0,0,base_gacha_type_pickup,503901,0,5000002,0,0,
142,GachaPickup,276859,70047,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2043,False,0,0,base_gacha_type_pickup_special_c821,504001,0,5000002,0,0,Limited
143,GachaPickup,276858,70048,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2044,False,0,0,base_gacha_type_pickup_special_c820,504101,0,5000002,0,0,Limited
144,GachaPickup,276856,70049,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2045,False,0,0,base_gacha_type_pickup,504201,0,5000002,0,0,
145,GachaPickup,276855,70050,OneAndTen,True,80003,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2046,False,0,0,base_gacha_type_pickup_special_c330,504301,0,5000002,0,0,Special
146,GachaPickup,276854,70051,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2047,False,0,0,base_gacha_type_pickup,504401,0,5000002,0,0,
147,GachaPickup,276853,70052,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2048,False,0,0,base_gacha_type_pickup,504501,0,5000002,0,0,
148,GachaPickup,276852,70053,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2049,False,0,0,base_gacha_type_pickup,504601,0,5000002,0,0,
149,GachaPickup,276851,70054,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2050,False,0,0,base_gacha_type_pickup,504701,0,5000002,0,0,
151,GachaPickup,276849,70057,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2051,False,0,0,base_gacha_type_pickup_special_c132,504801,0,5000002,0,0,ReLimited
152,GachaPickup,276848,70058,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2052,False,0,0,base_gacha_type_pickup_special_c014,504901,0,5000002,0,0,ReLimited
153,GachaPickup,276847,70059,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2055,False,0,0,base_gacha_type_pickup_special_c353,505201,0,5000002,0,0,ReLimited
154,GachaPickup,276846,70060,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2056,False,0,0,base_gacha_type_pickup_special_c015,505301,0,5000002,0,0,ReLimited
10001,GachaPickup,266999,70055,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2053,False,0,0,base_gacha_type_pickup_special_c284,505001,0,5000002,0,0,Limited
10002,GachaPickup,266998,70056,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2054,False,0,0,base_gacha_type_pickup_special_c283,505101,0,5000002,0,0,Limited
10003,GachaPickup,266997,70061,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2057,False,0,0,base_gacha_type_pickup,505401,0,5000002,0,0,
10004,GachaPickup,266996,70062,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2058,False,0,0,base_gacha_type_pickup,505501,0,5000002,0,0,
10005,GachaPickup,266995,70063,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2059,False,0,0,base_gacha_type_pickup_special_c830,505601,0,5000002,0,0,Limited
10006,GachaPickup,266994,70064,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2060,False,0,0,base_gacha_type_pickup_special_c831,505701,0,5000002,0,0,Limited
10007,GachaPickup,266993,70065,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2061,False,0,0,base_gacha_type_pickup_special_c832,505801,0,5000002,0,0,Limited
10008,GachaPickup,266992,70066,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2062,False,0,0,base_gacha_type_pickup,505901,0,5000002,0,0,
10009,GachaPickup,266991,70067,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2063,False,0,0,base_gacha_type_pickup,506001,0,5000002,0,0,
10010,GachaPickup,266990,70068,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2064,False,0,0,base_gacha_type_pickup,506101,0,5000002,0,0,
10011,GachaPickup,266989,70069,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2065,False,0,0,base_gacha_type_pickup,506201,0,5000002,0,0,
10012,GachaPickup,266988,70070,OneAndTen,True,80004,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2066,False,0,0,base_gacha_type_pickup_special_c511,506301,0,5000002,0,0,
10013,GachaPickup,266987,70071,OneAndTen,True,80005,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2067,False,0,0,base_gacha_type_pickup_special_c514,506401,0,5000002,0,0,
10014,GachaPickup,266986,70072,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2068,False,0,0,base_gacha_type_pickup,506501,0,5000002,0,0,
10015,GachaPickup,266985,70075,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2070,False,0,0,base_gacha_type_pickup_special_c062,506701,0,5000002,0,0,ReLimited
10016,GachaPickup,266984,70074,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2069,False,0,0,base_gacha_type_pickup_special_c194,506601,0,5000002,0,0,ReLimited
10017,GachaPickup,266983,70073,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2071,False,0,0,base_gacha_type_pickup_special_c183,506801,0,5000002,0,0,Limited
10018,GachaPickup,266982,70076,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2072,False,0,0,base_gacha_type_pickup_special_c182,506901,0,5000002,0,0,Limited
10019,GachaPickup,266981,70078,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2074,False,0,0,base_gacha_type_pickup_special_c225,507101,0,5000002,0,0,Special
10020,GachaPickup,266980,70077,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2073,False,0,0,base_gacha_type_pickup_special_c016,507001,0,5000002,0,0,Special
10021,GachaPickup,266979,70080,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2075,False,0,0,base_gacha_type_pickup,507201,0,5000002,0,0,
10022,GachaPickup,265978,70081,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2076,False,0,0,base_gacha_type_pickup,507301,0,5000002,0,0,
10023,GachaPickup,265977,70082,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2077,False,0,0,base_gacha_type_pickup,507401,0,5000002,0,0,
10024,GachaPickup,265976,70083,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2078,False,0,0,base_gacha_type_pickup_special_c830,507501,0,5000002,0,0,ReLimited
10025,GachaPickup,265975,70084,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2079,False,0,0,base_gacha_type_pickup_special_c831,507601,0,5000002,0,0,ReLimited
10026,GachaPickup,265974,70085,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2080,False,0,0,base_gacha_type_pickup_special_c832,507701,0,5000002,0,0,ReLimited
10027,GachaPickup,265973,70086,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2081,False,0,0,base_gacha_type_pickup_special_c835,507801,0,5000002,0,0,Limited
10028,GachaPickup,265972,70087,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2082,False,0,0,base_gacha_type_pickup_special_c834,507901,0,5000002,0,0,Limited
10029,GachaPickup,265971,70088,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2083,False,0,0,base_gacha_type_pickup,508001,0,5000002,0,0,
10030,GachaPickup,265970,70089,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2084,False,0,0,base_gacha_type_pickup,508101,0,5000002,0,0,
10031,GachaPickup,265969,70090,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2085,False,0,0,base_gacha_type_pickup,508201,0,5000002,0,0,
10032,GachaPickup,265968,70091,OneAndTen,True,80006,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2086,False,0,0,base_gacha_type_pickup_special_c513,508301,0,5000002,0,0,Special
10033,GachaPickup,265967,70092,OneAndTen,True,80007,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2087,False,0,0,base_gacha_type_pickup_special_c162,508401,0,5000002,0,0,Special
10034,GachaPickup,265966,70093,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2088,False,0,0,base_gacha_type_pickup,508501,0,5000002,0,0,
10035,GachaPickup,265965,70094,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2089,False,0,0,base_gacha_type_pickup,508601,0,5000002,0,0,
10036,GachaPickup,265964,70095,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2090,False,0,0,base_gacha_type_pickup_special_c850,508701,0,5000002,0,0,Limited
10037,GachaPickup,265963,70096,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2091,False,0,0,base_gacha_type_pickup_special_c851,508801,0,5000002,0,0,Limited
10038,GachaPickup,265962,70097,OneAndTen,False,0,32001,5401,1,0,10,5200,1,0,10,99,300,0,3000,2092,False,0,0,base_gacha_type_pickup_special_c810,508901,0,5000002,0,0,ReLimited
10039,GachaPickup,265961,70098,OneAndTen,False,0,32001,5401,1,0,10,5200,1,0,10,99,300,0,3000,2093,False,0,0,base_gacha_type_pickup_special_c811,509001,0,5000002,0,0,ReLimited
10040,GachaPickup,265960,70099,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2094,False,0,0,base_gacha_type_pickup_special_c284,509101,0,5000002,0,0,ReLimited
10041,GachaPickup,265959,70100,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2095,False,0,0,base_gacha_type_pickup_special_c283,509201,0,5000002,0,0,ReLimited
10042,GachaPickup,265958,70101,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2096,False,0,0,base_gacha_type_pickup,509301,0,5000002,0,0,
10043,GachaPickup,265957,70102,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2097,False,0,0,base_gacha_type_pickup_special_c234,509401,0,5000002,0,0,Limited
10044,GachaPickup,265956,70103,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2098,False,0,0,base_gacha_type_pickup_special_c502,509501,0,5000002,0,0,Limited
10045,GachaPickup,265955,70104,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2099,False,0,0,base_gacha_type_pickup,509601,0,5000002,0,0,
10046,GachaPickup,265954,70105,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2100,False,0,0,base_gacha_type_pickup,509701,0,5000002,0,0,
10047,GachaPickup,265953,70106,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2101,False,0,0,base_gacha_type_pickup,509801,0,5000002,0,0,
10048,GachaSelectup,465952,70109,OneAndTen,False,0,42001,5501,1,0,10,5200,1,0,10,99,300,0,3000,2102,False,0,0,base_gacha_type_pickup_return,509901,0,5000002,0,0,ReLimited
10049,GachaPickup,265951,70107,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2103,False,0,0,base_gacha_type_pickup,510001,0,5000002,0,0,
10050,GachaPickup,265950,70108,OneAndTen,False,0,22003,5200,1,0,10,99,300,0,3000,0,0,0,0,2104,False,0,0,base_gacha_type_pickup,510101,0,5000002,0,0,
1001,GachaStepup,475999,70040,OneOnly,False,0,22003,0,0,0,0,99,100,0,0,0,0,0,0,1000,False,0,0,base_gacha_type_stepup,0,1,0,0,0,
1002,GachaStepup,475998,70040,TenOnly,False,0,22003,0,0,0,0,99,0,0,1500,0,0,0,0,1000,False,0,0,base_gacha_type_stepup,0,1,0,0,1001,
1003,GachaStepup,475997,70040,TenOnly,False,0,22003,0,0,0,0,99,0,0,2000,0,0,0,0,1000,False,0,0,base_gacha_type_stepup,0,1,0,0,1002,
1004,GachaStepup,475996,70040,TenOnly,False,0,22003,0,0,0,0,99,0,0,3000,0,0,0,0,1000,False,0,0,base_gacha_type_stepup,0,1,0,17005001,1003,
1011,GachaStepup,475989,70079,OneOnly,False,0,22003,0,0,0,0,99,100,0,0,0,0,0,0,1000,False,0,0,base_gacha_type_stepup_newyear_2025,0,1,0,0,0,
1012,GachaStepup,475988,70079,TenOnly,False,0,22003,0,0,0,0,99,0,0,1500,0,0,0,0,1000,False,0,0,base_gacha_type_stepup_newyear_2025,0,1,0,0,1011,
1013,GachaStepup,475987,70079,TenOnly,False,0,22003,0,0,0,0,99,0,0,2000,0,0,0,0,1000,False,0,0,base_gacha_type_stepup_newyear_2025,0,1,0,0,1012,
1014,GachaStepup,475986,70079,TenOnly,False,0,22003,0,0,0,0,99,0,0,3000,0,0,0,0,1000,False,0,0,base_gacha_type_stepup_newyear_2025,0,1,0,17005002,1013,
