id,wave_id,spawner_index,monster_group,monster_id,target_monster,delay_time,spawn_monster_group_dead,despawn_monster_group_dead,spawn_area_condition
4056,4,56,12,3001,False,20.0,5.0,,
4057,4,57,12,3001,False,20.0,5.0,,
4058,4,58,12,3001,False,40.0,5.0,,
4059,4,59,12,3001,False,40.0,5.0,,
4060,4,60,12,3001,False,60.0,5.0,,
4061,4,61,12,3001,False,60.0,5.0,,
4062,4,62,13,3001,False,0.0,7.0,,
4063,4,63,13,3001,False,0.0,7.0,,
4064,4,64,13,3001,False,20.0,7.0,,
4065,4,65,13,3001,False,20.0,7.0,,
4066,4,66,13,3001,False,40.0,7.0,,
4067,4,67,13,3001,False,40.0,7.0,,
4068,4,68,13,3001,False,60.0,7.0,,
4069,4,69,13,3001,False,60.0,7.0,,
4070,4,70,14,3001,False,0.0,9.0,,
4071,4,71,14,3001,False,0.0,9.0,,
4072,4,72,14,3001,False,20.0,9.0,,
4073,4,73,14,3001,False,20.0,9.0,,
4074,4,74,14,3001,False,40.0,9.0,,
4075,4,75,14,3001,False,40.0,9.0,,
4076,4,76,14,3001,False,60.0,9.0,,
4077,4,77,14,3001,False,60.0,9.0,,
5001,5,1,1,1001,True,0.0,,,
5002,5,2,2,5001,False,0.0,,3.0,
5003,5,3,2,5001,False,0.0,,3.0,
5004,5,4,2,5001,False,0.0,,3.0,
5005,5,5,2,5001,False,0.0,,3.0,
5006,5,6,2,5001,False,0.0,,3.0,
5007,5,7,2,5001,False,0.0,,3.0,
5008,5,8,2,5001,False,0.0,,3.0,
5009,5,9,2,5001,False,0.0,,3.0,
5010,5,10,2,5001,False,0.0,,3.0,
5011,5,11,2,5001,False,0.0,,3.0,
5012,5,12,2,5001,False,0.0,,3.0,
5013,5,13,2,5001,False,0.0,,3.0,
5014,5,14,2,5001,False,0.0,,3.0,
5015,5,15,2,5001,False,0.0,,3.0,
5016,5,16,2,5001,False,0.0,,3.0,
5017,5,17,2,5001,False,0.0,,3.0,
5018,5,18,2,5001,False,0.0,,3.0,
5019,5,19,2,5001,False,0.0,,3.0,
5020,5,20,2,5001,False,0.0,,3.0,
5021,5,21,2,5001,False,0.0,,3.0,
5022,5,22,2,5001,False,0.0,,3.0,
5023,5,23,2,5001,False,0.0,,3.0,
5024,5,24,2,5001,False,0.0,,3.0,
5025,5,25,2,5001,False,0.0,,3.0,
5026,5,26,2,5001,False,0.0,,3.0,
5027,5,27,2,5001,False,0.0,,3.0,
5028,5,28,2,5001,False,0.0,,3.0,
5029,5,29,2,5001,False,0.0,,3.0,
5030,5,30,2,5001,False,0.0,,3.0,
5031,5,31,2,5001,False,0.0,,3.0,
5032,5,32,2,5001,False,0.0,,3.0,
5033,5,33,2,5001,False,0.0,,3.0,
5034,5,34,2,5001,False,0.0,,3.0,
5035,5,35,2,5001,False,0.0,,3.0,
5036,5,36,2,5001,False,0.0,,3.0,
5037,5,37,2,5001,False,0.0,,3.0,
5038,5,38,2,5001,False,0.0,,3.0,
5039,5,39,2,5001,False,0.0,,3.0,
5040,5,40,2,5001,False,0.0,,3.0,
5041,5,41,2,5001,False,0.0,,3.0,
5042,5,42,3,3001,False,50.0,,,
5043,5,43,3,3001,False,50.0,,,
5044,5,44,3,3001,False,50.0,,,
5045,5,45,3,3001,False,50.0,,,
5046,5,46,3,3001,False,50.0,,,
5047,5,47,3,3001,False,50.0,,,
5048,5,48,3,3001,False,50.0,,,
5049,5,49,3,3001,False,50.0,,,
5050,5,50,4,5001,False,0.0,3.0,5.0,
5051,5,51,4,5001,False,0.0,3.0,5.0,
5052,5,52,4,5001,False,0.0,3.0,5.0,
5053,5,53,4,5001,False,0.0,3.0,5.0,
5054,5,54,4,5001,False,0.0,3.0,5.0,
5055,5,55,4,5001,False,0.0,3.0,5.0,
5056,5,56,4,5001,False,0.0,3.0,5.0,
5057,5,57,4,5001,False,0.0,3.0,5.0,
5058,5,58,4,5001,False,0.0,3.0,5.0,
5059,5,59,4,5001,False,0.0,3.0,5.0,
5060,5,60,4,5001,False,0.0,3.0,5.0,
5061,5,61,4,5001,False,0.0,3.0,5.0,
5062,5,62,4,5001,False,0.0,3.0,5.0,
5063,5,63,4,5001,False,0.0,3.0,5.0,
5064,5,64,4,5001,False,0.0,3.0,5.0,
5065,5,65,4,5001,False,0.0,3.0,5.0,
5066,5,66,4,5001,False,0.0,3.0,5.0,
5067,5,67,4,5001,False,0.0,3.0,5.0,
5068,5,68,4,5001,False,0.0,3.0,5.0,
5069,5,69,4,5001,False,0.0,3.0,5.0,
5070,5,70,4,5001,False,0.0,3.0,5.0,
5071,5,71,4,5001,False,0.0,3.0,5.0,
5072,5,72,4,5001,False,0.0,3.0,5.0,
5073,5,73,4,5001,False,0.0,3.0,5.0,
5074,5,74,4,5001,False,0.0,3.0,5.0,
5075,5,75,4,5001,False,0.0,3.0,5.0,
5076,5,76,4,5001,False,0.0,3.0,5.0,
5077,5,77,4,5001,False,0.0,3.0,5.0,
5078,5,78,4,5001,False,0.0,3.0,5.0,
5079,5,79,4,5001,False,0.0,3.0,5.0,
5080,5,80,4,5001,False,0.0,3.0,5.0,
5081,5,81,4,5001,False,0.0,3.0,5.0,
5082,5,82,4,5001,False,0.0,3.0,5.0,
5083,5,83,4,5001,False,0.0,3.0,5.0,
5084,5,84,4,5001,False,0.0,3.0,5.0,
5085,5,85,4,5001,False,0.0,3.0,5.0,
5086,5,86,4,5001,False,0.0,3.0,5.0,
5087,5,87,4,5001,False,0.0,3.0,5.0,
5088,5,88,4,5001,False,0.0,3.0,5.0,
5089,5,89,4,5001,False,0.0,3.0,5.0,
5090,5,90,4,5001,False,0.0,3.0,5.0,
5091,5,91,4,5001,False,0.0,3.0,5.0,
5092,5,92,4,5001,False,0.0,3.0,5.0,
5093,5,93,4,5001,False,0.0,3.0,5.0,
5094,5,94,4,5001,False,0.0,3.0,5.0,
5095,5,95,4,5001,False,0.0,3.0,5.0,
5096,5,96,4,5001,False,0.0,3.0,5.0,
5097,5,97,4,5001,False,0.0,3.0,5.0,
5098,5,98,4,5001,False,0.0,3.0,5.0,
5099,5,99,4,5001,False,0.0,3.0,5.0,
5100,5,100,4,5001,False,0.0,3.0,5.0,
5101,5,101,4,5001,False,0.0,3.0,5.0,
5102,5,102,4,5001,False,0.0,3.0,5.0,
5103,5,103,4,5001,False,0.0,3.0,5.0,
5104,5,104,4,5001,False,0.0,3.0,5.0,
5105,5,105,4,5001,False,0.0,3.0,5.0,
5106,5,106,4,5001,False,0.0,3.0,5.0,
5107,5,107,4,5001,False,0.0,3.0,5.0,
5108,5,108,4,5001,False,0.0,3.0,5.0,
5109,5,109,4,5001,False,0.0,3.0,5.0,
5110,5,110,5,2001,False,0.0,3.0,,
5111,5,111,5,2001,False,0.0,3.0,,
5112,5,112,5,2001,False,0.0,3.0,,
5113,5,113,5,2001,False,0.0,3.0,,
5114,5,114,5,3001,False,50.0,3.0,,
5115,5,115,5,3001,False,50.0,3.0,,
5116,5,116,5,3001,False,100.0,3.0,,
5117,5,117,5,3001,False,100.0,3.0,,
5118,5,118,5,3001,False,150.0,3.0,,
5119,5,119,5,3001,False,150.0,3.0,,
5120,5,120,5,3001,False,200.0,3.0,,
5121,5,121,5,3001,False,200.0,3.0,,
5122,5,122,6,3001,False,0.0,5.0,,
5123,5,123,6,3001,False,0.0,5.0,,
5124,5,124,6,3001,False,0.0,5.0,,
5125,5,125,6,3001,False,0.0,5.0,,
5126,5,126,6,3001,False,0.0,5.0,,
5127,5,127,6,3001,False,0.0,5.0,,
5128,5,128,6,3001,False,0.0,5.0,,
5129,5,129,6,3001,False,0.0,5.0,,
5130,5,130,6,3001,False,0.0,5.0,,
5131,5,131,6,3001,False,0.0,5.0,,
5132,5,132,6,3001,False,0.0,5.0,,
5133,5,133,6,3001,False,0.0,5.0,,
6001,6,1,1,1001,True,0.0,,,
6002,6,2,2,2001,False,0.0,,,
6003,6,3,2,2001,False,0.0,,,
6004,6,4,2,2001,False,0.0,,,
6005,6,5,2,2001,False,0.0,,,
6006,6,6,3,5001,False,0.0,,,
6007,6,7,3,5001,False,0.0,,,
6008,6,8,3,5001,False,0.0,,,
6009,6,9,3,5001,False,0.0,,,
6010,6,10,4,3001,False,100.0,,,
6011,6,11,4,3001,False,100.0,,,
6012,6,12,4,3001,False,100.0,,,
6013,6,13,4,3001,False,100.0,,,
6014,6,14,4,3001,False,100.0,,,
6015,6,15,4,3001,False,100.0,,,
6016,6,16,5,3001,False,0.0,4.0,,
6017,6,17,5,3001,False,0.0,4.0,,
6018,6,18,5,3001,False,0.0,4.0,,
6019,6,19,5,3001,False,0.0,4.0,,
6020,6,20,5,3001,False,0.0,4.0,,
6021,6,21,5,3001,False,0.0,4.0,,
6022,6,22,6,3001,False,0.0,5.0,,
6023,6,23,6,3001,False,0.0,5.0,,
6024,6,24,6,3001,False,0.0,5.0,,
6025,6,25,6,3001,False,0.0,5.0,,
6026,6,26,6,3001,False,0.0,5.0,,
6027,6,27,6,3001,False,0.0,5.0,,
6028,6,28,7,3001,False,0.0,6.0,,
6029,6,29,7,3001,False,0.0,6.0,,
6030,6,30,7,3001,False,0.0,6.0,,
6031,6,31,7,3001,False,0.0,6.0,,
6032,6,32,7,3001,False,0.0,6.0,,
6033,6,33,7,3001,False,0.0,6.0,,
6034,6,34,8,3001,False,0.0,7.0,,
6035,6,35,8,3001,False,0.0,7.0,,
6036,6,36,8,3001,False,0.0,7.0,,
6037,6,37,8,3001,False,0.0,7.0,,
6038,6,38,8,3001,False,0.0,7.0,,
6039,6,39,8,3001,False,0.0,7.0,,
6040,6,40,9,3001,False,0.0,8.0,,
6041,6,41,9,3001,False,0.0,8.0,,
6042,6,42,9,3001,False,0.0,8.0,,
6043,6,43,9,3001,False,0.0,8.0,,
6044,6,44,9,3001,False,0.0,8.0,,
6045,6,45,9,3001,False,0.0,8.0,,
6046,6,46,10,3001,False,0.0,9.0,,
6047,6,47,10,3001,False,0.0,9.0,,
6048,6,48,10,3001,False,0.0,9.0,,
6049,6,49,10,3001,False,0.0,9.0,,
6050,6,50,10,3001,False,0.0,9.0,,
6051,6,51,10,3001,False,0.0,9.0,,
7001,7,1,1,1003,True,0.0,,,
7002,7,2,2,5001,False,0.0,,7.0,
7003,7,3,2,5001,False,0.0,,7.0,
7004,7,4,2,5001,False,0.0,,7.0,
7005,7,5,2,5001,False,0.0,,7.0,
7006,7,6,2,5001,False,0.0,,7.0,
7007,7,7,2,5001,False,0.0,,7.0,
7008,7,8,2,5001,False,0.0,,7.0,
7009,7,9,2,5001,False,0.0,,7.0,
7010,7,10,2,5001,False,0.0,,7.0,
7011,7,11,2,5001,False,0.0,,7.0,
7012,7,12,2,5001,False,0.0,,7.0,
7013,7,13,2,5001,False,0.0,,7.0,
7014,7,14,2,5001,False,0.0,,7.0,
7015,7,15,2,5001,False,0.0,,7.0,
7016,7,16,2,5001,False,0.0,,7.0,
7017,7,17,2,5001,False,0.0,,7.0,
7018,7,18,7,2001,False,100.0,3.0,,
7019,7,19,7,2001,False,100.0,3.0,,
7020,7,20,7,2001,False,100.0,3.0,,
7021,7,21,3,2001,False,0.0,,,
7022,7,22,3,2001,False,0.0,,,
7023,7,23,3,2001,False,0.0,,,
7024,7,24,3,2001,False,0.0,,,
7025,7,25,4,3001,False,200.0,,,
7026,7,26,4,3001,False,200.0,,,
7027,7,27,4,3001,False,200.0,,,
7028,7,28,4,3001,False,200.0,,,
7029,7,29,4,3001,False,200.0,,,
7030,7,30,4,3001,False,200.0,,,
7031,7,31,4,3001,False,200.0,,,
7032,7,32,4,3001,False,200.0,,,
7033,7,33,5,3001,False,100.0,3.0,,
7034,7,34,5,3001,False,100.0,3.0,,
7035,7,35,5,3001,False,100.0,3.0,,
7036,7,36,5,3001,False,100.0,3.0,,
7037,7,37,5,3001,False,100.0,3.0,,
7038,7,38,6,3001,False,100.0,5.0,,
7039,7,39,6,3001,False,100.0,5.0,,
7040,7,40,6,3001,False,100.0,5.0,,
7041,7,41,6,3001,False,100.0,5.0,,
7042,7,42,6,3001,False,100.0,5.0,,
7043,7,43,6,3001,False,100.0,5.0,,
8001,8,1,1,1003,True,0.0,,,
8002,8,6,2,5001,False,0.0,,4.0,
8003,8,7,2,5001,False,0.0,,4.0,
8004,8,8,2,5001,False,0.0,,4.0,
8005,8,9,2,5001,False,0.0,,4.0,
8006,8,10,2,5001,False,0.0,,4.0,
8007,8,11,2,5001,False,0.0,,4.0,
8008,8,12,2,5001,False,0.0,,4.0,
8009,8,13,2,5001,False,0.0,,4.0,
8010,8,2,3,2002,False,0.0,,,
8011,8,3,3,2002,False,0.0,,,
8012,8,4,3,2002,False,0.0,,,
8013,8,5,3,2002,False,0.0,,,
8014,8,42,3,3001,False,10.0,,,
8015,8,43,3,3001,False,20.0,,,
8016,8,44,3,3001,False,30.0,,,
8017,8,45,3,3001,False,40.0,,,
8018,8,46,3,3001,False,50.0,,,
8019,8,47,3,3001,False,60.0,,,
8020,8,48,3,3001,False,70.0,,,
8021,8,49,3,3001,False,80.0,,,
8022,8,14,4,2002,False,0.0,3.0,,
8023,8,15,4,2002,False,0.0,3.0,,
8024,8,16,4,2002,False,0.0,3.0,,
8025,8,17,4,2002,False,0.0,3.0,,
8026,8,18,4,3001,False,125.0,3.0,,
8027,8,19,4,3001,False,150.0,3.0,,
8028,8,20,4,3001,False,175.0,3.0,,
8029,8,21,4,3001,False,200.0,3.0,,
8030,8,22,4,3001,False,225.0,3.0,,
8031,8,23,4,3001,False,250.0,3.0,,
8032,8,24,4,3001,False,275.0,3.0,,
8033,8,25,4,3001,False,300.0,3.0,,
8034,8,26,4,3001,False,325.0,3.0,,
8035,8,27,4,3001,False,350.0,3.0,,
8036,8,28,4,3001,False,375.0,3.0,,
8037,8,29,4,3001,False,400.0,3.0,,
8038,8,30,4,3001,False,425.0,3.0,,
8039,8,31,4,3001,False,450.0,3.0,,
8040,8,32,4,3001,False,475.0,3.0,,
8041,8,33,4,3001,False,500.0,3.0,,
8042,8,34,4,3001,False,525.0,3.0,,
8043,8,35,4,3001,False,550.0,3.0,,
8044,8,36,4,3001,False,575.0,3.0,,
8045,8,37,4,3001,False,600.0,3.0,,
8046,8,38,4,3001,False,625.0,3.0,,
8047,8,39,4,3001,False,650.0,3.0,,
8048,8,40,4,3001,False,675.0,3.0,,
8049,8,41,4,3001,False,700.0,3.0,,
9001,9,1,1,1001,True,0.0,,,
9002,9,2,2,5001,False,0.0,,4.0,
9003,9,3,2,5001,False,0.0,,4.0,
9004,9,4,2,5001,False,0.0,,4.0,
9005,9,5,2,5001,False,0.0,,4.0,
9006,9,6,2,5001,False,0.0,,4.0,
9007,9,7,2,5001,False,0.0,,4.0,
9008,9,8,2,5001,False,0.0,,4.0,
9009,9,9,2,5001,False,0.0,,4.0,
9010,9,10,2,5001,False,0.0,,4.0,
9011,9,11,3,5001,False,0.0,,8.0,
9012,9,12,3,5001,False,0.0,,8.0,
9013,9,13,3,5001,False,0.0,,8.0,
9014,9,14,3,5001,False,0.0,,8.0,
9015,9,15,3,5001,False,0.0,,8.0,
9016,9,16,3,5001,False,0.0,,8.0,
9017,9,17,3,5001,False,0.0,,8.0,
9018,9,18,3,5001,False,0.0,,8.0,
9019,9,19,3,5001,False,0.0,,8.0,
9020,9,20,4,2001,False,0.0,,,1.0
9021,9,21,4,2001,False,0.0,,,1.0
9022,9,22,4,2001,False,0.0,,,1.0
9023,9,23,4,2001,False,0.0,,,1.0
9024,9,24,4,3001,False,50.0,,,1.0
9025,9,25,4,3001,False,60.0,,,1.0
9026,9,26,4,3001,False,70.0,,,1.0
9027,9,27,4,3001,False,80.0,,,1.0
9028,9,28,4,3001,False,90.0,,,1.0
9029,9,29,4,3001,False,100.0,,,1.0
9030,9,30,4,3001,False,110.0,,,1.0
9031,9,31,4,3001,False,120.0,,,1.0
9032,9,32,4,3001,False,130.0,,,1.0
9033,9,33,5,2002,False,0.0,,,2.0
9034,9,34,5,2002,False,0.0,,,2.0
9035,9,35,5,2002,False,0.0,,,2.0
9036,9,36,5,2002,False,0.0,,,2.0
9037,9,37,5,2002,False,0.0,,,2.0
9038,9,38,5,2002,False,0.0,,,2.0
9039,9,39,6,3001,False,0.0,5.0,,
9040,9,40,6,3001,False,0.0,5.0,,
9041,9,41,6,3001,False,0.0,5.0,,
9042,9,42,6,3001,False,0.0,5.0,,
9043,9,43,7,3001,False,0.0,6.0,,
9044,9,44,7,3001,False,0.0,6.0,,
9045,9,45,7,3001,False,0.0,6.0,,
9046,9,46,7,3001,False,0.0,6.0,,
9047,9,47,8,3001,False,20.0,7.0,,
9048,9,48,8,3001,False,30.0,7.0,,
9049,9,49,8,3001,False,40.0,7.0,,
9050,9,50,8,3001,False,50.0,7.0,,
9051,9,51,8,3001,False,60.0,7.0,,
9052,9,52,8,3001,False,70.0,7.0,,
9053,9,53,9,2001,False,0.0,,,3.0
9054,9,54,9,2001,False,0.0,,,3.0
9055,9,55,9,3001,False,0.0,,,3.0
9056,9,56,9,3001,False,0.0,,,3.0
9057,9,57,9,3001,False,0.0,,,3.0
9058,9,58,9,3001,False,0.0,,,3.0
9059,9,59,10,2001,False,0.0,9.0,,
9060,9,60,10,2001,False,0.0,9.0,,
9061,9,61,10,3001,False,0.0,9.0,,
9062,9,62,10,3001,False,0.0,9.0,,
9063,9,63,10,3001,False,0.0,9.0,,
9064,9,64,10,3001,False,0.0,9.0,,
9065,9,65,11,3001,False,10.0,10.0,,
9066,9,66,11,3001,False,20.0,10.0,,
9067,9,67,11,3001,False,30.0,10.0,,
9068,9,68,11,3001,False,40.0,10.0,,
9069,9,69,11,3001,False,50.0,10.0,,
9070,9,70,11,3001,False,60.0,10.0,,
9071,9,71,11,3001,False,70.0,10.0,,
9072,9,72,11,3001,False,80.0,10.0,,
9073,9,73,11,3001,False,90.0,10.0,,
9074,9,74,11,3001,False,100.0,10.0,,
9075,9,75,11,3001,False,110.0,10.0,,
9076,9,76,11,3001,False,120.0,10.0,,
9077,9,77,11,3001,False,130.0,10.0,,
9078,9,78,11,3001,False,140.0,10.0,,
9079,9,79,11,3001,False,150.0,10.0,,
9080,9,80,11,3001,False,160.0,10.0,,
10001,10,1,1,1005,True,0.0,,,
10002,10,2,2,5001,False,0.0,,,
10003,10,3,2,5001,False,0.0,,,
10004,10,4,2,5001,False,0.0,,,
10005,10,5,2,5001,False,0.0,,,
10006,10,6,2,5001,False,0.0,,,
10007,10,7,2,5001,False,0.0,,,
10008,10,8,2,5001,False,0.0,,,
10009,10,9,2,5001,False,0.0,,,
10010,10,10,2,5001,False,0.0,,,
10011,10,11,2,5001,False,0.0,,,
10012,10,12,2,5001,False,0.0,,,
10013,10,13,2,5001,False,0.0,,,
10014,10,14,2,5001,False,0.0,,,
10015,10,15,2,5001,False,0.0,,,
10016,10,16,2,5001,False,0.0,,,
