memorial_memory_id,memorial_memory_name,memorial_memory_description,fielditem_id,memorial_memory_series_id,memorial_memory_resource,is_use_obtain_scenario
103101,Locale_Memorial:memorial_31_01_name,Locale_Memorial:memorial_31_01_description,50024301,103100,mm_1001,False
103102,Locale_Memorial:memorial_31_02_name,Locale_Memorial:memorial_31_02_description,50024302,103100,mm_1001,False
103103,Locale_Memorial:memorial_31_03_name,Locale_Memorial:memorial_31_03_description,50024303,103100,mm_1001,False
103104,Locale_Memorial:memorial_31_04_name,Locale_Memorial:memorial_31_04_description,50024304,103100,mm_1001,False
103105,Locale_Memorial:memorial_31_05_name,Locale_Memorial:memorial_31_05_description,50024305,103100,mm_1001,False
103201,Locale_Memorial:memorial_32_01_name,Locale_Memorial:memorial_32_01_description,50025301,103200,mm_1003,False
103202,Locale_Memorial:memorial_32_02_name,Locale_Memorial:memorial_32_02_description,50025302,103200,mm_1003,False
103203,Locale_Memorial:memorial_32_03_name,Locale_Memorial:memorial_32_03_description,50025303,103200,mm_1003,False
103204,Locale_Memorial:memorial_32_04_name,Locale_Memorial:memorial_32_04_description,50025304,103200,mm_1003,False
103301,Locale_Memorial:memorial_33_01_name,Locale_Memorial:memorial_33_01_description,50026301,103300,mm_1001,False
103302,Locale_Memorial:memorial_33_02_name,Locale_Memorial:memorial_33_02_description,50026302,103300,mm_1001,False
103303,Locale_Memorial:memorial_33_03_name,Locale_Memorial:memorial_33_03_description,50026303,103300,mm_1001,False
103304,Locale_Memorial:memorial_33_04_name,Locale_Memorial:memorial_33_04_description,50026304,103300,mm_1001,False
103305,Locale_Memorial:memorial_33_05_name,Locale_Memorial:memorial_33_05_description,50026305,103300,mm_1001,False
103401,Locale_Memorial:memorial_34_01_name,Locale_Memorial:memorial_34_01_description,50027301,103400,mm_1001,False
103402,Locale_Memorial:memorial_34_02_name,Locale_Memorial:memorial_34_02_description,50027302,103400,mm_1001,False
103403,Locale_Memorial:memorial_34_03_name,Locale_Memorial:memorial_34_03_description,50027303,103400,mm_1001,False
103404,Locale_Memorial:memorial_34_04_name,Locale_Memorial:memorial_34_04_description,50027304,103400,mm_1001,False
103501,Locale_Memorial:memorial_35_01_name,Locale_Memorial:memorial_35_01_description,50028301,103500,mm_1001,False
103502,Locale_Memorial:memorial_35_02_name,Locale_Memorial:memorial_35_02_description,50028302,103500,mm_1001,False
103503,Locale_Memorial:memorial_35_03_name,Locale_Memorial:memorial_35_03_description,50028303,103500,mm_1001,False
103504,Locale_Memorial:memorial_35_04_name,Locale_Memorial:memorial_35_04_description,50028304,103500,mm_1001,False
103601,Locale_Memorial:memorial_36_01_name,Locale_Memorial:memorial_36_01_description,50029301,103600,mm_1003,False
103602,Locale_Memorial:memorial_36_02_name,Locale_Memorial:memorial_36_02_description,50029302,103600,mm_1003,False
103603,Locale_Memorial:memorial_36_03_name,Locale_Memorial:memorial_36_03_description,50029303,103600,mm_1003,False
103604,Locale_Memorial:memorial_36_04_name,Locale_Memorial:memorial_36_04_description,50029304,103600,mm_1003,False
103701,Locale_Memorial:memorial_37_01_name,Locale_Memorial:memorial_37_01_description,50030301,103700,mm_1001,False
103702,Locale_Memorial:memorial_37_02_name,Locale_Memorial:memorial_37_02_description,50030302,103700,mm_1001,False
103703,Locale_Memorial:memorial_37_03_name,Locale_Memorial:memorial_37_03_description,50030303,103700,mm_1001,False
103704,Locale_Memorial:memorial_37_04_name,Locale_Memorial:memorial_37_04_description,50030304,103700,mm_1001,False
103801,Locale_Memorial:memorial_38_01_name,Locale_Memorial:memorial_38_01_description,50031301,103800,mm_1005,False
103802,Locale_Memorial:memorial_38_02_name,Locale_Memorial:memorial_38_02_description,50031302,103800,mm_1005,False
103803,Locale_Memorial:memorial_38_03_name,Locale_Memorial:memorial_38_03_description,50031303,103800,mm_1005,False
103804,Locale_Memorial:memorial_38_04_name,Locale_Memorial:memorial_38_04_description,50031304,103800,mm_1005,False
103901,Locale_Memorial:memorial_39_01_name,Locale_Memorial:memorial_39_01_description,50032301,103900,mm_1003,False
103902,Locale_Memorial:memorial_39_02_name,Locale_Memorial:memorial_39_02_description,50032302,103900,mm_1003,False
103903,Locale_Memorial:memorial_39_03_name,Locale_Memorial:memorial_39_03_description,50032303,103900,mm_1003,False
103904,Locale_Memorial:memorial_39_04_name,Locale_Memorial:memorial_39_04_description,50032304,103900,mm_1003,False
104001,Locale_Memorial:memorial_40_01_name,Locale_Memorial:memorial_40_01_description,50033301,104000,mm_1002,False
104002,Locale_Memorial:memorial_40_02_name,Locale_Memorial:memorial_40_02_description,50033302,104000,mm_1002,False
104003,Locale_Memorial:memorial_40_03_name,Locale_Memorial:memorial_40_03_description,50033303,104000,mm_1002,False
104004,Locale_Memorial:memorial_40_04_name,Locale_Memorial:memorial_40_04_description,50033304,104000,mm_1002,False
104101,Locale_Memorial:memorial_41_01_name,Locale_Memorial:memorial_41_01_description,50034301,104100,mm_1004,False
104102,Locale_Memorial:memorial_41_02_name,Locale_Memorial:memorial_41_02_description,50034302,104100,mm_1004,False
104103,Locale_Memorial:memorial_41_03_name,Locale_Memorial:memorial_41_03_description,50034303,104100,mm_1004,False
104104,Locale_Memorial:memorial_41_04_name,Locale_Memorial:memorial_41_04_description,50034304,104100,mm_1004,False
104201,Locale_Memorial:memorial_42_01_name,Locale_Memorial:memorial_42_01_description,50035301,104200,mm_1004,False
104202,Locale_Memorial:memorial_42_02_name,Locale_Memorial:memorial_42_02_description,50035302,104200,mm_1004,False
104203,Locale_Memorial:memorial_42_03_name,Locale_Memorial:memorial_42_03_description,50035303,104200,mm_1004,False
104204,Locale_Memorial:memorial_42_04_name,Locale_Memorial:memorial_42_04_description,50035304,104200,mm_1004,False
104301,Locale_Memorial:memorial_43_01_name,Locale_Memorial:memorial_43_01_description,50036301,104300,mm_1001,False
104302,Locale_Memorial:memorial_43_02_name,Locale_Memorial:memorial_43_02_description,50036302,104300,mm_1001,False
104303,Locale_Memorial:memorial_43_03_name,Locale_Memorial:memorial_43_03_description,50036303,104300,mm_1001,False
104304,Locale_Memorial:memorial_43_04_name,Locale_Memorial:memorial_43_04_description,50036304,104300,mm_1001,False
104401,Locale_Memorial:memorial_44_01_name,Locale_Memorial:memorial_44_01_description,50037301,104400,mm_1001,False
104402,Locale_Memorial:memorial_44_02_name,Locale_Memorial:memorial_44_02_description,50037302,104400,mm_1001,False
104403,Locale_Memorial:memorial_44_03_name,Locale_Memorial:memorial_44_03_description,50037303,104400,mm_1001,False
104404,Locale_Memorial:memorial_44_04_name,Locale_Memorial:memorial_44_04_description,50037304,104400,mm_1001,False
104501,Locale_Memorial:memorial_45_01_name,Locale_Memorial:memorial_45_01_description,50038301,104500,mm_1005,False
104502,Locale_Memorial:memorial_45_02_name,Locale_Memorial:memorial_45_02_description,50038302,104500,mm_1005,False
104503,Locale_Memorial:memorial_45_03_name,Locale_Memorial:memorial_45_03_description,50038303,104500,mm_1005,False
104504,Locale_Memorial:memorial_45_04_name,Locale_Memorial:memorial_45_04_description,50038304,104500,mm_1005,False
104601,Locale_Memorial:memorial_46_01_name,Locale_Memorial:memorial_46_01_description,50039301,104600,mm_1001,False
104602,Locale_Memorial:memorial_46_02_name,Locale_Memorial:memorial_46_02_description,50039302,104600,mm_1001,False
104603,Locale_Memorial:memorial_46_03_name,Locale_Memorial:memorial_46_03_description,50039303,104600,mm_1001,False
104604,Locale_Memorial:memorial_46_04_name,Locale_Memorial:memorial_46_04_description,50039304,104600,mm_1001,False
104701,Locale_Memorial:memorial_47_01_name,Locale_Memorial:memorial_47_01_description,50040301,104700,mm_1001,False
104702,Locale_Memorial:memorial_47_02_name,Locale_Memorial:memorial_47_02_description,50040302,104700,mm_1001,False
104703,Locale_Memorial:memorial_47_03_name,Locale_Memorial:memorial_47_03_description,50040303,104700,mm_1001,False
104704,Locale_Memorial:memorial_47_04_name,Locale_Memorial:memorial_47_04_description,50040304,104700,mm_1001,False
200101,Locale_Memorial:memorial_redash_01_01_name,Locale_Memorial:memorial_redash_01_01_description,55007301,200100,mm_1001,True
200102,Locale_Memorial:memorial_redash_01_02_name,Locale_Memorial:memorial_redash_01_02_description,55007303,200100,mm_1001,True
200103,Locale_Memorial:memorial_redash_01_03_name,Locale_Memorial:memorial_redash_01_03_description,55007305,200100,mm_1001,True
200201,Locale_Memorial:memorial_redash_02_01_name,Locale_Memorial:memorial_redash_02_01_description,55007302,200200,mm_1001,True
200202,Locale_Memorial:memorial_redash_02_02_name,Locale_Memorial:memorial_redash_02_02_description,55007304,200200,mm_1001,True
200203,Locale_Memorial:memorial_redash_02_03_name,Locale_Memorial:memorial_redash_02_03_description,55007306,200200,mm_1001,True
200301,Locale_Memorial:memorial_redash_03_01_name,Locale_Memorial:memorial_redash_03_01_description,55007307,200300,mm_1001,True
200302,Locale_Memorial:memorial_redash_03_02_name,Locale_Memorial:memorial_redash_03_02_description,55007308,200300,mm_1004,True
200303,Locale_Memorial:memorial_redash_03_03_name,Locale_Memorial:memorial_redash_03_03_description,55007309,200300,mm_1004,True
200304,Locale_Memorial:memorial_redash_03_04_name,Locale_Memorial:memorial_redash_03_04_description,55007310,200300,mm_1004,True
200305,Locale_Memorial:memorial_redash_03_05_name,Locale_Memorial:memorial_redash_03_05_description,55007311,200300,mm_1004,True
200401,Locale_Memorial:memorial_redash_04_01_name,Locale_Memorial:memorial_redash_04_01_description,55007312,200400,mm_1004,True
200402,Locale_Memorial:memorial_redash_04_02_name,Locale_Memorial:memorial_redash_04_02_description,55007314,200400,mm_1004,True
200403,Locale_Memorial:memorial_redash_04_03_name,Locale_Memorial:memorial_redash_04_03_description,55007316,200400,mm_1004,True
200404,Locale_Memorial:memorial_redash_04_04_name,Locale_Memorial:memorial_redash_04_04_description,55007317,200400,mm_1002,True
200501,Locale_Memorial:memorial_redash_05_01_name,Locale_Memorial:memorial_redash_05_01_description,55007318,200500,mm_1002,True
200502,Locale_Memorial:memorial_redash_05_02_name,Locale_Memorial:memorial_redash_05_02_description,55007319,200500,mm_1002,True
200601,Locale_Memorial:memorial_redash_06_01_name,Locale_Memorial:memorial_redash_06_01_description,55007313,200600,mm_1002,True
200602,Locale_Memorial:memorial_redash_06_02_name,Locale_Memorial:memorial_redash_06_02_description,55007315,200600,mm_1002,True
200701,Locale_Memorial:memorial_redash_07_01_name,Locale_Memorial:memorial_redash_07_01_description,55007320,200700,mm_1002,True
200702,Locale_Memorial:memorial_redash_07_02_name,Locale_Memorial:memorial_redash_07_02_description,55007321,200700,mm_1002,True
200801,Locale_Memorial:memorial_oldtales_01_01_name,Locale_Memorial:memorial_oldtales_01_01_description,55016301,200800,mm_1003,False
200802,Locale_Memorial:memorial_oldtales_01_02_name,Locale_Memorial:memorial_oldtales_01_02_description,55016302,200800,mm_1003,False
200803,Locale_Memorial:memorial_oldtales_01_03_name,Locale_Memorial:memorial_oldtales_01_03_description,55016303,200800,mm_1003,False
200804,Locale_Memorial:memorial_oldtales_01_04_name,Locale_Memorial:memorial_oldtales_01_04_description,55016304,200800,mm_1003,False
200805,Locale_Memorial:memorial_oldtales_01_05_name,Locale_Memorial:memorial_oldtales_01_05_description,55016305,200800,mm_1003,False
200901,Locale_Memorial:memorial_oldtales_02_01_name,Locale_Memorial:memorial_oldtales_02_01_description,55016306,200900,mm_1003,False
200902,Locale_Memorial:memorial_oldtales_02_02_name,Locale_Memorial:memorial_oldtales_02_02_description,55016307,200900,mm_1003,False
200903,Locale_Memorial:memorial_oldtales_02_03_name,Locale_Memorial:memorial_oldtales_02_03_description,55016308,200900,mm_1003,False
200904,Locale_Memorial:memorial_oldtales_02_04_name,Locale_Memorial:memorial_oldtales_02_04_description,55016309,200900,mm_1003,False
200905,Locale_Memorial:memorial_oldtales_02_05_name,Locale_Memorial:memorial_oldtales_02_05_description,55016310,200900,mm_1003,False
201001,Locale_Memorial:memorial_oldtales_03_01_name,Locale_Memorial:memorial_oldtales_03_01_description,55016311,201000,mm_1003,False
201002,Locale_Memorial:memorial_oldtales_03_02_name,Locale_Memorial:memorial_oldtales_03_02_description,55016312,201000,mm_1003,False
201003,Locale_Memorial:memorial_oldtales_03_03_name,Locale_Memorial:memorial_oldtales_03_03_description,55016313,201000,mm_1003,False
201004,Locale_Memorial:memorial_oldtales_03_04_name,Locale_Memorial:memorial_oldtales_03_04_description,55016314,201000,mm_1003,False
201101,Locale_Memorial:memorial_oldtales_04_01_name,Locale_Memorial:memorial_oldtales_04_01_description,55016315,201100,mm_1003,False
201201,Locale_Memorial:memorial_unbreakablesphere_01_01_name,Locale_Memorial:memorial_unbreakablesphere_01_01_description,55019151,201200,mm_1003,False
201202,Locale_Memorial:memorial_unbreakablesphere_01_02_name,Locale_Memorial:memorial_unbreakablesphere_01_02_description,55019152,201200,mm_1003,False
201203,Locale_Memorial:memorial_unbreakablesphere_01_03_name,Locale_Memorial:memorial_unbreakablesphere_01_03_description,55019153,201200,mm_1003,False
201204,Locale_Memorial:memorial_unbreakablesphere_01_04_name,Locale_Memorial:memorial_unbreakablesphere_01_04_description,55019154,201200,mm_1003,False
