id,sector,parents_id,name_localkey,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,spot_id,enter_scenario,exit_scenario
6107008,7,0,Locale_Stage:6107008_name,104,89,31100,40000,True,True,22200301,6107008,0,0
6107009,7,0,Locale_Stage:6107009_name,108,93,31200,40000,False,True,23200301,6107009,0,0
6107010,7,0,Locale_Stage:6107010_name,104,89,31250,40000,True,True,22200301,6107010,0,0
6107011,7,0,Locale_Stage:6107011_name,104,89,31300,40000,True,True,12200101,6107011,0,0
6107012,7,0,Locale_Stage:6107012_name,108,93,31400,40000,False,True,23100201,6107012,0,0
6108001,8,0,Locale_Stage:6108001_name,113,98,36500,40000,True,True,22200301,6108001,0,0
6108002,8,0,Locale_Stage:6108002_name,113,98,36550,40000,True,True,12200101,6108002,0,0
6108003,8,0,Locale_Stage:6108003_name,117,102,36650,40000,False,True,33200601,6108003,0,0
6108004,8,0,Locale_Stage:6108004_name,113,98,36700,40000,True,True,32200501,6108004,0,0
6108005,8,0,Locale_Stage:6108005_name,113,98,36750,40000,True,True,12100201,6108005,0,0
6108006,8,0,Locale_Stage:6108006_name,117,102,36850,40000,False,True,13100101,6108006,0,0
6108007,8,0,Locale_Stage:6108007_name,113,98,36900,40000,True,True,32200501,6108007,0,0
6108008,8,0,Locale_Stage:6108008_name,113,98,36950,40000,True,True,22200301,6108008,0,0
6108009,8,0,Locale_Stage:6108009_name,117,102,37050,40000,False,True,23100201,6108009,0,0
6108010,8,0,Locale_Stage:6108010_name,113,98,37100,40000,True,True,22200301,6108010,0,0
6108011,8,0,Locale_Stage:6108011_name,113,98,37150,40000,True,True,32200501,6108011,0,0
6108012,8,0,Locale_Stage:6108012_name,117,102,37250,40000,False,True,13100101,6108012,0,0
6108013,8,0,Locale_Stage:6108013_name,113,98,37300,40000,True,True,22100201,6108013,0,0
6108014,8,0,Locale_Stage:6108014_name,113,98,37350,40000,True,True,12100201,6108014,0,0
6108015,8,0,Locale_Stage:6108015_name,117,102,37450,40000,False,True,23200301,6108015,0,0
6109001,9,0,Locale_Stage:6109001_name,121,106,42950,40000,True,True,32200501,6109001,0,0
6109002,9,0,Locale_Stage:6109002_name,121,106,43000,40000,True,True,32200501,6109002,0,0
6109003,9,0,Locale_Stage:6109003_name,125,110,43100,40000,False,True,23200301,6109003,0,0
6109004,9,0,Locale_Stage:6109004_name,121,106,43150,40000,True,True,12200101,6109004,0,0
6109005,9,0,Locale_Stage:6109005_name,121,106,43200,40000,True,True,32200501,6109005,0,0
6109006,9,0,Locale_Stage:6109006_name,125,110,43300,40000,False,True,33200601,6109006,0,0
6109007,9,0,Locale_Stage:6109007_name,121,106,43350,40000,True,True,12100201,6109007,0,0
6109008,9,0,Locale_Stage:6109008_name,121,106,43400,40000,True,True,32200501,6109008,0,0
6109009,9,0,Locale_Stage:6109009_name,125,110,43500,40000,False,True,33200601,6109009,0,0
6109010,9,0,Locale_Stage:6109010_name,121,106,43550,40000,True,True,22200301,6109010,0,0
6109011,9,0,Locale_Stage:6109011_name,121,106,43600,40000,True,True,32200501,6109011,0,0
6109012,9,0,Locale_Stage:6109012_name,125,110,43700,40000,False,True,33200601,6109012,0,0
6109013,9,0,Locale_Stage:6109013_name,121,106,43750,40000,True,True,22100201,6109013,0,0
6109014,9,0,Locale_Stage:6109014_name,121,106,43800,40000,True,True,12200101,6109014,0,0
6109015,9,0,Locale_Stage:6109015_name,125,110,43900,40000,False,True,13200301,6109015,0,0
6110001,10,0,Locale_Stage:6110001_name,133,113,51950,40000,True,True,22200301,6110001,0,0
6110002,10,0,Locale_Stage:6110002_name,133,113,52000,40000,True,True,12100201,6110002,0,0
6110003,10,0,Locale_Stage:6110003_name,137,117,52100,40000,False,True,23200301,6110003,0,0
6110004,10,0,Locale_Stage:6110004_name,133,113,52150,40000,True,True,22200301,6110004,0,0
6110005,10,0,Locale_Stage:6110005_name,133,113,52200,40000,True,True,32200501,6110005,0,0
6110006,10,0,Locale_Stage:6110006_name,137,117,52300,40000,False,True,13200301,6110006,0,0
6110007,10,0,Locale_Stage:6110007_name,133,113,52350,40000,True,True,12100201,6110007,0,0
6110008,10,0,Locale_Stage:6110008_name,133,113,52400,40000,True,True,22200301,6110008,0,0
6110009,10,0,Locale_Stage:6110009_name,137,117,52500,40000,False,True,23100201,6110009,0,0
6110010,10,0,Locale_Stage:6110010_name,133,113,52550,40000,True,True,22200301,6110010,0,0
6110011,10,0,Locale_Stage:6110011_name,133,113,52600,40000,True,True,22200301,6110011,0,0
6110012,10,0,Locale_Stage:6110012_name,137,117,52700,40000,False,True,23200301,6110012,0,0
6110013,10,0,Locale_Stage:6110013_name,133,113,52750,40000,True,True,32200501,6110013,0,0
6110014,10,0,Locale_Stage:6110014_name,133,113,52800,40000,True,True,12200101,6110014,0,0
6110015,10,0,Locale_Stage:6110015_name,137,117,52900,40000,False,True,23200301,6110015,0,0
6111001,11,0,Locale_Stage:6111001_name,138,108,57650,40000,True,True,32200501,6111001,0,0
6111002,11,0,Locale_Stage:6111002_name,138,108,57700,40000,True,True,12200101,6111002,0,0
6111003,11,0,Locale_Stage:6111003_name,142,112,57800,40000,False,True,13200301,6111003,0,0
6111004,11,0,Locale_Stage:6111004_name,138,108,57850,40000,True,True,12100201,6111004,0,0
6111005,11,0,Locale_Stage:6111005_name,138,108,57900,40000,True,True,12200101,6111005,0,0
6111006,11,0,Locale_Stage:6111006_name,142,112,58000,40000,False,True,33200601,6111006,0,0
6111007,11,0,Locale_Stage:6111007_name,138,108,58050,40000,True,True,32200501,6111007,0,0
6111008,11,0,Locale_Stage:6111008_name,138,108,58100,40000,True,True,32200501,6111008,0,0
6111009,11,0,Locale_Stage:6111009_name,142,112,58200,40000,False,True,23200301,6111009,0,0
6111010,11,0,Locale_Stage:6111010_name,138,108,58250,40000,True,True,12200101,6111010,0,0
6111011,11,0,Locale_Stage:6111011_name,138,108,58300,40000,True,True,32200401,6111011,0,0
6111012,11,0,Locale_Stage:6111012_name,142,112,58400,40000,False,True,33200601,6111012,0,0
6111013,11,0,Locale_Stage:6111013_name,138,108,58450,40000,True,True,32200501,6111013,0,0
6111014,11,0,Locale_Stage:6111014_name,138,108,58500,40000,True,True,12100201,6111014,0,0
6111015,11,0,Locale_Stage:6111015_name,142,112,58600,40000,False,True,23200301,6111015,0,0
6112001,12,0,Locale_Stage:6112001_name,141,111,64450,40000,True,True,22100201,6112001,0,0
6112002,12,0,Locale_Stage:6112002_name,141,111,64500,40000,True,True,12100201,6112002,0,0
6112003,12,0,Locale_Stage:6112003_name,145,115,64600,40000,False,True,33200601,6112003,0,0
6112004,12,0,Locale_Stage:6112004_name,141,111,64650,40000,True,True,22100201,6112004,0,0
6112005,12,0,Locale_Stage:6112005_name,141,111,64700,40000,True,True,22200301,6112005,0,0
6112006,12,0,Locale_Stage:6112006_name,145,115,64800,40000,False,True,33200601,6112006,0,0
6112007,12,0,Locale_Stage:6112007_name,141,111,64850,40000,True,True,12200101,6112007,0,0
6112008,12,0,Locale_Stage:6112008_name,141,111,64900,40000,True,True,32200501,6112008,0,0
6112009,12,0,Locale_Stage:6112009_name,145,115,65000,40000,False,True,13200301,6112009,0,0
6112010,12,0,Locale_Stage:6112010_name,141,111,65050,40000,True,True,32200501,6112010,0,0
6112011,12,0,Locale_Stage:6112011_name,141,111,65100,40000,True,True,32200401,6112011,0,0
6112012,12,0,Locale_Stage:6112012_name,145,115,65200,40000,False,True,33200601,6112012,0,0
6112013,12,0,Locale_Stage:6112013_name,141,111,65250,40000,True,True,32200501,6112013,0,0
6112014,12,0,Locale_Stage:6112014_name,141,111,65300,40000,True,True,32200501,6112014,0,0
6112015,12,0,Locale_Stage:6112015_name,145,115,65400,40000,False,True,23200301,6112015,0,0
6112016,12,0,Locale_Stage:6112016_name,141,111,65450,40000,True,True,12200101,6112016,0,0
6112017,12,0,Locale_Stage:6112017_name,141,111,65500,40000,True,True,32200501,6112017,0,0
6112018,12,0,Locale_Stage:6112018_name,145,115,65600,40000,False,True,33200601,6112018,0,0
6113001,13,0,Locale_Stage:6113001_name,168,131,94650,40000,True,True,32200501,6113001,0,0
6113002,13,0,Locale_Stage:6113002_name,168,131,94700,40000,True,True,12200101,6113002,0,0
6113003,13,0,Locale_Stage:6113003_name,172,135,94800,40000,False,True,23200301,6113003,0,0
6113004,13,0,Locale_Stage:6113004_name,81,79,19000,40000,False,True,32200501,6113004,0,0
6113005,13,0,Locale_Stage:6113005_name,138,98,57000,40000,True,True,12200101,6113005,0,0
6113006,13,0,Locale_Stage:6113006_name,142,102,62000,40000,False,True,13100101,6113006,0,0
6113007,13,0,Locale_Stage:6113007_name,168,131,95050,40000,True,True,12200101,6113007,0,0
6113008,13,0,Locale_Stage:6113008_name,168,131,95100,40000,True,True,12100201,6113008,0,0
6113009,13,0,Locale_Stage:6113009_name,172,135,95200,40000,False,True,13200301,6113009,0,0
6113010,13,0,Locale_Stage:6113010_name,168,131,95250,40000,True,True,22200301,6113010,0,0
6113011,13,0,Locale_Stage:6113011_name,168,131,95300,40000,True,True,32200501,6113011,0,0
6113012,13,0,Locale_Stage:6113012_name,172,135,95400,40000,False,True,23200301,6113012,0,0
6113013,13,0,Locale_Stage:6113013_name,168,131,95450,40000,True,True,12100201,6113013,0,0
6113014,13,0,Locale_Stage:6113014_name,168,131,95500,40000,True,True,22100201,6113014,0,0
6113015,13,0,Locale_Stage:6113015_name,172,135,95600,40000,False,True,33200601,6113015,0,0
6114001,14,0,Locale_Stage:6114001_name,180,150,109350,40000,True,True,12100201,6114001,0,0
6114002,14,0,Locale_Stage:6114002_name,180,150,109400,40000,True,True,32200401,6114002,0,0
6114003,14,0,Locale_Stage:6114003_name,184,154,109500,40000,False,True,13100101,6114003,0,0
6114004,14,0,Locale_Stage:6114004_name,165,135,74490,40000,True,True,22200301,6114004,0,0
6114005,14,0,Locale_Stage:6114005_name,165,135,74520,40000,True,True,12200101,6114005,0,0
6114006,14,0,Locale_Stage:6114006_name,169,139,74590,40000,False,True,13200301,6114006,0,0
6114007,14,0,Locale_Stage:6114007_name,180,150,109750,40000,True,True,22200301,6114007,0,0
6114008,14,0,Locale_Stage:6114008_name,180,150,109800,40000,True,True,12200101,6114008,0,0
6114009,14,0,Locale_Stage:6114009_name,184,154,109900,40000,False,True,23200301,6114009,0,0
6114010,14,0,Locale_Stage:6114010_name,180,150,109950,40000,True,True,22200301,6114010,0,0
6114011,14,0,Locale_Stage:6114011_name,180,150,110000,40000,True,True,22100201,6114011,0,0
6114012,14,0,Locale_Stage:6114012_name,184,154,110100,40000,False,True,13200301,6114012,0,0
6114013,14,0,Locale_Stage:6114015_name,169,139,74930,40000,False,True,13100101,6114015,0,0
6114014,14,0,Locale_Stage:6114014_name,165,135,74970,40000,True,True,22200301,6114014,0,0
6114015,14,0,Locale_Stage:6114013_name,165,135,75000,40000,True,True,12200101,6114013,0,0
6114016,14,0,Locale_Stage:6114016_name,180,150,110350,40000,True,True,12200101,6114016,0,0
6114017,14,0,Locale_Stage:6114017_name,180,150,110400,40000,True,True,22200301,6114017,0,0
6114018,14,0,Locale_Stage:6114018_name,184,154,110500,40000,False,True,23100201,6114018,0,0
6115001,15,0,Locale_Stage:6115001_name,192,162,124550,40000,True,True,32200501,6115001,0,0
6115002,15,0,Locale_Stage:6115002_name,192,162,124600,40000,True,True,12200101,6115002,0,0
6115003,15,0,Locale_Stage:6115003_name,196,166,124700,40000,False,True,13200301,6115003,0,0
6115004,15,0,Locale_Stage:6115004_name,138,108,42410,40000,True,True,32200501,6115004,0,0
6115005,15,0,Locale_Stage:6115005_name,138,108,42430,40000,False,True,12100201,6115005,0,0
6115006,15,0,Locale_Stage:6115006_name,192,162,124850,40000,True,True,32200501,6115006,0,0
6115007,15,0,Locale_Stage:6115007_name,192,162,124900,40000,True,True,12200101,6115007,0,0
6115008,15,0,Locale_Stage:6115008_name,196,166,125000,40000,False,True,23200301,6115008,0,0
6115009,15,0,Locale_Stage:6115009_name,180,150,85060,40000,False,True,13100101,6115009,0,0
6115010,15,0,Locale_Stage:6115010_name,176,146,85100,40000,True,True,32200501,6115010,0,0
6115011,15,0,Locale_Stage:6115011_name,176,146,85130,40000,True,True,12200101,6115011,0,0
6115012,15,0,Locale_Stage:6115012_name,180,150,85200,40000,False,True,33200601,6115012,0,0
6115013,15,0,Locale_Stage:6115013_name,180,150,85270,40000,False,True,13100101,6115013,0,0
6115014,15,0,Locale_Stage:6115014_name,176,146,85300,40000,True,True,22200301,6115014,0,0
6115015,15,0,Locale_Stage:6115015_name,176,146,85340,40000,True,True,32200501,6115015,0,0
6115016,15,0,Locale_Stage:6115016_name,180,150,85400,40000,False,True,33200601,6115016,0,0
6115017,15,0,Locale_Stage:6115017_name,192,162,125650,40000,True,True,12100201,6115017,0,0
6115018,15,0,Locale_Stage:6115018_name,192,162,125700,40000,True,True,32200501,6115018,0,0
6115019,15,0,Locale_Stage:6115019_name,196,166,125800,40000,False,True,13200301,6115019,0,0
6116001,16,0,Locale_Stage:6116001_name,194,164,128050,40000,True,True,32200501,6116001,0,0
6116002,16,0,Locale_Stage:6116002_name,194,164,128100,40000,True,True,22200301,6116002,0,0
6116003,16,0,Locale_Stage:6116003_name,198,168,128200,40000,False,True,23200301,6116003,0,0
6116004,16,0,Locale_Stage:6116004_name,194,164,128250,40000,True,True,12200101,6116004,0,0
6116005,16,0,Locale_Stage:6116005_name,194,164,128300,40000,True,True,22100201,6116005,0,0
6116006,16,0,Locale_Stage:6116006_name,198,168,128400,40000,False,True,33200601,6116006,0,0
6116007,16,0,Locale_Stage:6116007_name,162,132,65500,40000,True,True,32200501,6116007,0,0
6116008,16,0,Locale_Stage:6116008_name,162,132,65530,40000,False,True,12200101,6116008,0,0
6116009,16,0,Locale_Stage:6116009_name,198,168,128600,40000,False,True,23200301,6116009,0,0
6116010,16,0,Locale_Stage:6116010_name,194,164,128650,40000,True,True,22100201,6116010,0,0
6116011,16,0,Locale_Stage:6116011_name,194,164,128700,40000,True,True,32200501,6116011,0,0
6116012,16,0,Locale_Stage:6116012_name,198,168,128800,40000,False,True,23200301,6116012,0,0
6116013,16,0,Locale_Stage:6116013_name,162,132,65710,40000,False,True,22100201,6116013,0,0
6116014,16,0,Locale_Stage:6116014_name,194,164,128900,40000,True,True,22100201,6116014,0,0
6116015,16,0,Locale_Stage:6116015_name,198,168,129000,40000,False,True,33200601,6116015,0,0
6116016,16,0,Locale_Stage:6116016_name,194,164,129050,40000,True,True,22200301,6116016,0,0
6116017,16,0,Locale_Stage:6116017_name,194,164,129100,40000,True,True,22200301,6116017,0,0
6116018,16,0,Locale_Stage:6116018_name,198,168,129200,40000,False,True,23100201,6116018,0,0
6116019,16,0,Locale_Stage:6116019_name,194,164,129250,40000,True,True,32200401,6116019,0,0
6116020,16,0,Locale_Stage:6116020_name,194,164,129300,40000,True,True,32200501,6116020,0,0
6116021,16,0,Locale_Stage:6116021_name,198,168,129400,40000,False,True,33200601,6116021,0,0
6117001,17,0,Locale_Stage:6117001_name,202,172,142600,40000,True,True,12100201,6117001,0,0
6117002,17,0,Locale_Stage:6117002_name,202,172,142650,40000,True,True,32200501,6117002,0,0
6117003,17,0,Locale_Stage:6117003_name,206,176,142750,40000,False,True,13200301,6117003,0,0
6117004,17,0,Locale_Stage:6117004_name,202,172,142800,40000,True,True,12200101,6117004,0,0
6117005,17,0,Locale_Stage:6117005_name,202,172,142850,40000,True,True,12200101,6117005,0,0
6117006,17,0,Locale_Stage:6117006_name,206,176,142950,40000,False,True,23200301,6117006,0,0
6117007,17,0,Locale_Stage:6117007_name,126,86,48620,40000,True,True,12200101,6117007,0,0
6117008,17,0,Locale_Stage:6117008_name,126,86,48630,40000,False,True,32200401,6117008,0,0
6117009,17,0,Locale_Stage:6117009_name,202,172,143100,40000,True,True,22100201,6117009,0,0
6117010,17,0,Locale_Stage:6117010_name,202,172,143150,40000,True,True,32200501,6117010,0,0
6117011,17,0,Locale_Stage:6117011_name,206,176,143250,40000,False,True,13200301,6117011,0,0
6117012,17,0,Locale_Stage:6117012_name,202,172,143300,40000,True,True,22200301,6117012,0,0
6117013,17,0,Locale_Stage:6117013_name,202,172,143350,40000,True,True,32200501,6117013,0,0
6117014,17,0,Locale_Stage:6117014_name,206,176,143450,40000,False,True,23200301,6117014,0,0
6117015,17,0,Locale_Stage:6117015_name,126,86,48790,40000,True,True,12100201,6117015,0,0
6117016,17,0,Locale_Stage:6117016_name,127,87,48820,40000,False,True,33200601,6117016,0,0
