id,manager_id,resource_name,scenario_localkey,is_bgm_tenssion_up,page_type,is_go_to_first_select_page,ending_type,ending_num,ending_sub_title_localkey,first_select_id,select_option_group_id,next_page_id,ending_hint_localkey,get_loot_item_id
1001922,1001,EventScene_WhiteMemory_06_2,Locale_SubScenario:whitememory_badend2,False,EndingPage,False,BAD,7.0,Locale_SubScenario:whitememory_badend2_title,10011.0,,,Locale_SubScenario:whitememory_badend2_hint,
1001119,1001,,Locale_SubScenario:whitememory_location1_19,False,ResultPage,False,,,,10011.0,,1001120.0,,
1001120,1001,,Locale_SubScenario:whitememory_location1_20,False,ResultPage,False,,,,10011.0,,1001121.0,,
1001121,1001,,Locale_SubScenario:whitememory_location1_21,False,ResultPage,False,,,,10011.0,,1001931.0,,
1001931,1001,EventScene_WhiteMemory_25,Locale_SubScenario:whitememory_trueend1,False,EndingPage,False,TRUEENDING,13.0,Locale_SubScenario:whitememory_trueend1_title,10011.0,,,,100109.0
1001122,1001,,Locale_SubScenario:whitememory_location1_22,False,ResultPage,False,,,,10011.0,,1001932.0,,
1001932,1001,EventScene_WhiteMemory_24,Locale_SubScenario:whitememory_trueend2,False,EndingPage,False,TRUEENDING,14.0,Locale_SubScenario:whitememory_trueend2_title,10011.0,,,,100108.0
1001123,1001,,Locale_SubScenario:whitememory_location1_23,False,ResultPage,False,,,,10011.0,,1001104.0,,
1001124,1001,EventScene_WhiteMemory_16,Locale_SubScenario:whitememory_location1_24,False,ResultPage,False,,,,10011.0,,1001125.0,,100101.0
1001125,1001,,Locale_SubScenario:whitememory_location1_25,False,SelectPage,False,,,,10011.0,1001125.0,,,
1001126,1001,,Locale_SubScenario:whitememory_location1_26,False,ResultPage,False,,,,10011.0,,1001128.0,,
1001127,1001,icn_event_story_item_whitememory_2,Locale_SubScenario:whitememory_location1_27,False,ResultPage,False,,,,10011.0,,1001128.0,,100102.0
1001128,1001,icn_event_story_item_whitememory_3,Locale_SubScenario:whitememory_location1_28,True,ResultPage,False,,,,10011.0,,1001129.0,,100103.0
1001129,1001,,Locale_SubScenario:whitememory_location1_29,True,SelectPage,False,,,,10011.0,1001129.0,,,
1001130,1001,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_30,False,ResultPage,False,,,,10011.0,,1001923.0,,
1001923,1001,EventScene_WhiteMemory_19_1,Locale_SubScenario:whitememory_badend3,False,EndingPage,False,BAD,8.0,Locale_SubScenario:whitememory_badend3_title,10011.0,,,Locale_SubScenario:whitememory_badend3_hint,
1001131,1001,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_31,True,ResultPage,False,,,,10011.0,,1001912.0,,
1001912,1001,EventScene_WhiteMemory_19_2,Locale_SubScenario:whitememory_normalend2,False,EndingPage,False,NORMAL,2.0,Locale_SubScenario:whitememory_normalend2_title,10011.0,,,,
1001201,1001,EventScene_WhiteMemory_02_1,Locale_SubScenario:whitememory_location2_01,False,SelectPage,False,,,,10012.0,1001201.0,,,
1001202,1001,,Locale_SubScenario:whitememory_location2_02,False,ResultPage,False,,,,10012.0,,1001204.0,,
1001203,1001,,Locale_SubScenario:whitememory_location2_03,False,ResultPage,False,,,,10012.0,,1001217.0,,
1001204,1001,,Locale_SubScenario:whitememory_location2_04,False,SelectPage,False,,,,10012.0,1001204.0,,,
1001205,1001,,Locale_SubScenario:whitememory_location2_05,False,ResultPage,False,,,,10012.0,,1001209.0,,
1001206,1001,,Locale_SubScenario:whitememory_location2_06,False,SelectPage,False,,,,10012.0,1001206.0,,,
1001207,1001,,Locale_SubScenario:whitememory_location2_07,False,ResultPage,False,,,,10012.0,,1001209.0,,
1001208,1001,icn_event_story_item_whitememory_4,Locale_SubScenario:whitememory_location2_08,True,ResultPage,False,,,,10012.0,,1001211.0,,100104.0
1001209,1001,,Locale_SubScenario:whitememory_location2_09,True,ResultPage,False,,,,10012.0,,1001210.0,,
1001210,1001,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_10,True,ResultPage,False,,,,10012.0,,1001913.0,,
1001913,1001,EventScene_WhiteMemory_10,Locale_SubScenario:whitememory_normalend3,True,EndingPage,False,NORMAL,3.0,Locale_SubScenario:whitememory_normalend3_title,10012.0,,,,
1001211,1001,,Locale_SubScenario:whitememory_location2_11,True,SelectPage,False,,,,10012.0,1001211.0,,,
1001212,1001,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_12,True,ResultPage,False,,,,10012.0,,1001924.0,,
1001924,1001,EventScene_WhiteMemory_08_2,Locale_SubScenario:whitememory_badend4,False,EndingPage,False,BAD,9.0,Locale_SubScenario:whitememory_badend4_title,10012.0,,,Locale_SubScenario:whitememory_badend4_hint,
1001213,1001,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_13,True,ResultPage,False,,,,10012.0,,1001214.0,,
1001214,1001,,Locale_SubScenario:whitememory_location2_14,True,ResultPage,False,,,,10012.0,,1001215.0,,
1001215,1001,icn_event_story_item_whitememory_10,Locale_SubScenario:whitememory_location2_15,False,ResultPage,False,,,,10012.0,,1001216.0,,
1001216,1001,,Locale_SubScenario:whitememory_location2_16,False,ResultPage,False,,,,10012.0,,1001933.0,,
1001933,1001,EventScene_WhiteMemory_26,Locale_SubScenario:whitememory_trueend3,False,EndingPage,False,TRUEENDING,15.0,Locale_SubScenario:whitememory_trueend3_title,10012.0,,,,100110.0
1001217,1001,,Locale_SubScenario:whitememory_location2_17,False,ResultPage,False,,,,10012.0,,1001218.0,,
1001218,1001,EventScene_WhiteMemory_02_2,Locale_SubScenario:whitememory_location2_18,False,ResultPage,False,,,,10012.0,,1001219.0,,
1001219,1001,,Locale_SubScenario:whitememory_location2_19,True,SelectPage,False,,,,10012.0,1001219.0,,,
1001220,1001,,Locale_SubScenario:whitememory_location2_20,True,ResultPage,False,,,,10012.0,,1001925.0,,
1001925,1001,EventScene_WhiteMemory_09,Locale_SubScenario:whitememory_badend5,False,EndingPage,False,BAD,10.0,Locale_SubScenario:whitememory_badend5_title,10012.0,,,Locale_SubScenario:whitememory_badend5_hint,
1001221,1001,,Locale_SubScenario:whitememory_location2_21,False,ResultPage,False,,,,10012.0,,1001222.0,,
1001222,1001,icn_event_story_item_whitememory_11,Locale_SubScenario:whitememory_location2_22,False,ResultPage,False,,,,10012.0,,1001223.0,,
1001223,1001,,Locale_SubScenario:whitememory_location2_23,False,ResultPage,False,,,,10012.0,,1001934.0,,
1001934,1001,EventScene_WhiteMemory_27,Locale_SubScenario:whitememory_trueend4,False,EndingPage,False,TRUEENDING,16.0,Locale_SubScenario:whitememory_trueend4_title,10012.0,,,,100111.0
1001301,1001,,Locale_SubScenario:whitememory_location3_01,False,ResultPage,False,,,,10013.0,,1001302.0,,
1001302,1001,EventScene_WhiteMemory_03,Locale_SubScenario:whitememory_location3_02,False,SelectPage,False,,,,10013.0,1001302.0,,,
1001303,1001,,Locale_SubScenario:whitememory_location3_03,False,ResultPage,False,,,,10013.0,,1001305.0,,
1001304,1001,,Locale_SubScenario:whitememory_location3_04,False,SelectPage,False,,,,10013.0,1001304.0,,,
1001305,1001,,Locale_SubScenario:whitememory_location3_05,False,SelectPage,False,,,,10013.0,1001305.0,,,
1001306,1001,,Locale_SubScenario:whitememory_location3_06,True,SelectPage,False,,,,10013.0,1001306.0,,,
1001307,1001,EventScene_WhiteMemory_12_1,Locale_SubScenario:whitememory_location3_07,True,SelectPage,False,,,,10013.0,1001307.0,,,
1001308,1001,,Locale_SubScenario:whitememory_location3_08,True,SelectPage,False,,,,10013.0,1001308.0,,,
1001309,1001,icn_event_story_item_whitememory_12,Locale_SubScenario:whitememory_location3_09,False,ResultPage,False,,,,10013.0,,1001312.0,,
1001310,1001,,Locale_SubScenario:whitememory_location3_10,True,ResultPage,False,,,,10013.0,,1001926.0,,
1001926,1001,EventScene_WhiteMemory_11_1,Locale_SubScenario:whitememory_badend6,False,EndingPage,False,BAD,11.0,Locale_SubScenario:whitememory_badend6_title,10013.0,,,Locale_SubScenario:whitememory_badend6_hint,
1001311,1001,icn_event_story_item_whitememory_5,Locale_SubScenario:whitememory_location3_11,True,ResultPage,False,,,,10013.0,,1001914.0,,
1001914,1001,EventScene_WhiteMemory_11_2,Locale_SubScenario:whitememory_normalend4,False,EndingPage,False,NORMAL,4.0,Locale_SubScenario:whitememory_normalend4_title,10013.0,,,,
1001312,1001,,Locale_SubScenario:whitememory_location3_12,False,ResultPage,False,,,,10013.0,,1001935.0,,
1001935,1001,EventScene_WhiteMemory_28,Locale_SubScenario:whitememory_trueend5,False,EndingPage,False,TRUEENDING,17.0,Locale_SubScenario:whitememory_trueend5_title,10013.0,,,,100112.0
1001313,1001,,Locale_SubScenario:whitememory_location3_13,False,ResultPage,False,,,,10013.0,,1001306.0,,
1001314,1001,,Locale_SubScenario:whitememory_location3_14,True,SelectPage,False,,,,10013.0,1001314.0,,,
1001315,1001,,Locale_SubScenario:whitememory_location3_15,True,ResultPage,False,,,,10013.0,,1001915.0,,
1001915,1001,EventScene_WhiteMemory_12_2,Locale_SubScenario:whitememory_normalend5,True,EndingPage,False,NORMAL,5.0,Locale_SubScenario:whitememory_normalend5_title,10013.0,,,,
1001316,1001,,Locale_SubScenario:whitememory_location3_16,True,SelectPage,False,,,,10013.0,1001316.0,,,
1001317,1001,EventScene_WhiteMemory_13_1,Locale_SubScenario:whitememory_location3_17,False,ResultPage,False,,,,10013.0,,1001318.0,,
1001318,1001,,Locale_SubScenario:whitememory_location3_18,False,ResultPage,False,,,,10013.0,,1001936.0,,
1001936,1001,EventScene_WhiteMemory_13_2,Locale_SubScenario:whitememory_trueend6,False,EndingPage,False,TRUEENDING,18.0,Locale_SubScenario:whitememory_trueend6_title,10013.0,,,,100113.0
1001319,1001,EventScene_WhiteMemory_15_2,Locale_SubScenario:whitememory_location3_19,False,SelectPage,False,,,,10013.0,1001319.0,,,
1001320,1001,icn_event_story_item_whitememory_5,Locale_SubScenario:whitememory_location3_20,False,SelectPage,False,,,,10013.0,1001320.0,,,100105.0
1001321,1001,,Locale_SubScenario:whitememory_location3_21,False,SelectPage,False,,,,10013.0,1001321.0,,,
1001322,1001,EventScene_WhiteMemory_15_3,Locale_SubScenario:whitememory_location3_22,True,SelectPage,False,,,,10013.0,1001322.0,,,
1001323,1001,,Locale_SubScenario:whitememory_location3_23,False,ResultPage,False,,,,10013.0,,1001325.0,,
1001324,1001,icn_event_story_item_whitememory_6,Locale_SubScenario:whitememory_location3_24,False,ResultPage,False,,,,10013.0,,1001325.0,,100106.0
1001325,1001,,Locale_SubScenario:whitememory_location3_25,False,SelectPage,False,,,,10013.0,1001325.0,,,
1001326,1001,EventScene_WhiteMemory_15_1,Locale_SubScenario:whitememory_location3_26,False,ResultPage,False,,,,10013.0,,1001327.0,,
1001327,1001,,Locale_SubScenario:whitememory_location3_27,False,ResultPage,False,,,,10013.0,,1001328.0,,
1001328,1001,,Locale_SubScenario:whitememory_location3_28,False,SelectPage,False,,,,10013.0,1001328.0,,,
1001329,1001,icn_event_story_item_whitememory_7,Locale_SubScenario:whitememory_location3_29,False,ResultPage,False,,,,10013.0,,1001331.0,,100107.0
1001330,1001,,Locale_SubScenario:whitememory_location3_30,False,ResultPage,False,,,,10013.0,,1001331.0,,
1001331,1001,,Locale_SubScenario:whitememory_location3_31,False,SelectPage,False,,,,10013.0,1001331.0,,,
1001332,1001,,Locale_SubScenario:whitememory_location3_32,False,ResultPage,False,,,,10013.0,,1001303.0,,
1001401,1001,,Locale_SubScenario:whitememory_location4_01,False,SelectPage,False,,,,10014.0,1001401.0,,,
1001402,1001,,Locale_SubScenario:whitememory_location4_02,False,ResultPage,True,,,,10014.0,,,,
1001403,1001,icn_event_story_item_whitememory_9,Locale_SubScenario:whitememory_location4_03,False,ResultPage,False,,,,10014.0,,1001404.0,,
1001404,1001,,Locale_SubScenario:whitememory_location4_04,False,SelectPage,False,,,,10014.0,1001404.0,,,
1001927,1001,EventScene_WhiteMemory_17,Locale_SubScenario:whitememory_badend7,False,EndingPage,False,BAD,12.0,Locale_SubScenario:whitememory_badend7_title,10014.0,,,Locale_SubScenario:whitememory_badend7_hint,
1001405,1001,icn_event_story_item_whitememory_13,Locale_SubScenario:whitememory_location4_05,False,ResultPage,False,,,,10014.0,,1001937.0,,
1001937,1001,EventScene_WhiteMemory_14_1,Locale_SubScenario:whitememory_trueend7,False,EndingPage,False,TRUEENDING,19.0,Locale_SubScenario:whitememory_trueend7_title,10014.0,,,,
1001406,1001,icn_event_story_item_whitememory_14,Locale_SubScenario:whitememory_location4_06,False,ResultPage,False,,,,10014.0,,1001407.0,,
1001407,1001,,Locale_SubScenario:whitememory_location4_07,False,ResultPage,False,,,,10014.0,,1001938.0,,
1001938,1001,EventScene_WhiteMemory_21,Locale_SubScenario:whitememory_trueend8,False,EndingPage,False,TRUEENDING,20.0,Locale_SubScenario:whitememory_trueend8_title,10014.0,,,,100114.0
1001408,1001,EventScene_WhiteMemory_22,Locale_SubScenario:whitememory_location4_08,False,ResultPage,False,,,,10014.0,,1001941.0,,
1001941,1001,EventScene_WhiteMemory_14_2,Locale_SubScenario:whitememory_hiddenend1,False,EndingPage,False,HIDDEN,21.0,Locale_SubScenario:whitememory_hiddenend1_title,10014.0,,,,
101001911,101001,EventScene_WhiteMemory_05_1,Locale_SubScenario:whitememory_normalend1,False,EndingPage,False,NORMAL,1.0,Locale_SubScenario:whitememory_normalend1_title,,,,,
101001101,101001,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_01,False,SelectPage,False,,,,1010011.0,11001101.0,,,
101001102,101001,,Locale_SubScenario:whitememory_location1_02,True,ResultPage,False,,,,1010011.0,,101001921.0,,
101001103,101001,,Locale_SubScenario:whitememory_location1_03,True,ResultPage,False,,,,1010011.0,,101001104.0,,
101001921,101001,EventScene_WhiteMemory_05_2,Locale_SubScenario:whitememory_badend1,True,EndingPage,False,BAD,6.0,Locale_SubScenario:whitememory_badend1_title,1010011.0,,,Locale_SubScenario:whitememory_badend1_hint,
101001104,101001,,Locale_SubScenario:whitememory_location1_04,False,SelectPage,False,,,,1010011.0,11001104.0,,,
101001105,101001,EventScene_WhiteMemory_23,Locale_SubScenario:whitememory_location1_05,False,ResultPage,False,,,,1010011.0,,101001108.0,,
101001106,101001,,Locale_SubScenario:whitememory_location1_06,False,ResultPage,False,,,,1010011.0,,101001123.0,,
101001107,101001,,Locale_SubScenario:whitememory_location1_07,False,ResultPage,False,,,,1010011.0,,101001124.0,,
101001108,101001,,Locale_SubScenario:whitememory_location1_08,False,SelectPage,False,,,,1010011.0,11001108.0,,,
101001109,101001,,Locale_SubScenario:whitememory_location1_09,False,ResultPage,False,,,,1010011.0,,101001111.0,,
101001110,101001,,Locale_SubScenario:whitememory_location1_10,False,ResultPage,False,,,,1010011.0,,101001104.0,,
101001111,101001,EventScene_WhiteMemory_06_1,Locale_SubScenario:whitememory_location1_11,False,ResultPage,False,,,,1010011.0,,101001112.0,,
101001112,101001,,Locale_SubScenario:whitememory_location1_12,True,ResultPage,False,,,,1010011.0,,101001113.0,,
101001113,101001,,Locale_SubScenario:whitememory_location1_13,True,SelectPage,False,,,,1010011.0,11001113.0,,,
101001114,101001,EventScene_WhiteMemory_07,Locale_SubScenario:whitememory_location1_14,True,SelectPage,False,,,,1010011.0,11001114.0,,,
101001115,101001,,Locale_SubScenario:whitememory_location1_15,False,ResultPage,False,,,,1010011.0,,101001104.0,,
101001116,101001,EventScene_WhiteMemory_06_1,Locale_SubScenario:whitememory_location1_16,True,SelectPage,False,,,,1010011.0,11001116.0,,,
101001117,101001,,Locale_SubScenario:whitememory_location1_17,False,ResultPage,False,,,,1010011.0,,101001122.0,,
101001118,101001,,Locale_SubScenario:whitememory_location1_18,False,ResultPage,False,,,,1010011.0,,101001922.0,,
101001922,101001,EventScene_WhiteMemory_06_2,Locale_SubScenario:whitememory_badend2,False,EndingPage,False,BAD,7.0,Locale_SubScenario:whitememory_badend2_title,1010011.0,,,Locale_SubScenario:whitememory_badend2_hint,
101001119,101001,,Locale_SubScenario:whitememory_location1_19,False,ResultPage,False,,,,1010011.0,,101001120.0,,
101001120,101001,,Locale_SubScenario:whitememory_location1_20,False,ResultPage,False,,,,1010011.0,,101001121.0,,
101001121,101001,,Locale_SubScenario:whitememory_location1_21,False,ResultPage,False,,,,1010011.0,,101001931.0,,
101001931,101001,EventScene_WhiteMemory_25,Locale_SubScenario:whitememory_trueend1,False,EndingPage,False,TRUEENDING,13.0,Locale_SubScenario:whitememory_trueend1_title,1010011.0,,,,10100109.0
101001122,101001,,Locale_SubScenario:whitememory_location1_22,False,ResultPage,False,,,,1010011.0,,101001932.0,,
101001932,101001,EventScene_WhiteMemory_24,Locale_SubScenario:whitememory_trueend2,False,EndingPage,False,TRUEENDING,14.0,Locale_SubScenario:whitememory_trueend2_title,1010011.0,,,,10100108.0
101001123,101001,,Locale_SubScenario:whitememory_location1_23,False,ResultPage,False,,,,1010011.0,,101001104.0,,
101001124,101001,EventScene_WhiteMemory_16,Locale_SubScenario:whitememory_location1_24,False,ResultPage,False,,,,1010011.0,,101001125.0,,10100101.0
101001125,101001,,Locale_SubScenario:whitememory_location1_25,False,SelectPage,False,,,,1010011.0,11001125.0,,,
101001126,101001,,Locale_SubScenario:whitememory_location1_26,False,ResultPage,False,,,,1010011.0,,101001128.0,,
101001127,101001,icn_event_story_item_whitememory_2,Locale_SubScenario:whitememory_location1_27,False,ResultPage,False,,,,1010011.0,,101001128.0,,10100102.0
101001128,101001,icn_event_story_item_whitememory_3,Locale_SubScenario:whitememory_location1_28,True,ResultPage,False,,,,1010011.0,,101001129.0,,10100103.0
101001129,101001,,Locale_SubScenario:whitememory_location1_29,True,SelectPage,False,,,,1010011.0,11001129.0,,,
101001130,101001,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_30,False,ResultPage,False,,,,1010011.0,,101001923.0,,
101001923,101001,EventScene_WhiteMemory_19_1,Locale_SubScenario:whitememory_badend3,False,EndingPage,False,BAD,8.0,Locale_SubScenario:whitememory_badend3_title,1010011.0,,,Locale_SubScenario:whitememory_badend3_hint,
101001131,101001,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_31,True,ResultPage,False,,,,1010011.0,,101001912.0,,
101001912,101001,EventScene_WhiteMemory_19_2,Locale_SubScenario:whitememory_normalend2,False,EndingPage,False,NORMAL,2.0,Locale_SubScenario:whitememory_normalend2_title,1010011.0,,,,
101001201,101001,EventScene_WhiteMemory_02_1,Locale_SubScenario:whitememory_location2_01,False,SelectPage,False,,,,1010012.0,11001201.0,,,
101001202,101001,,Locale_SubScenario:whitememory_location2_02,False,ResultPage,False,,,,1010012.0,,101001204.0,,
101001203,101001,,Locale_SubScenario:whitememory_location2_03,False,ResultPage,False,,,,1010012.0,,101001217.0,,
101001204,101001,,Locale_SubScenario:whitememory_location2_04,False,SelectPage,False,,,,1010012.0,11001204.0,,,
101001205,101001,,Locale_SubScenario:whitememory_location2_05,False,ResultPage,False,,,,1010012.0,,101001209.0,,
101001206,101001,,Locale_SubScenario:whitememory_location2_06,False,SelectPage,False,,,,1010012.0,11001206.0,,,
101001207,101001,,Locale_SubScenario:whitememory_location2_07,False,ResultPage,False,,,,1010012.0,,101001209.0,,
101001208,101001,icn_event_story_item_whitememory_4,Locale_SubScenario:whitememory_location2_08,True,ResultPage,False,,,,1010012.0,,101001211.0,,10100104.0
101001209,101001,,Locale_SubScenario:whitememory_location2_09,True,ResultPage,False,,,,1010012.0,,101001210.0,,
101001210,101001,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_10,True,ResultPage,False,,,,1010012.0,,101001913.0,,
101001913,101001,EventScene_WhiteMemory_10,Locale_SubScenario:whitememory_normalend3,True,EndingPage,False,NORMAL,3.0,Locale_SubScenario:whitememory_normalend3_title,1010012.0,,,,
101001211,101001,,Locale_SubScenario:whitememory_location2_11,True,SelectPage,False,,,,1010012.0,11001211.0,,,
101001212,101001,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_12,True,ResultPage,False,,,,1010012.0,,101001924.0,,
101001924,101001,EventScene_WhiteMemory_08_2,Locale_SubScenario:whitememory_badend4,False,EndingPage,False,BAD,9.0,Locale_SubScenario:whitememory_badend4_title,1010012.0,,,Locale_SubScenario:whitememory_badend4_hint,
101001213,101001,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_13,True,ResultPage,False,,,,1010012.0,,101001214.0,,
101001214,101001,,Locale_SubScenario:whitememory_location2_14,True,ResultPage,False,,,,1010012.0,,101001215.0,,
101001215,101001,icn_event_story_item_whitememory_10,Locale_SubScenario:whitememory_location2_15,False,ResultPage,False,,,,1010012.0,,101001216.0,,
101001216,101001,,Locale_SubScenario:whitememory_location2_16,False,ResultPage,False,,,,1010012.0,,101001933.0,,
101001933,101001,EventScene_WhiteMemory_26,Locale_SubScenario:whitememory_trueend3,False,EndingPage,False,TRUEENDING,15.0,Locale_SubScenario:whitememory_trueend3_title,1010012.0,,,,10100110.0
101001217,101001,,Locale_SubScenario:whitememory_location2_17,False,ResultPage,False,,,,1010012.0,,101001218.0,,
101001218,101001,EventScene_WhiteMemory_02_2,Locale_SubScenario:whitememory_location2_18,False,ResultPage,False,,,,1010012.0,,101001219.0,,
101001219,101001,,Locale_SubScenario:whitememory_location2_19,True,SelectPage,False,,,,1010012.0,11001219.0,,,
101001220,101001,,Locale_SubScenario:whitememory_location2_20,True,ResultPage,False,,,,1010012.0,,101001925.0,,
101001925,101001,EventScene_WhiteMemory_09,Locale_SubScenario:whitememory_badend5,False,EndingPage,False,BAD,10.0,Locale_SubScenario:whitememory_badend5_title,1010012.0,,,Locale_SubScenario:whitememory_badend5_hint,
101001221,101001,,Locale_SubScenario:whitememory_location2_21,False,ResultPage,False,,,,1010012.0,,101001222.0,,
101001222,101001,icn_event_story_item_whitememory_11,Locale_SubScenario:whitememory_location2_22,False,ResultPage,False,,,,1010012.0,,101001223.0,,
101001223,101001,,Locale_SubScenario:whitememory_location2_23,False,ResultPage,False,,,,1010012.0,,101001934.0,,
101001934,101001,EventScene_WhiteMemory_27,Locale_SubScenario:whitememory_trueend4,False,EndingPage,False,TRUEENDING,16.0,Locale_SubScenario:whitememory_trueend4_title,1010012.0,,,,10100111.0
101001301,101001,,Locale_SubScenario:whitememory_location3_01,False,ResultPage,False,,,,1010013.0,,101001302.0,,
101001302,101001,EventScene_WhiteMemory_03,Locale_SubScenario:whitememory_location3_02,False,SelectPage,False,,,,1010013.0,11001302.0,,,
101001303,101001,,Locale_SubScenario:whitememory_location3_03,False,ResultPage,False,,,,1010013.0,,101001305.0,,
101001304,101001,,Locale_SubScenario:whitememory_location3_04,False,SelectPage,False,,,,1010013.0,11001304.0,,,
101001305,101001,,Locale_SubScenario:whitememory_location3_05,False,SelectPage,False,,,,1010013.0,11001305.0,,,
101001306,101001,,Locale_SubScenario:whitememory_location3_06,True,SelectPage,False,,,,1010013.0,11001306.0,,,
101001307,101001,EventScene_WhiteMemory_12_1,Locale_SubScenario:whitememory_location3_07,True,SelectPage,False,,,,1010013.0,11001307.0,,,
101001308,101001,,Locale_SubScenario:whitememory_location3_08,True,SelectPage,False,,,,1010013.0,11001308.0,,,
101001309,101001,icn_event_story_item_whitememory_12,Locale_SubScenario:whitememory_location3_09,False,ResultPage,False,,,,1010013.0,,101001312.0,,
101001310,101001,,Locale_SubScenario:whitememory_location3_10,True,ResultPage,False,,,,1010013.0,,101001926.0,,
101001926,101001,EventScene_WhiteMemory_11_1,Locale_SubScenario:whitememory_badend6,False,EndingPage,False,BAD,11.0,Locale_SubScenario:whitememory_badend6_title,1010013.0,,,Locale_SubScenario:whitememory_badend6_hint,
101001311,101001,icn_event_story_item_whitememory_5,Locale_SubScenario:whitememory_location3_11,True,ResultPage,False,,,,1010013.0,,101001914.0,,
101001914,101001,EventScene_WhiteMemory_11_2,Locale_SubScenario:whitememory_normalend4,False,EndingPage,False,NORMAL,4.0,Locale_SubScenario:whitememory_normalend4_title,1010013.0,,,,
101001312,101001,,Locale_SubScenario:whitememory_location3_12,False,ResultPage,False,,,,1010013.0,,101001935.0,,
101001935,101001,EventScene_WhiteMemory_28,Locale_SubScenario:whitememory_trueend5,False,EndingPage,False,TRUEENDING,17.0,Locale_SubScenario:whitememory_trueend5_title,1010013.0,,,,10100112.0
101001313,101001,,Locale_SubScenario:whitememory_location3_13,False,ResultPage,False,,,,1010013.0,,101001306.0,,
101001314,101001,,Locale_SubScenario:whitememory_location3_14,True,SelectPage,False,,,,1010013.0,11001314.0,,,
101001315,101001,,Locale_SubScenario:whitememory_location3_15,True,ResultPage,False,,,,1010013.0,,101001915.0,,
101001915,101001,EventScene_WhiteMemory_12_2,Locale_SubScenario:whitememory_normalend5,True,EndingPage,False,NORMAL,5.0,Locale_SubScenario:whitememory_normalend5_title,1010013.0,,,,
101001316,101001,,Locale_SubScenario:whitememory_location3_16,True,SelectPage,False,,,,1010013.0,11001316.0,,,
