id,group_id,category,condition_id,shortcut_type,shortcut_value,name_localkey,description_localkey,next_main_quest_id,reward_id,target_chapter_id,header_bg_resource_id,scenario_type,episode_id,condition_ui_localkey
40,1004,Campaign_Clear,6004021,None,0,Locale_MainQuest:main_quest_name_localkey_40,Locale_MainQuest:main_quest_description_localkey_40,41,1300040,5.0,,,,
41,1004,Campaign_Clear,6004023,None,0,Locale_MainQuest:main_quest_name_localkey_41,Locale_MainQuest:main_quest_description_localkey_41,42,1300041,5.0,,,,
42,1004,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_42,Locale_MainQuest:main_quest_description_localkey_42,43,1300042,5.0,,Dialog,d_main_04af_01,Locale_MainQuest:condition_ui_localkey_court
43,1004,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_43,Locale_MainQuest:main_quest_description_localkey_43,44,1300043,5.0,,Dialog,d_main_04af_02,
44,1004,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_44,Locale_MainQuest:main_quest_description_localkey_44,45,1300044,5.0,,Dialog,d_main_04af_03,
45,1004,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_45,Locale_MainQuest:main_quest_description_localkey_45,46,1300045,5.0,,Dialog,d_main_04af_04,Locale_MainQuest:condition_ui_localkey_andersen
46,1004,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_46,Locale_MainQuest:main_quest_description_localkey_46,47,1300046,5.0,,Dialog,d_main_04af_05,
47,1004,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_47,Locale_MainQuest:main_quest_description_localkey_47,48,1300047,5.0,,Dialog,d_main_04af_06,
48,1004,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_48,Locale_MainQuest:main_quest_description_localkey_48,49,1300048,5.0,,Dialog,d_main_04af_07,Locale_MainQuest:condition_ui_localkey_andersen
49,1004,Campaign_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_49,Locale_MainQuest:main_quest_description_localkey_49,50,1300049,5.0,,Dialog,d_main_04af_08,
50,1005,Campaign_Clear,6005001,None,0,Locale_MainQuest:main_quest_name_localkey_50,Locale_MainQuest:main_quest_description_localkey_50,51,1300050,6.0,ChapterMap_Image_005,,,
51,1005,Campaign_Clear,6005003,None,0,Locale_MainQuest:main_quest_name_localkey_51,Locale_MainQuest:main_quest_description_localkey_51,52,1300051,6.0,,,,
52,1005,Campaign_Clear,6005004,None,0,Locale_MainQuest:main_quest_name_localkey_52,Locale_MainQuest:main_quest_description_localkey_52,53,1300052,6.0,,,,
53,1005,Campaign_Clear,6005006,None,0,Locale_MainQuest:main_quest_name_localkey_53,Locale_MainQuest:main_quest_description_localkey_53,54,1300053,6.0,,,,
54,1005,Campaign_Clear,6005010,None,0,Locale_MainQuest:main_quest_name_localkey_54,Locale_MainQuest:main_quest_description_localkey_54,55,1300054,6.0,,,,
55,1005,Campaign_Clear,6005013,None,0,Locale_MainQuest:main_quest_name_localkey_55,Locale_MainQuest:main_quest_description_localkey_55,56,1300055,6.0,,,,
56,1005,Campaign_Clear,6005015,None,0,Locale_MainQuest:main_quest_name_localkey_56,Locale_MainQuest:main_quest_description_localkey_56,57,1300056,6.0,,,,
57,1005,Campaign_Clear,6005018,None,0,Locale_MainQuest:main_quest_name_localkey_57,Locale_MainQuest:main_quest_description_localkey_57,58,1300057,6.0,,,,
58,1005,Campaign_Clear,6005021,None,0,Locale_MainQuest:main_quest_name_localkey_58,Locale_MainQuest:main_quest_description_localkey_58,59,1300058,6.0,,,,
59,1005,Campaign_Clear,6005025,None,0,Locale_MainQuest:main_quest_name_localkey_59,Locale_MainQuest:main_quest_description_localkey_59,60,1300059,6.0,,,,
60,1005,Campaign_Clear,6005026,None,0,Locale_MainQuest:main_quest_name_localkey_60,Locale_MainQuest:main_quest_description_localkey_60,61,1300060,6.0,,,,
61,1006,Campaign_Clear,6006001,None,0,Locale_MainQuest:main_quest_name_localkey_61,Locale_MainQuest:main_quest_description_localkey_61,62,1300061,7.0,ChapterMap_Image_006,,,
62,1006,Campaign_Clear,6006004,None,0,Locale_MainQuest:main_quest_name_localkey_62,Locale_MainQuest:main_quest_description_localkey_62,63,1300062,7.0,,,,
63,1006,Campaign_Clear,6006006,None,0,Locale_MainQuest:main_quest_name_localkey_63,Locale_MainQuest:main_quest_description_localkey_63,64,1300063,7.0,,,,
64,1006,Campaign_Clear,6006013,None,0,Locale_MainQuest:main_quest_name_localkey_64,Locale_MainQuest:main_quest_description_localkey_64,65,1300064,7.0,,,,
65,1006,Campaign_Clear,6006020,None,0,Locale_MainQuest:main_quest_name_localkey_65,Locale_MainQuest:main_quest_description_localkey_65,66,1300065,7.0,,,,
66,1006,Campaign_Clear,6006023,None,0,Locale_MainQuest:main_quest_name_localkey_66,Locale_MainQuest:main_quest_description_localkey_66,67,1300066,7.0,,,,
67,1006,Campaign_Clear,6006032,None,0,Locale_MainQuest:main_quest_name_localkey_67,Locale_MainQuest:main_quest_description_localkey_67,68,1300067,7.0,,,,
68,1006,Campaign_Clear,6006035,None,0,Locale_MainQuest:main_quest_name_localkey_68,Locale_MainQuest:main_quest_description_localkey_68,69,1300068,7.0,,,,
69,1007,Campaign_Clear,6007003,None,0,Locale_MainQuest:main_quest_name_localkey_69,Locale_MainQuest:main_quest_description_localkey_69,70,1300069,8.0,ChapterMap_Image_007,,,
70,1007,Campaign_Clear,6007017,None,0,Locale_MainQuest:main_quest_name_localkey_70,Locale_MainQuest:main_quest_description_localkey_70,71,1300070,8.0,,,,
71,1007,Campaign_Clear,6007020,None,0,Locale_MainQuest:main_quest_name_localkey_71,Locale_MainQuest:main_quest_description_localkey_71,72,1300071,8.0,,,,
72,1007,Campaign_Clear,6007026,None,0,Locale_MainQuest:main_quest_name_localkey_72,Locale_MainQuest:main_quest_description_localkey_72,73,1300072,8.0,,,,
73,1007,Campaign_Clear,6007038,None,0,Locale_MainQuest:main_quest_name_localkey_73,Locale_MainQuest:main_quest_description_localkey_73,74,1300073,8.0,,,,
74,1007,Campaign_Clear,6007041,None,0,Locale_MainQuest:main_quest_name_localkey_74,Locale_MainQuest:main_quest_description_localkey_74,75,1300074,8.0,,,,
75,1007,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_75,Locale_MainQuest:main_quest_description_localkey_75,76,1300075,8.0,,Dialog,d_main_07af_01,
76,1007,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_76,Locale_MainQuest:main_quest_description_localkey_76,77,1300076,8.0,,Dialog,d_main_07af_02,
77,1007,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_77,Locale_MainQuest:main_quest_description_localkey_77,78,1300077,8.0,,Dialog,d_main_07af_03,Locale_MainQuest:condition_ui_localkey_andersen
78,1007,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_78,Locale_MainQuest:main_quest_description_localkey_78,79,1300078,8.0,,Dialog,d_main_07af_04,
79,1007,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_79,Locale_MainQuest:main_quest_description_localkey_79,80,1300079,8.0,,Dialog,d_main_07af_05,Locale_MainQuest:condition_ui_localkey_datacenter
80,1008,Campaign_Clear,6008001,None,0,Locale_MainQuest:main_quest_name_localkey_80,Locale_MainQuest:main_quest_description_localkey_80,81,1300080,9.0,ChapterMap_Image_008,,,
81,1008,Campaign_Clear,6008006,None,0,Locale_MainQuest:main_quest_name_localkey_81,Locale_MainQuest:main_quest_description_localkey_81,82,1300081,9.0,,,,
82,1008,Campaign_Clear,6008009,None,0,Locale_MainQuest:main_quest_name_localkey_82,Locale_MainQuest:main_quest_description_localkey_82,83,1300082,9.0,,,,
83,1008,Campaign_Clear,6008015,None,0,Locale_MainQuest:main_quest_name_localkey_83,Locale_MainQuest:main_quest_description_localkey_83,84,1300083,9.0,,,,
84,1008,Campaign_Clear,6008021,None,0,Locale_MainQuest:main_quest_name_localkey_84,Locale_MainQuest:main_quest_description_localkey_84,85,1300084,9.0,,,,
85,1008,Campaign_Clear,6008026,None,0,Locale_MainQuest:main_quest_name_localkey_85,Locale_MainQuest:main_quest_description_localkey_85,86,1300085,9.0,,,,
86,1008,Campaign_Clear,6008032,None,0,Locale_MainQuest:main_quest_name_localkey_86,Locale_MainQuest:main_quest_description_localkey_86,87,1300086,9.0,,,,
87,1009,Campaign_Clear,6009001,None,0,Locale_MainQuest:main_quest_name_localkey_87,Locale_MainQuest:main_quest_description_localkey_87,88,1300087,10.0,ChapterMap_Image_009,,,
88,1009,Campaign_Clear,6009006,None,0,Locale_MainQuest:main_quest_name_localkey_88,Locale_MainQuest:main_quest_description_localkey_88,89,1300088,10.0,,,,
89,1009,Campaign_Clear,6009012,None,0,Locale_MainQuest:main_quest_name_localkey_89,Locale_MainQuest:main_quest_description_localkey_89,90,1300089,10.0,,,,
90,1009,Campaign_Clear,6009017,None,0,Locale_MainQuest:main_quest_name_localkey_90,Locale_MainQuest:main_quest_description_localkey_90,91,1300090,10.0,,,,
91,1009,Campaign_Clear,6009026,None,0,Locale_MainQuest:main_quest_name_localkey_91,Locale_MainQuest:main_quest_description_localkey_91,92,1300091,10.0,,,,
92,1009,Campaign_Clear,6009032,None,0,Locale_MainQuest:main_quest_name_localkey_92,Locale_MainQuest:main_quest_description_localkey_92,93,1300092,10.0,,,,
93,1009,Lobby_Enter,0,None,0,Locale_MainQuest:main_quest_name_localkey_93,Locale_MainQuest:main_quest_description_localkey_93,94,1300093,10.0,,Dialog,d_main_09af_01,
94,1009,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_94,Locale_MainQuest:main_quest_description_localkey_94,95,1300094,10.0,,Dialog,d_main_09af_02,Locale_MainQuest:condition_ui_localkey_andersen
95,1009,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_95,Locale_MainQuest:main_quest_description_localkey_95,96,1300095,10.0,,Dialog,d_main_09af_03,
96,1009,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_96,Locale_MainQuest:main_quest_description_localkey_96,97,1300096,10.0,,Dialog,d_main_09af_04,
97,1009,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_97,Locale_MainQuest:main_quest_description_localkey_97,98,1300097,10.0,,Dialog,d_main_09af_05,Locale_MainQuest:condition_ui_localkey_datacenter
98,1009,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_98,Locale_MainQuest:main_quest_description_localkey_98,99,1300098,10.0,,Dialog,d_main_09af_06,Locale_MainQuest:condition_ui_localkey_andersen
99,1010,Campaign_Clear,6010001,None,0,Locale_MainQuest:main_quest_name_localkey_99,Locale_MainQuest:main_quest_description_localkey_99,100,1300099,11.0,ChapterMap_Image_010,,,
100,1010,Campaign_Clear,6010004,None,0,Locale_MainQuest:main_quest_name_localkey_100,Locale_MainQuest:main_quest_description_localkey_100,101,1300100,11.0,,,,
101,1010,Campaign_Clear,6010010,None,0,Locale_MainQuest:main_quest_name_localkey_101,Locale_MainQuest:main_quest_description_localkey_101,102,1300101,11.0,,,,
102,1010,Campaign_Clear,6010018,None,0,Locale_MainQuest:main_quest_name_localkey_102,Locale_MainQuest:main_quest_description_localkey_102,103,1300102,11.0,,,,
103,1010,Campaign_Clear,6010023,None,0,Locale_MainQuest:main_quest_name_localkey_103,Locale_MainQuest:main_quest_description_localkey_103,104,1300103,11.0,,,,
104,1010,Campaign_Clear,6010032,None,0,Locale_MainQuest:main_quest_name_localkey_104,Locale_MainQuest:main_quest_description_localkey_104,105,1300104,11.0,,,,
105,1011,Campaign_Clear,6011001,None,0,Locale_MainQuest:main_quest_name_localkey_105,Locale_MainQuest:main_quest_description_localkey_105,106,1300105,12.0,ChapterMap_Image_011,,,
106,1011,Campaign_Clear,6011006,None,0,Locale_MainQuest:main_quest_name_localkey_106,Locale_MainQuest:main_quest_description_localkey_106,107,1300106,12.0,,,,
107,1011,Campaign_Clear,6011009,None,0,Locale_MainQuest:main_quest_name_localkey_107,Locale_MainQuest:main_quest_description_localkey_107,108,1300107,12.0,,,,
108,1011,Campaign_Clear,6011020,None,0,Locale_MainQuest:main_quest_name_localkey_108,Locale_MainQuest:main_quest_description_localkey_108,109,1300108,12.0,,,,
109,1011,Campaign_Clear,6011026,None,0,Locale_MainQuest:main_quest_name_localkey_109,Locale_MainQuest:main_quest_description_localkey_109,110,1300109,12.0,,,,
110,1011,Campaign_Clear,6011032,None,0,Locale_MainQuest:main_quest_name_localkey_110,Locale_MainQuest:main_quest_description_localkey_110,111,1300110,12.0,,,,
111,1012,Campaign_Clear,6012001,None,0,Locale_MainQuest:main_quest_name_localkey_111,Locale_MainQuest:main_quest_description_localkey_111,112,1300111,13.0,ChapterMap_Image_012,,,
112,1012,Campaign_Clear,6012006,None,0,Locale_MainQuest:main_quest_name_localkey_112,Locale_MainQuest:main_quest_description_localkey_112,113,1300112,13.0,,,,
113,1012,Campaign_Clear,6012014,None,0,Locale_MainQuest:main_quest_name_localkey_113,Locale_MainQuest:main_quest_description_localkey_113,114,1300113,13.0,,,,
114,1012,Campaign_Clear,6012017,None,0,Locale_MainQuest:main_quest_name_localkey_114,Locale_MainQuest:main_quest_description_localkey_114,115,1300114,13.0,,,,
115,1012,Campaign_Clear,6012027,None,0,Locale_MainQuest:main_quest_name_localkey_115,Locale_MainQuest:main_quest_description_localkey_115,116,1300115,13.0,,,,
116,1012,Campaign_Clear,6012030,None,0,Locale_MainQuest:main_quest_name_localkey_116,Locale_MainQuest:main_quest_description_localkey_116,117,1300116,13.0,,,,
117,1012,Campaign_Clear,6012033,None,0,Locale_MainQuest:main_quest_name_localkey_117,Locale_MainQuest:main_quest_description_localkey_117,118,1300117,13.0,,,,
118,1012,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_118,Locale_MainQuest:main_quest_description_localkey_118,119,1300118,13.0,,Dialog,d_main_12af_01,Locale_MainQuest:condition_ui_localkey_government
119,1012,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_119,Locale_MainQuest:main_quest_description_localkey_119,120,1300119,13.0,,Dialog,d_main_12af_02,
120,1012,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_120,Locale_MainQuest:main_quest_description_localkey_120,121,1300120,13.0,,Dialog,d_main_12af_03,Locale_MainQuest:condition_ui_localkey_mmr
121,1012,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_121,Locale_MainQuest:main_quest_description_localkey_121,122,1300121,13.0,,Dialog,d_main_12af_04,Locale_MainQuest:condition_ui_localkey_government
122,1012,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_122,Locale_MainQuest:main_quest_description_localkey_122,123,1300122,13.0,,Dialog,d_main_12af_05,
123,1013,Campaign_Clear,6013001,None,0,Locale_MainQuest:main_quest_name_localkey_123,Locale_MainQuest:main_quest_description_localkey_123,124,1300123,14.0,ChapterMap_Image_010,,,
124,1013,Campaign_Clear,6013008,None,0,Locale_MainQuest:main_quest_name_localkey_124,Locale_MainQuest:main_quest_description_localkey_124,125,1300124,14.0,,,,
125,1013,Campaign_Clear,6013011,None,0,Locale_MainQuest:main_quest_name_localkey_125,Locale_MainQuest:main_quest_description_localkey_125,126,1300125,14.0,,,,
126,1013,Campaign_Clear,6013014,None,0,Locale_MainQuest:main_quest_name_localkey_126,Locale_MainQuest:main_quest_description_localkey_126,127,1300126,14.0,,,,
127,1013,Campaign_Clear,6013017,None,0,Locale_MainQuest:main_quest_name_localkey_127,Locale_MainQuest:main_quest_description_localkey_127,128,1300127,14.0,,,,
128,1013,Campaign_Clear,6013022,None,0,Locale_MainQuest:main_quest_name_localkey_128,Locale_MainQuest:main_quest_description_localkey_128,129,1300128,14.0,,,,
129,1013,Campaign_Clear,6013028,None,0,Locale_MainQuest:main_quest_name_localkey_129,Locale_MainQuest:main_quest_description_localkey_129,130,1300129,14.0,,,,
130,1013,Campaign_Clear,6013034,None,0,Locale_MainQuest:main_quest_name_localkey_130,Locale_MainQuest:main_quest_description_localkey_130,131,1300130,14.0,,,,
131,1013,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_131,Locale_MainQuest:main_quest_description_localkey_131,132,1300131,14.0,,Dialog,d_main_13af_01,Locale_MainQuest:condition_ui_localkey_hospital
132,1013,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_132,Locale_MainQuest:main_quest_description_localkey_132,133,1300132,14.0,,Dialog,d_main_13af_02,Locale_MainQuest:condition_ui_localkey_mmr
133,1013,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_133,Locale_MainQuest:main_quest_description_localkey_133,134,1300133,14.0,,Dialog,d_main_13af_03,Locale_MainQuest:condition_ui_localkey_andersen
134,1013,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_134,Locale_MainQuest:main_quest_description_localkey_134,135,1300134,14.0,,Dialog,d_main_13af_04,
135,1013,Outpost_Building_Enter,22401,None,0,Locale_MainQuest:main_quest_name_localkey_135,Locale_MainQuest:main_quest_description_localkey_135,136,1300135,14.0,,Dialog,d_main_13af_05,
136,1013,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_136,Locale_MainQuest:main_quest_description_localkey_136,137,1300136,14.0,,Dialog,d_main_13af_06,
137,1013,Outpost_Select,23101,None,0,Locale_MainQuest:main_quest_name_localkey_137,Locale_MainQuest:main_quest_description_localkey_137,138,1300137,14.0,,Dialog,d_main_13af_07,
138,1014,Campaign_Clear,6014001,None,0,Locale_MainQuest:main_quest_name_localkey_138,Locale_MainQuest:main_quest_description_localkey_138,139,1300138,15.0,ChapterMap_Image_003,,,
139,1014,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_139,Locale_MainQuest:main_quest_description_localkey_139,140,1300139,15.0,,Dialog,d_main_14_02,Locale_MainQuest:condition_ui_localkey_andersen
140,1014,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_140,Locale_MainQuest:main_quest_description_localkey_140,141,1300140,15.0,,Dialog,d_main_14_03,
141,1014,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_141,Locale_MainQuest:main_quest_description_localkey_141,142,1300141,15.0,,Dialog,d_main_14_04,
142,1014,Campaign_Clear,6014011,None,0,Locale_MainQuest:main_quest_name_localkey_142,Locale_MainQuest:main_quest_description_localkey_142,143,1300142,15.0,,,,
143,1014,Campaign_Clear,6014014,None,0,Locale_MainQuest:main_quest_name_localkey_143,Locale_MainQuest:main_quest_description_localkey_143,144,1300143,15.0,,,,
144,1014,Campaign_Clear,6014022,None,0,Locale_MainQuest:main_quest_name_localkey_144,Locale_MainQuest:main_quest_description_localkey_144,145,1300144,15.0,,,,
145,1014,Campaign_Clear,6014025,None,0,Locale_MainQuest:main_quest_name_localkey_145,Locale_MainQuest:main_quest_description_localkey_145,146,1300145,15.0,,,,
146,1014,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_146,Locale_MainQuest:main_quest_description_localkey_146,147,1300146,15.0,,Dialog,d_main_14_09,Locale_MainQuest:condition_ui_localkey_andersen
147,1014,Outpost_View,0,None,0,Locale_MainQuest:main_quest_name_localkey_147,Locale_MainQuest:main_quest_description_localkey_147,148,1300147,15.0,,Dialog,d_main_14_10,
148,1014,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_148,Locale_MainQuest:main_quest_description_localkey_148,149,1300148,15.0,,Dialog,d_main_14_11,
149,1014,Outpost_Building_Enter,22401,None,0,Locale_MainQuest:main_quest_name_localkey_149,Locale_MainQuest:main_quest_description_localkey_149,150,1300149,15.0,,Dialog,d_main_14_12,
150,1014,Campaign_Clear,6014034,None,0,Locale_MainQuest:main_quest_name_localkey_150,Locale_MainQuest:main_quest_description_localkey_150,151,1300150,15.0,,,,
151,1014,Campaign_Clear,6014040,None,0,Locale_MainQuest:main_quest_name_localkey_151,Locale_MainQuest:main_quest_description_localkey_151,152,1300151,15.0,,,,
152,1014,Outpost_Select,22401,None,0,Locale_MainQuest:main_quest_name_localkey_152,Locale_MainQuest:main_quest_description_localkey_152,153,1300152,15.0,,Dialog,d_main_14af_01,
153,1014,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_153,Locale_MainQuest:main_quest_description_localkey_153,154,1300153,15.0,,Dialog,d_main_14af_02,Locale_MainQuest:condition_ui_localkey_andersen
154,1014,Ark_Marker,1,None,0,Locale_MainQuest:main_quest_name_localkey_154,Locale_MainQuest:main_quest_description_localkey_154,155,1300154,15.0,,Dialog,d_main_14af_03,Locale_MainQuest:condition_ui_localkey_enikk
