id,open_condition_list/0/open_condition_type,open_condition_list/0/open_condition_value,open_condition_list/1/open_condition_type,open_condition_list/1/open_condition_value,short_name,ticket_item_type,ticket_item_id,ticket_item_count,monster_stage_lv,dynamic_object_stage_lv,spot_autocontrol,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,clear_reward_id,enter_scenario,exit_scenario,fixed_play_character_id,character_lv,quick_battle_type,quick_battle_try_max_count
101310102,EventDungeonStageClear,101310101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,14,14,True,3000,40000,False,6501102,6108102,0,0,0,0,None,1
101310103,EventDungeonStageClear,101310102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,22,18,True,3900,40000,False,6501103,0,event_overzone1_02_s,event_overzone1_02_e,0,0,None,1
101310104,EventDungeonStageClear,101310103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,28,26,True,4800,40000,False,6501104,6108104,0,0,0,0,None,1
101310105,EventDungeonStageClear,101310104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,34,30,True,5500,40000,False,6501105,6108105,event_overzone1_03_s,event_overzone1_03_e,0,0,None,1
101310106,EventDungeonStageClear,101310105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,40,36,True,6200,40000,False,6501106,0,event_overzone1_intermission_01,0,0,0,None,1
101310107,EventDungeonStageClear,101310106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,42,42,True,7200,40000,False,6501107,6108107,0,0,0,0,None,1
101310108,EventDungeonStageClear,101310107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,None,0,0,47,46,True,8800,40000,False,6501108,0,event_overzone1_04_s,event_overzone1_04_e,0,0,None,1
101310109,EventDungeonStageClear,101310108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,None,0,0,53,50,True,10100,40000,False,6501109,6108109,0,0,0,0,None,1
101310110,EventDungeonStageClear,101310109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,None,0,0,58,54,True,11500,40000,False,6501110,0,event_overzone1_05_s,event_overzone1_05_e,0,0,None,1
101310111,EventDungeonStageClear,101310110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,None,0,0,62,56,True,12900,40000,False,6501111,6108111,0,0,0,0,None,1
101310112,EventDungeonStageClear,101310111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,None,0,0,68,58,True,14800,40000,False,6501112,6108112,event_overzone1_06_s,event_overzone1_06_e,0,0,None,1
101410101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,None,0,0,10,8,True,2100,40000,False,6501113,0,event_overzone2_01_s,event_overzone2_01_e,0,0,None,1
101410102,EventDungeonStageClear,101410101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,14,14,True,3000,40000,False,6501114,6109102,0,0,0,0,None,1
101410103,EventDungeonStageClear,101410102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,22,18,True,3900,40000,False,6501115,0,event_overzone2_02_s,event_overzone2_02_e,0,0,None,1
101410104,EventDungeonStageClear,101410103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,28,26,True,4800,40000,False,6501116,6109104,0,0,0,0,None,1
101410105,EventDungeonStageClear,101410104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,34,30,True,5500,40000,False,6501117,0,event_overzone2_03_s,event_overzone2_03_e,0,0,None,1
101410106,EventDungeonStageClear,101410105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,40,36,True,6200,40000,False,6501118,0,event_overzone2_intermission_01,0,0,0,None,1
101410107,EventDungeonStageClear,101410106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,42,42,True,7200,40000,False,6501119,6109107,0,0,0,0,None,1
101410108,EventDungeonStageClear,101410107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,None,0,0,47,46,True,8800,40000,False,6501120,6109108,event_overzone2_04_s,event_overzone2_04_e,0,0,None,1
101410109,EventDungeonStageClear,101410108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,None,0,0,53,50,True,10100,40000,False,6501121,6109109,0,0,0,0,None,1
101410110,EventDungeonStageClear,101410109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,None,0,0,58,54,True,11500,40000,False,6501122,6109110,event_overzone2_05_s,event_overzone2_05_e,0,0,None,1
101410111,EventDungeonStageClear,101410110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,None,0,0,62,56,True,12900,40000,False,6501123,6109111,0,0,0,0,None,1
101410112,EventDungeonStageClear,101410111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,None,0,0,68,58,True,14800,40000,False,6501124,6109112,event_overzone2_06_s,event_overzone2_06_e,0,0,None,1
101420101,EventDungeonStageClear,101410112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,None,0,0,72,60,True,15800,40000,False,6501125,6109201,0,0,0,0,StandardBattlePower,1
101420102,EventDungeonStageClear,101420101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,74,62,True,16300,40000,False,6501126,6109202,0,0,0,0,StandardBattlePower,1
101420103,EventDungeonStageClear,101420102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,76,64,True,16700,40000,False,6501127,0,0,0,0,0,StandardBattlePower,1
101420104,EventDungeonStageClear,101420103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,78,66,True,17200,40000,False,6501128,6109204,0,0,0,0,StandardBattlePower,1
101420105,EventDungeonStageClear,101420104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,80,70,True,17600,40000,False,6501129,6109205,0,0,0,0,StandardBattlePower,1
101420106,EventDungeonStageClear,101420105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,82,74,True,18300,40000,False,6501130,6109206,0,0,0,0,StandardBattlePower,1
101420107,EventDungeonStageClear,101420106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,84,78,True,20200,40000,False,6501131,0,0,0,0,0,StandardBattlePower,1
101420108,EventDungeonStageClear,101420107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,None,0,0,88,80,True,21500,40000,False,6501132,0,0,0,0,0,StandardBattlePower,1
101420109,EventDungeonStageClear,101420108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,None,0,0,92,82,True,23400,40000,False,6501133,6109209,0,0,0,0,StandardBattlePower,1
101420110,EventDungeonStageClear,101420109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,None,0,0,96,86,True,25400,40000,False,6501134,0,0,0,0,0,StandardBattlePower,1
101420111,EventDungeonStageClear,101420110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,None,0,0,102,90,True,27900,40000,False,6501135,6109211,0,0,0,0,StandardBattlePower,1
101420112,EventDungeonStageClear,101420111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,None,0,0,108,94,True,32900,40000,False,6501136,6109212,0,event_overzone2_epilogue,0,0,None,1
101010101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,None,0,0,10,8,True,2100,40000,False,6500801,0,event_bowwowparadise_01_s,event_bowwowparadise_01_e,0,0,None,1
101010102,EventDungeonStageClear,101010101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,18,14,True,3500,40000,False,6500802,0,0,0,0,0,None,1
101010103,EventDungeonStageClear,101010102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,22,18,True,3900,40000,False,6500803,0,event_bowwowparadise_02_s,event_bowwowparadise_02_e,0,0,None,1
101010104,EventDungeonStageClear,101010103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,28,26,True,5000,40000,False,6500804,0,0,0,0,0,None,1
101010105,EventDungeonStageClear,101010104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,34,30,True,5600,40000,False,6500805,0,event_bowwowparadise_03_s,event_bowwowparadise_03_e,0,0,None,1
101010106,EventDungeonStageClear,101010105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,40,36,True,6100,40000,False,6500806,0,0,0,0,0,None,1
101010107,EventDungeonStageClear,101010106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,44,42,True,8300,40000,False,6500807,0,event_bowwowparadise_intermission_01,0,0,0,None,1
101010108,EventDungeonStageClear,101010107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,None,0,0,50,46,True,9500,40000,False,6500808,0,event_bowwowparadise_04_s,event_bowwowparadise_04_e,0,0,None,1
101010109,EventDungeonStageClear,101010108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,None,0,0,54,50,True,10700,40000,False,6500809,0,0,0,0,0,None,1
101010110,EventDungeonStageClear,101010109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,None,0,0,58,54,True,11800,40000,False,6500810,0,event_bowwowparadise_05_s,event_bowwowparadise_05_e,0,0,None,1
101010111,EventDungeonStageClear,101010110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,None,0,0,62,56,True,12900,40000,False,6500811,0,0,0,0,0,None,1
101010112,EventDungeonStageClear,101010111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,None,0,0,68,58,True,14800,40000,False,6500812,6105112,event_bowwowparadise_06_s,event_bowwowparadise_06_e,0,0,None,1
101020101,EventDungeonStageClear,101010112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,None,0,0,72,60,True,15800,40000,False,6500813,0,0,0,0,0,StandardBattlePower,1
101020102,EventDungeonStageClear,101020101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,74,62,True,16300,40000,False,6500814,0,0,0,0,0,StandardBattlePower,1
101020103,EventDungeonStageClear,101020102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,76,64,True,16700,40000,False,6500815,0,0,0,0,0,StandardBattlePower,1
101020104,EventDungeonStageClear,101020103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,78,66,True,17200,40000,False,6500816,0,0,0,0,0,StandardBattlePower,1
101020105,EventDungeonStageClear,101020104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,80,70,True,17600,40000,False,6500817,0,0,0,0,0,StandardBattlePower,1
101020106,EventDungeonStageClear,101020105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,82,74,True,18300,40000,False,6500818,0,0,0,0,0,StandardBattlePower,1
101020107,EventDungeonStageClear,101020106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,84,78,True,20200,40000,False,6500819,0,0,0,0,0,StandardBattlePower,1
101020108,EventDungeonStageClear,101020107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,None,0,0,88,80,True,21500,40000,False,6500820,0,0,0,0,0,StandardBattlePower,1
101020109,EventDungeonStageClear,101020108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,None,0,0,92,82,True,23400,40000,False,6500821,0,0,0,0,0,StandardBattlePower,1
101020110,EventDungeonStageClear,101020109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,None,0,0,96,86,True,25400,40000,False,6500822,0,0,0,0,0,StandardBattlePower,1
101020111,EventDungeonStageClear,101020110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,None,0,0,102,90,True,27900,40000,False,6500823,0,0,0,0,0,StandardBattlePower,1
101020112,EventDungeonStageClear,101020111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,None,0,0,108,94,True,32900,40000,False,6500824,0,0,event_bowwowparadise_epilogue,0,0,None,1
101210101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,None,0,0,10,8,True,2100,40000,False,6501001,0,event_ltk_01_s,event_ltk_01_e,0,0,None,1
101210102,EventDungeonStageClear,101210101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,18,14,True,3500,40000,False,6501002,0,0,0,0,0,None,1
101210103,EventDungeonStageClear,101210102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,22,18,True,3900,40000,False,6501003,0,event_ltk_02_s,event_ltk_02_e,0,0,None,1
101210104,EventDungeonStageClear,101210103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,28,26,True,5000,40000,False,6501004,0,0,0,0,0,None,1
101210105,EventDungeonStageClear,101210104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,34,30,True,5600,40000,False,6501005,0,event_ltk_03_s,event_ltk_03_e,0,0,None,1
101210106,EventDungeonStageClear,101210105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,40,36,True,6100,40000,False,6501006,0,0,0,0,0,None,1
101210107,EventDungeonStageClear,101210106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,44,42,True,8300,40000,False,6501007,0,event_ltk_intermission_01,0,0,0,None,1
101210108,EventDungeonStageClear,101210107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,None,0,0,50,46,True,9500,40000,False,6501008,0,event_ltk_04_s,event_ltk_04_e,0,0,None,1
101210109,EventDungeonStageClear,101210108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,None,0,0,54,50,True,10700,40000,False,6501009,0,0,0,0,0,None,1
101210110,EventDungeonStageClear,101210109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,None,0,0,58,54,True,11800,40000,False,6501010,0,event_ltk_05_s,event_ltk_05_e,0,0,None,1
101210111,EventDungeonStageClear,101210110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,None,0,0,62,56,True,12900,40000,False,6501011,0,0,0,0,0,None,1
101210112,EventDungeonStageClear,101210111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,None,0,0,68,58,True,14800,40000,False,6501012,6107112,event_ltk_06_s,event_ltk_06_e,0,0,None,1
101220101,EventDungeonStageClear,101210112,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,None,0,0,72,60,True,15800,40000,False,6501013,0,0,0,0,0,StandardBattlePower,1
101220102,EventDungeonStageClear,101220101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,74,62,True,16300,40000,False,6501014,0,0,0,0,0,StandardBattlePower,1
101220103,EventDungeonStageClear,101220102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,76,64,True,16700,40000,False,6501015,0,0,0,0,0,StandardBattlePower,1
101220104,EventDungeonStageClear,101220103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,78,66,True,17200,40000,False,6501016,0,0,0,0,0,StandardBattlePower,1
101220105,EventDungeonStageClear,101220104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,80,70,True,17600,40000,False,6501017,0,0,0,0,0,StandardBattlePower,1
101220106,EventDungeonStageClear,101220105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,82,74,True,18300,40000,False,6501018,0,0,0,0,0,StandardBattlePower,1
101220107,EventDungeonStageClear,101220106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,84,78,True,20200,40000,False,6501019,0,0,0,0,0,StandardBattlePower,1
101220108,EventDungeonStageClear,101220107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,None,0,0,88,80,True,21500,40000,False,6501020,0,0,0,0,0,StandardBattlePower,1
101220109,EventDungeonStageClear,101220108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,None,0,0,92,82,True,23400,40000,False,6501021,0,0,0,0,0,StandardBattlePower,1
101220110,EventDungeonStageClear,101220109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,None,0,0,96,86,True,25400,40000,False,6501022,0,0,0,0,0,StandardBattlePower,1
101220111,EventDungeonStageClear,101220110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,None,0,0,102,90,True,27900,40000,False,6501023,0,0,0,0,0,StandardBattlePower,1
101220112,EventDungeonStageClear,101220111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,None,0,0,108,94,True,32900,40000,False,6501024,0,0,event_ltk_epilogue,0,0,None,1
100310101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,None,0,0,9,6,True,2000,40000,False,6500301,0,event_miraclesnow1_01_s,event_miraclesnow1_01_e,0,0,None,1
100310102,EventDungeonStageClear,100310101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,12,8,True,2600,40000,False,6500302,0,0,0,0,0,None,1
100310103,EventDungeonStageClear,100310102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,19,14,True,3700,40000,False,6500303,0,event_miraclesnow1_02_s,event_miraclesnow1_02_e,0,0,None,1
100310104,EventDungeonStageClear,100310103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,26,20,True,4700,40000,False,6500304,0,0,0,0,0,None,1
100310105,EventDungeonStageClear,100310104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,33,27,True,5500,40000,False,6500305,0,event_miraclesnow1_03_s,event_miraclesnow1_03_e,0,0,None,1
100310106,EventDungeonStageClear,100310105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,39,30,True,6000,40000,False,6500306,0,0,0,0,0,None,1
100310107,EventDungeonStageClear,100310106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,43,38,True,8100,40000,False,6500307,0,event_miraclesnow1_intermission_01,0,0,0,None,1
100310108,EventDungeonStageClear,100310107,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_8,None,0,0,46,42,True,8800,40000,False,6500308,0,event_miraclesnow1_04_s,event_miraclesnow1_04_e,0,0,None,1
100310109,EventDungeonStageClear,100310108,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_9,None,0,0,52,42,True,9900,40000,False,6500309,0,0,0,0,0,None,1
100310110,EventDungeonStageClear,100310109,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_10,None,0,0,56,46,True,11200,40000,False,6500310,0,event_miraclesnow1_05_s,event_miraclesnow1_05_e,0,0,None,1
100310111,EventDungeonStageClear,100310110,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_11,None,0,0,62,50,True,12900,40000,False,6500311,0,0,0,0,0,None,1
100310112,EventDungeonStageClear,100310111,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_12,None,0,0,68,56,True,14800,40000,False,6500312,0,event_miraclesnow1_06_s,event_miraclesnow1_06_e,0,0,None,1
100410101,None,0,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_1,None,0,0,54,45,True,10700,40000,False,6500313,0,event_miraclesnow2_01_s,event_miraclesnow2_01_e,0,0,None,1
100410102,EventDungeonStageClear,100410101,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_2,None,0,0,54,45,True,10700,40000,False,6500314,0,0,0,0,0,None,1
100410103,EventDungeonStageClear,100410102,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_3,None,0,0,56,46,True,11200,40000,False,6500315,0,event_miraclesnow2_02_s,event_miraclesnow2_02_e,0,0,None,1
100410104,EventDungeonStageClear,100410103,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_4,None,0,0,58,48,True,11800,40000,False,6500316,0,0,0,0,0,None,1
100410105,EventDungeonStageClear,100410104,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_5,None,0,0,60,50,True,12300,40000,False,6500317,0,event_miraclesnow2_03_s,event_miraclesnow2_03_e,0,0,None,1
100410106,EventDungeonStageClear,100410105,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_6,None,0,0,62,50,True,12900,40000,False,6500318,0,0,0,0,0,None,1
100410107,EventDungeonStageClear,100410106,None,0,Locale_Stage:STORY_EVENT_DUNGEON_SHORT_NAME_EN1_7,None,0,0,62,50,True,12900,40000,False,6500319,0,event_miraclesnow2_04_s,event_miraclesnow2_04_e,0,0,None,1
