id,group_id,skill_level,next_level_id,level_up_cost_id,icon,name_localkey,description_localkey,info_description_localkey,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value,description_value_list/6/description_value,description_value_list/7/description_value,description_value_list/8/description_value,description_value_list/9/description_value,description_value_list/10/description_value
2011202,20112,2,2011203,10203,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,25.52,2,,,,,,,,,
2011203,20112,3,2011204,10204,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,28.07,2,,,,,,,,,
2011204,20112,4,2011205,10205,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,30.62,2,,,,,,,,,
2011205,20112,5,2011206,10206,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,33.17,2,,,,,,,,,
2011206,20112,6,2011207,10207,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,35.72,2,,,,,,,,,
2011207,20112,7,2011208,10208,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,38.28,2,,,,,,,,,
2011208,20112,8,2011209,10209,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,40.83,2,,,,,,,,,
2011209,20112,9,2011210,10210,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,43.38,2,,,,,,,,,
2011210,20112,10,0,0,icn_skill_statcritical_01,Locale_Skill:20112_name,Locale_Skill:20112_description,Locale_Skill:skill_name_1003,45.93,2,,,,,,,,,
1011301,10113,1,1011302,10302,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,198.36,3,10,,,,,,,
1011302,10113,2,1011303,10303,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,235.1,3,10,,,,,,,
1011303,10113,3,1011304,10304,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,271.83,3,10,,,,,,,
1011304,10113,4,1011305,10305,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,308.57,3,10,,,,,,,
1011305,10113,5,1011306,10306,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,345.3,3,10,,,,,,,
1011306,10113,6,1011307,10307,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,382.04,3,10,,,,,,,
1011307,10113,7,1011308,10308,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,418.77,3,10,,,,,,,
1011308,10113,8,1011309,10309,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,455.51,3,10,,,,,,,
1011309,10113,9,1011310,10310,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,492.24,3,10,,,,,,,
1011310,10113,10,0,0,icn_skill_c011_ult,Locale_Skill:10113_name,Locale_Skill:10113_description_1,Locale_Skill:skill_name_1001,1,528.97,3,10,,,,,,,
2032101,20321,1,2032102,10102,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,3.31,5,30,2.09,5,,,,,
2032102,20321,2,2032103,10103,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,3.55,5,30,2.28,5,,,,,
2032103,20321,3,2032104,10104,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,3.78,5,30,2.47,5,,,,,
2032104,20321,4,2032105,10105,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,4.02,5,30,2.66,5,,,,,
2032105,20321,5,2032106,10106,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,4.26,5,30,2.85,5,,,,,
2032106,20321,6,2032107,10107,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,4.49,5,30,3.03,5,,,,,
2032107,20321,7,2032108,10108,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,4.73,5,30,3.22,5,,,,,
2032108,20321,8,2032109,10109,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,4.97,5,30,3.41,5,,,,,
2032109,20321,9,2032110,10110,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,5.2,5,30,3.6,5,,,,,
2032110,20321,10,0,0,icn_skill_stataccuracycircle_01,Locale_Skill:20321_name,Locale_Skill:20321_description,Locale_Skill:skill_name_1002,30,5.44,5,30,3.79,5,,,,,
2032201,20322,1,2032202,10202,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,19.49,10,,,,,,,,,
2032202,20322,2,2032203,10203,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,20.99,10,,,,,,,,,
2032203,20322,3,2032204,10204,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,22.49,10,,,,,,,,,
2032204,20322,4,2032205,10205,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,23.99,10,,,,,,,,,
2032205,20322,5,2032206,10206,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,25.49,10,,,,,,,,,
2032206,20322,6,2032207,10207,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,26.99,10,,,,,,,,,
2032207,20322,7,2032208,10208,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,28.49,10,,,,,,,,,
2032208,20322,8,2032209,10209,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,29.99,10,,,,,,,,,
2032209,20322,9,2032210,10210,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,31.49,10,,,,,,,,,
2032210,20322,10,0,0,icn_skill_criticaldamage_01,Locale_Skill:20322_name,Locale_Skill:20322_description,Locale_Skill:skill_name_1003,32.99,10,,,,,,,,,
1032301,10323,1,1032302,10302,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,23.87,10,33.22,10,,,,,,
1032302,10323,2,1032303,10303,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,25.71,10,35.78,10,,,,,,
1032303,10323,3,1032304,10304,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,27.55,10,38.34,10,,,,,,
1032304,10323,4,1032305,10305,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,29.38,10,40.89,10,,,,,,
1032305,10323,5,1032306,10306,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,31.22,10,43.45,10,,,,,,
1032306,10323,6,1032307,10307,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,33.06,10,46.01,10,,,,,,
1032307,10323,7,1032308,10308,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,34.89,10,48.56,10,,,,,,
1032308,10323,8,1032309,10309,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,36.73,10,51.12,10,,,,,,
1032309,10323,9,1032310,10310,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,38.57,10,53.67,10,,,,,,
1032310,10323,10,0,0,icn_skill_c032_ult,Locale_Skill:10323_name,Locale_Skill:10323_description,Locale_Skill:skill_name_1001,1,40.4,10,56.23,10,,,,,,
2010101,20101,1,2010102,10102,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,10.9,20,20,,,,,,,,
2010102,20101,2,2010103,10103,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,12.12,20,20,,,,,,,,
2010103,20101,3,2010104,10104,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,13.33,20,20,,,,,,,,
2010104,20101,4,2010105,10105,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,14.54,20,20,,,,,,,,
2010105,20101,5,2010106,10106,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,15.75,20,20,,,,,,,,
2010106,20101,6,2010107,10107,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,16.96,20,20,,,,,,,,
2010107,20101,7,2010108,10108,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,18.18,20,20,,,,,,,,
2010108,20101,8,2010109,10109,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,19.39,20,20,,,,,,,,
2010109,20101,9,2010110,10110,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,20.6,20,20,,,,,,,,
2010110,20101,10,0,0,icn_skill_atkup_01,Locale_Skill:20101_name,Locale_Skill:20101_description,Locale_Skill:skill_name_1002,21.81,20,20,,,,,,,,
1010201,10102,1,1010202,10202,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,308.57,1,,,,,,,,
1010202,10102,2,1010203,10203,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,333.06,1,,,,,,,,
1010203,10102,3,1010204,10204,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,357.55,1,,,,,,,,
1010204,10102,4,1010205,10205,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,382.04,1,,,,,,,,
1010205,10102,5,1010206,10206,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,406.53,1,,,,,,,,
1010206,10102,6,1010207,10207,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,431.02,1,,,,,,,,
1010207,10102,7,1010208,10208,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,455.51,1,,,,,,,,
1010208,10102,8,1010209,10209,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,480,1,,,,,,,,
1010209,10102,9,1010210,10210,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,504.48,1,,,,,,,,
1010210,10102,10,0,0,icn_skill_attention_01,Locale_Skill:10102_name,Locale_Skill:10102_description,Locale_Skill:skill_name_1003,5,528.97,1,,,,,,,,
1010301,10103,1,1010302,10302,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,328.86,30.37,10,1,,,,,,,
1010302,10103,2,1010303,10303,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,365.4,33.75,10,1,,,,,,,
1010303,10103,3,1010304,10304,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,401.94,37.12,10,1,,,,,,,
1010304,10103,4,1010305,10305,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,438.48,40.5,10,1,,,,,,,
1010305,10103,5,1010306,10306,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,475.02,43.87,10,1,,,,,,,
1010306,10103,6,1010307,10307,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,511.56,47.25,10,1,,,,,,,
1010307,10103,7,1010308,10308,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,548.1,50.62,10,1,,,,,,,
1010308,10103,8,1010309,10309,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,584.64,54,10,1,,,,,,,
1010309,10103,9,1010310,10310,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,621.18,57.37,10,1,,,,,,,
1010310,10103,10,0,0,icn_skill_c010_ult,Locale_Skill:10103_name,Locale_Skill:10103_description_1,Locale_Skill:skill_name_1001,657.72,60.75,10,1,,,,,,,
2092101,20921,1,2092102,10102,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,18.64,2,7.76,2,,,,,,,
2092102,20921,2,2092103,10103,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,20.71,2,8.63,2,,,,,,,
2092103,20921,3,2092104,10104,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,22.78,2,9.49,2,,,,,,,
2092104,20921,4,2092105,10105,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,24.85,2,10.35,2,,,,,,,
2092105,20921,5,2092106,10106,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,26.92,2,11.22,2,,,,,,,
2092106,20921,6,2092107,10107,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,29,2,12.08,2,,,,,,,
2092107,20921,7,2092108,10108,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,31.07,2,12.94,2,,,,,,,
2092108,20921,8,2092109,10109,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,33.14,2,13.8,2,,,,,,,
2092109,20921,9,2092110,10110,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,35.21,2,14.67,2,,,,,,,
2092110,20921,10,0,0,icn_skill_statreloadtime_01,Locale_Skill:20921_name,Locale_Skill:20921_description,Locale_Skill:skill_name_1002,37.28,2,15.53,2,,,,,,,
2092201,20922,1,2092202,10202,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,14.5,5,,,,,,,,,
2092202,20922,2,2092203,10203,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,16.11,5,,,,,,,,,
2092203,20922,3,2092204,10204,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,17.72,5,,,,,,,,,
2092204,20922,4,2092205,10205,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,19.33,5,,,,,,,,,
2092205,20922,5,2092206,10206,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,20.94,5,,,,,,,,,
2092206,20922,6,2092207,10207,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,22.55,5,,,,,,,,,
2092207,20922,7,2092208,10208,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,24.16,5,,,,,,,,,
2092208,20922,8,2092209,10209,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,25.77,5,,,,,,,,,
2092209,20922,9,2092210,10210,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,27.38,5,,,,,,,,,
2092210,20922,10,0,0,icn_skill_defdown_01,Locale_Skill:20922_name,Locale_Skill:20922_description,Locale_Skill:skill_name_1003,29,5,,,,,,,,,
1092301,10923,1,1092302,10302,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,42.81,1.21,15,2.32,15,,,,,
1092302,10923,2,1092303,10303,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,47.57,1.35,15,2.58,15,,,,,
1092303,10923,3,1092304,10304,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,52.32,1.48,15,2.84,15,,,,,
1092304,10923,4,1092305,10305,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,57.08,1.62,15,3.1,15,,,,,
1092305,10923,5,1092306,10306,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,61.84,1.75,15,3.36,15,,,,,
1092306,10923,6,1092307,10307,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,66.6,1.89,15,3.62,15,,,,,
1092307,10923,7,1092308,10308,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,71.35,2.02,15,3.87,15,,,,,
1092308,10923,8,1092309,10309,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,76.11,2.16,15,4.13,15,,,,,
1092309,10923,9,1092310,10310,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,80.87,2.29,15,4.39,15,,,,,
1092310,10923,10,0,0,icn_skill_c092_ult,Locale_Skill:10923_name,Locale_Skill:10923_description,Locale_Skill:skill_name_1001,10,85.62,2.43,15,4.65,15,,,,,
2201101,22011,1,2201102,10102,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,11.85,10,,,,,,,,,
2201102,22011,2,2201103,10103,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,12.93,10,,,,,,,,,
2201103,22011,3,2201104,10104,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,14,10,,,,,,,,,
2201104,22011,4,2201105,10105,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,15.08,10,,,,,,,,,
2201105,22011,5,2201106,10106,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,16.16,10,,,,,,,,,
2201106,22011,6,2201107,10107,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,17.24,10,,,,,,,,,
2201107,22011,7,2201108,10108,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,18.31,10,,,,,,,,,
2201108,22011,8,2201109,10109,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,19.39,10,,,,,,,,,
2201109,22011,9,2201110,10110,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,20.47,10,,,,,,,,,
2201110,22011,10,0,0,icn_skill_atkup_01,Locale_Skill:22011_name,Locale_Skill:22011_description,Locale_Skill:skill_name_1002,21.55,10,,,,,,,,,
2201201,22012,1,2201202,10202,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,1.52,5,0.73,5,,,,,,,
2201202,22012,2,2201203,10203,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,1.66,5,0.8,5,,,,,,,
2201203,22012,3,2201204,10204,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,1.8,5,0.87,5,,,,,,,
2201204,22012,4,2201205,10205,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,1.94,5,0.93,5,,,,,,,
2201205,22012,5,2201206,10206,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,2.07,5,1,5,,,,,,,
2201206,22012,6,2201207,10207,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,2.21,5,1.07,5,,,,,,,
2201207,22012,7,2201208,10208,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,2.35,5,1.13,5,,,,,,,
2201208,22012,8,2201209,10209,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,2.49,5,1.2,5,,,,,,,
2201209,22012,9,2201210,10210,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,2.63,5,1.27,5,,,,,,,
2201210,22012,10,0,0,icn_skill_statcritical_01,Locale_Skill:22012_name,Locale_Skill:22012_description,Locale_Skill:skill_name_1003,2.77,5,1.33,5,,,,,,,
1201301,12013,1,1201302,10302,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,172.4,2,,,,,,,,,
1201302,12013,2,1201303,10303,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,192,2,,,,,,,,,
1201303,12013,3,1201304,10304,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,211.59,2,,,,,,,,,
1201304,12013,4,1201305,10305,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,231.18,2,,,,,,,,,
1201305,12013,5,1201306,10306,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,250.77,2,,,,,,,,,
1201306,12013,6,1201307,10307,icn_skill_c201_ult,Locale_Skill:12013_name,Locale_Skill:12013_description_1,Locale_Skill:skill_name_1001,270.36,2,,,,,,,,,
