key,title,description,sender_id
ARENA_CHAMPION_REWARD_89990,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_89990_MAIL_DESC,4
ARENA_CHAMPION_UNION_REWARD_10000,ARENA_CHAMPION_UNION_REWARD_10000_MAIL_TITLE,ARENA_CHAMPION_UNION_REWARD_10000_MAIL_DESC,4
ARENA_CHAMPION_UNION_REWARD_20000,ARENA_CHAMPION_UNION_REWARD_20000_MAIL_TITLE,ARENA_CHAMPION_UNION_REWARD_20000_MAIL_DESC,4
ARENA_CHAMPION_UNION_REWARD_30000,ARENA_CHAMPION_UNION_REWARD_30000_MAIL_TITLE,ARENA_CHAMPION_UNION_REWARD_30000_MAIL_DESC,4
ARENA_CHAMPION_UNION_REWARD_40000,ARENA_CHAMPION_UNION_REWARD_40000_MAIL_TITLE,ARENA_CHAMPION_UNION_REWARD_40000_MAIL_DESC,4
ARENA_CHAMPION_UNION_REWARD_50000,ARENA_CHAMPION_UNION_REWARD_50000_MAIL_TITLE,ARENA_CHAMPION_UNION_REWARD_50000_MAIL_DESC,4
ARENA_CHAMPION_UNION_REWARD_60000,ARENA_CHAMPION_UNION_REWARD_60000_MAIL_TITLE,ARENA_CHAMPION_UNION_REWARD_60000_MAIL_DESC,4
ARENA_CHAMPION_UNION_REWARD_70000,ARENA_CHAMPION_UNION_REWARD_70000_MAIL_TITLE,ARENA_CHAMPION_UNION_REWARD_70000_MAIL_DESC,4
ARENA_CHAMPION_UNION_REWARD_80000,ARENA_CHAMPION_UNION_REWARD_80000_MAIL_TITLE,ARENA_CHAMPION_UNION_REWARD_80000_MAIL_DESC,4
ITEM_EXCHANGE_10001,ITEM_EXCHANGE_10001_MAIL_TITLE,ITEM_EXCHANGE_10001_MAIL_DESC,1
ITEM_EXCHANGE_10002,ITEM_EXCHANGE_10002_MAIL_TITLE,ITEM_EXCHANGE_10002_MAIL_DESC,1
ITEM_EXCHANGE_10003,ITEM_EXCHANGE_10003_MAIL_TITLE,ITEM_EXCHANGE_10003_MAIL_DESC,1
ITEM_EXCHANGE_10004,ITEM_EXCHANGE_10004_MAIL_TITLE,ITEM_EXCHANGE_10004_MAIL_DESC,1
ITEM_EXCHANGE_10005,ITEM_EXCHANGE_10005_MAIL_TITLE,ITEM_EXCHANGE_10005_MAIL_DESC,1
ITEM_EXCHANGE_10006,ITEM_EXCHANGE_10006_MAIL_TITLE,ITEM_EXCHANGE_10006_MAIL_DESC,1
ITEM_EXCHANGE_10007,ITEM_EXCHANGE_10007_MAIL_TITLE,ITEM_EXCHANGE_10007_MAIL_DESC,1
ITEM_EXCHANGE_10008,ITEM_EXCHANGE_10008_MAIL_TITLE,ITEM_EXCHANGE_10008_MAIL_DESC,1
ITEM_EXCHANGE_10009,ITEM_EXCHANGE_10009_MAIL_TITLE,ITEM_EXCHANGE_10009_MAIL_DESC,1
ITEM_EXCHANGE_10010,ITEM_EXCHANGE_10010_MAIL_TITLE,ITEM_EXCHANGE_10010_MAIL_DESC,1
ITEM_EXCHANGE_10011,ITEM_EXCHANGE_10011_MAIL_TITLE,ITEM_EXCHANGE_10011_MAIL_DESC,1
ITEM_EXCHANGE_10012,ITEM_EXCHANGE_10012_MAIL_TITLE,ITEM_EXCHANGE_10012_MAIL_DESC,1
ITEM_EXCHANGE_10013,ITEM_EXCHANGE_10013_MAIL_TITLE,ITEM_EXCHANGE_10013_MAIL_DESC,1
ITEM_EXCHANGE_10014,ITEM_EXCHANGE_10014_MAIL_TITLE,ITEM_EXCHANGE_10014_MAIL_DESC,1
ITEM_EXCHANGE_10015,ITEM_EXCHANGE_10015_MAIL_TITLE,ITEM_EXCHANGE_10015_MAIL_DESC,1
ITEM_EXCHANGE_10016,ITEM_EXCHANGE_10016_MAIL_TITLE,ITEM_EXCHANGE_10016_MAIL_DESC,1
ITEM_EXCHANGE_10020,ITEM_EXCHANGE_10020_MAIL_TITLE,ITEM_EXCHANGE_10020_MAIL_DESC,1
ITEM_EXCHANGE_10022,ITEM_EXCHANGE_10022_MAIL_TITLE,ITEM_EXCHANGE_10022_MAIL_DESC,1
ITEM_EXCHANGE_10023,ITEM_EXCHANGE_10023_MAIL_TITLE,ITEM_EXCHANGE_10023_MAIL_DESC,1
ITEM_EXCHANGE_10024,ITEM_EXCHANGE_10024_MAIL_TITLE,ITEM_EXCHANGE_10024_MAIL_DESC,1
ITEM_EXCHANGE_10026,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10026_MAIL_DESC,1
ITEM_EXCHANGE_10028,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10028_MAIL_DESC,1
ITEM_EXCHANGE_10029,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10029_MAIL_DESC,1
ITEM_EXCHANGE_10030,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10030_MAIL_DESC,1
ITEM_EXCHANGE_10031,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10031_MAIL_DESC,1
ITEM_EXCHANGE_10033,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10033_MAIL_DESC,1
ITEM_EXCHANGE_10034,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10034_MAIL_DESC,1
ITEM_EXCHANGE_10036,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10036_MAIL_DESC,1
ITEM_EXCHANGE_10037,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10036_MAIL_DESC,1
ITEM_EXCHANGE_10038,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10038_MAIL_DESC,1
ITEM_EXCHANGE_10039,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10039_MAIL_DESC,1
ITEM_EXCHANGE_10040,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10040_MAIL_DESC,1
ITEM_EXCHANGE_10041,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10041_MAIL_DESC,1
ITEM_EXCHANGE_10043,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10043_MAIL_DESC,1
ITEM_EXCHANGE_10044,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10044_MAIL_DESC,1
ITEM_EXCHANGE_10045,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10045_MAIL_DESC,1
ITEM_EXCHANGE_10047,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10047_MAIL_DESC,1
ITEM_EXCHANGE_10048,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10048_MAIL_DESC,1
ITEM_EXCHANGE_10050,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10050_MAIL_DESC,1
ITEM_EXCHANGE_10051,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10051_MAIL_DESC,1
ITEM_EXCHANGE_10053,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10053_MAIL_DESC,1
ITEM_EXCHANGE_10054,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10054_MAIL_DESC,1
ITEM_EXCHANGE_10055,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10055_MAIL_DESC,1
ITEM_EXCHANGE_10058,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10058_MAIL_DESC,1
ITEM_EXCHANGE_10059,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10059_MAIL_DESC,1
ITEM_EXCHANGE_10060,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10060_MAIL_DESC,1
ITEM_EXCHANGE_10061,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10061_MAIL_DESC,1
ITEM_EXCHANGE_10063,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10063_MAIL_DESC,1
ITEM_EXCHANGE_10064,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10064_MAIL_DESC,1
ITEM_EXCHANGE_10066,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10066_MAIL_DESC,1
ITEM_EXCHANGE_10068,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10068_MAIL_DESC,1
ITEM_EXCHANGE_10069,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10069_MAIL_DESC,1
ITEM_EXCHANGE_10070,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10070_MAIL_DESC,1
ITEM_EXCHANGE_10072,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10072_MAIL_DESC,1
ITEM_EXCHANGE_10073,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10073_MAIL_DESC,1
ITEM_EXCHANGE_10074,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10074_MAIL_DESC,1
ITEM_EXCHANGE_10075,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10075_MAIL_DESC,1
ITEM_EXCHANGE_10077,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10077_MAIL_DESC,1
ITEM_EXCHANGE_10078,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10078_MAIL_DESC,1
ITEM_EXCHANGE_10079,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10079_MAIL_DESC,1
ITEM_EXCHANGE_10081,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10081_MAIL_DESC,1
ITEM_EXCHANGE_10082,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10026_MAIL_DESC,1
ITEM_EXCHANGE_10084,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10084_MAIL_DESC,1
ITEM_EXCHANGE_10086,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10086_MAIL_DESC,1
ITEM_EXCHANGE_10088,ITEM_EXCHANGE_EVENT_CURRENCY_MAIL_TITLE,ITEM_EXCHANGE_10088_MAIL_DESC,1
ITEM_EXCHANGE_11001,ITEM_EXCHANGE_11001_MAIL_TITLE,ITEM_EXCHANGE_11001_MAIL_DESC,1
ITEM_EXCHANGE_11002,ITEM_EXCHANGE_11002_MAIL_TITLE,ITEM_EXCHANGE_11002_MAIL_DESC,1
ITEM_EXCHANGE_11003,ITEM_EXCHANGE_11003_MAIL_TITLE,ITEM_EXCHANGE_11003_MAIL_DESC,1
ITEM_EXCHANGE_11005,ITEM_EXCHANGE_11005_MAIL_TITLE,ITEM_EXCHANGE_11005_MAIL_DESC,1
ITEM_EXCHANGE_11006,ITEM_EXCHANGE_11006_MAIL_TITLE,ITEM_EXCHANGE_11006_MAIL_DESC,1
ITEM_EXCHANGE_11008,ITEM_EXCHANGE_11008_MAIL_TITLE,ITEM_EXCHANGE_11008_MAIL_DESC,1
ITEM_EXCHANGE_11009,ITEM_EXCHANGE_11009_MAIL_TITLE,ITEM_EXCHANGE_11009_MAIL_DESC,1
ITEM_EXCHANGE_11010,ITEM_EXCHANGE_11010_MAIL_TITLE,ITEM_EXCHANGE_11010_MAIL_DESC,1
ITEM_EXCHANGE_11011,ITEM_EXCHANGE_11011_MAIL_TITLE,ITEM_EXCHANGE_11011_MAIL_DESC,1
ITEM_EXCHANGE_11012,ITEM_EXCHANGE_11012_MAIL_TITLE,ITEM_EXCHANGE_11012_MAIL_DESC,1
ITEM_EXCHANGE_11013,ITEM_EXCHANGE_11013_MAIL_TITLE,ITEM_EXCHANGE_11013_MAIL_DESC,1
ITEM_EXCHANGE_11014,ITEM_EXCHANGE_11014_MAIL_TITLE,ITEM_EXCHANGE_11014_MAIL_DESC,1
ITEM_EXCHANGE_11015,ITEM_EXCHANGE_11015_MAIL_TITLE,ITEM_EXCHANGE_11015_MAIL_DESC,1
ITEM_EXCHANGE_11016,ITEM_EXCHANGE_11016_MAIL_TITLE,ITEM_EXCHANGE_11016_MAIL_DESC,1
